src,VID_Candidate,mt,ref,score,year,system
"I remember thinking, what are they going to put on my tombstone?",put on [pron] tombstone,"Vzpomínám si, jak jsem si říkal, co mi asi tak dají na náhrobek?","Pamatuju si, že jsem si říkala: Co mi asi tak napíšou na náhrobní kámen?",0.6392781361263665,19,CUNI-Transformer-T2T-2018
I still go through that in terms of the stresses and pressure of the job but management just feels right.,go through [pron],"Pořád si tím procházím z hlediska stresu a tlaku práce, ale vedení mi přijde správné.","Teď sice v práci taky zažívám stres a tlak, ale management mi prostě sedí.",0.453898553132523,19,CUNI-Transformer-T2T-2018
"Instead, he noted, the U.S. is continuing sanctions aimed at keeping up pressure.",keep up,"Místo toho, poznamenal, USA pokračují v sankcích, jejichž cílem je udržovat tlak.","Poznamenal, že místo toho Spojené státy nadále uplatňují sankce, které mají udržovat tlak.",0.42895123427890147,19,CUNI-Transformer-T2T-2018
"It is a righteous diatribe, months and years of fury spilling over, and she can't get it out without weeping.",get it,"Je to spravedlivý výpad, měsíce a roky zuřivosti se přelévají a ona ho nemůže dostat ven, aniž by plakala.","Je to spravedlivý útok, přelily se měsíce a roky a ona to stejně nezvládne říct, aniž by se rozplakala.",-0.441082609792889,19,CUNI-Transformer-T2T-2018
"Somebody called it ""Snow White and the Seven Dwarfs.""""",call it,Někdo to nazval „Sněhurka a sedm trpaslíků“.,"Kdosi někde řekl, že je to jako ,Sněhurka a sedm trpaslíkůʻ.“",0.7496357743316515,19,CUNI-Transformer-T2T-2018
The advert is a little mad but I took it for what it was.,take it,"Ta reklama je trochu šílená, ale bral jsem ji takovou, jaká byla.","Reklama je trochu šílená, ale tak jsem ji i brala.",-0.209434049215772,19,CUNI-Transformer-T2T-2018
"The company calls it ""personal empowerment through data.""",call it,Společnost tomu říká „osobní posílení pomocí dat“.,Společnost tenhle přístup označuje jako „posílení osobnosti prostřednictvím dat“.,0.3318160691906318,19,CUNI-Transformer-T2T-2018
"The expert who played the carillon in July called it something else: ""A cultural treasure"" and ""an irreplaceable historical instrument.""",call it,"Odborník, který v červenci hrál na zvonkohru, to nazval jinak: „kulturní poklad“ a „nenahraditelný historický nástroj“.","Odbornice, která na zvonkohru v červenci hrála, ji označila jinak: „kulturní poklad“ a „nenahraditelný historický nástroj“.",0.407550490611195,19,CUNI-Transformer-T2T-2018
"The number of North Korean defectors to South Korea has fallen since Kim Jong-un came to power seven years ago, a South Korean lawmaker has said.",come to power,"Počet severokorejských přeběhlíků do Jižní Koreje od nástupu Kim Čong-una k moci před sedmi lety klesl, uvedl jihokorejský zákonodárce.","Podle jihokorejského zákonodárce se počet přeběhlíků ze Severní do Jižní Koreje od doby, kdy se Kim Čong-un před sedmi lety dostal k moci, snížil.",0.496416883456978,19,CUNI-Transformer-T2T-2018
"They think you're sad and will be pleased because they got to you.""",get to [pron],"Myslí si, že jsi smutný a budou mít radost, protože tě dostali.“","Myslí si, že jsi smutná, a budou mít radost, že to zařídili.“",-0.38272207679091497,19,CUNI-Transformer-T2T-2018
Tough talk 'and then we fell in love',fall in love,Drsné řeči 'a pak jsme se zamilovali',Drsné řeči „a pak jsme se zamilovali“,0.407932241937802,19,CUNI-Transformer-T2T-2018
"Troops fired on a peaceful demonstration at the plaza on Oct. 2, 1968, killing as many as 300 people at a time when leftist student movements were taking root throughout Latin America.",take root,"Vojáci stříleli na pokojnou demonstraci na náměstí 2. října 1968 a zabili až 300 lidí v době, kdy v celé Latinské Americe zakořenila levicová studentská hnutí.","2. října 1968 armádní jednotky střílely na pokojné demonstraci na tomto náměstí, což mělo za následek až 300 mrtvých v době, kdy se v Latinské Americe šířila levicová studentská hnutí.",0.718186550385216,19,CUNI-Transformer-T2T-2018
"Warren replied that it's time ""for women to go to Washington to fix our broken government, and that includes a woman at the top.""",go to washington,"Warren odpověděl, že je načase, aby „ženy jely do Washingtonu napravit naši rozbitou vládu, a to včetně ženy na vrcholu“.","Warrenová odpověděla, že je na čase, aby „do Washingtonu vstoupily ženy a napravily naši pochroumanou vládu, včetně ženy na nejvyšším postu“.",0.0494904084395512,19,CUNI-Transformer-T2T-2018
"While Ri reprised familiar North Korean complaints about Washington's resistance to a ""phased"" approach to denuclearization under which North Korea would be rewarded as it took gradual steps, his statement appeared significant in that it did not reject unilateral denuclearization out of hand as Pyongyang has done in the past.",reject out of hand,"Ri sice zopakoval známé severokorejské stížnosti na odpor Washingtonu vůči „fázovému“ přístupu k denuklearizaci, v jehož rámci bude Severní Korea odměňována za postupné kroky, jeho prohlášení se však jevilo jako významné v tom, že neodmítlo jednostrannou denuklearizaci jako v minulosti Pchjongjang.","Přestože Ri zopakoval známé stížnosti Severní Koreje na odpor Washingtonu proti „fázovému“ přístupu, podle něhož by Severní Korea byla odměňována za postupné kroky, jeho prohlášení bylo významné v tom, že neodmítalo jednostranné odzbrojení bez rozmyslu tak, jak to Pchjongjang dělal v minulosti.",1.04303856408037,19,CUNI-Transformer-T2T-2018
"While World Vision's staff from Donggala have made it safely to Palu city, where employees are sheltering in tarpaulin shelters set up in the courtyard of their office, they passed scenes of devastation on the way, Mr. Doseba said.",make it,"Zatímco pracovníci World Vision z Donggaly se bezpečně dostali do města Palu, kde se zaměstnanci ukrývají v plachtových krytech postavených na nádvoří jejich kanceláře, cestou míjeli scény devastace, řekl pan Doseba.","Pracovníci organizace World Vision se z Donggaly bezpečně dostali do města Palu, kde zaměstnanci přebývají v dočasných příbytcích z nepromokavých plachet na dvoře kanceláře, cestou viděli obrazy zkázy, řekl pan Doseba.",0.11171874966179249,19,CUNI-Transformer-T2T-2018
"With 77,000 views and hundreds of comments, the video has received mixed reactions from viewers, with many saying it makes light of the ""horrors"" of the dairy industry.",make light,"Se 77 tisíci zhlédnutími a stovkami komentářů se video setkalo se smíšenými reakcemi diváků, přičemž mnozí tvrdí, že zlehčuje „hrůzy“ mlékárenského průmyslu.","Video má 77 000 zhlédnutí a stovky komentářů a reakce diváků jsou smíšené, přičemž mnoho z nich se vyjadřuje tak, že reklama si dělá legraci z „hrůz“ mléčného průmyslu.",-0.015802288030343,19,CUNI-Transformer-T2T-2018
"""It is not an easy task to get it there, but I would probably only view myself as being successful here if I can get the club back there.""",get it,"„Dostat ji tam není snadný úkol, ale pravděpodobně bych se považoval za úspěšného jen tehdy, když se mi podaří klub dostat zpátky.“","„Návrat není snadný úkol, ale sám sebe budu pravděpodobně považovat za úspěšného, jen pokud se mi podaří tam klub zase přivést.“",-0.209106932219464,19,CUNI-Transformer-T2T-2019
"""It was just trying to get into that position, to get on the ball and players like Shaq always play it forward as much as possible, so I just tried to create myself as much time as possible,"" Sturridge told LiverpoolFC.com.",play it,"„Snažil jsem se dostat do té pozice, dostat se na míč a hráči jako Shaq vždycky hrají co nejvíc dopředu, tak jsem se snažil získat si co nejvíc času,“ řekl Sturridge LiverpoolFC.com.","„Jen jsem se snažil dostat do té pozice, dostat se na míč a hráči jako Shaq to vždycky hrají co nejvíc dopředu, tak jsem si chtěl vytvořit co nejvíc času,“ řekl Sturridge pro LiverpoolFC.com.",0.38172457338273696,19,CUNI-Transformer-T2T-2019
"""It's just not about the committee vote or the final vote or whether Kavanaugh is put on the bench, it's also about the way Republicans have handled this and how they have treated her,"" Guy Cecil, director of Priorities USA, a group that helps to elect Democrats, pointed out to the news channel.",put on the bench,"„Nejde jen o hlasování ve výboru nebo o konečné hlasování nebo o to, jestli Kavanaugha posadí na lavičku, jde také o to, jak se k tomu republikáni postavili a jak se k ní chovali,“ upozornil Guy Cecil, ředitel americké Priority, skupiny, která pomáhá volit demokraty, na zpravodajský kanál.","„Tady nejde jen o hlasování výboru nebo jeho výsledek ani o to, jestli Kavanaugh do funkce nastoupí, jde taky o to, jak se k celé situaci republikáni postavili, a jak se k ní chovali,“ podotkl na televizním kanále Guy Cecil, ředitel skupiny Priorities USA, která pomáhá s volbami demokratů.",0.310575743757469,19,CUNI-Transformer-T2T-2019
"""It's time for women to go to Washington and fix our broken government and that includes a woman at the top,"" she said, according to The Hill.",go to washington,"„Je načase, aby ženy odjely do Washingtonu a napravily naši rozvrácenou vládu, a to včetně ženy na vrcholu,“ prohlásila podle Kapitolu.","„Je na čase, aby do Washingtonu vstoupily ženy a napravily naši pochroumanou vládu, včetně ženy na nejvyšším postu,“ řekla podle The Hill.",-0.6330304146082475,19,CUNI-Transformer-T2T-2019
"""Nad was calling regularly to say it was really bad, that she wasn't expected to make it,"" said Mrs Ednan-Laperouse.",make it,"„Nad mi pravidelně volala, že je to opravdu zlé, že se od ní nečeká, že to zvládne,“ řekla paní Ednan-Laperousová.","„Nad pravidelně telefonoval a říkal, že je to opravdu zlé, že to prý nejspíš nepřežije,“ řekla paní Ednan-Laperouseová.",0.312376484217081,19,CUNI-Transformer-T2T-2019
"'At the end of it one girl came up to me and said: 'Why am I only being told this now, in my senior year?'",come up,"Na konci ke mně přistoupila jedna dívka a řekla: ,Proč mi to říkáte až teď, v posledním ročníku?'","„Přišla za mnou jedna dívka a řekla: „Proč se tohle dozvídám teprve teď, v posledním ročníku?“",0.2677921375436325,19,CUNI-Transformer-T2T-2019
A black congregation that had been worshiping nearby took title to the building.,take to the building,"Černá kongregace, která se zbožňovala v okolí, se vrátila do budovy.",Právo na budovu si přivlastnila černošská kongregace působící nedaleko odtud.,-0.3999298999657252,19,CUNI-Transformer-T2T-2019
Bring in your financial advisor: Your advisor can also help you come up with a way to pay for those expenses.,come up,"Přiveďte svého finančního poradce: Váš poradce vám také může pomoci vymyslet způsob, jak tyto výdaje uhradit.","Do plánování zapojte svého finančního poradce: Může vám pomoci vymyslet způsob, jak tyto výdaje pokrýt.",-0.139065300207217,19,CUNI-Transformer-T2T-2019
"But despite his colleagues fleeing for their lives, 21-year-old Anthonius Gunawan Agung refused to leave his post in the wildly swaying control tower at Mutiara Sis Al Jufri Airport Palu airport.",flee for [pron] life,"Ale navzdory tomu, že jeho kolegové prchali o život, 21letý Anthonius Gunawan Agung odmítl opustit své místo v divoce se kymácející kontrolní věži na letišti Mutiara Sis Al Jufri Palu.","Ale přestože jeho kolegové utekli, aby si zachránili život, 21letý Anthonius Gunawan Agung odmítl opustit své stanoviště v silně rozhoupané kontrolní věži na letišti Mutiara Sis Al Jufri Airport v Palu.",0.9049610786111275,19,CUNI-Transformer-T2T-2019
"But the Cromwell Society described Mr Crick's suggestion as ""folly"" and ""attempting to rewrite history.""",rewrite history,Ale Cromwellova společnost popsala návrh pana Cricka jako „pošetilost“ a „pokus o přepsání historie“.,Ale Cromwell Society označila návrh pana Cricka jako „pošetilý pokus o přepisování dějin“.,0.238340894524524,19,CUNI-Transformer-T2T-2019
"Climo stretched the Ayr lead with a penalty, before, right on half-time, he scored then converted a solo try to make it 17-5 to Ayr at the break.",make it,"Climo protáhl Ayrův náskok penaltou, ale těsně před poločasem skóroval a proměnil sólo na 17:5 pro Ayra.","Climo zvýšil náskok Ayr při penaltě a pak těsně před poločasem sám položil a proměnil, takže skóre před přestávkou bylo 17:5 ve prospěch Ayr.",-0.2412924604136375,19,CUNI-Transformer-T2T-2019
"Elisabeth Ferrell, Scottish officer for the Bat Conservation Trust, has encouraged the public to pitch in to help.",pitch in,"Elisabeth Ferrellová, skotská členka Společnosti na ochranu netopýrů, vyzvala veřejnost, aby se zapojila do pomoci.","Elisabeth Ferrellová, skotská úřednice organizace na ochranu netopýrů Bat Conservation Trust vyzvala veřejnost, aby se do pomoci zapojila.",1.03813816749996,19,CUNI-Transformer-T2T-2019
"I remember thinking, what are they going to put on my tombstone?",put on [pron] tombstone,"Vzpomínám si, že jsem přemýšlel, co mi dají na náhrobek?","Pamatuju si, že jsem si říkala: Co mi asi tak napíšou na náhrobní kámen?",-0.446517056841456,19,CUNI-Transformer-T2T-2019
I still go through that in terms of the stresses and pressure of the job but management just feels right.,go through [pron],"Pořád si tím procházím, pokud jde o stres a tlak v práci, ale vedení mi prostě připadá správné.","Teď sice v práci taky zažívám stres a tlak, ale management mi prostě sedí.",0.451485858979128,19,CUNI-Transformer-T2T-2019
"Instead, he noted, the U.S. is continuing sanctions aimed at keeping up pressure.",keep up,"Místo toho, jak poznamenal, Spojené státy pokračují v sankcích zaměřených na udržení tlaku.","Poznamenal, že místo toho Spojené státy nadále uplatňují sankce, které mají udržovat tlak.",-0.231032057036321,19,CUNI-Transformer-T2T-2019
"It is a righteous diatribe, months and years of fury spilling over, and she can't get it out without weeping.",get it,"Je to spravedlivý výpad, měsíce a roky zuřivosti se přelévají, a ona to nemůže dostat ven bez pláče.","Je to spravedlivý útok, přelily se měsíce a roky a ona to stejně nezvládne říct, aniž by se rozplakala.",-0.556632237320237,19,CUNI-Transformer-T2T-2019
"It was a third Elite League defeat of the season for Adam Keefe's men, who had come from behind to beat Dundee 2-1 in Belfast on Friday night.",come from behind,"Pro mužstvo Adama Keefea to byla třetí porážka v Elitní lize v sezóně, když v pátek večer v Belfastu porazili Dundee 2:1.","Pro mužstvo Adama Keefa to byla třetí porážka sezóny v Elite League, i když v pátek večer v Belfastu porazili Dundee 2:1.",0.6279567104805365,19,CUNI-Transformer-T2T-2019
"On Sunday, though, there is nobody to help you out of your hole.",help out of [pron] hole,"Ale v neděli není nikdo, kdo by ti pomohl z bryndy.",V neděli už vám ale z vaší díry nikdo nepomůže.,0.665300552641481,19,CUNI-Transformer-T2T-2019
"Somebody called it ""Snow White and the Seven Dwarfs.""""",call it,Někdo tomu říkal „Sněhurka a sedm trpaslíků“.,"Kdosi někde řekl, že je to jako ,Sněhurka a sedm trpaslíkůʻ.“",0.764749928425133,19,CUNI-Transformer-T2T-2019
The advert is a little mad but I took it for what it was.,take it,"Ta reklama je trochu bláznivá, ale bral jsem to tak, jak to bylo.","Reklama je trochu šílená, ale tak jsem ji i brala.",0.764911902976448,19,CUNI-Transformer-T2T-2019
"The company calls it ""personal empowerment through data.""",call it,Společnost tomu říká „osobní zmocnění pomocí dat“.,Společnost tenhle přístup označuje jako „posílení osobnosti prostřednictvím dat“.,0.06721268950618897,19,CUNI-Transformer-T2T-2019
"The expert who played the carillon in July called it something else: ""A cultural treasure"" and ""an irreplaceable historical instrument.""",call it,"Odborník, který na zvonek hrál v červenci, ho nazval jinak: „Kulturní poklad“ a „nenahraditelný historický nástroj“.","Odbornice, která na zvonkohru v červenci hrála, ji označila jinak: „kulturní poklad“ a „nenahraditelný historický nástroj“.",0.7318556902682636,19,CUNI-Transformer-T2T-2019
"They think you're sad and will be pleased because they got to you.""",get to [pron],"Myslí si, že jsi smutný, a budou mít radost, protože tě dostali.“","Myslí si, že jsi smutná, a budou mít radost, že to zařídili.“",-0.446517056841456,19,CUNI-Transformer-T2T-2019
Tough talk 'and then we fell in love',fall in love,Těžké řeči a pak jsme se do sebe zamilovali.,Drsné řeči „a pak jsme se zamilovali“,0.0279100780278966,19,CUNI-Transformer-T2T-2019
"Troops fired on a peaceful demonstration at the plaza on Oct. 2, 1968, killing as many as 300 people at a time when leftist student movements were taking root throughout Latin America.",take root,"Vojáci stříleli na pokojnou demonstraci na náměstí 2. října 1968 a zabili až 300 lidí v době, kdy levicová studentská hnutí zakořenila v celé Latinské Americe.","2. října 1968 armádní jednotky střílely na pokojné demonstraci na tomto náměstí, což mělo za následek až 300 mrtvých v době, kdy se v Latinské Americe šířila levicová studentská hnutí.",0.8187981018368685,19,CUNI-Transformer-T2T-2019
"Warren replied that it's time ""for women to go to Washington to fix our broken government, and that includes a woman at the top.""",go to washington,"Warren odpověděl, že je načase, aby ženy jely do Washingtonu napravit naši rozvrácenou vládu, a to včetně ženy na vrcholu.","Warrenová odpověděla, že je na čase, aby „do Washingtonu vstoupily ženy a napravily naši pochroumanou vládu, včetně ženy na nejvyšším postu“.",0.424106826204579,19,CUNI-Transformer-T2T-2019
"While Ri reprised familiar North Korean complaints about Washington's resistance to a ""phased"" approach to denuclearization under which North Korea would be rewarded as it took gradual steps, his statement appeared significant in that it did not reject unilateral denuclearization out of hand as Pyongyang has done in the past.",reject out of hand,"Ri sice zopakoval známé severokorejské stížnosti na odpor Washingtonu vůči „postupnému“ přístupu k denuklearizaci, za nějž bude Severní Korea odměněna postupnými kroky, avšak jeho prohlášení se jevilo jako významné v tom smyslu, že neodmítá jednostrannou denuklearizaci jako Pchjongjang v minulosti.","Přestože Ri zopakoval známé stížnosti Severní Koreje na odpor Washingtonu proti „fázovému“ přístupu, podle něhož by Severní Korea byla odměňována za postupné kroky, jeho prohlášení bylo významné v tom, že neodmítalo jednostranné odzbrojení bez rozmyslu tak, jak to Pchjongjang dělal v minulosti.",0.391284044755986,19,CUNI-Transformer-T2T-2019
"With 77,000 views and hundreds of comments, the video has received mixed reactions from viewers, with many saying it makes light of the ""horrors"" of the dairy industry.",make light,"Video má 77 000 zhlédnutí a stovky komentářů, což vyvolalo smíšené reakce diváků a mnozí tvrdí, že zlehčuje „hrůzy“ mlékárenského průmyslu.","Video má 77 000 zhlédnutí a stovky komentářů a reakce diváků jsou smíšené, přičemž mnoho z nich se vyjadřuje tak, že reklama si dělá legraci z „hrůz“ mléčného průmyslu.",0.82607764869087,19,CUNI-Transformer-T2T-2019
"""It is not an easy task to get it there, but I would probably only view myself as being successful here if I can get the club back there.""",get it,"„Není snadné ho tam dostat, ale pravděpodobně bych se považoval za úspěšného jen tehdy, kdybych tam dokázal klub dostat zpátky.“","„Návrat není snadný úkol, ale sám sebe budu pravděpodobně považovat za úspěšného, jen pokud se mi podaří tam klub zase přivést.“",0.6700488412741035,19,CUNI-DocTransformer-Marian
"""It was just trying to get into that position, to get on the ball and players like Shaq always play it forward as much as possible, so I just tried to create myself as much time as possible,"" Sturridge told LiverpoolFC.com.",play it,"„Jen jsem se snažil dostat do takové pozice, dostat se na míč a hráči jako Shaq vždycky hrají dopředu, jak jen to jde, takže jsem se snažil vytvořit si co nejvíc času,“ řekl Sturridge LiverpoolFC.com.","„Jen jsem se snažil dostat do té pozice, dostat se na míč a hráči jako Shaq to vždycky hrají co nejvíc dopředu, tak jsem si chtěl vytvořit co nejvíc času,“ řekl Sturridge pro LiverpoolFC.com.",0.586012943376635,19,CUNI-DocTransformer-Marian
"""It's just not about the committee vote or the final vote or whether Kavanaugh is put on the bench, it's also about the way Republicans have handled this and how they have treated her,"" Guy Cecil, director of Priorities USA, a group that helps to elect Democrats, pointed out to the news channel.",put on the bench,"„Nejde jen o hlasování ve výboru nebo o konečné hlasování nebo o to, jestli bude Kavanaugh postaven na lavici, ale také o to, jak se k tomu postavili republikáni a jak s ní zacházeli,“ zdůraznil pro zpravodajský kanál Guy Cecil, ředitel skupiny Priority USA, která pomáhá volit demokraty.","„Tady nejde jen o hlasování výboru nebo jeho výsledek ani o to, jestli Kavanaugh do funkce nastoupí, jde taky o to, jak se k celé situaci republikáni postavili, a jak se k ní chovali,“ podotkl na televizním kanále Guy Cecil, ředitel skupiny Priorities USA, která pomáhá s volbami demokratů.",0.0796742657743422,19,CUNI-DocTransformer-Marian
"""Nad was calling regularly to say it was really bad, that she wasn't expected to make it,"" said Mrs Ednan-Laperouse.",make it,"„Nad pravidelně volal, že je to opravdu zlé, že se neočekává, že to stihne,“ řekla paní Ednan-Laperouseová.","„Nad pravidelně telefonoval a říkal, že je to opravdu zlé, že to prý nejspíš nepřežije,“ řekla paní Ednan-Laperouseová.",-0.7911539853851746,19,CUNI-DocTransformer-Marian
Bring in your financial advisor: Your advisor can also help you come up with a way to pay for those expenses.,come up,"Přiveďte svého finančního poradce: Váš poradce vám také může pomoci přijít na způsob, jak tyto výdaje zaplatit.","Do plánování zapojte svého finančního poradce: Může vám pomoci vymyslet způsob, jak tyto výdaje pokrýt.",0.7011257589407776,19,CUNI-DocTransformer-Marian
"But despite his colleagues fleeing for their lives, 21-year-old Anthonius Gunawan Agung refused to leave his post in the wildly swaying control tower at Mutiara Sis Al Jufri Airport Palu airport.",flee for [pron] life,"Ale navzdory svým kolegům, kteří prchali o život, 21letý Anthonius Gunawan Agung odmítl opustit své místo v divoce se houpající kontrolní věži na letišti Palu letiště Mutiara Sis Al Jufri.","Ale přestože jeho kolegové utekli, aby si zachránili život, 21letý Anthonius Gunawan Agung odmítl opustit své stanoviště v silně rozhoupané kontrolní věži na letišti Mutiara Sis Al Jufri Airport v Palu.",0.5272629686909895,19,CUNI-DocTransformer-Marian
"But the Cromwell Society described Mr Crick's suggestion as ""folly"" and ""attempting to rewrite history.""",rewrite history,Cromwellova společnost však návrh pana Cricka popsala jako „pošetilý“ a „pokoušející se přepsat historii“.,Ale Cromwell Society označila návrh pana Cricka jako „pošetilý pokus o přepisování dějin“.,0.38075716106973,19,CUNI-DocTransformer-Marian
"Climo stretched the Ayr lead with a penalty, before, right on half-time, he scored then converted a solo try to make it 17-5 to Ayr at the break.",make it,"Climo protáhl vedení Ayru penaltou, předtím, přesně v poločase, skóroval a pak proměnil sólový pokus na 17:5 pro Ayr v rozehrávce.","Climo zvýšil náskok Ayr při penaltě a pak těsně před poločasem sám položil a proměnil, takže skóre před přestávkou bylo 17:5 ve prospěch Ayr.",-0.167932537885793,19,CUNI-DocTransformer-Marian
"Elisabeth Ferrell, Scottish officer for the Bat Conservation Trust, has encouraged the public to pitch in to help.",pitch in,"Elisabeth Ferrellová, skotská důstojnice Společnosti pro ochranu netopýrů, povzbuzovala veřejnost, aby se zapojila do pomoci.","Elisabeth Ferrellová, skotská úřednice organizace na ochranu netopýrů Bat Conservation Trust vyzvala veřejnost, aby se do pomoci zapojila.",-0.27995269401810446,19,CUNI-DocTransformer-Marian
"I remember thinking, what are they going to put on my tombstone?",put on [pron] tombstone,"Vzpomínám si, že jsem si říkal, co mi dají na náhrobní kámen?","Pamatuju si, že jsem si říkala: Co mi asi tak napíšou na náhrobní kámen?",1.04230371022203,19,CUNI-DocTransformer-Marian
I still go through that in terms of the stresses and pressure of the job but management just feels right.,go through [pron],"Pořád si tím procházím, co se týče stresu a tlaku v práci, ale vedení mi připadá správné.","Teď sice v práci taky zažívám stres a tlak, ale management mi prostě sedí.",0.37227948581194986,19,CUNI-DocTransformer-Marian
"In front of parliament in Skopje, Vladimir Kavardarkov, 54, was preparing a small stage and pulling up chairs in front of tents set up by those who will boycott the referendum.",pull up,"Před parlamentem ve Skopje připravoval 54letý Vladimir Kavardarkov malé pódium a přitahoval židle před stany, které postavili ti, kdo budou referendem bojkotovat.","Před budovou parlamentu ve Skopje připravoval Vladimir Kavardarkov (54) malé pódium a rozmísťoval židle před stany, které postavili odpůrci referenda.",0.302179045572902,19,CUNI-DocTransformer-Marian
"Instead, he noted, the U.S. is continuing sanctions aimed at keeping up pressure.",keep up,"Místo toho, poznamenal, USA pokračují v sankcích zaměřených na udržení tlaku.","Poznamenal, že místo toho Spojené státy nadále uplatňují sankce, které mají udržovat tlak.",-0.0568628149886691,19,CUNI-DocTransformer-Marian
"It is a righteous diatribe, months and years of fury spilling over, and she can't get it out without weeping.",get it,"Je to oprávněná výmluva, měsíce a roky vzteku se přelévají a ona je nemůže dostat ven bez pláče.","Je to spravedlivý útok, přelily se měsíce a roky a ona to stejně nezvládne říct, aniž by se rozplakala.",-1.10070746156309,19,CUNI-DocTransformer-Marian
"It was a third Elite League defeat of the season for Adam Keefe's men, who had come from behind to beat Dundee 2-1 in Belfast on Friday night.",come from behind,"Pro muže Adama Keefse to byla třetí porážka v Elite League v sezóně, když v pátek večer v Belfastu porazili Dundeeho 2-1 zezadu.","Pro mužstvo Adama Keefa to byla třetí porážka sezóny v Elite League, i když v pátek večer v Belfastu porazili Dundee 2:1.",-0.12199140988267185,19,CUNI-DocTransformer-Marian
"On Sunday, though, there is nobody to help you out of your hole.",help out of [pron] hole,"V neděli ale není nikdo, kdo by vám z té díry pomohl.",V neděli už vám ale z vaší díry nikdo nepomůže.,0.7286166750668155,19,CUNI-DocTransformer-Marian
"Somebody called it ""Snow White and the Seven Dwarfs.""""",call it,Někdo to nazval „Sněhurka a sedm trpaslíků.“,"Kdosi někde řekl, že je to jako ,Sněhurka a sedm trpaslíkůʻ.“",1.04230371022203,19,CUNI-DocTransformer-Marian
The advert is a little mad but I took it for what it was.,take it,"Ten inzerát je trochu šílený, ale brala jsem to tak, jak to bylo.","Reklama je trochu šílená, ale tak jsem ji i brala.",0.6439647950431385,19,CUNI-DocTransformer-Marian
"The company calls it ""personal empowerment through data.""",call it,Společnost tomu říká „osobní posílení prostřednictvím dat“.,Společnost tenhle přístup označuje jako „posílení osobnosti prostřednictvím dat“.,-0.994360430095964,19,CUNI-DocTransformer-Marian
"The number of North Korean defectors to South Korea has fallen since Kim Jong-un came to power seven years ago, a South Korean lawmaker has said.",come to power,"Počet přeběhlíků Severní Koreje do Jižní Koreje se od doby, kdy se Kim Čong-un před sedmi lety dostal k moci, snížil, řekl jihokorejský zákonodárce.","Podle jihokorejského zákonodárce se počet přeběhlíků ze Severní do Jižní Koreje od doby, kdy se Kim Čong-un před sedmi lety dostal k moci, snížil.",0.6992081556786,19,CUNI-DocTransformer-Marian
"They think you're sad and will be pleased because they got to you.""",get to [pron],"Myslí si, že jsi smutná, a budou mít radost, protože se k tobě dostali.“","Myslí si, že jsi smutná, a budou mít radost, že to zařídili.“",-0.497985569498522,19,CUNI-DocTransformer-Marian
Tough talk 'and then we fell in love',fall in love,"Drsné řeči, a pak jsme se zamilovali.",Drsné řeči „a pak jsme se zamilovali“,0.0116837644684694,19,CUNI-DocTransformer-Marian
"Troops fired on a peaceful demonstration at the plaza on Oct. 2, 1968, killing as many as 300 people at a time when leftist student movements were taking root throughout Latin America.",take root,"Vojáci stříleli na mírumilovnou demonstraci na náměstí 2. října 1968 a zabili až 300 lidí v době, kdy levičácké studentské hnutí zakořeňovalo v celé Latinské Americe.","2. října 1968 armádní jednotky střílely na pokojné demonstraci na tomto náměstí, což mělo za následek až 300 mrtvých v době, kdy se v Latinské Americe šířila levicová studentská hnutí.",0.665300552641481,19,CUNI-DocTransformer-Marian
"Warren replied that it's time ""for women to go to Washington to fix our broken government, and that includes a woman at the top.""",go to washington,"Warren odpověděl, že je čas, „aby ženy jely do Washingtonu opravit naši rozvrácenou vládu, a to včetně ženy na vrcholu.“","Warrenová odpověděla, že je na čase, aby „do Washingtonu vstoupily ženy a napravily naši pochroumanou vládu, včetně ženy na nejvyšším postu“.",-0.42201762592125097,19,CUNI-DocTransformer-Marian
"While Ri reprised familiar North Korean complaints about Washington's resistance to a ""phased"" approach to denuclearization under which North Korea would be rewarded as it took gradual steps, his statement appeared significant in that it did not reject unilateral denuclearization out of hand as Pyongyang has done in the past.",reject out of hand,"Zatímco Ri zopakoval známé severokorejské stížnosti ohledně odporu Washingtonu vůči „fázovému“ přístupu k denuklearizaci, podle něhož bude Severní Korea odměněna postupnými kroky, jeho prohlášení se zdálo významné v tom, že neodmítá jednostrannou denuklearizaci z ruky tak, jak to v minulosti učinil Pchjongjang.","Přestože Ri zopakoval známé stížnosti Severní Koreje na odpor Washingtonu proti „fázovému“ přístupu, podle něhož by Severní Korea byla odměňována za postupné kroky, jeho prohlášení bylo významné v tom, že neodmítalo jednostranné odzbrojení bez rozmyslu tak, jak to Pchjongjang dělal v minulosti.",-0.55368975133265,19,CUNI-DocTransformer-Marian
"With 77,000 views and hundreds of comments, the video has received mixed reactions from viewers, with many saying it makes light of the ""horrors"" of the dairy industry.",make light,"S 77 000 zhlédnutími a stovkami komentářů se video setkalo se smíšenými reakcemi diváků a mnozí tvrdí, že zlehčuje „hrůzy“ mlékárenského průmyslu.","Video má 77 000 zhlédnutí a stovky komentářů a reakce diváků jsou smíšené, přičemž mnoho z nich se vyjadřuje tak, že reklama si dělá legraci z „hrůz“ mléčného průmyslu.",0.908605272868145,19,CUNI-DocTransformer-Marian
