src,VID_Candidate,mt,ref,score,year,system
We joined the Party since the first year we entered the college. We have a firm belief. A person shall have such an idea and keep such a firm faith which shall bedeeply rooted in his heart.,root in [pron] heart,我们从进入大学的第一年起就加入了党，我们有坚定的信念，一个人应该有这样的想法，并保持这种坚定的信念，这种信念将深深扎根于他的心中。,就就从一进大学开始入党，就信念就非常的坚定，人总是心中还是要有这样的这样的想法，就是要坚定这样的信念，扎根在心里。,1.19590118055811,18,GTCOM-Primary
"We should not only change the hardware, but the software must also keep up.",keep up,"我们不仅要改变硬件,软件也要跟上",不光改变硬件，软件也要跟上,1.14345271067654,18,GTCOM-Primary
"When Associated Press took stock of the 2017 “big winners” in corporate America, Amazon was first on the list.",take stock,当美联社盘点2017年美国企业“大赢家”时，亚马逊名列第一。,美联社在盘点美国公司２０１７“大赢家”时，第一个列出的就是亚马逊。,-0.15131139748295996,18,GTCOM-Primary
"Zhang Chun said, “I kept thinking of using one-fiftieth of other people’s budget to come up with an image effect that was completely identical to these other people’s. I drove our entire team up the wall.”",come up,张春说：“我一直在考虑用别人的预算中的50%来产生一种与别人完全一样的形象效果。我把我们整个团队都推到了墙上。”,张春称：“老想着用别人五十分之一的预算，做出和别人完全一样的画面效果，团队都要被我逼疯了。”,-0.2901848036431195,18,GTCOM-Primary
"to pay respect to the 1st National Congress of the CPC and the red boat on South Lake for announcing the firm political belief of the new generation of Party leadership. The move has greatly built up the inner strength of the numerous Party members and cadres in remaining true to our original aspiration, keeping our mission firmly in mind and",keep in mind,向党的第一次全国代表大会和南湖红船宣布党的新一代领导集体的坚定信念表示敬意，这一举动极大地增强了广大党员和干部队伍的内在力量，坚定了我们的奋斗目标，坚定了我们的使命,瞻仰中共一大会址和南湖红船，宣示新一届中央领导集体的坚定政治信念，极大凝聚起广大党员干部不忘初心、牢记使命,-1.0034398646801,18,GTCOM-Primary
"“Be thrifty for the people. Those whose duty are to be frugal must live frugally. A return to the current simple and down-to-earth meeting environment, we fully comprehend and welcome it.” GuangAn People’s Congress deputy Wang Cheng said that an efficient and practical meeting without formalism is what they want to see and in which they want to participate.",want in [pron],“为人民节俭。勤俭节约的人，必须节俭生活。回归到目前简单而脚踏实地的会议环境，我们充分理解和欢迎。”广安市人大代表王成说，一个高效务实、没有形式主义的会议，是他们想看到的，也是他们想参与的。,“节约为民，当节俭的一定要节俭。回归到现在的朴实、实在的开会环境，我们很理解，也很欢迎。”广安市人大代表王成表示，高效务实、不搞形式主义的会议是他们愿意看见和参与的。,0.56948454057298,18,GTCOM-Primary
"“Chinese caviar” not only made it to the first class cabin in Lufthansa, it also made an appearance at the Oscars’ dinner banquet, as well as the dinner banquet of the welcoming ceremony of the G20 Hangzhou Summit.",make it,“中国鱼子酱”不仅登上了汉莎航空的头等舱，还出席了奥斯卡晚宴，以及G20杭州峰会欢迎仪式的晚宴。,“中国鱼子酱”不仅登上德国汉莎航空头等舱，还亮相奥斯卡晚宴、出现在G20杭州峰会欢迎晚宴上。,1.05775506620535,18,GTCOM-Primary
"""I watched Renaissance Club being built, and we're seeing it come to its glory with this event,"" said Rafferty.",come to [pron] glory,“我观看了文艺复兴俱乐部的建设，我们看到它的荣耀与这一事件，”拉夫迪说。,拉弗蒂说：“我目睹了文艺复兴俱乐部成立，我们也会通过这次比赛见证它的荣光。,-0.432462810307888,18,Alibaba-ensemble-system-with-reranking
"""Mexico is going to hell, and that's why I became a reporter,"" he said.",go to hell,“墨西哥要下地狱，这就是我成为记者的原因，”他说。,他说“墨西哥正在变成地狱，所以我成为了一名记者。”,-0.348147778308762,18,Alibaba-ensemble-system-with-reranking
"But as a franchise, it feels like it's running out of time.",run out of time,但作为一名特许经营者，感觉时间不多了。,但作为一个系列，这感觉就像时间不够用了。,0.11231028407952853,18,Alibaba-ensemble-system-with-reranking
"He says that years later, he still lives in fear.",live in fear,他说，几年后，他仍然生活在恐惧之中。,他现在仍然生活在恐惧之中。,0.9538488515806637,18,Alibaba-ensemble-system-with-reranking
"Kelly told the staff that information needed to flow through him - whether on paper or in briefings - because the president would make better decisions if given good information.""",flow through [pron],凯利告诉工作人员，需要通过他传递信息——无论是在纸上还是在简报上——因为如果得到好的信息，总统会做出更好的决定。”,凯利告诉这些官员，收到优良信息有助于总统作出更好的决定，因此信息才需要经他之手——无论以书面形式还是简报形式。,0.26699907802431,18,Alibaba-ensemble-system-with-reranking
Li Keqiang said that China-Russia relations are bearing new fruits under the jointed efforts of President Xi Jinping and President Putin.,bear fruit,李克强说，在习近平主席和普京总统的共同努力下，中俄关系取得新成果。,李克强表示，在习近平主席和普京总统的推动下，中俄关系不断结出新的硕果。,0.850840412850328,18,Alibaba-ensemble-system-with-reranking
Minniti meanwhile said a sharp fall over recent weeks in the number of migrants arriving in Italy following rescues was an indication that efforts to beef up the Libyan coastguard and cooperation with local mayors was bearing fruit.,beef up,Minniti同时表示，救援后抵达意大利的移民人数在最近几周急剧下降，这表明加强利比亚海岸警卫队和与当地市长合作的努力正在取得成果。,与此同时，明尼蒂称近几周抵达意大利的移民人数骤降，这表明加强利比亚海岸护卫以及联合各当地市长的努力已初见成效。,0.34486952341201604,18,Alibaba-ensemble-system-with-reranking
"Nick Rascona hugs two of his castmates, and then breaks down crying in their arms; the emotional toll of the performance finally getting to him.",get to [pron],尼克·拉斯科纳拥抱了他的两个队友，然后在他们的怀里失声痛哭；演出的情感代价终于降临到了他的身上。,尼克·拉斯科纳拥抱他的两个同僚，在他们怀里失声哭泣；表演中的情感最终感染到他。,0.6505843367555505,18,Alibaba-ensemble-system-with-reranking
"Sage, who served as Creative Director of Traveler Archives, said: ""If Sinatra lives today, he is likely to sing a song for Beijing."" He said that living in this city will make you feel like “living in a new age”, which means that you can always keep up with the trends.",keep up,曾担任《旅行者档案》创意总监的塞奇说：“如果西纳特拉活在今天，他很可能会为北京唱一首歌。”他说，住在这座城市会让你感觉“生活在一个新的时代”，这意味着你可以随时跟上潮流。,在《旅行者档案》杂志担任创意总监的塞希说：“如果西纳特拉活到今天，他很可能会歌唱北京这样的城市。”他说，生活在这座城市会让你感觉“生活在新时代”，总是能跟上潮流。,0.7583619303821393,18,Alibaba-ensemble-system-with-reranking
"Sixthly, it is necessary to reinforce CPPCC’s self-construction with an emphasis on beefing up its competence in performing duties, improve the duty-performing system, and enhance the duty-performing efficiency.",beef up,六是加强政协自身建设，着力增强履职能力，完善履职制度，提高履职效率。,六要以增强履职本领为重点加强政协自身建设，完善履职制度，提高履职实效。,0.650418565725874,18,Alibaba-ensemble-system-with-reranking
"Unlike traditional hypermarkets and supermarkets, Hema Supermarket is, in the eyes of many consumers, a popular Internet store that is fun and has good food. Some intermediaries have even come up with the concept of “He district housing” (housing within a 3km radius of a Hema Supermarket).",come up,与传统的超市、超市不同，在很多消费者看来，呼玛超市是一家很受欢迎的网店，很好玩，有很好的食品。一些中介甚至想出了“呼玛区住房”（呼玛超市半径3公里范围内的住房）的概念。,区别于传统的大卖场、超市，盒马鲜生在很多消费者眼里是一家好玩好吃的“网红店”，甚至有中介机构打出了“盒区房”的概念。,0.49575005084075,18,Alibaba-ensemble-system-with-reranking
We joined the Party since the first year we entered the college. We have a firm belief. A person shall have such an idea and keep such a firm faith which shall bedeeply rooted in his heart.,root in [pron] heart,我们从进入大学的第一年就加入了党。我们有坚定的信念。一个人应该有这样的想法，并保持这种坚定的信念，这种信念将深深扎根在他的心中。,就就从一进大学开始入党，就信念就非常的坚定，人总是心中还是要有这样的这样的想法，就是要坚定这样的信念，扎根在心里。,0.387993263043778,18,Alibaba-ensemble-system-with-reranking
"We should not only change the hardware, but the software must also keep up.",keep up,我们不仅要改变硬件，软件也要跟上。,不光改变硬件，软件也要跟上,0.7429221370985599,18,Alibaba-ensemble-system-with-reranking
"Zhang Chun said, “I kept thinking of using one-fiftieth of other people’s budget to come up with an image effect that was completely identical to these other people’s. I drove our entire team up the wall.”",come up,张春说：“我一直在想用别人五十分之一的预算，想出一个和这些人完全一样的形象效果。我把我们整个团队都赶上了墙。”,张春称：“老想着用别人五十分之一的预算，做出和别人完全一样的画面效果，团队都要被我逼疯了。”,-0.639497376253509,18,Alibaba-ensemble-system-with-reranking
"the confidence and strength of the people across the country in remaining true to our original aspiration, keeping our mission firmly in mind and struggling in an unswerving way.",keep in mind,全国人民的信心和力量，坚持我们原来的愿望，牢记使命，坚定不移地奋斗。,全国人民不忘初心、牢记使命、矢志奋斗的信心和力量。,0.657873896226967,18,Alibaba-ensemble-system-with-reranking
"“Be thrifty for the people. Those whose duty are to be frugal must live frugally. A return to the current simple and down-to-earth meeting environment, we fully comprehend and welcome it.” GuangAn People’s Congress deputy Wang Cheng said that an efficient and practical meeting without formalism is what they want to see and in which they want to participate.",want in [pron],“对人民要节俭。那些有责任要节俭的人，一定要节俭生活。回到现在简单、脚踏实地的会议环境，我们充分理解和欢迎。”广安市人大代表王成说，一个没有形式主义的高效务实的会议，是他们想看到的，也是他们想参与的。,“节约为民，当节俭的一定要节俭。回归到现在的朴实、实在的开会环境，我们很理解，也很欢迎。”广安市人大代表王成表示，高效务实、不搞形式主义的会议是他们愿意看见和参与的。,0.0798092262775109,18,Alibaba-ensemble-system-with-reranking
"“Chinese caviar” not only made it to the first class cabin in Lufthansa, it also made an appearance at the Oscars’ dinner banquet, as well as the dinner banquet of the welcoming ceremony of the G20 Hangzhou Summit.",make it,“中国鱼子酱”不仅登上了德国汉莎航空公司的头等舱，还亮相了奥斯卡晚宴，以及G20杭州峰会欢迎仪式的晚宴。,“中国鱼子酱”不仅登上德国汉莎航空头等舱，还亮相奥斯卡晚宴、出现在G20杭州峰会欢迎晚宴上。,0.5151613186051536,18,Alibaba-ensemble-system-with-reranking
"""It is not an easy task to get it there, but I would probably only view myself as being successful here if I can get the club back there.""",get it,“去那里不是一件容易的事，但如果我能让俱乐部回到那里，我可能只会认为自己在这里是成功的。”,“这个任务并不容易，但我只有带领球队重返英超，我才可能会觉得自己算得上成功了。”,0.3780672429364027,19,KSAI-system
"""It was just trying to get into that position, to get on the ball and players like Shaq always play it forward as much as possible, so I just tried to create myself as much time as possible,"" Sturridge told LiverpoolFC.com.",play it,斯图里奇告诉利物浦足球俱乐部 (Liver pool FC.com) ：“这只是想进入那个位置，去接球，而像沙克这样的球员总是尽可能多地打前锋，所以我只想尽可能多地创造自己的时间。”,"接受 LiverpoolFC.com 采访时斯图里奇表示,“我只是想进入那个位置，控球，然后 Shaq 等球员将尽量向前推进，我只是尽可能地为自己创造可能”。",-0.933388516059827,19,KSAI-system
"""It's just not about the committee vote or the final vote or whether Kavanaugh is put on the bench, it's also about the way Republicans have handled this and how they have treated her,"" Guy Cecil, director of Priorities USA, a group that helps to elect Democrats, pointed out to the news channel.",put on the bench,“这不是关于委员会投票或最终投票，也不是关于卡瓦诺是否被推上被告席，而是关于共和党人处理这件事的方式以及他们对待她的方式，”帮助选举民主党人的团体“美国优先” (Priorities USA) 主任盖伊·塞西尔 (Guy Cecil) 向新闻频道指出。,优先美国行动（Priorities USA，一个帮助选举民主党人的组织）主管盖伊·塞西尔 (Guy Cecil) 向新闻频道指出，“这不仅仅关乎委员会的投票或最终投票结果，或者是否会将卡瓦诺放在替补席位上，也关乎共和党处理这一问题的方式以及他们对待受害者的方式”。,0.155712789489739,19,KSAI-system
"""It's time for women to go to Washington and fix our broken government and that includes a woman at the top,"" she said, according to The Hill.",go to washington,据《 The Hill 》报道，她说：“现在是时候让女性到华盛顿去修补我们支离破碎的政府了，其中包括一位女性高层。”,据《国会山报》报道，沃伦称“是时候让女性走向华盛顿政治我们支离破碎的政府了，而这其中需要有一名上层女性”。,0.0248028550695788,19,KSAI-system
"""Nad was calling regularly to say it was really bad, that she wasn't expected to make it,"" said Mrs Ednan-Laperouse.",make it,Ednan - Laperouse 女士说：“纳德经常打电话说这真的很糟糕，没人指望她能做到。”,“纳德 (Nad) 照常打电话来，说情况很糟糕，她没想到会这样”，Ednan-Laperouse 太太说到。,-1.71907469783724,19,KSAI-system
Bring in your financial advisor: Your advisor can also help you come up with a way to pay for those expenses.,come up,带上你的财务顾问：你的顾问也可以帮助你想出一个支付这些费用的方法。,让财务顾问参与进来：你的顾问也能帮你想出支付这些费用的方法。,0.5819603495915727,19,KSAI-system
"But despite his colleagues fleeing for their lives, 21-year-old Anthonius Gunawan Agung refused to leave his post in the wildly swaying control tower at Mutiara Sis Al Jufri Airport Palu airport.",flee for [pron] life,但是，尽管他的同事逃命，21 岁的安托纽斯·古纳万·阿贡拒绝离开他在穆蒂亚拉·西斯·阿尔·朱弗里机场帕卢机场疯狂摇晃的控制塔中的岗位。,但是，尽管同事们都在逃命，21 岁的阿贡 (Anthonius Gunawan Agung) 并没有离开自己的岗位，仍然坚守在巴鲁机场 (Mutiara Sis Al Jufri Airport) 摇摇欲坠的控制塔内。,0.924798475503555,19,KSAI-system
"But the Cromwell Society described Mr Crick's suggestion as ""folly"" and ""attempting to rewrite history.""",rewrite history,但克伦威尔协会将克里克先生的建议形容为“愚蠢”和“试图改写历史”。,但克伦威尔学会称克里克 (Crick) 的建议“极为愚蠢”且“试图改写历史”。,1.03956479552808,19,KSAI-system
"Climo stretched the Ayr lead with a penalty, before, right on half-time, he scored then converted a solo try to make it 17-5 to Ayr at the break.",make it,克莱莫用一粒点球扩大了艾尔的领先优势，在半场结束时，他得了一分，然后在中场休息时，他将一次独奏变成了 17-5 。,中场休息前，克里莫以一记点球扩大了艾尔联的领先优势，进球后，中场休息时，他获得附加分独自将比分变为 17-5。,-0.2455455705553915,19,KSAI-system
"Elisabeth Ferrell, Scottish officer for the Bat Conservation Trust, has encouraged the public to pitch in to help.",pitch in,蝙蝠保护信托基金的苏格兰官员伊丽莎白·费雷尔 (Elisabeth Ferrell) 鼓励公众加入进来提供帮助。,蝙蝠保护基金会 (Bat Conservation Trust) 的苏格兰官员伊丽莎白·费雷尔 (Elisabeth Ferrell) 鼓励公众贡献自己的力量。,0.39019495776839297,19,KSAI-system
"I remember thinking, what are they going to put on my tombstone?",put on [pron] tombstone,我记得我在想，他们要在我的墓碑上刻什么？,我记得当时我在想，他们会在我的墓碑上刻下什么?,0.89788469988451,19,KSAI-system
I still go through that in terms of the stresses and pressure of the job but management just feels right.,go through [pron],就工作的压力和压力而言，我仍然会经历这种情况，但管理层只是觉得自己是对的。,我还是会感到踢球的压力，但做教练的我，感觉不错。,-0.8493793533104945,19,KSAI-system
"In front of parliament in Skopje, Vladimir Kavardarkov, 54, was preparing a small stage and pulling up chairs in front of tents set up by those who will boycott the referendum.",pull up,在斯科普里的议会前，54 岁的弗拉基米尔·卡瓦尔达尔科夫 (Vladimir Kavardarkov) 正在准备一个小舞台，并在那些将抵制公投的人搭建的帐篷前拉起椅子。,在斯科普里议会门前，54 岁的 Vladimir Kavardarkov 正在准备小型舞台，并把椅子挪到由抵制公投的人们搭建的帐篷前。,-0.576238536681748,19,KSAI-system
"Instead, he noted, the U.S. is continuing sanctions aimed at keeping up pressure.",keep up,相反，他指出，美国正在继续实施旨在保持压力的制裁。,他指出，美国反倒持续打压，实施制裁。,0.627083747869734,19,KSAI-system
"It is a righteous diatribe, months and years of fury spilling over, and she can't get it out without weeping.",get it,这是一个正义的谩骂，几个月和几年的愤怒都在蔓延，她不哭就不能把它发泄出来。,那是一次正义的诽谤，长达数月、甚至数年的愤怒不断蔓延，如果不哭出来，她将无法摆脱。,-2.07549505593022,19,KSAI-system
"It was a third Elite League defeat of the season for Adam Keefe's men, who had come from behind to beat Dundee 2-1 in Belfast on Friday night.",come from behind,这是亚当·基夫的手下本赛季第三次在精英联赛中败北，他们周五晚在贝尔法斯特以 2-1 击败了邓迪。,这是 Adam Keefe 的球队在本赛季精英联赛中第三次失利，他们在周五晚上在贝尔法斯特以 2-1 击败了 Dundee。,0.374403138995917,19,KSAI-system
"On Sunday, though, there is nobody to help you out of your hole.",help out of [pron] hole,不过在周日，没有人能帮你走出困境。,但是在周日，没有人能帮你走出“洞”。,0.530022883295194,19,KSAI-system
"Somebody called it ""Snow White and the Seven Dwarfs.""""",call it,有人称之为“白雪公主和七个小矮人。”,有人将这称为‘白雪公主和七个小矮人’。”,0.850688195823959,19,KSAI-system
The advert is a little mad but I took it for what it was.,take it,这则广告有点疯狂，但我接受了它的本来面目。,广告是有一些过头，但我觉得还好。,0.0960841839205939,19,KSAI-system
"The company calls it ""personal empowerment through data.""",call it,该公司称之为“通过数据赋予个人权力”。,公司将这一特性称为“通过数据实现个人赋权”。,0.4201179894390985,19,KSAI-system
"The number of North Korean defectors to South Korea has fallen since Kim Jong-un came to power seven years ago, a South Korean lawmaker has said.",come to power,一位韩国议员表示，自从金正恩七年前上台以来，朝鲜叛逃到韩国的人数一直在下降。,韩国的一位立法者表示，自七年前金正恩上台以来，叛逃到韩国的朝鲜人数量下降。,0.97460306688854,19,KSAI-system
"They think you're sad and will be pleased because they got to you.""",get to [pron],他们认为你很伤心，也会很高兴，因为他们找到了你。”,他们会认为你很难过，并为此感到高兴，因为他们打败了你。”,-0.0932418853870658,19,KSAI-system
Tough talk 'and then we fell in love',fall in love,艰难的谈话“然后我们坠入爱河”,郑重的会谈后，“我们相爱了”,0.127558712923795,19,KSAI-system
"Troops fired on a peaceful demonstration at the plaza on Oct. 2, 1968, killing as many as 300 people at a time when leftist student movements were taking root throughout Latin America.",take root,1968 年 10 月 2 日，当左翼学生运动在整个拉丁美洲扎根时，军队向广场上的一次和平示威开火，造成多达 300 人死亡。,1968 年 10 月 2 日，左派学生运动在整个拉丁美洲扎根之际，墨西哥部队在广场和平示威期间开枪射击，造成多达 300 人死亡。,0.498201852939234,19,KSAI-system
"While Ri reprised familiar North Korean complaints about Washington's resistance to a ""phased"" approach to denuclearization under which North Korea would be rewarded as it took gradual steps, his statement appeared significant in that it did not reject unilateral denuclearization out of hand as Pyongyang has done in the past.",reject out of hand,虽然里重申了朝鲜对华盛顿抵制“分阶段”去核化的抱怨，即朝鲜在采取渐进步骤时会得到回报，但他的声明似乎很有意义，因为它没有像平壤过去所做的那样拒绝单方面去核化。,虽然李重申了朝鲜对华盛顿抵制“分阶段”无核化（在此情况下，朝鲜将因采取逐步渐进的措施而获得奖励）手段的一贯抱怨，但是其声明的重点似乎在于朝鲜并未像过去平壤一样拒绝放弃单方面无核化。,0.580543868092968,19,KSAI-system
"While World Vision's staff from Donggala have made it safely to Palu city, where employees are sheltering in tarpaulin shelters set up in the courtyard of their office, they passed scenes of devastation on the way, Mr. Doseba said.",make it,多塞巴先生说，虽然世界宣明会来自东加拉的工作人员已经安全抵达帕卢市，那里的员工正在办公室院子里搭起的防水油布帐篷中避难，但他们在途中经过了被破坏的场景。,虽然栋加拉世界宣明会的工作人员已经安全抵达巴鲁市，而巴鲁市的员工也暂时安置在公司院子里临时搭建的油布避难所内，但他们在途中看到的景象却惨不忍睹，Doseba 说到。,-0.007862830955608654,19,KSAI-system
"With 77,000 views and hundreds of comments, the video has received mixed reactions from viewers, with many saying it makes light of the ""horrors"" of the dairy industry.",make light,该视频有 7.7 万次观看和数百条评论，观众反应不一，许多人认为它淡化了奶制品行业的“恐怖”。,"这条视频的观看次数为 77,000，共有数百条评论，观众的反应各异，许多人觉得，这有蔑视乳制品行业“恐怖”的嫌疑。",0.401195670895156,19,KSAI-system
"""It is not an easy task to get it there, but I would probably only view myself as being successful here if I can get the club back there.""",get it,“实现这一目标并不容易，但如果我能让俱乐部回到那里，我可能只会认为自己在这里是成功的。”,“这个任务并不容易，但我只有带领球队重返英超，我才可能会觉得自己算得上成功了。”,0.307833573181756,19,Baidu-system
"""It was just trying to get into that position, to get on the ball and players like Shaq always play it forward as much as possible, so I just tried to create myself as much time as possible,"" Sturridge told LiverpoolFC.com.",play it,斯图里奇在接受 LiverpoolFC . com 采访时表示：“当时只是想进入那个位置，上场，像沙克这样的球员总是尽可能地向前踢，所以我只是试图创造尽可能多的时间。”,"接受 LiverpoolFC.com 采访时斯图里奇表示,“我只是想进入那个位置，控球，然后 Shaq 等球员将尽量向前推进，我只是尽可能地为自己创造可能”。",-0.696769698877348,19,Baidu-system
"""It's time for women to go to Washington and fix our broken government and that includes a woman at the top,"" she said, according to The Hill.",go to washington,据《国会山报》报道，她表示：“现在是女性前往华盛顿修复我们支离破碎的政府的时候了，其中包括一名女性高层。”,据《国会山报》报道，沃伦称“是时候让女性走向华盛顿政治我们支离破碎的政府了，而这其中需要有一名上层女性”。,-1.182373100043648,19,Baidu-system
"""Nad was calling regularly to say it was really bad, that she wasn't expected to make it,"" said Mrs Ednan-Laperouse.",make it,Ednan - Laperouse 夫人表示：“纳德经常打电话说这真的很糟糕，没想到她会成功。”,“纳德 (Nad) 照常打电话来，说情况很糟糕，她没想到会这样”，Ednan-Laperouse 太太说到。,0.03170723442054804,19,Baidu-system
A black congregation that had been worshiping nearby took title to the building.,take to the building,一名一直在附近做礼拜的黑人会众获得了这座建筑的所有权。,在附近做礼拜的一名黑人会众获得了这座建筑的所有权。,0.5279484282861435,19,Baidu-system
Bring in your financial advisor: Your advisor can also help you come up with a way to pay for those expenses.,come up,请来你的财务顾问：你的顾问也可以帮助你想出支付这些费用的方法。,让财务顾问参与进来：你的顾问也能帮你想出支付这些费用的方法。,0.5153082100056645,19,Baidu-system
"But the Cromwell Society described Mr Crick's suggestion as ""folly"" and ""attempting to rewrite history.""",rewrite history,但克伦威尔协会( Cromwell Society )将克里克先生的建议描述为“愚蠢”和“试图改写历史”。,但克伦威尔学会称克里克 (Crick) 的建议“极为愚蠢”且“试图改写历史”。,0.440127503116119,19,Baidu-system
"Climo stretched the Ayr lead with a penalty, before, right on half-time, he scored then converted a solo try to make it 17-5 to Ayr at the break.",make it,克里莫凭借点球扩大了艾尔的领先优势，随后，就在半场结束时，他射门得分，并在破门时以17-5战胜了艾尔。,中场休息前，克里莫以一记点球扩大了艾尔联的领先优势，进球后，中场休息时，他获得附加分独自将比分变为 17-5。,-0.24641846239432746,19,Baidu-system
"Elisabeth Ferrell, Scottish officer for the Bat Conservation Trust, has encouraged the public to pitch in to help.",pitch in,蝙蝠保护信托基金( Bat Conservation Trust )苏格兰官员伊丽莎白·费雷尔( Elisabeth Ferrell )鼓励公众伸出援手。,蝙蝠保护基金会 (Bat Conservation Trust) 的苏格兰官员伊丽莎白·费雷尔 (Elisabeth Ferrell) 鼓励公众贡献自己的力量。,0.410567089663809,19,Baidu-system
"I remember thinking, what are they going to put on my tombstone?",put on [pron] tombstone,我记得我在想，他们会在我的墓碑上放什么？,我记得当时我在想，他们会在我的墓碑上刻下什么?,0.948269510474626,19,Baidu-system
I still go through that in terms of the stresses and pressure of the job but management just feels right.,go through [pron],就工作的压力和压力而言，我仍然经历了这一点，但管理层感觉很好。,我还是会感到踢球的压力，但做教练的我，感觉不错。,-0.375587986620559,19,Baidu-system
"Instead, he noted, the U.S. is continuing sanctions aimed at keeping up pressure.",keep up,相反，他指出，美国正在继续实施旨在保持压力的制裁。,他指出，美国反倒持续打压，实施制裁。,0.530022883295194,19,Baidu-system
"It is a righteous diatribe, months and years of fury spilling over, and she can't get it out without weeping.",get it,这是一次正义的谩骂，数月乃至数年的愤怒不断蔓延，她不哭就无法发泄出来。,那是一次正义的诽谤，长达数月、甚至数年的愤怒不断蔓延，如果不哭出来，她将无法摆脱。,0.220580677496495,19,Baidu-system
"On Sunday, though, there is nobody to help you out of your hole.",help out of [pron] hole,不过，在周日，没有人帮助你摆脱困境。,但是在周日，没有人能帮你走出“洞”。,0.666990931595561,19,Baidu-system
"Somebody called it ""Snow White and the Seven Dwarfs.""""",call it,有人称之为“白雪公主和七个小矮人”。,有人将这称为‘白雪公主和七个小矮人’。”,0.629905646046694,19,Baidu-system
The advert is a little mad but I took it for what it was.,take it,这个广告有点疯狂，但我信以为真。,广告是有一些过头，但我觉得还好。,0.476055552577513,19,Baidu-system
"The expert who played the carillon in July called it something else: ""A cultural treasure"" and ""an irreplaceable historical instrument.""",call it,7月演奏卡里龙的专家将其称为另一种东西：“一种文化财富”和“一种不可替代的历史工具”。,在七月曾演奏钟琴的专业人士却将其称为：“文化瑰宝”和“无可取代的历史性乐器”。,-0.4921529469988365,19,Baidu-system
"The number of North Korean defectors to South Korea has fallen since Kim Jong-un came to power seven years ago, a South Korean lawmaker has said.",come to power,一位韩国议员表示，自金正恩七年前上台以来，朝鲜叛逃到韩国的人数有所下降。,韩国的一位立法者表示，自七年前金正恩上台以来，叛逃到韩国的朝鲜人数量下降。,0.479990867885722,19,Baidu-system
"They think you're sad and will be pleased because they got to you.""",get to [pron],他们认为你很伤心，会很高兴，因为他们找到了你。”,他们会认为你很难过，并为此感到高兴，因为他们打败了你。”,-0.234224843114836,19,Baidu-system
Tough talk 'and then we fell in love',fall in love,强硬的谈话“然后我们相爱了”,郑重的会谈后，“我们相爱了”,0.357318768619662,19,Baidu-system
"Troops fired on a peaceful demonstration at the plaza on Oct. 2, 1968, killing as many as 300 people at a time when leftist student movements were taking root throughout Latin America.",take root,1968年10月2日，当左翼学生运动在整个拉丁美洲扎根时，军队在广场上向和平示威开火，造成多达300人死亡。,1968 年 10 月 2 日，左派学生运动在整个拉丁美洲扎根之际，墨西哥部队在广场和平示威期间开枪射击，造成多达 300 人死亡。,0.627083747869734,19,Baidu-system
"While Ri reprised familiar North Korean complaints about Washington's resistance to a ""phased"" approach to denuclearization under which North Korea would be rewarded as it took gradual steps, his statement appeared significant in that it did not reject unilateral denuclearization out of hand as Pyongyang has done in the past.",reject out of hand,虽然李肇星对朝鲜所熟悉的关于华盛顿抵制“分阶段”无核化方针的抱怨进行了报复，在这一方针下，朝鲜将在采取渐进步骤时获得回报，但他的声明似乎意义重大，因为它没有像平壤过去那样断然拒绝单方面无核化。,虽然李重申了朝鲜对华盛顿抵制“分阶段”无核化（在此情况下，朝鲜将因采取逐步渐进的措施而获得奖励）手段的一贯抱怨，但是其声明的重点似乎在于朝鲜并未像过去平壤一样拒绝放弃单方面无核化。,-1.36565961877285,19,Baidu-system
"While World Vision's staff from Donggala have made it safely to Palu city, where employees are sheltering in tarpaulin shelters set up in the courtyard of their office, they passed scenes of devastation on the way, Mr. Doseba said.",make it,多塞巴表示，虽然世界宣明会来自东加拉的工作人员已安全抵达帕卢市，那里的员工正在办公室院子里搭建的防水油布避难所避难，但他们在途中经过了满目疮痍的场景。,虽然栋加拉世界宣明会的工作人员已经安全抵达巴鲁市，而巴鲁市的员工也暂时安置在公司院子里临时搭建的油布避难所内，但他们在途中看到的景象却惨不忍睹，Doseba 说到。,-0.532755442709253,19,Baidu-system
"With 77,000 views and hundreds of comments, the video has received mixed reactions from viewers, with many saying it makes light of the ""horrors"" of the dairy industry.",make light,"该视频有77,000次观看和数百条评论，观众对此反应不一，许多人表示该视频淡化了乳制品行业的“恐怖”。","这条视频的观看次数为 77,000，共有数百条评论，观众的反应各异，许多人觉得，这有蔑视乳制品行业“恐怖”的嫌疑。",0.250825356055157,19,Baidu-system
"""It is not an easy task to get it there, but I would probably only view myself as being successful here if I can get the club back there.""",get it,“这不是一件容易的事情，但我可能只有在我能让俱乐部回到那里的情况下，我才会认为自己在这里是成功的。”,“这个任务并不容易，但我只有带领球队重返英超，我才可能会觉得自己算得上成功了。”,0.69401735468318,19,NEU
"""It was just trying to get into that position, to get on the ball and players like Shaq always play it forward as much as possible, so I just tried to create myself as much time as possible,"" Sturridge told LiverpoolFC.com.",play it,斯图里奇在接受利物浦俱乐部采访时说：“这只是想进入这个位置，想上球，像沙克这样的球员总是尽可能多地向前打，所以我只是想尽可能多地创造自己的时间。”,"接受 LiverpoolFC.com 采访时斯图里奇表示,“我只是想进入那个位置，控球，然后 Shaq 等球员将尽量向前推进，我只是尽可能地为自己创造可能”。",-0.447139436412137,19,NEU
