src,LVC_Candidate,mt,ref,score,year,system
"Recently, Japanese anime film “Your Name” was a massive hit in Asia. In Japan, this film became the first film after “Spirited Away”, directed by Hayao Miyazaki, to exceed JPY20 billion in 15 years, taking second place in box office rankings.",take place,最近，日本动漫电影《你的名字》在亚洲大受欢迎，在日本，这部电影成为宫崎骏执导的“意气风发”之后的第一部15年来超过200亿日元的电影，票房排名第二。,近期，日本动画《你的名字》风靡亚洲，在日本，该片成为宫崎骏导演的《千与千寻》之后，15年来首次破200亿日元的影片，跃居票房排行榜第二位。,0.5871101383464965,18,Tencent-ensemble-system
"Rokid is a developer of smart interactive robots, and is committed to robotics research. It products can control smart devices in the home, and has continuous autonomous learning and growth functions. It also features recognition, comprehension and feedback functions.",have function,罗奇是智能互动机器人的开发者，致力于机器人研究，其产品可以控制家庭中的智能设备，并具有持续的自主学习和成长功能，还具有识别、理解和反馈功能。,"Rokid是一家智能交互机器人研发商,致力于机器人领域研究，产品可操控家中智能设备，具有能持续自主学习和成长功能，还具备识别、听懂、反馈等功能。",0.827096234709418,18,Tencent-ensemble-system
She added: 'Birmingham council knows how to deal with this by getting long injunctions to protect their parks.,get injunction,她补充说：“伯明翰议会知道如何通过长时间的禁令来保护他们的公园来处理这一问题。,她补充道：“伯明翰市议会知道如何通过实施长期禁令保护其公园的方式进行处理。,0.478738901808379,18,Tencent-ensemble-system
She reminded me that unity against a common enemy can have a powerful effect.,have effect,她提醒我，团结起来对付共同的敌人可以产生强大的效果。,她提醒我，团结起来对抗共同的敌人可以产生强有力的效果。,0.56948454057298,18,Tencent-ensemble-system
"Some experts believed that under the present circumstances, a new round of revitalization of the industries in Northeast China will not only concern the nation’s current economic recovery, it will also have an impact on the long-term growth and international competitiveness of China's manufacturing sector. Hence, there is an urgent call for adjustments and structural transformation to take place.",have impact,一些专家认为，在当前形势下，东北地区新一轮产业振兴不仅关系到国家当前的经济复苏，还将对中国制造业的长期增长和国际竞争力产生影响，因此迫切需要进行调整和结构转型。,一些专家认为，当前形势下，东北工业新一轮振兴不仅关系到全国本轮经济复苏，还将对我国制造业长远发展和国际竞争力产生影响，因此亟待调整转型。,0.5619413181790524,18,Tencent-ensemble-system
"That afternoon, Li Keqiang and Medvedev jointly attended the closing ceremony of the China-Russia Media Exchange Year and made a speech,",make speech,当天下午，李克强和梅德韦杰夫共同出席中俄媒体交流年闭幕式并发表讲话，,当天下午，李克强与梅德韦杰夫共同出席中俄媒体交流年闭幕式并致辞。,0.06539501391045399,18,Tencent-ensemble-system
The Chinese capital is interconnected by amazingly high-speed Internet and has implemented cutting-edge technologies such as face recognition. It has invested heavily in artificial intelligence and has an unmatched capacity of internationalization. It is one of the most exciting cities for foreigners who are eager to explore the world.,have capacity,中国首都通过惊人的高速互联网互联，并实施了人脸识别等尖端技术，在人工智能方面投入巨资，具有无与伦比的国际化能力，是渴望探索世界的外国人最兴奋的城市之一。,这座中国首都拥有速度高得惊人的互联网，有人脸识别软件等尖端技术，在人工智能方面投入了巨资并且拥有无可匹敌的国际化能量，它对富于探索精神的外国人而言是最激动人心的城市之一。,0.00518445758214503,18,Tencent-ensemble-system
"The Minister of Agriculture Han Changfu, under the entrust of the State Council, made a report on grassland ecological environment protection.",make report,农业部部长韩长福受国务院委托，作了关于草原生态环境保护的报告。,受国务院委托，农业部部长韩长赋作了关于草原生态环境保护工作情况的报告。,1.13502065024756,18,Tencent-ensemble-system
"The Ministry of Land and Resources as well as other relevant departments must take the initiative to serve, consider the overall situation associated with the structural transformation and integrated reform experimental zone program, and actively strive for policy support from the State.",take initiative,国土资源部以及其他有关部门必须主动服务，考虑与结构转型和综合改革试验区方案有关的总体情况，积极争取国家的政策支持。,国土资源等有关部门要主动服务，着眼转型综改试验区工作全局，积极争取国家政策支持。,0.176317223363755,18,Tencent-ensemble-system
The National Association for the Advancement of Colored People has put out an alert for people of color traveling to Missouri because of the state's discriminatory policies and racist attacks.,put alert,由于该州的歧视性政策和种族主义攻击，全国有色人种促进协会对前往密苏里州的有色人种发出了警告。,由于密苏里州的歧视性政策和种族主义袭击，美国有色人种促进协会 (NAACP) 向准备前往密苏里州出游的有色人群发出旅行警告。,0.0322584479901473,18,Tencent-ensemble-system
The congress has proposed Xi Jinping Thought on Socialism with Chinese Characteristics for a New Era and set forth a series of important strategic measures that accord with China's reality. It has not only given a specific direction for development of China,give direction,大会提出了习近平新时期中国特色社会主义思想，提出了一系列符合中国实际的重要战略措施，不仅为中国的发展指明了具体方向,大会提出了习近平新时代中国特色社会主义思想，提出了一系列符合中国实际的重大战略举措，不仅为中国的发展指明了方向,0.964887035062118,18,Tencent-ensemble-system
"The import tariffs of some foreign goods for daily use for which domestic consumers have enormous demand will be lowered on a trial basis with effect from June this year, and tariff reductions will be extended to more goods over time.",have demand,一些国内消费者有巨大需求的日用外国商品的进口关税将从今年6月起试行下调，随着时间的推移，关税削减将扩大到更多的商品。,对国内消费者需求大的部分国外日用消费品，于今年6月底前开展降低进口关税试点，逐步扩大降税商品范围；,0.702875207409825,18,Tencent-ensemble-system
The last published accounts show that PSG made a profit of more than 10 million euros in 2015-16 on a turnover of 542.4 million euros.,make profit,上一次公布的账目显示，PSG在2015-16年以5.424亿欧元的营业额获利超过1000万欧元。,上次公布的账目显示，巴黎圣日尔曼足球俱乐部在 2015-16 年度的营业收入为 5.424 亿欧元，盈利超过 1000 万欧元。,1.22102790517424,18,Tencent-ensemble-system
"The responsible people of the Provincial Tourism Bureau established that with the rise of these tourism style towns, we must now pay more attention to the construction of the personalized tourism industry and new tourism projects and formats emerging one after another. These have brought rich experiences to tourists and earned glowing reputations.",pay attention,省旅游局有关负责人确定，随着这些旅游风格城镇的兴起，我们现在必须更加重视个性化旅游产业的建设，新的旅游项目和形式相继出现，这些给游客带来了丰富的经验，赢得了辉煌的声誉。,省旅游局相关负责人介绍，在旅游风情小镇的创建热潮下，现在我省各地乡镇更加重视个性化旅游产业的打造，新的旅游项目与业态层出不穷，为游客带来了丰富体验，赢得了良好口碑。,0.745520122300602,18,Tencent-ensemble-system
The technology sector should never forget that it is our humanity and humility that have made technology a possibility in having a positive impact on human life.,have impact,技术部门永远不应忘记，正是我们的人性和谦卑使技术有可能对人类生活产生积极影响。,科技行业永远不应该忘记：是我们的人性和谦卑让技术对人类生活产生积极影响成为可能。,0.448490355553512,18,Tencent-ensemble-system
"Then Wiranto backtracked when speaking to TIME in Jakarta on June 5, saying he has no plans to establish a grievance mechanism in Papua.",have plan,然后维兰托6月5日在雅加达对《时代》周刊讲话时反悔，说他没有在巴布亚建立申诉机制的计划。,然后 6 月 5 日在雅加达，维兰多在与《时代》杂志对话时出尔反尔，他说他没有在巴布亚建立申诉机制的计划。,0.9131943392682245,18,Tencent-ensemble-system
They are designed to make age assessment during the asylum process more accurate after the Swedish Migration Agency (Migrationsverket) was criticized for failings in assessing the correct age of some refugees claiming to be underage.,make assessment,它们旨在使庇护过程中的年龄评估更加准确，因为瑞典移民局(Migrationsverket)因未能评估一些声称未成年的难民的正确年龄而受到批评。,被指未能准确评估部分声称未成年的难民的年龄后，瑞典移民局 (Migrationsverket) 设计了这些测试，以期在避难过程中进行更准确的年龄评估。,-0.30541936568629097,18,Tencent-ensemble-system
"They will have in-depth discussions on relations between the two parties and countries, pragmatic cooperation in various fields, as well as regional and international issues of common interest.",have discussion,双方将就两党和两国关系、各领域务实合作以及共同关心的地区和国际问题进行深入讨论。,就深化中越两党两国关系和各领域务实合作及共同关心的地区和国际问题等深入交换意见。,0.420998554667178,18,Tencent-ensemble-system
This achievement represents that Micius has the ability to realize intercontinental quantum secure communication.,have ability,这一成就代表了米尤斯有能力实现洲际量子安全通信。,该成果标志着“墨子号”已具备实现洲际量子保密通信的能力。,-1.1195145897634635,18,Tencent-ensemble-system
"This is the 135th anniversary Lu Xun’s birth and 80th anniversary of his death. In the words of scriptwriter Zhou Zhiqing, “I love Lu Xun. That’s why I have creative impulse.”",have impulse,这是鲁迅诞辰135周年，也是他逝世80周年，用编剧周志清的话说，“我爱鲁迅，这就是我有创作冲动的原因。”,今年恰逢鲁迅诞辰135周年、逝世80周年，用编剧俞志清的话讲：“因为热爱鲁迅，所以才有了创作的冲动。”,0.56948454057298,18,Tencent-ensemble-system
"Three weeks later, Jokowi gave an impassioned speech in Jayapura, where he expressed sympathies with the victims' families and vowed to address the historic abuses in Papua.",give speech,三周后，佐科维在贾亚普拉发表了热情洋溢的演讲，对受害者家属表示同情，并发誓要解决巴布亚历史性的虐待问题。,三个星期后，佐科维在查亚普拉作了一次声情并茂的演讲，对受害者家人表示深切同情，并发誓要解决巴布亚历史遗留的滥用职权问题。,-0.9365978687095944,18,Tencent-ensemble-system
"To come to the CTC Central Committee today, it is to take a clear-cut attitude, starting from me and starting from the Central Military Commission, we must strengthen our work on war preparations.",take attitude,今天来到反恐委员会中央，就是要采取明确的态度，从我做起，从中央军委做起，我们必须加强战争准备工作。,今天到军委联指中心来，就是要亮明态度，从我做起，从军委做起，强化备战打仗导向。,0.508987448063246,18,Tencent-ensemble-system
"To ensure safety, airline flight crews assisting stranded tourists to return home have made plans for the impact of",make plan,为确保安全，协助滞留游客回国的航空公司机组人员已制定计划，对,为了保障安全，前往协助滞留游客回国的各航空公司机组对火山灰影响,-0.882445679660635,18,Tencent-ensemble-system
To make continued efforts in realizing the Chinese Dream of the rejuvenation of the Chinese nation and achieving the people's aspiration for a better life is of great importance both in reality and in history.,make effort,继续努力实现中华民族复兴的中国梦，实现人民过上更美好生活的愿望，在现实和历史上都具有重要意义。,实现中华民族伟大复兴的中国梦、实现人民对美好生活的向往继续奋斗，具有重大现实意义和深远历史意义。,0.7177147217114195,18,Tencent-ensemble-system
"Uzbekistan is ready to make joint efforts with China to strengthen cooperation in transportation facilities, hydropower, and other fields so as to promote the all-round development of bilateral relations and cooperation.",make effort,乌方愿与中方共同努力，加强在交通设施、水电等领域的合作，推动两国关系与合作全面发展。,乌方愿同中方共同努力，加强交通设施、水电等领域合作，推动两国关系与合作全面发展。,0.508987448063246,18,Tencent-ensemble-system
"Very few Indonesians have made the journey here, let alone journalists, and practically no foreigners.",make journey,很少有印度尼西亚人在这里旅行，更不用说记者了，实际上也没有外国人。,很少有印尼人来到里，更别说新闻记者，也几乎没有外国人。,-0.27682161087771634,18,Tencent-ensemble-system
"We should make efforts to strength restriction and supervision on exercise of power, put power into the cage formed by rules and regulations and establish a punishment mechanism which makes officials dare not to be corrupt, a prevention mechanism which makes officials unable to practice corruption and a safeguard mechanism which makes officials tend to guard against corruption.",make effort,要加强对权力行使的制约和监督，把权力关进规章制度形成的牢笼，建立使官员不敢腐败的惩罚机制、使官员不能腐败的预防机制和使官员倾向于防范腐败的保障机制。,要加强对权力运行的制约和监督，把权力关进制度的笼子里，形成不敢腐的惩戒机制、不能腐的防范机制、不易腐的保障机制。,-0.941717358811877,18,Tencent-ensemble-system
"Xi Jinping went over all the sites one by one, asked about relevant issues, and had in-depth exchanges with the people on duty.",have exchange,习近平逐一查看了所有网站，询问了相关问题，并与值班人员进行了深入交流。,习近平逐一察看各个部位，详细询问有关情况，同值班人员深入交流。,-0.5644890611173847,18,Tencent-ensemble-system
"Yang Yang, who underwent surgery on his right ear just a few days ago, made an appearance for the first time after his recuperation. He interpreted his character as someone who “does not wear his heart on his sleeve”, quietly giving his all to Bai Qian, and concealing all his feelings.",make appearance,就在几天前接受右耳手术的杨杨在疗养后第一次露面，他把自己的性格解读为一个“不把心戴在袖子上”的人，悄悄地把自己的一切都给了白倩，隐瞒了自己所有的感情。,前几天刚刚进行过右耳手术的杨洋，伤愈后首度现身，他解读自己的角色是“喜怒不形于色”，始终为白浅默默付出，将所有感情都藏在心底。,-1.510993073850019,18,Tencent-ensemble-system
Yu Zhengsheng chaired the meeting and gave an address.,give address,俞正声主持会议并讲话。,俞正声主持并讲话。,0.532813750112945,18,Tencent-ensemble-system
and made the arrangement.,make arrangement,并做了安排。,做出了部署,0.791090506660771,18,Tencent-ensemble-system
giving their high appraisal to the positive outcomes and social repercussions achieved in this Media Exchange Year.,give appraisal,对媒体交流年取得的积极成果和社会影响给予高度评价。,高度评价媒体交流年取得的积极成果和社会反响。,-0.990838882963502,18,Tencent-ensemble-system
in a bid to make new and greater contribution to the cause of constructing a community of destiny for human being.,make contribution,以期为建设人类命运共同体的事业作出新的和更大的贡献。,构建人类命运共同体作出新的更大贡献,-0.7505434649134896,18,Tencent-ensemble-system
"paying group visits to and bringing the spirit of the 19th CPC National Congress into villages, communities, enterprises and schools.",pay visit,集体参观，把中共十九大精神带进村庄、社区、企业和学校。,三万六千多名党员干部，通过大走访的形式，把十九大精神带进了乡村、社区、 企业、学校。,-0.43513234376205,18,Tencent-ensemble-system
"that geographical advantages are inferior to those of the agents, policy concessions are not as good as service ones. The motivation of the Red Boat spirit dedication enables us to make progress and achieve this goal.",make progress,那地理优势不如代理商，政策优惠不如服务优惠，红船精神奉献的动力使我们取得进步，实现这一目标。,地域优势不如干部优势，政策优惠不如服务优质，红船精神的奉献精神这个激励能够让我们奋发进取，更加得这个干在实处走在前列。,-0.3556039660528445,18,Tencent-ensemble-system
"to pay respect to the 1st National Congress of the CPC and the red boat on South Lake for announcing the firm political belief of the new generation of Party leadership. The move has greatly built up the inner strength of the numerous Party members and cadres in remaining true to our original aspiration, keeping our mission firmly in mind and",pay respect,向中国共产党第一次全国代表大会和南湖红船宣布党的新一代领导的坚定政治信念表示敬意，此举极大地增强了广大党员和干部坚持我们最初愿望的内在力量，牢记我们的使命和,瞻仰中共一大会址和南湖红船，宣示新一届中央领导集体的坚定政治信念，极大凝聚起广大党员干部不忘初心、牢记使命,-0.0505721246448966,18,Tencent-ensemble-system
to promote the construction of a community of a shared vision for mankind and indicated that the Chinese Communist Party has made it its mission to make new and greater contributions to mankind.,make contribution,推动建设人类共同愿景的共同体，表明中国共产党把为人类作出新的、更大的贡献作为自己的使命。,推动构建人类命运共同体的理念和主张，表明了中国共产党把为人类作出新的更大贡献作为自己的使命。,0.588391621228619,18,Tencent-ensemble-system
"“Chinese caviar” not only made it to the first class cabin in Lufthansa, it also made an appearance at the Oscars’ dinner banquet, as well as the dinner banquet of the welcoming ceremony of the G20 Hangzhou Summit.",make appearance,“中国鱼子酱”不仅登上了汉莎的头等舱，还出现在奥斯卡的晚宴上，以及G20杭州峰会欢迎仪式的晚宴上。,“中国鱼子酱”不仅登上德国汉莎航空头等舱，还亮相奥斯卡晚宴、出现在G20杭州峰会欢迎晚宴上。,0.7677838374131639,18,Tencent-ensemble-system
"“Nonetheless, these relationships are useless regardless of how much you talk about them or how cool they are. At the end of the day, it’s all about whether or not you have given consumers a good experience. Only after I have had an experience would I be willing to foot the bill.”",give experience,“尽管如此，不管你如何谈论这些关系，也不管它们有多酷，这些关系都是无用的。归根结底，都是关于你是否给了消费者一个好的体验。只有在我有了经验之后，我才愿意买单。”,“但这些关系说得再多，再炫都没用，最后落实到你是不是给消费者带来了美好的体验，我体验好了才愿意买单。”,0.6906498704085434,18,Tencent-ensemble-system
"(Reporter: Cui Wei) Since he made his debut 15 years ago, Jay Chou would release a new album every year, but surprisingly, he failed to do so last year.",make debut,（记者：崔伟）自15年前首次出道以来，周杰伦每年都会发行新专辑，但令人惊讶的是，他去年未能如愿。,本报讯(记者崔巍)自15年前出道以来，周杰伦每年必出一张新专辑，但是去年他却罕见地失约了。,1.20990284163946,18,Unisound
"-- During December 25 and 26, 2017, Xi Jinping gave a keynote speech at the meeting of democratic life held by Political Bureau of the Central Committee of the CPC",give speech,---2017年12月25日和26日，习近平在中共中央政治局召开的民主生活会上发表主题演讲,——2017年12月25日至26日，习近平在中央政治局召开的民主生活会上发表重要讲话,1.02560540145746,18,Unisound
"-- On January 20, 2014, Xi Jinping gave a keynote speech at the summing-up meeting for the first batch & the deployment meeting for the second batch of educational and practical activities concerning the mass line of the Party",give speech,--2014年1月20日，习近平在第一批总结大会上作主题发言&关于党的群众路线的第二批教育实践活动部署会议,——2014年1月20日，习近平在党的群众路线教育实践活动第一批总结暨第二批部署会议上发表重要讲话,-0.6334524480329435,18,Unisound
"According to news on the Ministry of Foreign Affairs website, on December 27, 2017, Minister of Foreign Affairs Wang Yi attended the 2017 National Conference of Directors of Local Foreign Affairs Offices at Shijiazhuang, Hebei Province, and made a report.",make report,据外交部网站消息，2017年12月27日，外交部部长王毅在河北省石家庄出席2017年全国地方外事办公室主任会议并作报告。,据外交部网站消息，2017年12月27日，外交部长王毅出席在河北省石家庄市举行的2017年全国地方外办主任会议并作报告。,1.019869960275,18,Unisound
"According to the latest news, the People’s Daily for tomorrow will publish a commentary, saying we should make a greater contribution to mankind as well as learn and implement the spirit of the 19th CPC National Congress from eight perspectives.",make contribution,据最新消息，《明天的人民日报》将发表评论，说我们要为人类做出更大的贡献，也要从八个角度学习和贯彻党的十九大精神。,本台消息明天出版的人民日报将发表评论员文章， 努力为人类做出新的更大贡献，八论学习贯彻党的十九大精神。,0.448490355553512,18,Unisound
"After Entering a new era, to carry out the new guidelines and start a new journey, we must give our firm support",give support,进入新的时代后，要贯彻新的方针，开始新的征程，必须给予我们坚定的支持。2,进入新时代，贯彻新思想，踏上新征程，我们一定坚决拥护。,-0.144027342651694,18,Unisound
"After all voting-related matters were completed, Chairman Zhang Dejiang made a summary speech on the work accomplished in this standing committee session.",make speech,所有与表决有关的事项完成后，张德江主席就本次常委会会议完成的工作作了总结讲话。,在完成各项表决事项后，张德江作了讲话，总结了本次常委会会议所完成的各项工作。,0.7948368861063027,18,Unisound
"Aftera positive affirmation of the achievements in the work of the South-to-North Water Diversion Project, Zhang Gaoli stressed that we should continue to make great efforts in fulfilling the work of South-to-North Water Diversion Project in an all-round way",make effort,张高丽在肯定南水北调工作取得的成绩后强调，要继续努力全面完成南水北调工作,在充分肯定南水北调工程工作取得的成绩后，张高丽强调，要继续扎实做好南水北调工程各项工作。,0.531417889035719,18,Unisound
And he's got to move up to lightweight [135 pounds] and then we have a fight.,have fight,他必须移动到轻量级[135磅]然后我们有一场战斗。,而他必须达到轻量级（135 磅），然后我们才能对战。,-0.555387033318096,18,Unisound
"Any consequences will come further down the line for Paris Saint-Germain from UEFA, the governing body overseeing the European game which has the power to ban teams from the prestigious Champions League tournament.",have power,任何后果都将进一步影响到来自欧洲足联的巴黎圣日尔曼。欧足联是监督欧洲联赛的管理机构，它有权禁止球队参加著名的欧洲冠军联赛。,由此造成的后果则是欧洲足球协会联盟 (UEFA) 对巴黎圣日尔曼足球俱乐部实行进一步降级。欧洲足球协会联盟是欧洲足球比赛的管理机构，有权禁止各球队参加广受关注的欧冠联赛。,-0.483803885150495,18,Unisound
Any movement in the property market would have an impact on the sensibilities of the general public.,have impact,房地产市场的任何变动都会对公众的感情产生影响。,楼市一丝丝的风吹草动都牵动着人们的敏感神经。,0.448490355553512,18,Unisound
Apple Watch finally made its debut at Apple’s Spring conference this March.,make debut,苹果手表终于在今年3月的苹果春季大会上首次亮相。,在今年3月份的Apple（苹果）春季发布会上，Apple Watch终于和大家正式见面。,0.804027258210824,18,Unisound
"As for January 2017, a total of 368 shale gas wells (excluding parameter drill-holes) have been drilled in Chongqing, and 261 have commenced production. With recent positive news that the production volume of each of the four shale gas exploratory wells at Sinopec’s Southern Pingqiao block of the Nanchuan District has exceeded 200,000 cubic meters per day, Sinopec’s Fuling shale gas field, which is expected to have a planned capacity of 10 billion cubic meters this year, will become the first commercialized drilling of a large-scale shale gas field outside North America.",have capacity,截至2017年1月，重庆共钻进368口页岩气井（不包括参数钻孔），已开始生产261口。随着最近的利好消息，中石化南川区南平桥区块的四口页岩气勘探井的产量已超过每天20万立方米，中石化的涪陵气田预计将成为今年以来规模最大的一块页岩气田。,截至2017年1月，重庆全市共完钻页岩气井368口(不含参数井)，投产261口，近期，随着中国石化南川区平桥南区域内4口页岩气探井测试日产量均超过20万立方米的好消息传来，全球北美以外首个商业化开采的大型页岩气田中国石化涪陵页岩气田有望按照计划在今年建成100亿立方米产能。,-0.0053380492381657,18,Unisound
Both parties should make joint efforts to promote the development of global Internet governance in a more just and reasonable direction.,make effort,双方应共同努力，推动全球互联网治理朝着更加公正合理的方向发展。,双方应该共同努力促进全球互联网治理向更加公正合理方向发展。,0.508987448063246,18,Unisound
"Braving to try, daring to make breakthrough, self-determination and the enterprising spirit also originate from the fact that Shanghai has always taken institutional reform as the key to developing this great article.",take reform,勇于尝试、敢于突破、自决和进取精神，也源于上海始终把体制改革作为发展这篇伟大文章的关键。,大胆试、大胆闯、自主改的进取精神，也源于上海始终把体制机制改革作为做好发展这篇大文章的关键。,0.7425905795733345,18,Unisound
"By building and licensing software that has the specific purpose of measuring employee engagement, they allow companies to do snap polls, target specific teams and demographic groups, offer employees anonymity and complaint hotlines, and in some cases allow whistle-blowers to bypass C-suite executives and go straight to the board of directors.",do poll,通过构建和授权具有衡量员工参与度的特定目的的软件，它们允许公司进行快速民意调查，针对特定团队和人口群体，为员工提供匿名和投诉热线，在某些情况下还允许吹口哨的人绕过c-suite高管，直接进入董事会。,他们构建并授权专门用于衡量员工参与度的软件，从而使得公司可以针对特定团队和人口群体快速进行民意测验，为员工提供匿名和投诉热线，并且在某些情况下允许举报人绕过高管直接报告给董事会。,0.508987448063246,18,Unisound
Canada supports free trade and is ready to work with China to promote globalization and free trade and make its contribution to the sustainable development of the world.,make contribution,加拿大支持自由贸易，愿与中国共同努力，促进全球化和自由贸易，为世界的可持续发展做出自己的贡献。,加方支持自由贸易，愿同中方共同推动全球化和自由贸易，为全球可持续发展作出贡献。,0.508987448063246,18,Unisound
"Data published by the China Tourism Automobile And Cruise Association in 2017 showed that in terms of age, self drive travelers are concentrated in the 21-40 age group, mostly in the 31-40 cohort. This group has a certain level of income, and are relatively demanding in terms of customized travel. Many are family oriented customers.",have level,中国旅游汽车与邮轮协会在2017年公布的数据显示，就年龄而言，自驾车旅行者主要集中在21-40岁年龄组，大多为31-40岁年龄组，这一群体有一定的收入水平，对定制旅行的要求相对较高，许多是面向家庭的顾客。,据中国旅游车船协会2017年发布的数据显示，从年龄上来看，自驾游群体集中在21－40岁，其中尤以31－40岁为主，这部分人群拥有一定的经济基础，并且对个性化旅游的需求度较高，且多为亲子游客户。,0.4742715464196096,18,Unisound
Director Derek Yee said that day that he had plans to film for a long time. The first time the screenplay was adapted was in 1999. He was even prepared to get Takeshi Kaneshiro to play the role of Yan Shisan.,have plan,导演derekyee当天说，他计划拍摄很长一段时间，第一次改编剧本是在1999年，他甚至准备让金城武扮演严希圣的角色。,尔冬升导演当日表示，拍摄计划由来已久，第一次改编剧本是在1999年的时候，甚至还准备找金城武来饰演燕十三。,-0.33797184707302896,18,Unisound
"During the inquiry on special topics, the members of relevant speical committee and standing committee of the NPC made relevant inquiries on what kind of measures would be adopted by the State Council on preventing and controlling solid waste pollution,",make inquiry,在专题调查中，有关专门委员会和全国人大常委会组成人员对国务院将采取什么样的固体废物污染防治措施进行了相关调查，,专题询问中，全国人大有关专门委员会委员和常委会委员分别就国务院将采取哪些措施依法防治固体废物污染,-1.06431480115971,18,Unisound
"During the second plenary session of the 19th Central Commission for Discipline Inspection of the Communist Party of China, General Secretary Xi Jinping gave a keynote speech on January 11, emphasizing that “we should keep marching ahead on the road of adhering to the principle of comprehensively strengthening party discipline and creating a new situation for comprehensively strengthening party discipline”.",give speech,在中国共产党第十九届中央纪律检查委员会第二次全体会议上，习近平总书记1月11日发表主题讲话，强调“要在坚持全面加强党的纪律、开创全面加强党的纪律新局面的道路上不断前进”。,1月11日，在中国共产党第十九届中央纪律检查委员会第二次全体会议上，习近平总书记发表重要讲话，强调“以永远在路上的执着把全面从严治党引向深入，开创全面从严治党新局面”。,0.3569250074339002,18,Unisound
EU regulators initially requested that Google make a response prior to July 27.,make response,欧盟监管机构最初要求谷歌在7月27日之前做出回应。,欧盟监管者最初要求谷歌在7月27日之前作出回应。,0.16181599853463,18,Unisound
"Efforts should be made to improve construction of the commanding system and ability in joint operation, emancipate mind, make innovations in practice and work harder, build a strong and high-efficiency...",make innovation,要努力提高指挥体系建设和联合作战能力，解放思想，在实践中创新，更加努力，建设一支强大高效的...,要着力加强联合作战指挥体系和能力建设，解放思想，创新实践，加大工作力度，打造坚强高效的,0.7999099000540545,18,Unisound
"For our individual families, we must abandon the mindset of speculating on real estate and make purchase according to our own financial capacities. In this way, we can prevent our families from falling under huge financial burden. A reasonable assessment of one's own income and debt levels is essential for healthy growth of family wealth.",make purchase,对我们每个家庭来说，我们必须放弃投机房地产的心态，根据自己的经济能力进行购买，这样才能防止我们的家庭承受巨大的经济负担，合理评估自己的收入和债务水平对家庭财富的健康增长至关重要。,对于我们个人家庭来说，一定要放弃房地产投机思维，买房的时候量力而行，避免自己家庭陷入巨大的负担之中，只有合理的评估自己的收入和负债水平才是一个健康的家庭财富发展道路。,0.448490355553512,18,Unisound
"For the style towns, the point “Emphasis on characteristics and retention of nostalgia” has given the towns a distinct personality and soul, further providing cultural permeation, carrying local cultural traditions, and highlighting native civilizations.",give personality,为风格城镇，“强调特色、保留怀旧”这一点赋予了城镇鲜明的个性和灵魂，进一步提供了文化渗透，承载了地方文化传统，突出了本土文明。,对于风情小镇而言，“突显特色、留住乡愁”的重点使小镇具有明显的个性和灵魂，更在于提供文化浸润、承载地方文脉、彰显乡土文明。,0.357744716788911,18,Unisound
"From September, people at high risk of HIV will have access via this NHS-funded trial in England to an empowering new tool that is truly individually controlled and not subject to negotiation with a partner, leading to the improvement of many, many lives.",have access,从9月起，艾滋病毒高危人群将通过英国国家医疗服务系统资助的这一试验，获得一种真正由个人控制、不需要与合作伙伴谈判的赋权新工具，从而改善许多人的生活。,从 9 月份开始，艾滋病毒高危人群将通过 NHS 资助的、在英格兰开展的这项试验，获得一种准许的新工具，这种工具是真正可单独实施，无需与性伙伴协商，这将会为许许多多人的生活带来改善。,0.142880306269815,18,Unisound
General Secretary of the CPC Central Committee and President Xi Jinping will pay a state visit to Vietnam and Laos from November 12 to 14.,pay visit,中共中央总书记、国家主席习近平将于11月12日至14日对越南、老挝进行国事访问。,中共中央总书记、国家主席习近平将于十一月十二日至十四日对越南、老挝进行国事访问。,1.0936747129593751,18,Unisound
Google has not made immediate comment on this.,make comment,谷歌尚未对此立即发表评论。,谷歌尚未立刻对此置评。,1.27602001662723,18,Unisound
"Guizhou kiwi fruit is a targeted poverty alleviation program for CCTV national brand advertisement, and belongs to the first batch of the advertisements. Due to this advertisement, the kiwi fruit, which once had no market in Xiuwen county,",have market,贵州猕猴桃是央视民族品牌广告的定向扶贫项目，属于第一批广告，由于这个广告，曾经在修文县没有市场的猕猴桃，,贵州猕猴桃是央视国家品牌计划广告精准扶贫项目，播出的首批扶贫广告之一，在贵州省修文县,-0.9899057655257196,18,Unisound
He made no mention of the legal challenge filed against his prior position in a federal appeals court.,make mention,他没有提到对他先前在联邦上诉法院的职位提出的法律质疑。,他没有提及联邦上诉法院针对他的前任职位提起的法律挑战。,-1.58130472207134,18,Unisound
"However, “Made in Sichuan” renewable energy vehicles rose against the tide, and have made major forays into the passenger and commercial vehicle sub-markets. Why so confident?",make foray,然而，“四川制造”可再生能源汽车逆势上扬，大举进军乘用车和商用车细分市场，为何如此自信？,然而，“四川造”新能源汽车却逆势上行，大举进军乘用车和商用车细分市场，底气何在？,0.793070900587965,18,Unisound
"I believe that under your wise leadership, China's development in all areas will continue to make new and greater achievements,",make achievement,相信在您的英明领导下，中国在各领域的发展将不断取得新的更大的成就，,相信在您的英明领导下，中国各领域发展必将不断取得新的更大成就。,0.585654850482909,18,Unisound
