src,VPC_Candidate,mt,ref,score,year,system
That skepticism was informed by countless instances of people - often white - coming into a community to profit off its pain and resilience.,profit off,"Tento skepticismus byl informován nespočetnými případy lidí - často bílých - přicházející do komunity, aby získali z bolesti a odolnosti.","Takový typ skepticismu pronikal do komunity prostřednictvím mnoha lidí, často bělochů, kteří chtěli vydělat na bolesti a rozhodnosti.",-0.759003184988161,18,online-B
The Czech Republic has opened up its embassies in these and several other countries since the last parliamentary elections held in 2013.,opened up,Česká republika otevřela své velvyslanectví v těchto a několika dalších zemích od posledních parlamentních voleb v roce 2013.,"V těchto a několika dalších zemích totiž Česká republika od posledních parlamentních voleb, které se konaly v roce 2013, otevřela své zastupitelské úřady.",0.8359804324510571,18,online-B
"The Ministry of Foreign Affairs has updated it, and is currently in the process of sending out reminders.",sending out,Ministerstvo zahraničních věcí jej aktualizovalo a v současné době právě vysílá upomínky.,"Ministerstvo zahraničí připravilo její aktualizaci, momentálně je v připomínkovém řízení.",-0.092571684199541,18,online-B
The National Association for the Advancement of Colored People has put out an alert for people of color traveling to Missouri because of the state's discriminatory policies and racist attacks.,put out,"Národní sdružení pro propagaci barevných lidí vydalo varování lidem, kteří cestují do Missouri z důvodu diskriminačních politik státu a rasistických útoků.",Národní asociace pro zvýhodňování barevných lidí (NAACP) zveřejnila varování pro barevné lidi cestující do Missouri na základě diskriminačních zásad státu a rasistických útoků.,0.601156839890501,18,online-B
The Taliban said they had carried out that attack.,carried out,"Taliban řekl, že provedli útok.",K útoku se přihlásil Tálibán.,0.9909848383488531,18,online-B
"The argument he submitted to the committee official was that adults usually wash their hands and that there is no need for pictograms to explain a habitual procedure carried out by decent people. It did not have the desired effect on her, however, and cost him a lot of money.",carried out,"Argument, který předložil úředníkovi výboru, bylo, že dospělí obvykle umývají ruce a že není třeba piktogramy vysvětlovat obvyklý postup, který provádějí slušní lidé, ale neměla na ni žádoucí účinek a způsobila mu spoustu peněz.","Jeho argumentace komisní úřednici, že dospělí si mýt ruce zpravidla umí a že netřeba piktogramů, aby zvládli onu zvyklou činnost slušných lidí, neměla hojivý účinek a stála jej nemalé peníze.",-0.063226326423554,18,online-B
The company said it surveyed travellers around the country to find out how many had accidentally brought contraband through airport security and how many had done so on purpose.,find out,"Společnost uvedla, že zkoumala cestující po celé zemi, aby zjistila, kolik lidí náhodou přineslo pašování prostřednictvím bezpečnostních opatření na letištích a kolik to učinilo na základě účelu.","Společnost uvedla, že prováděla výzkum mezi cestujícími po celém světě, aby zjistila, kolik z nich náhodně proneslo nepovolené předměty přes letištní kontrolu a kolik tak učinilo schválně.",0.377287086450125,18,online-B
"The competition with a $3.25 million prize started off best for American star Michelle Wie, who won the first round with a record of 64 putts, and a score of eight under par.",started off,"Soutěž o cenu ve výši 3,25 milionu dolarů začala nejlépe pro americkou hvězdu Michelle Wie, která zvítězila v prvním kole s rekordem 64 bodů a skóre osm pod par.","Vstup do soutěže s dotací 3,25 milionu dolarů vyšel nejlépe americké hvězdě Michelle Wieové, která vyhrála první kolo v rekordu hřiště 64 ran, tedy osm pod par.",0.0818443715979052,18,online-B
The couple was last seen when Zhirnov borrowed his father's car to pick his girlfriend up from work.,pick up,"Pár byl naposledy viděn, když si Žirnov vypůjčil otcově auto a vybral si svou přítelkyni z práce.","Pár byl naposledy spatřen, když si Žirnov od svého otce vypůjčil auto, aby mohl vyzvednout svou přítelkyni z práce.",0.905048562464445,18,online-B
The families of the missing couple lived not knowing whether they would ever find out what happened to them.,find out,"Rodiny chybějícího páru nevěděly, zda by někdy zjistili, co se s nimi stalo.","Rodiny ztraceného páru žily v nejistotě, že se nedozví, co se páru stalo.",-0.539418149039335,18,online-B
The girl set off to the beach at around 2 o'clock in the morning on Sunday.,set off,Dívka se vydala na pláž asi v 2 hodin ráno v neděli.,Dívka vyrazila k pláži v neděli zhruba kolem druhé hodiny ranní.,0.795945935562652,18,online-B
"The scientists, whose latest findings appear in the journal Current Biology, believe Borealopelta was washed out to sea after it died and mummified in mud.",washed out,"Vědci, jejichž poslední poznatky se objevují v časopise Current Biology, věří, že Borealopelta byla po vyhynutí a mumifikování v bahně vyplavena do moře.","Výzkumníci, jejichž nejnovější zjištění byla zveřejněna v časopise Current Biology, věří, že tělo Borealopelta bylo vyplaveno do moře poté, co byl mumifikován v bahně.",-0.323063819924847,18,online-B
There Ferrell and her daughter linked up with a local business owner who was making sack lunches.,linked up,"Tam se Ferrell a její dcera spojili s majitelem místní firmy, která připravovala obědové obědy.","Tady se Ferrellová se svou dcerou seznámili s místním podnikatelem, který připravoval pro ostatní jídlo.",0.664503826963556,18,online-B
"There is an even scarier long-range scenario, however, in which what Trump ""normalises"" are rightwing Republicans who, held up against his standards, suddenly seem the epitome of reasonable.",held up,"Existuje však i scénář s dlouhým dosahem, ve kterém se Trump ""normalizuje"", jsou pravicoví republikáni, kteří se drželi proti jeho standardům a najednou se zdá být ztělesněním rozumného.","Existuje však ještě hrůznější dlouhodobý scénář, ve kterém Trump „normalizuje“ pravičácké republikány, kteří, odporujíc jeho standardům, budou znenadání ztělesněním toho, co se dá nazvat racionální.",0.142768923348636,18,online-B
"There is no respite from the violence, and as bodies pile up across the country, more and more of them are journalists: at least 25 since President Enrique Pena Nieto took office in December 2012, according to the Committee to Protect Journalists; 589 under federal protection after attacks and threats; and so far this year, at least seven dead in seven states.",pile up,"Neexistuje žádný odchod z násilí, a když se těla hromadí po celé zemi, stále více a více z nich jsou novináři: nejméně 25 poté, co prezident Enrique Pena Nieto nastoupil do úřadu v prosinci 2012 podle Výboru na ochranu novinářů, 589 pod federální ochranou po útoku a vyhrožování, a dosud v tomto roce nejméně sedm mrtvých v sedmi státech.",Násilí neustává a těla se vrší na hromadu napříč celou zemí; novinářů mezi nimi neustále přibývá: podle Výboru na ochranu novinářů je jich alespoň 25 od nástupu prezidenta Enrique Pena Nieta k moci v prosinci 2012; 589 novinářů je pod federální ochranou po útocích a hrozbách; a ve všech sedmi státech jich bylo letos zabito sedm.,-0.547633377066012,18,online-B
"There was no official word on who was abducted or how it happened, so caution set in when it came time to write what everyone in the city knows: that the restaurant is a favorite of both drug traffickers and authorities.",set in,"O tom, kdo byl unesen nebo jak se to stalo, nebylo oficiální slovo, a proto byla opatrná, když přišel čas napsat to, co všichni ve městě ví, že restaurace je oblíbená jak obchodníky s drogami, tak úřady.","Oficiálně nikdo neoznámil totožnost unesených lidí nebo okolnosti únosu, takže novináři se měli na pozoru, když se chystali psát o tom, co ví každý obyvatel města: že ona restaurace je oblíbenou destinací obchodníků s drogami a politiků.",-0.22768547278805,18,online-B
"They believe that when the dinosaur died, it fell into a river and was swept out to sea, where it sank on its back to the ocean floor.",swept out,"Věří tomu, že když zemřel dinosaurus, spadl do řeky a vyrazil do moře, kde se potopil na zadní straně oceánu.","Věří, že dinosaurus po smrti spadl do řeky a byl odnesen do moře, kde se potopil na dno.",-0.6689620439420609,18,online-B
"Vít Bárta also started once, and it did not work out well.",work out,Vít Bárta také jednou začal a nepracoval dobře.,Kdysi takhle začínal i Vít Bárta a moc slušně to nedopadlo.,-0.0720267227137219,18,online-B
"We wanted to avoid losing at least, so as to build up our self-confidence to get something out of it for the next match.",build up,"Chtěli jsme se alespoň vyhnout ztrátě, abychom si vybudovali sebevědomí a vydělali si z něj další zápas.","Chtěli jsme alespoň neprohrát, zvednout si sebevědomí, abychom se měli od čeho odrazit do dalších zápasů.",-0.566010471729402,18,online-B
"When his associate left to take up another position, he replaced him.",take up,"Když jeho spolupracovník odjel do jiné pozice, nahradil ho.","Když společník odešel, aby se mohl věnovat jiné profesi, nahradil ho.",-0.317502954346293,18,online-B
"When the active component was purified from the liquid, it turned out to be a byproduct of tryptophan metabolism known as indole-3-lactic acid.",turned out,"Když byla aktivní složka přečištěna z kapaliny, ukázala se, že je vedlejším produktem metabolismu tryptofanu známým jako kyselina indol-3-mléčná.","Po odstranění aktivní složky z tekutiny se ukázalo, že jde o vedlejší produkt tryptofanového metabolismu známého jako kyselina indolyl-3-octová.",-0.11937400531413168,18,online-B
"Whenever someone is interested in which plant they have just encountered, they can find out about it from the application.",find out,"Kdykoli někdo zajímá, které rostliny se právě setkaly, zjistí o tom z aplikace.","Když se budou zajímat, na jakou rostlinu zrovna narazili na procházce, tato aplikace jim poradí.",-1.02030135377773,18,online-B
Would you clamp down on that as prime minister?,clamp down,Chtěli byste to uklidit jako premiéra?,Na to byste si jako premiér došlápl?,-0.0964417083827791,18,online-B
You missed out on a place like no other.,missed out,"Chyběli jste na jednom místě, jako nikdo jiný.",Unikněte na místo jako žádné jiné.,-1.791354286840235,18,online-B
"You will find out how the Neanderthals were able to cope perfectly with all sorts of extreme climate conditions, especially with the alternation of ice and inter-glacial ages.",find out,"Zjistíte, jak se neandrtálci dokázali vyrovnat s nejrůznějšími extrémními klimatickými podmínkami, zejména se střídáním ledu a mezi ledovci.","Zjistíte, jak se neandertálci dokázali dokonalým způsobem vyrovnat s nejrůznějšími extrémními klimatickými podmínkami, hlavně se střídáním dob ledových a meziledových.",-0.267882995061855,18,online-B
"""A certain stage of fulfilling the road map criteria has been carried out, RUSADA obtained the right to plan and test in cooperation with UKAD (UK Anti-Doping).",carried out,"""určitá etapa naplňování kritérií silniční mapy byla provedena, RUSADA získal právo plánovat a testovat ve spolupráci s UKAD (UK Anti-Doping).",„V současné době již byla dokončena část kritérií nového plánu a RUSADA již získala právo k plánování a testování ve spolupráci s Britskou antidopingovou agenturou (UKAD).,-1.0966059741244882,18,online-A
"""As it turns out it was Harrison who set up and ordered the murders,"" one FBI report concludes.",turns out,"""jak se ukázalo, byl to Harrison, kdo nastavil a objednal vraždy,"" uzavírá jedna zpráva FBI.","„Jak se ukázalo, vraždy naplánoval a zorganizoval Harrison,“ vyvodila FBI.",0.586381653136224,18,online-A
"""Children can go out into the forest with a tablet or mobile phone in their hands,"" said Ivana Poláčková, the coordinator of the project.",go out,"""děti mohou jít ven do lesa s tabletem nebo mobilním telefonem v ruce,"" řekla Ivana Poláčková, koordinátor projektu.","""Už děti, které udrží tablet nebo mobil v ruce, mohou vyrazit do lesa,"" uvedla koordinátorka tohoto projektu Ivana Poláčková.",-1.09541097708089,18,online-A
"""Current and former Trump officials say Trump can react volcanically to negative press clips, especially those with damaging leaks, becoming engrossed in finding out where they originated.",finding out,"""současní a bývalí trumfové činitelé říkají, že trumf může na negativní tiskové klipy zareagovat vulkanickým dojmem, zejména těmi, které poškozují netěsnosti, přičemž se zabraní do zjištění, kde vznikly.","„Současní a bývalí úředníci Trumpa tvrdí, že prezident mnohdy reaguje velmi rozhněvaně na negativní zprávy z médií, obzvláště pak na zprávy o úniku informací, a usiluje o nalezení jejich původu.",-2.0631921963102697,18,online-A
"""I didn't get to defend the Extremadura Open because that was taken off the schedule the year after I won it.",taken off,"""Nedostal jsem se bránit Extremadura otevřít, protože to bylo převzato z plánu roku poté, co jsem vyhrál.","„Neměl jsem možnost obhajovat své vítězství na Extremadura Open, protože rok po mém vítězství byl turnaj zrušen.",-1.564931669790655,18,online-A
"""I want to carry on living,"" he said at the time of the CPJ award.",carry on,"""Chci pokračovat v životě,"" řekl v době CPJ Award.","„Bál jsem se o svůj život,“ uvedl při přijímání ceny.",-1.94675815070185,18,online-A
"""If NGOs do not sign up to a new code of conduct, it is difficult to see how they can continue operating,"" Interior Minister Marco Minniti said in an interview with Turin daily La Stampa.",sign up,"""Pokud nevládní organizace nepodepsaly do nového kodexu chování, je obtížné vidět, jak mohou pokračovat v provozu,"" ministr vnitra Marco Minniti řekl v rozhovoru s Turín Daily La Stampa.","„Pokud NGO nepodepíše nová pravidla chování, bude pro nás těžko představitelné, že by mohli pokračovat ve svých operacích,“ uvedl ministr vnitra Marco Minniti v interview s Turin daily La Stampa.",0.309432572073212,18,online-A
"""In order not to miss this connection at least, they agreed with her that they would count out loud,"" the spokesman said.",count out,"""aby nezmeškali toto spojení alespoň, oni souhlasili s ní, že by se počítat nahlas,"" řekl mluvčí.","""Aby nepřišli alespoň o toto spojení, domluvili se s ní, že bude nahlas odpočítávat,"" řekla mluvčí.",-1.320936494110115,18,online-A
"""Luigi often said to me that he never wanted the brothers to end up in court,"" she wrote.",end up,"""Luigi mi často řekl, že nikdy nechtěl, aby bratři skončili u soudu,"" napsala.","„Luigi často říkával, že nikdy nechtěl, aby jeho synové skončili u soudu,“ napsala.",-1.26636837475738,18,online-A
"""Our father would not have wanted to see Paul and I end up in our current dispute,"" he said, adding that he was ""still hopeful of resolution.""",end up,"""náš otec by nechtěl vidět Pavla a já skončit v našem současném sporu,"" řekl a dodal, že on byl ""stále naděje usnesení.""","„Náš otec by byl velmi nespokojen, kdyby viděl naši současnou situaci,“ nechal se slyšet a dodal k tomu, že „stále doufá ve zdárné řešení“.",-1.354732510288065,18,online-A
"""So never shut up.""",shut up,"""takže nikdy Drž hubu.""",„Nikdy se nenechejte umlčet.“,-0.970722554198782,18,online-A
"""They grow up to a metre long,"" said Martin Vobruba, a spokesperson for the zoo.",grow up,"""vyrostou až na metr dlouhý,"" řekl Martin Vobruba, mluvčí zoo.","""Dorůstá i metrové délky,"" popsal mluvčí zoo Martin Vobruba.",0.132595428164119,18,online-A
"""We embrace it and we're trying to understand it and we'll push on that until we work it out,"" Black said.",push on,"""My obejmout, a my se snažíme pochopit, a budeme tlačit na to, až budeme pracovat na to,"" řekl Black.","„Snažíme se tomu porozumět a přizpůsobit se - budeme na tom pracovat,“ uvedl Black.",-1.29816169263379,18,online-A
"""We were sleeping and we woke up to the fire alarm and people screaming.",woke up,"""spali jsme a probudili jsme se k požárnímu poplachu a lidé křičeli.",„Spali jsme a probudil nás alarm. Slyšeli jsme křik.,0.162366131039137,18,online-A
"""What this really does to me is make me think that lynchings are still going on,"" she added, ""they're just called police shootings now.""",going on,"""Co to opravdu dělá pro mě je, abych si myslel, že Lynche jsou stále děje,"" dodala, ""oni jsou jen volal policejní střelby nyní.""","„Nutí mě to uvědomit si, že lynčování je stále aktuální téma,“ dodala k tomu, „jenom se mu říká policejní potyčky“.",-1.04365880195769,18,online-A
"""You cannot say that to the press,"" Trump repeatedly urged in a discussion on 27 January, and threatened to break off contacts with the Mexican President if he continued to issue defiant statements.",break off,"""nemůžete říci, že k tisku,"" Trump opakovaně naléhal v diskusi na 27 leden, a hrozil, že odtrhnout kontakty s mexickým prezidentem, pokud on pokračoval k vydávání vzdorné prohlášení.","""Tohle nemůžete říkat tisku,"" řekl opakovaně Trump v rozhovoru z 27. ledna a pohrozil přerušením kontaktů s mexickým prezidentem, pokud bude nadále vydávat vzdorovitá prohlášení.",-0.8194756183930574,18,online-A
A court imposed a fine on him for calling on people to participate in unauthorised demonstrations.,calling on,"Soud uložil pokutu za to, že vyzývá lidi k účasti na neautorizovaných demonstracích.","Soud mu pokutu uložil za to, že vyzýval lidi k účasti na nepovolených demonstracích.",1.01989714406612,18,online-A
A man carries out an acid attack but the court declares him not dangerous.,carries out,"Muž provádí kyselý útok, ale soud prohlašuje, že není nebezpečný.","Polil muže kyselinou, přesto není podle soudu nebezpečný.",-0.754655219061931,18,online-A
A new breed of human resources start-ups is cropping up to help companies figure out how their employees feel.,cropping up,"Nové plemeno lidských zdrojů Start-up je ořezání na pomoc společnostem zjistit, jak se jejich zaměstnanci cítí.","Na trhu se neustále objevují nové startupy z oboru lidských zdrojů, které pomáhají společnostem s průzkumy spokojenosti zaměstnanců.",-1.30382895169553,18,online-A
"According to a spokesman for the Dubai Police, a fire broke out on the ninth floor and spread upwards.",broke out,Podle mluvčího dubajské policie vypukl v devátém patře požár a šířil se vzhůru.,Podle mluvčího dubajské policie vypukl požár v devátém patře a šířil se nahoru.,1.66733049362374,18,online-A
"According to the firefighter's spokesman Ladislav Holomcík, a helicopter helped to put out the fire from the air.",put out,Podle mluvčího hasiče Ladislava Holomcík vrtulník pomohl vyhodit oheň ze vzduchu.,Podle mluvčího hasičů Ladislava Holomčíka pomáhal oheň ze vzduchu hasit i vrtulník.,-0.378107706405226,18,online-A
"According to witnesses in the surrounding buildings, the electricity cut out.",cut out,"Podle svědků v okolních budovách, elektřina vystřihnout.",Podle svědků v okolních budovách vypadl proud.,-0.950360150604468,18,online-A
"After landing at 11 p.m., she picked up her 6-year-old daughter from her dad's house and decided the two of them would head to Ferguson the next morning.",picked up,"Po přistání v 11 hodin, zvedla své 6-rok-stará dcera z domu svého otce, a rozhodl se dva z nich by se zamíří do Ferguson příštího rána.","Po přistání ve 23:00 vyzvedla svou šestiletou dceru od otce a rozhodla se, že ráno se vydají do Fergusonu.",-0.488291216683326,18,online-A
"An extensive search for them was carried out, but to no avail.",carried out,"Rozsáhlé pátrání po nich bylo provedeno, ale marně.","Rozjelo se po nich rozsáhlé pátrání, jenže bez úspěchu.",0.877488469846459,18,online-A
And he's got to move up to lightweight [135 pounds] and then we have a fight.,move up,A on se musí pohybovat až do lehké [135 liber] a pak máme bojovat.,"Lomačenko zase musí přibrat, aby se dostal na lehkou váhu... pak se můžeme utkat.",-0.201206980724281,18,online-A
And she also attracts attention wherever she turns up.,turns up,"A ona také přitahuje pozornost všude, kde se objeví.","A také poutá pozornost, kamkoliv přijde.",1.06247075112583,18,online-A
"And sometimes, they are hunted down, as apparently was photographer Ruben Espinosa, who was murdered in 2015 along with four women in a Mexico City apartment three months after fleeing Veracruz.",hunted down,"A někdy, jsou loveni dolů, jak zřejmě byl fotograf Ruben Espinosa, který byl zavražděn v 2015 spolu se čtyřmi ženami v bytě Mexico City tři měsíce po útěku Veracruz.","A novináři jsou pronásledováni a zabíjeni, jako např. v případě Rubena Espinosa, který byl zavražděn v roce 2015 spolu se čtyřmi ženami v bytě v Mexico City, tři měsíce po útěku z Veracruze.",-1.11394670272646,18,online-A
"And the day before that, Trump wrote that China is doing nothing about the North Korean threat and that it can't go on.",go on,"A den před tím, Trump napsal, že Čína nedělá nic o Severní Koreji hrozbu a že nemůže pokračovat dál.","A ještě o den dříve Trump napsal, že Čína nedělá nic se severokorejskou hrozbou a že tak to dál nepůjde.",-0.10391244885174365,18,online-A
"Anna De Lutis says she and Luigi, who died in 2012, hoped to pass down their properties to their sons amicably.",pass down,"Anna de Lutis říká, že ona a Luigi, kteří zemřeli v roce 2012, doufali, že své vlastnosti projdou svým synům přátelsky.","Anna De Lutisová uvedla, že spolu s Luigim, který zemřel v roce 2012, doufali, že převod majetku na syny proběhne po dobrém.",-0.348133362368134,18,online-A
Another skyscraper in Dubai took over the record the following year.,took over,Další mrakodrap v Dubaji převzal rekord v následujícím roce.,O rekord ho připravil hned následující rok jiný dubajský mrakodrap.,1.37214601282482,18,online-A
"As the company points out, however, the TSA guidelines are somewhat complicated and confusing.",points out,"Jak společnost poukazuje, Nicméně, pokyny TSA jsou poněkud komplikované a matoucí.","Jak společnost zdůraznila, směrnice TSA jsou poněkud komplikované a matoucí.",0.365488114314697,18,online-A
"But if anyone wanted to sum it all up so that even a common voter, whether American, European or other, would understand what the system of rules and the sanction policy are based on, it would be almost impossible.",sum up,"Ale kdyby někdo chtěl shrnout to všechno tak, že i společný volič, ať už americké, Evropské nebo jiné, by pochopili, co systém pravidel a sankce politika jsou založeny na, bylo by téměř nemožné.","Ale kdyby to vše chtěl někdo shrnout tak, aby i běžný volič, americký, evropský či jiný, pochopil, v čem spočívá a o jaký systém pravidel se opírá politika sankcí, byl by to úkol téměř nemožný.",-0.030617170401316507,18,online-A
But it's too easy to use the image of trolls or spammers or hateful folks lashing out online.,lashing out,Ale je to příliš snadné použití obrazu trollů nebo spammery nebo nenávistné lidi připoutá on-line.,"Použít však obraz internetových trolů, spamerů nebo rozezlených lidí je příliš snadné.",-0.109782129198228,18,online-A
But no one has been able to consistently prevent Trump from stirring up controversy.,stirring up,Ale nikdo nebyl schopen důsledně zabránit trumf od míchání kontroverze.,"Nikdo však dosud nedokázal pravidelně zabránit Trumpovy, aby podnítil kontroverzní témata.",-1.3461737551750974,18,online-A
"But they brought in a new goalkeeper, and we alternated in the role.",brought in,"Ale přivezli nového brankáře, a my jsme střídavě v roli.","Ale přivedli nového gólmana, s nímž jsem se zase střídal.",0.3174658028258331,18,online-A
"Companies are coming to realize they must stay on top of their workplace culture, lest they become the next Uber, which has been enmeshed in scandal since a former employee published a blog post describing an environment of harassment where those who spoke out were punished.",spoke out,"Společnosti přicházejí si uvědomit, že musí zůstat na vrcholu své pracoviště kultury, jinak se stanou další Uber, který byl zapleteného v skandálu, protože bývalý zaměstnanec zveřejnila blog post popisující prostředí obtěžování, kde ti, kteří mluvili se Potrestán.","Společnosti si začínají uvědomovat, že je nutné dbát na kulturu pracovního prostředí - pro případ, že by se z nich stal další Uber - který se zmítá ve skandálech poté, co bývalý zaměstnanec zveřejnil na svém blogu příspěvek popisující firemní prostředí a obtěžování zaměstnanců, kteří se odváží mluvit otevřeně.",-0.9182429068136705,18,online-A
"Despite messing up his first shot, star basketball player Stephen Curry made it through the first round between professional golfers.",messing up,"Přes popletl jeho první výstřel, hvězda basketbalový hráč Stephen Curry dělal to přes první kolo mezi profesionálními golfisty.",Hvězdný basketbalista Stephen Curry se navzdory zpackanému prvnímu odpalu při premiérovém startu mezi profesionálními golfisty neztratil.,-0.747182482343706,18,online-A
"Despite the threats and intimidation, families of the Paniai shooting victims carried out one last symbolic act of defiance: burying one victim's body on land just opposite the police and military station.",carried out,"Navzdory hrozbám a zastrašování, rodiny Paniai střelby obětí provedla jeden poslední symbolický akt vzdoru: pohřbít jednoho oběti tělo na souši přímo naproti policii a vojenskou stanici.",Navzdory hrozbám a zastrašování rodiny obětí paniaiské střelby pokračují v posledním symbolickém aktu vzdoru: pohřbívají těla obětí na pozemku naproti policejní a armádní stanici.,-0.270451990775506,18,online-A
"Dressed in red trousers and a cream blouse, Carter stood tearfully with hands clasped and eyes cast down as she was sentenced.",cast down,"Oblečený v červených kalhotách a smetanová halenka, Carter stál plačtivě s rukama sevřel a oči zavrhl, když byla odsouzena.","Oblečená v červených kalhotách a krémové blůze, Carterová stála při vyhlašování rozsudku na místě se slzami v očích, sepjatýma rukama a očima směřujícíma k zemi.",-0.398381936034466,18,online-A
"Dědek's entrance in mayoral colours did not get off to a good start, however.",get off,Dědek's vchod v barvách starosty se však nedostal na dobrý začátek.,Entrée ve starostenském dresu se ale Dědkovi moc nepovedlo.,-1.3022781394012801,18,online-A
Dědek's first days in politics were topped off with a proposal to give tax benefits to families with children who are studying.,topped off,"Dědek's první dny v politice byly zakončeny s návrhem poskytnout daňové výhody pro rodiny s dětmi, kteří studují.",Své první dny v politice pak Dědek korunoval návrhem na daňové zvýhodnění rodin se studovanými dětmi.,-0.49202924189344754,18,online-A
Facebook to step up fact-checking in fight against fake news,step up,Facebook urychlit fakta-kontrola v boji proti falešným novinky,"Facebook plánuje důkladnější kontrolu faktů, aby omezil počet falešných zpráv",0.012400578189024,18,online-A
Fire breaks out in Kolín.,breaks out,V Kolíně vypukne požár.,Na Kolínsku hořelo pole.,-0.378107706405226,18,online-A
"Folayan had already linked up with co-director Damon Davis, an area artist known for his activism around death row inmates.",linked up,"Folayan již spojila s co-režisér Damon Davis, oblast umělec známý pro jeho aktivismus kolem chovanců smrti řádku.","Folayanová již navázala spolupráci se spolurežisérem Damonem Davisem, který je uznávaným místním umělcem, jenž se zabývá tématem vězňů v cele smrti.",-1.88779291669332,18,online-A
"Fortunately, this horrific scene, which played out on July 22, is just a reenactment.",played out,"Naštěstí tato děsivá scéna, která hrála v červenci 22, je jen reuzákonění.","Tato scéna je naštěstí pouhou rekonstrukcí událostí, ke kterým došlo 22. července.",-0.995211044635903,18,online-A
"Giving the perception of a more glamorous space, the beauty of the living room is being able to close off the kitchen when it's not in use.",close off,"Dávat vnímání více okouzlující prostor, krása obývacího pokoje je schopen uzavřít kuchyň, když to není v provozu.","Výhodou obývacího pokoje, který celému bytu propůjčuje dojem výrazně většího prostoru, je možnost oddělit jej od kuchyně, není-li používána.",-1.27230959987528,18,online-A
"Golden State point guard, who won his second NBA title with the Warriors this season, started very nervously, and his first shot ended up in the drink holder of a golf cart parked at the fairway.",ended up,"Golden State bod stráže, který vyhrál svůj druhý titul NBA s bojovníky v této sezoně, začal velmi nervózně, a jeho první výstřel skončil v nápoj držitel golfového vozíku zaparkovaném na Fairway.","Rozehrávač Golden State, jenž v této sezoně získal s týmem Warriors druhý titul v NBA, začal hodně nervózně a jeho první odpal skončil v držáku na nápoje v golfovém vozíku zaparkovaném u fairwaye.",-0.866207384696632,18,online-A
"Growth is likely to remain at 0.3% in the third quarter, although it will start to pick up slightly at the end of the year, according to the Bank.",pick up,"Růst je pravděpodobné, že zůstane na 0,3% ve třetím čtvrtletí, i když to začne vyzvednout mírně na konci roku, podle banky.","Nárůst s velkou pravděpodobností zůstane na 0,3 % ve třetím kvartálu, ačkoliv ke konci roku by se měl dle vyjádření banky mírně zvýšit.",-0.9312772686076705,18,online-A
"He has teamed up with Dr Geoff Watson, a consultant anesthetist at the Royal Hampshire County Hospital in Winchester, Hants, to ensure the implant procedure is carried out to a medical standard.",teamed up,"On se spojil s Dr. Geoff Watson, konzultant anesteziolog v Royal Hampshire County Hospital ve Winchesteru, Hants, aby zajistily implantátu postup se provádí na lékařský Standard.","Na postup implantace a dodržení léčebných postupů dohlíží dr. Geoff Watson, anesteziolog nemocnice Royal Hampshire County Hospital ve Winchesteru.",-1.15005926693448,18,online-A
"He posted a picture of Brown's lifeless body stretched out in the street, where it would stay for four hours.",stretched out,"On posta jeden líčit of Browns ' bez života body natáhnout mimo v rozhlase ulice, kde ono chtěl bych zůstat do čtyři hodina.","Zveřejnil fotografii Brownova těla, kterak leží bezvládně na ulici, odkud jej nikdo neodvezl ani po čtyřech hodinách.",-1.5602202931669236,18,online-A
He was picked up by a special government plane.,picked up,Byl vyzvednut speciálním vládním letadlem.,Přivezl ho vládní speciál.,1.39263306555606,18,online-A
He will figure out the funding somehow and it will work out eventually.,figure out,On bude vymyslet financování nějak a bude to nakonec fungovat.,Financování se prý nějak vymyslí a nakonec to dobře dopadne.,-0.7378480372022065,18,online-A
How'd that work out?,work out,Jak to šlo?,Fungovalo by to?,-0.940827307549982,18,online-A
"However, its devotees do not want to give up, and a lot of events are being held to support the monastery.",give up,"Nicméně, jeho ctitelé nechtějí vzdát, a mnoho akcí jsou drženy na podporu kláštera.",Nadšenci se ale nechtějí vzdát a na podporu kláštera pořádají spoustu akcí.,-0.182222851936829,18,online-A
"However, the victims of these attacks are unwilling to give up.",give up,Oběti těchto útoků se však nechtějí vzdát.,Oběti podobných útoků se však nehodlají vzdát.,1.47565232604393,18,online-A
"I don't want to be asked, 'What were you doing in the face of so much death ... why didn't you say what was going on?'""",going on,"Nechci, aby se zeptal, ' co jste dělal tváří v tvář tolik smrti... Proč jste neřekl, co se děje? ' ""","Nechci, aby se mě někdo zeptal: ‚Co jste dělal tváří tvář smrti... proč jste neřekl, co se děje?'.“",0.564463949473617,18,online-A
"I'm not thinking about it at all. We will probably will not end up in government. Nobody wants to cooperate with us, even though I do not know what I've done that's so terrible.",end up,"Vůbec o tom nepřemýšlím. Pravděpodobně nebudeme skončit ve vládě. Nikdo s námi nechce spolupracovat, i když nevím, co jsem udělal to je tak hrozné.","Vůbec o tom nepřemýšlím, vždyť my v té vládě asi ani nebudeme, nikdo s námi nechce spolupracovat, i když nevím, co tak hrozného jsem udělal.",0.2877095722141225,18,online-A
