src,LVC_Candidate,mt,ref,score,year,system
"In a statement, Dunlap said 14 people had access WWL's Twitter account. He claimed he was not one of the people with access to the account.",have access,"In einer Erklärung sagte Dunlap, 14 Personen hätten Zugang zu WWLs Twitter-Account. Er behauptete, er sei nicht einer der Personen mit Zugang zu dem Account.","In einer Erklärung gab Dunlap an, dass 14 Personen Zugang zum Twitter-Account von WWL hatten. Er behauptete, er gehöre nicht zu den Personen, die Zugriff auf das Konto hätten.",0.545395647524618,20,OPPO
"Iranian President Hassan Rouhani makes a speech during a ceremony in Tehran, Iran on January 10, 2019.",make speech,"Der iranische Präsident Hassan Rouhani hält am 10. Januar 2019 in Teheran, Iran, eine Rede.","Der iranische Präsident Hassan Rouhani hält am 10. Januar 2019 im Rahmen einer Zeremonie eine Rede in Teheran, Iran.",0.626488130479389,20,OPPO
Jonathan Van Ness Just Hung Out With Nancy Pelosi And They've Got A Plan,get plan,Jonathan Van Ness hat gerade Nancy Pelosi ausgehängt und sie haben einen Plan,Jonathan Van Ness und Nancy Pelosi haben jetzt zusammen einen Plan geschmiedet,-0.297014598517172,20,OPPO
"One year after surgery 5.3 per cent of patients receiving radiotherapy suffered a deterioration, compared to 2.7 per cent who had standard care.",have care,"Ein Jahr nach der Operation erlitten 5,3 Prozent der Patienten, die eine Strahlentherapie erhielten, eine Verschlechterung, verglichen mit 2,7 Prozent, die eine Standardbehandlung hatten.","Ein Jahr nach der Operation hatte sich bei 5,3 Prozent der Patienten mit Strahlentherapie der Zustand verschlechtert, bei Patienten ohne waren es nur 2,7 Prozent.",0.449389837866475,20,OPPO
"Questioned about the study, Antonia Biggs, a social psychologist researcher at the University of California San Francisco, agreed that some women change their minds about having an abortion or are uncertain to begin with. But she noted that the study did not find that Utah's mandatory waiting period caused women to change their minds or that it was otherwise beneficial to women.",have abortion,"Antonia Biggs, Sozialpsychologin und Forscherin an der Universität von Kalifornien in San Francisco, befragte zu der Studie und war sich einig, dass einige Frauen ihre Meinung über eine Abtreibung ändern oder unsicher sind, damit anzufangen. Sie stellte jedoch fest, dass die Studie nicht feststellte, dass Utahs obligatorische Wartezeit Frauen veranlasste, ihre Meinung zu ändern, oder dass sie anderenfalls für Frauen von Vorteil war.","Antonia Biggs, eine Forscherin der Sozialpsychologie an der University of California in San Francisco, räumte bei einer Befragung bezüglich der Studie ein, dass einige Frauen ihre Meinung zu der Abtreibung tatsächlich änderten oder von Anfang an unsicher seien. Allerdings fügte sie auch hinzu, dass die Studie die verpflichtende Wartezeit in Utah nicht als Ursache dafür ansah, dass Frauen ihre Meinung änderten oder dass diese auf andere Weise Frauen half.",1.01828011968255,20,OPPO
"Scientists found that five years later, there was almost no difference in disease recurrence between the two groups, with those who did not have treatment faring slightly better.",have treatment,"Die Wissenschaftler fanden heraus, dass es fünf Jahre später fast keinen Unterschied in der Krankheitswiederkehr zwischen den beiden Gruppen gab, wobei diejenigen, die keine Behandlung hatten, etwas besser abschnitten.","Die Wissenschaftler fanden heraus, dass fünf Jahre später fast keinen Unterschied bei der Rückkehr der Krankheit zwischen den beiden Gruppen gab, vielmehr ging es der Gruppe ohne Strahlentherapie ein wenig besser.",0.486179836873145,20,OPPO
The California attorney general's office in March declined to issue state criminal charges after a nearly yearlong investigation. Attorney General Xavier Becerra said then evidence showed the officers had reason to believe their lives were in danger because he was advancing toward them holding what they thought was a gun. Investigators found only a cellphone.,have reason,"Das Büro des kalifornischen Generalstaatsanwalts im März lehnte es ab, nach einer fast einjährigen Untersuchung staatliche Strafanzeigen zu stellen. Generalstaatsanwalt Xavier Becerra sagte, dass dann Beweise zeigten, dass die Beamten Grund zu der Annahme hätten, dass ihr Leben in Gefahr sei, weil er auf sie zuging und hielt, was sie für eine Waffe hielten.","Die kalifornische Generalstaatsanwaltschaft lehnte im März nach fast einem Jahr von Ermittlungen ab, staatliche Anklage zu erheben. Justizminister Xavier Becerra sagte, dass die Beweise darauf hindeuteten, dass die Polizisten Grund zur Annahme hätten, dass sich ihr Leben in Gefahr befände, da das Opfer sich ihnen mit einem Gegenstand in der Hand näherte, der ihres Erachtens ein Gewehr hätte sein können. Ermittler konnten nur ein Mobiltelefon ausfindig machen.",0.142537982783785,20,OPPO
The Democratic-controlled House is making a second attempt to overturn President Donald Trump's use of emergency powers to raid military base projects such as schools and target ranges to pay for his long-promised border fence.,make attempt,"Das demokratisch kontrollierte Haus unternimmt einen zweiten Versuch, Präsident Donald Trumps Einsatz von Notkräften zur Überfallung von Militärbasisprojekten wie Schulen und Zielbereichen zu stürzen, um seinen lang versprochenen Grenzzaun zu bezahlen.","Das von den Demokraten kontrollierte Repräsentantenhaus unternimmt einen zweiten Versuch, den Einsatz von Notstandsbefugnissen durch Präsident Donald Trump zu kippen, der Projekte von Militärstützpunkten über Schulen bis hin zu Schießübungsplätzen plündern will, um seinen lange versprochenen Grenzzaun zu bezahlen.",-0.07638207221834,20,OPPO
"The Duchess of Sussex, 38, reportedly made the remarks during an event for inspiring female entrepreneurs at Woodstock Exchange in Cape Town earlier this week during her tour of South Africa with husband Prince Harry.",make remark,"Die Herzogin von Sussex, 38 Jahre alt, machte diese Bemerkungen während einer Veranstaltung für inspirierende Unternehmerinnen an der Woodstock Exchange in Kapstadt Anfang dieser Woche während ihrer Tour durch Südafrika mit Ehemann Prinz Harry.","Die Herzogin von Sussex, 38, soll die Bemerkungen Anfang dieser Woche während einer Veranstaltung zur Förderung von Unternehmerinnen an der Woodstock Exchange in Kapstadt gemacht haben, als sie mit ihrem Ehemann Prinz Harry durch Südafrika tourte.",0.745825238514627,20,OPPO
"The Stena Impero was officially given permission to leave on Monday but was kept in port until a probe into the ship's conduct completed, the New York Times reported.",give permission,"Die Stena Impero erhielt offiziell die Erlaubnis, am Montag abzufahren, wurde aber im Hafen festgehalten, bis eine Untersuchung des Verhaltens des Schiffes abgeschlossen war, berichtete die New York Times.","Die Stena Impero erhielt am Montag die offizielle Genehmigung zum Auslaufen, allerdings wurde das Schiff bis zur Beendigung der Untersuchung im Hafen festgehalten, so die New York Times.",1.2227425402214,20,OPPO
"The Trump administration most recently blamed Iran for drone attacks on Saudi Arabian oil facilities, which Tehran denies having any involvement with.",have involvement,"Die Trump-Regierung hat den Iran zuletzt für Drohnenangriffe auf saudisch-arabische Ölanlagen verantwortlich gemacht, an denen Teheran jede Beteiligung verweigert.","Die Regierung der USA hat den Iran zuletzt für Drohnenangriffe auf saudi-arabische Ölraffinerien verantwortlich gemacht, für die Teheran jede Schuld von sich weist.",1.17992192946246,20,OPPO
"The findings, from the the largest ever trial examining those having surgery for the disease, could spare thousands from gruelling treatment which can have distressing side-effects.",have surgery,"Die Ergebnisse der bisher größten Studie, in der diejenigen untersucht wurden, die wegen der Krankheit operiert wurden, könnten Tausende von erdrückenden Behandlungen ersparen, die unangenehme Nebenwirkungen haben können.","Die Ergebnisse, die aus der größten jemals angelegten Studie über die operierten Patienten dieser Krankheit entstanden, könnten tausenden Männer die strapaziöse Behandlung mit belastenden Nebenwirkungen ersparen.",0.486179836873145,20,OPPO
"The study, funded by Cancer Research UK, found those who had radiotherapy were twice as likely to suffer a worsening of urinary incontinence, one of the main side effects of prostate cancer treatment.",have radiotherapy,"Die Studie, die von Cancer Research UK finanziert wurde, fand heraus, dass diejenigen, die eine Strahlentherapie hatten, doppelt so wahrscheinlich an einer Verschlechterung der Harninkontinenz leiden, einer der Hauptnebenwirkungen der Behandlung mit Prostatakrebs.","Die von der Cancer Research UK finanzierten Studie fand heraus, dass die Wahrscheinlichkeit für eine Verschlechterung der Harninkontinenz, was eine der häufigsten Nebenwirkungen der Behandlung von Prostatakrebs ist, bei Patienten mit Strahlentherapie doppelt so hoch war.",0.449389837866475,20,OPPO
"The vessel's seizure, however, was widely seen as retaliatory for British forces capturing a tanker off Gibraltar on suspicion of transporting Persian oil to Syria in violation of international sanctions. The ship was released in mid-August despite the Trump administration making a last-ditch attempt to length its detention.",make attempt,"Die Beschlagnahme des Schiffes wurde jedoch weithin als Vergeltung für die britischen Truppen gesehen, die einen Tanker vor Gibraltar gefangen nahmen, weil sie den Verdacht hatten, unter Verletzung internationaler Sanktionen persisches Öl nach Syrien zu transportieren.","Die Festsetzung des Schiffs wurde jedoch allgemein als Vergeltung gegenüber der britischen Streitkräfte gesehen, da diese einen Tanker vor Gibraltar unter ihre Kontrolle brachten, der unter dem Verdacht stand, entgegen internationaler Sanktionen persisches Öl nach Syrien zu transportieren. Das Schiff wurde Mitte August freigegeben, obwohl die US-Regierung in letzter Minute versuchte, eine Verlängerung der Festsetzung zu erreichen.",1.30838376173927,20,OPPO
"Thunberg, 16, gave an impassioned address at the United Nations in New York this week, after millions of people worldwide joined a climate strike protest last Friday in the run-up to a U.N. climate summit.",give address,"Der 16-jährige Thunberg hielt diese Woche eine leidenschaftliche Rede vor den Vereinten Nationen in New York, nachdem am vergangenen Freitag im Vorfeld eines UN-Klimagipfels weltweit Millionen von Menschen an einem Klimastreik teilgenommen hatten.","Die 16-Jährige Thunberg gab diese Woche in New York eine emotionale Rede vor den Vereinten Nationen, nachdem im Vorfeld des UN-Klimagipfels Millionen von Menschen weltweit sich am Freitag zu Klimaprotesten versammelt hatten.",0.6692987755014,20,OPPO
U.S. officials in May said they'd received reports consistent with a chemical attack in northwest Syria but did not offer a definitive conclusion at the time.,offer conclusion,"US-Beamte sagten im Mai, dass sie Berichte erhalten hätten, die mit einem chemischen Angriff im Nordwesten Syriens übereinstimmten, aber zu diesem Zeitpunkt keine endgültige Schlussfolgerung boten.","US-Beamte gaben im Mai an, dass sie Berichte erhalten hätten, die auf einen chemischen Angriff im Nordwesten Syriens hindeuteten, gaben aber damals keine endgültige Schlussfolgerung ab.",1.06676250703323,20,OPPO
"Vice President Mike Pence also had interactions with Ukrainian leaders, the whistle-blower complaint shows, and he met with Zelensky in Poland earlier this month. He said neither Joe Biden or Hunter Biden were discussed.",have interaction,"Vizepräsident Mike Pence hatte auch Interaktionen mit ukrainischen Führern, wie die Whistleblower-Beschwerde zeigt, und traf sich Anfang dieses Monats mit Zelensky in Polen. Er sagte, dass weder Joe Biden noch Hunter Biden diskutiert wurden.","Vizepräsident Mike Pence hatte ebenfalls Gespräche mit führenden ukrainischen Politikern, wie aus der Beschwerde des Whistleblowers hervorgeht, und traf sich Anfang des Monats mit Zelensky in Polen. Er erklärte, es sei weder über Joe Biden noch über Hunter Biden gesprochen worden.",0.353362878234655,20,OPPO
"Weeks ago, worldwide media reported that the former pilot had been admitted for treatment at a hospital in Paris. Sabine Kehm, Schumi's long-time manager and longtime family friend of the Schumacher family, made the statement.",make statement,"Vor Wochen berichteten weltweit Medien, dass der ehemalige Pilot zur Behandlung in ein Krankenhaus in Paris eingeliefert worden sei. Sabine Kehm, Schumis langjährige Managerin und langjährige Familienfreundin der Familie Schumacher, gab die Erklärung ab.","Vor einigen Wochen berichteten Medien weltweit, dass der Ex-Formel-1-Pilot zur Behandlung in ein Pariser Krankenhaus eingeliefert wurde. Die Erklärung stammt von Sabine Kehm, Schumis langjähriger Managerin und langjähriger Freundin der Familie Schumacher.",0.436037154837507,20,OPPO
"West Bengal government has plans to set up a museum at the north Kolkata house of 19th century social reformer Ishwar Chandra Vidyasagar where he had spent the last few years of his life, state minister Partha Chatterjee said.",have plan,"Die Regierung von Westbengalen plant, ein Museum im Haus des Sozialreformers Ishwar Chandra Vidyasagar aus dem 19. Jahrhundert im Norden von Kalkutta einzurichten, wo er die letzten Jahre seines Lebens verbracht hatte, sagte die Staatsministerin Partha Chatterjee.","Laut Staatsminister Partha Chatterjee plant die Regierung Westbengalens die Einrichtung eines Museums in dem Haus in Nordkolkata, in dem der Sozialreformer Ishwar Chandra Vidyasagar aus dem 19. Jahrhundert die letzten Jahre seines Lebens verbracht hat.",0.12904007419677,20,OPPO
"Yet European diplomats can also see that the political bedlam in the UK lends itself to delay without decisions. Lawmakers in Parliament were able to set aside their differences to tie Johnson's hands and seek an extension, but that's about all they can agree on. This is the same Parliament that rejected the former prime minister Theresa May's hard-fought Brexit deal with the EU three times. Unless there's an election - another decision on which MPs have a final say - that won't change.",have say,"Doch europäische Diplomaten können auch sehen, dass sich der politische Stillstand im Vereinigten Königreich dazu eignet, ohne Entscheidungen aufzuhalten. Gesetzgeber im Parlament konnten ihre Differenzen beiseite legen, um Johnson die Hände zu binden und eine Verlängerung zu suchen, aber das ist alles, worauf sie sich einigen können. Es ist dasselbe Parlament, das dreimal den hart umkämpften Brexit-Deal der ehemaligen Premierministerin Theresa May mit der EU abgelehnt hat.","Doch die europäischen Diplomaten sehen auch, dass sich der politische Tumult im Vereinigten Königreich für eine Verzögerung ohne Entscheidungen anbietet. Die Gesetzgeber im Parlament konnten ihre Differenzen beilegen, um so Johnson die Hände zu binden und eine Verlängerung zu beantragen, aber das ist so ziemlich alles, worauf sie sich einigen konnten. Es handelt sich um dasselbe Parlament, das den hart umkämpften Brexit-Deal der ehemaligen Premierministerin Theresa May mit der EU dreimal abgelehnt hat. Sofern es keine Neuwahlen gibt - eine weitere Entscheidung, bei der die Abgeordneten das letzte Wort haben - wird sich daran nichts ändern.",-0.156730588519965,20,OPPO
"'She talked about being a mother and having duties as a duchess and fulfilling what her heart desires - and that it can't just fade away now that you're a duchess,' Modise recalled.",have duty,"'Sie sprach davon, Mutter zu sein und Pflichten als Herzogin zu haben und zu erfüllen, was ihr Herz begehrt – und dass es jetzt, da du eine Herzogin bist, nicht einfach verschwinden kann', erinnerte sich Modise.","„Sie sprach vom Muttersein, von den Pflichten einer Herzogin und der Erfüllung ihrer Herzensangelegenheiten - und dass diese nicht einfach verblassen können, nur weil man jetzt eine Herzogin ist“, so Modise.",0.689874820413848,20,Tohoku-AIP-NTT
"'She wasn't referring to being a royal, but life in general when you have challenges,' Modise added, admitting she felt a bit 'awestruck' by Meghan.",have challenge,"'Sie bezog sich nicht darauf, eine Königin zu sein, sondern auf das Leben im Allgemeinen, wenn man Herausforderungen hat', fügte Modise hinzu und gab zu, dass sie sich von Me ⁇ n ein wenig 'begeistert' fühlte.","„Sie sprach nicht von einem Leben als Angehörige der Königsfamilie, sondern vom Leben allgemein, in dem es Herausforderungen gibt“, fügte Modise hinzu und gab zu, dass sie sich vor Meghan ein wenig „ von Ehrfurcht ergriffen“ fühlte.",0.466772251982712,20,Tohoku-AIP-NTT
"A woman accused of shoplifting at a Walmart in Mexico City took drastic measures to prove her innocence, stripping stark naked in the middle of the supermarket as a stunned security guard looked on.",take measure,"Eine Frau, die des Ladendiebstahls bei einem Walmart in Mexiko-Stadt beschuldigt wird, unternahm drastische Maßnahmen, um ihre Unschuld zu beweisen, und zog sich nackt mitten im Supermarkt aus, als ein verblüffter Sicherheitsbeamter zusah.","Eine Frau, die des Ladendiebstahls in einem Walmart in Mexiko-Stadt beschuldigt wurde, hat zu drastischen Maßnahmen gegriffen, um ihre Unschuld zu beweisen und zog sich mitten im Supermarkt vor den Augen eines verdutzten Wachmanns völlig nackt aus.",0.761089837985986,20,Tohoku-AIP-NTT
"According to Radio Free Asia, Cao said police pressured her to accept their statement that Wang's death had been an accident but she refused. An officer at the Hengyang police station said he could not comment on the case. Wang's mother told the Guardian the family has been offered compensation of more than 2 million yuan (about $220,000).",offer compensation,"Laut Radio Free Asia sagte Cao, dass die Polizei sie unter Druck setzte, ihre Aussage zu akzeptieren, dass Wangs Tod ein Unfall gewesen sei, aber sie lehnte ab. Ein Beamter der Hengyang Polizeistation sagte, er könne sich nicht zu dem Fall äußern. Wangs Mutter sagte dem Wächter, dass der Familie eine Entschädigung von mehr als 2 Millionen Yuan (etwa 220.000 $) angeboten worden sei.","Laut Radio Free Asia sagte Cao, die Polizei habe sie unter Druck gesetzt, ihre Version zu akzeptieren, dass der Tod von Wang ein Unfall gewesen sei, aber sie habe sich geweigert. Ein Beamter der Polizeiwache Hengyang sagte, er könne den Fall nicht kommentieren. Wangs Mutter berichtete dem Guardian, dass der Familie eine Entschädigung von mehr als 2 Millionen Yuan (etwa 220.000 US-Dollar) geboten wurde.",0.588833184094492,20,Tohoku-AIP-NTT
"According to Wang's mother and lawyer, he died on Monday. Wang's wife Cao Shuxia received a call from police notifying her that her husband had died at a military hospital in the city of Hengyang where he had been held. The police officer on the phone did not offer any explanation of the cause of death.",offer explanation,"Nach Angaben von Wangs Mutter und Anwalt starb er am Montag. Wangs Frau Cao Shuxia erhielt einen Anruf von der Polizei, in dem sie ihr mitteilte, dass ihr Mann in einem Militärkrankenhaus in der Stadt Hengyang gestorben sei, in der er festgehalten worden war.","Nach Angaben von Wangs Mutter und seinem Anwalt starb er am Montag. Wangs Ehefrau, Cao Shuxia, erhielt einen Anruf der Polizei, die sie über den Tod ihres Mannes in einem Militärkrankenhaus der Stadt Hengyang, in der er inhaftiert gewesen war, informierte. Der Polizeibeamte gab am Telefon keine Erklärung bezüglich der Todesursache ab.",0.792255905764807,20,Tohoku-AIP-NTT
"Alford said his son was a star football player at Alemany High School, then a stand-out safety on the Long Beach City College football team. Alford said his son was working toward playing for a Division 1 school and had dreams of becoming a nurse.",have dream,"Alford sagte, sein Sohn sei ein Star-Fußballer an der Alemany High School, dann eine herausragende Sicherheit für das Long Beach City College-Fußballteam. Alford sagte, sein Sohn arbeite daran, für eine Schule der Division 1 zu spielen und träumte davon, Krankenschwester zu werden.","Alford sagte, dass sein Sohn ein bekannter American Football-Spieler an der Alemany High School und danach ein herausragender Safety-Spieler im Long Beach City College American Football-Team war. Alford sagte, dass sein Sohn hart dafür trainierte, für eine Division 1-Schule zu spielen und dass er davon träumte, ein Krankenpfleger zu werden.",-0.350654195031129,20,Tohoku-AIP-NTT
Biggs also testified that there is no evidence that abortion causes women to have mental health problems. She said a national study comparing women seeking abortions who were just under the cutoff date to obtain them with a group of women who were over the cutoff and were turned away from clinics found no difference in the rates of issues like depression and post-traumatic stress.,have problem,"Biggs bezeugte auch, dass es keine Beweise dafür gibt, dass Abtreibung Frauen zu psychischen Problemen führt. Sie sagte, dass eine nationale Studie, die Frauen, die Abtreibungen suchten, die knapp unter dem Stichtag waren, um sie mit einer Gruppe von Frauen zu erhalten, die über dem Stichtag waren und von Kliniken abgewiesen wurden, keinen Unterschied in den Raten von Themen wie Depression und posttraumatischem Stress fand.","Biggs sagte ebenfalls aus, dass es nicht belegt werden kann, dass eine Abtreibung bei Frauen zu psychischen Problemen führt. Sie sagte, dass in einer nationalen Studie, in der Frauen, die eine Abtreibung ersuchten, die kurz vor der Abtreibungsgrenze standen, mit Frauen, die noch Zeit hätten und die von Kliniken abgewiesen wurden, verglichen wurden, kein Unterschied in den Raten von Problemen wie Depression und posttraumatischer Belastung festgestellt werden konnte.",-0.018273454723176,20,Tohoku-AIP-NTT
"But other pole vaulters who spray a sticky grip enhancer on their hands might have more difficulty holding onto their poles in the humidity, he said.",have difficulty,"Aber andere Stabhochspringer, die einen klebrigen Griffvergrößerer auf ihre Hände sprühen, könnten mehr Schwierigkeiten haben, sich in der Feuchtigkeit an ihren Polen zu halten, sagte er.","Aber andere Stabhochspringer, die ein Haftspray auf ihre Hände sprühen, würden durch die Luftfeuchtigkeit mehr Schwierigkeiten haben, ihre Stäbe festzuhalten, sagte er.",0.59003095399084,20,Tohoku-AIP-NTT
"China also had a major military conflict with Vietnam in 1979. China claims sovereignty over all of South China Sea. Vietnam, Malaysia, the Philippines, Brunei and Taiwan have counter claims.",have conflict,"Auch China hatte 1979 einen großen militärischen Konflikt mit Vietnam. China beansprucht die Souveränität über das gesamte Südchinesische Meer. Vietnam, Malaysia, die Philippinen, Brunei und Taiwan haben Gegenansprüche.","China führte 1979 auch einen großen militärischen Konflikt mit Vietnam. China beansprucht die Souveränität über das gesamte Südchinesische Meer. Vietnam, Malaysia, die Philippinen, Brunei und Taiwan stellen sich dem entgegen.",0.790445207655665,20,Tohoku-AIP-NTT
"Clinic directors previously testified the wait period causes women financial hardship and stress. They also said the two-visit requirement poses logistical challenges for patients and clinics that cause abortions to be delayed far beyond the 48 hours required by law, pushing some women into surgical abortions, which have greater risks of complications. A few women are pushed beyond the time when they can receive an abortion altogether.",have risk,"Klinikdirektoren gaben zuvor an, dass die Wartezeit Frauen in finanzielle Not und Stress bringt. Sie sagten auch, dass die Zwei-Besucher-Anforderung logistische Herausforderungen für Patienten und Kliniken darstellt, die dazu führen, dass Abtreibungen weit über die gesetzlich vorgeschriebenen 48 Stunden hinaus verzögert werden und einige Frauen in chirurgische Abtreibungen drängen, die ein größeres Risiko von Komplikationen haben.","Klinikdirektoren sagten vorher aus, dass eine Wartezeit für Frauen finanzielle Probleme und Stress verursachte. Sie sagten ebenfalls, dass ein notwendiger zweimaliger Besuch logistische Probleme für Patienten und Kliniken verursache, die zu Verzögerungen bei Abtreibungen führen, die weit über die gesetzlich vorgeschriebenen 48 Stunden hinausgingen, was Frauen zu chirurgischen Abtreibungen dränge, die ein höheres Risiko von Komplikationen darstellen. Einige Frauen müssten sogar über die Abtreibungsgrenze hinaus warten und könnten dann keine Abtreibung mehr durchführen.",0.416512904611849,20,Tohoku-AIP-NTT
Democrats have accused Trump of both circumventing Congress' power of the purse and raiding key Defense funds for unnecessary barriers. A handful of Republicans in both the House and Senate also had concerns about the precedent Trump's declaration would set for executive overreach in the future.,have concern,"Die Demokraten haben Trump vorgeworfen, sowohl die Macht des Kongresses über die Geldbörse zu umgehen, als auch wichtige Verteidigungsfonds für unnötige Barrieren zu plündern. Eine Handvoll Republikaner sowohl im Repräsentantenhaus als auch im Senat hatten auch Bedenken über den Präzedenzfall, den Trumps Erklärung in Zukunft für eine Überreichung der Exekutive bedeuten würde.","Die Demokraten haben Trump beschuldigt, sowohl die finanziellen Befugnisse des Kongresses zu umgehen als auch wichtige Verteidigungsgelder für unnötige Barrieren zu plündern. Eine Handvoll Republikaner sowohl im Repräsentantenhaus als auch im Senat hatten auch Bedenken hinsichtlich des Präzedenzfalles, den Trump's Erklärung im Hinblick auf eine spätere Beschränkung der Exekutive schaffen würde.",-0.447614428743171,20,Tohoku-AIP-NTT
"Experts for both sides agreed that some women seeking abortions are uncertain, and some women who go through with an abortion later regret their decision. But they differed on whether those constituted a large or small percentage of the women seeking abortions. The experts also disagreed on whether Tennessee's 48-hour waiting period would make any difference for those women.",make difference,"Experten auf beiden Seiten waren sich einig, dass einige Frauen, die Abtreibungen vornehmen wollen, unsicher sind, und einige Frauen, die später eine Abtreibung vornehmen, bedauern ihre Entscheidung. Sie waren sich jedoch darüber einig, ob diese einen großen oder kleinen Prozentsatz der Frauen darstellten, die Abtreibungen vornehmen wollten.","Experten auf beiden Seiten waren sich einig, dass sich manche Frauen, die sich im Zusammenhang mit einer Abtreibung beraten lassen, unsicher seien, und dass es Frauen gebe, welche die Abtreibung durchführten, diese Entscheidung aber später bereuten. Aber sie waren sich uneinig, ob dies einen großen oder kleinen Anteil von Frauen ausmachten, die eine Abtreibung durchführen wollten. Experten waren ebenfalls unterschiedlicher Meinung darüber, ob dieses Gesetz zur 48-Stunden-Wartezeit in Tennessee für diese Frauen einen Unterschied machen würde.",0.727829392444543,20,Tohoku-AIP-NTT
"Humiliation in the courts at home is a taste of what awaits Johnson in Brussels if he tries to weasel out of his commitments to request an extension. That will comfort European officials, who would most probably agree to it. Mainly because taking more time to find a solution reduces the threat of a no-deal Brexit, which would be economically harmful to both sides.",take time,"Die Demütigung vor den Gerichten zu Hause ist ein Vorgeschmack auf das, was Johnson in Brüssel erwartet, wenn er versucht, aus seinen Verpflichtungen herauszukommen, um eine Verlängerung zu beantragen. Das wird europäische Beamte beruhigen, die dem höchstwahrscheinlich zustimmen würden. Hauptsächlich, weil mehr Zeit für die Suche nach einer Lösung die Gefahr eines ergebnislosen Brexit verringert, der für beide Seiten wirtschaftlich schädlich wäre.","Die Erniedrigungen vor den Gerichten zu Hause sind ein Vorgeschmack auf das, was Johnson in Brüssel erwartet, wenn er versucht, sich aus seinen Verpflichtungen zu stehlen und eine Verlängerung zu ersuchen. Das wird die europäischen Beamten beruhigen, die dem höchstwahrscheinlich zustimmen würden. Vor allem, weil mehr Zeit für die Lösungsfindung die Gefahr eines „No-Deal-Brexit“ verringern würde, der für beide Seiten wirtschaftlich schädlich wäre.",0.623547486262432,20,Tohoku-AIP-NTT
"In Baloch's case, her parents initially insisted their son would be given no absolution.",give absolution,"In Balochs Fall bestanden ihre Eltern zunächst darauf, dass ihr Sohn keine Absolution erhalten würde.","Im Falle Balochs bestanden ihre Eltern zunächst darauf, dass ihr Sohn keine Absolution erhalten würde.",0.747545140793133,20,Tohoku-AIP-NTT
"In a statement, Dunlap said 14 people had access WWL's Twitter account. He claimed he was not one of the people with access to the account.",have access,"In einer Erklärung sagte Dunlap, 14 Personen hätten Zugang zu WWLs Twitter-Account. Er behauptete, er sei nicht einer der Personen mit Zugang zu dem Account.","In einer Erklärung gab Dunlap an, dass 14 Personen Zugang zum Twitter-Account von WWL hatten. Er behauptete, er gehöre nicht zu den Personen, die Zugriff auf das Konto hätten.",0.663873928378629,20,Tohoku-AIP-NTT
"International revulsion at the killing had seen the Pakistani state take the unprecedented step of declaring itself an heir alongside the parents, however, forcing the case to move ahead.",take step,"Die internationale Empörung über die Tötung hatte den pakistanischen Staat den beispiellosen Schritt gemacht, sich neben den Eltern zum Erben zu erklären, aber den Fall gezwungen, voranzukommen.","Die internationale Entrüstung über den Mord hatte den pakistanischen Staat jedoch zu dem beispiellosen Schritt veranlasst, sich an der Seite der Eltern zum Erben zu erklären, was den Fall vorantreibt.",0.575092979964779,20,Tohoku-AIP-NTT
"Jamie Craig, curator of Cotswold Wildlife Park, said: 'We have had tremendous success with our current rhino herd.",have success,"Jamie Craig, Kurator des Cotswold Wildlife Park, sagte: „Wir haben mit unserer aktuellen Nashornherde einen enormen Erfolg erzielt.","Craig, der Kurator des Cotswold Wildlife Park, sagte: „Mit unserer derzeitigen Nashornherde verzeichnen wir enorme Erfolge.",0.702810738769695,20,Tohoku-AIP-NTT
Jonathan Van Ness Just Hung Out With Nancy Pelosi And They've Got A Plan,get plan,Jonathan Van Ness hat gerade Nancy Pelosi ausgehängt und sie haben einen Plan,Jonathan Van Ness und Nancy Pelosi haben jetzt zusammen einen Plan geschmiedet,-0.96432753648067,20,Tohoku-AIP-NTT
Minassian said that he had contact with a killer in California who was angry at women who had rejected him.,have contact,"Minassian sagte, dass er Kontakt zu einem Mörder in Kalifornien hatte, der wütend auf Frauen war, die ihn zurückgewiesen hatten.","Minassian erwähnte unter anderem, Kontakt zu einem Mörder in Kalifornien gehabt zu haben, der es den Frauen zeigen wollte, die ihn zurückgewiesen hatten.",0.349028196003285,20,Tohoku-AIP-NTT
"Nancy then gave birth to a female named Astrid in 2013, with Stella being the third female calf born at the park in its 49-year history.",give birth,"Nancy brachte 2013 eine Hündin mit dem Namen Astrid zur Welt. Stella war das dritte weibliche Kalb, das im Park in seiner 49-jährigen Geschichte geboren wurde.","Nancy brachte dann 2013 ein Weibchen namens Astrid zur Welt, und Stella ist nun das dritte weibliche Kalb, das in den 49 Jahren der Geschichte des Parks dort das Licht der Welt erblickte.",0.693776874425818,20,Tohoku-AIP-NTT
