src,mt,ref,score,year,system
"He wants to be out there, just like everyone else.""","Он хочет быть там, как и все остальные "".","Он хочет быть там, так же, как и любой другой"".",0.76904580308837,2019,HUMAN
Londonderry: Men arrested after house rammed by car,"Лондондерри: Мужчины арестованы после того, как дом протаранил автомобиль","Лондондерри: Мужчины арестованы после того, как машина врезалась в дом",1.03964271236668,2019,HUMAN
Det Insp Bob Blemmings said damage was caused to the gates and the building itself.,"Det Insp Боб Блеммингс сказал, что были повреждены ворота и само здание.","Инспектор отдела Боб Блеммингс сказал, что ущерб был нанесен воротам и самому зданию.",1.27261586919955,2019,HUMAN
A crossbow may also have been fired at the car at some point.,"Возможно, в какой-то момент по машине также был открыт огонь из арбалета.","Возможно, в какой-то момент в машине также использовался арбалет.",0.573696398700942,2019,HUMAN
"""Here at Threave we have a great area for bats,"" he said.","""Здесь, в Threave, у нас есть отличная зона для летучих мышей"", - сказал он.","""Здесь, в Триве, у нас отличный район для летучих мышей"", - сказал он.",0.59792973651192,2019,HUMAN
Harvard students take course in getting enough rest,Студенты Гарварда проходят курс по получению достаточного отдыха,"Студенты Гарварда прослушают курс о том, как достаточно отдыхать",0.501749852828446,2019,HUMAN
A new course at Harvard University this year has got all its undergraduates getting more sleep in a bid to combat the growing macho culture of studying through caffeine-fuelled 'all-nighters.',"Новый курс в Гарвардском университете в этом году заставил всех его студентов больше спать в попытке бороться с растущей культурой мачо, которая заключается в обучении с помощью ""ночных зажигалок"", питающихся кофеином.","Новый курс в Гарвардском университете в этом году заставит всех студентов начать больше спать в попытке побороться с набирающей обороты мачо-культурой учебы на кофеине ""ночами напролет"".",-0.101257798584891,2019,HUMAN
"She said no one had ever told her about the importance of sleep - which surprised me,' he told The Telegraph.","Она сказала, что никто никогда не говорил ей о важности сна - что меня удивило "", - рассказал он The Telegraph.","Она сказала, что никто никогда не говорил ей о важности сна, что удивило меня"", - рассказал он ""Дейли Телеграф"".",0.727877722108447,2019,HUMAN
"Paul Barreira, professor of psychiatry at Harvard Medical School and executive director of the university's health services, said the university decided to introduce the course after finding students were seriously sleep deprived during the week.","Пол Баррейра, профессор психиатрии в Гарвардской медицинской школе и исполнительный директор службы здравоохранения университета, сказал, что университет решил ввести этот курс после того, как обнаружил, что студенты были серьезно лишены сна в течение недели.","Пол Баррейра, профессор психиатрии в Гарвардской медицинской школе и управляющий директор службы здравоохранения университета, сказал, что университет решил запустить этот курс после того, как обнаружилось, что у студентов наблюдалась серьезная депривация сна в течение недели.",0.501749852828446,2019,HUMAN
"""It's not a good sign for Morrisey that the president has to come to try to give him a boost in the polls,"" said Simon Haeder, a political scientist at West Virginia University, according to Reuters.","""Это не очень хороший знак для Морриси, что президент должен приехать, чтобы попытаться дать ему толчок в опросах"", - сказал Саймон Хедер, политолог из Университета Западной Вирджинии, по данным Reuters.","""Для Морриси то, что президенту приходится приезжать, чтобы помочь ему подняться в опросах, - не очень хороший знак"", - сказал, согласно Reuters, Саймон Хедер, политолог из Университета Западной Вирджинии.",0.847497543582107,2019,HUMAN
He called on the United States to follow through on promises made during a summit in Singapore between the rivals' leaders.,"Он призвал Соединенные Штаты выполнить обещания, данные во время саммита в Сингапуре между лидерами соперников.","Он призвал США следовать своим обещаниям, данным в ходе саммита в Сингапуре между лидерами соперников.",1.21288948591683,2019,HUMAN
"In an interview airing Sunday, ""60 Minutes"" correspondent Scott Pelley asked Republicans Sens. John Kennedy and Lindsey Graham whether the FBI could unearth anything that would lead them to change their minds.","В интервью, вышедшем в эфир в воскресенье, корреспондент ""60 минут"" Скотт Пелли спросил сенаторов-республиканцев Джона Кеннеди и Линдси Грэма, может ли ФБР раскрыть что-нибудь, что заставило бы их изменить свое мнение.","В интервью, вышедшем в воскресенье, корреспондент ""60 минут"" Скотт Пелли спросил сенаторов-республиканцев Джона Кеннеди и Линдси Грэм, сможет ли ФБР раскопать что-то, что может заставить их изменить свое мнение.",0.782595385425274,2019,HUMAN
"""I mean, of course,"" said Kennedy.","""Я имею в виду, конечно"", - сказал Кеннеди.","""Я думаю, конечно"", - сказал Кеннеди.",1.14457959670822,2019,HUMAN
"Moualem insisted that the ""war on terror is almost over"" in Syria, where more than 360,000 people have died since 2011, with millions more uprooted from their homes.","Муаллем настаивал на том, что ""война с терроризмом почти закончена"" в Сирии, где с 2011 года погибло более 360 тысяч человек, а миллионы людей были вынуждены покинуть свои дома.","Муаллем настаивал, что ""война с террористами практически закончена"" в Сирии, где с 2011 года погибло более 360000 человек, тогда как миллионы людей были изгнаны из своих домов.",1.04115553634166,2019,HUMAN
"On the issue of refugees, Moualem said the conditions were fine for them to return, and he blamed ""some western countries"" for ""spreading irrational fears"" that prompted refugees to stay away.","По вопросу о беженцах Муаллем сказал, что условия для их возвращения были прекрасными, и он обвинил ""некоторые западные страны"" в ""распространении иррациональных страхов"", которые побудили беженцев держаться подальше.","Что касается беженцев, Муаллем сказал, что условия позволяют им вернуться, и он упрекнул ""некоторые западные страны"" в ""рапространении иррациональных страхов"", которые побуждают беженцев оставаться за пределами страны.",1.09286756652494,2019,HUMAN
"""They are politicizing what should be a purely humanitarian issue.""","""Они политизируют то, что должно быть чисто гуманитарным вопросом"".","""Они политизируют то, что должно быть чисто гуманитарной проблемой"".",0.834307415608552,2019,HUMAN
"We were trying to fix it, we thought it was a technical glitch.","Мы пытались это исправить, думали, что это технический сбой.","Мы пытались это исправить, мы думали, что это техническая проблема.",0.584618665174124,2019,HUMAN
"It's an unfortunate situation.""","Это досадная ситуация "".",Прискорбная история».,0.618093754351762,2019,HUMAN
"""When you go through so much at such a young age"" - he went to his first Olympics aged 14 and his father died of cancer three years later - he said that it was hard to find someone the same age who had experienced similar highs and lows.","""Когда ты переживаешь так много в таком молодом возрасте"" - он поехал на свою первую Олимпиаду в возрасте 14 лет, а его отец умер от рака три года спустя - он сказал, что трудно найти человека такого же возраста, который пережил бы подобные взлеты и падения.","""Когда проходишь через столько всего в столь молодом возрасте,"" - он отправился на свои первые Олимпийские игры в возрасте 14 лет, а его отец умер от рака три года спустя, - он сказал, что было трудно найти кого-то того же возраста, кто пережил похожие взлеты и падения.",0.584618665174124,2019,HUMAN
Daley said his dad did not accept he was going to die and one of the last things he had asked was if they had their tickets yet for London 2012 - as he wanted to be on the front row.,"Дэйли сказал, что его отец не смирился с тем, что он умрет, и одно из последних, что он спросил, есть ли у них билеты еще на Лондон-2012 - так как он хотел быть в первом ряду.","Дэйли сказал, что его отец не мог смириться с тем, что он умрет, и последнее, о чем он спросил, были ли у них билеты в Лондон в 2012 году - поскольку он хотел быть в первом ряду.",0.584618665174124,2019,HUMAN
The following year Daley competed at the 2012 Olympics and won bronze.,В следующем году Дэйли принял участие в Олимпийских играх 2012 года и выиграл бронзу.,На следующий год Дэйли участвовал в Олимпиаде 2012 года и завоевал бронзу.,0.584618665174124,2019,HUMAN
"""It's government regulation that at 6 a.m. that content was not suitable so they had to switch to children's programming, "" said Dave Schwartz, Bellator senior vice president of marketing and communication, when asked about the transmission.","""Это постановление правительства, что в 6 утра этот контент не подходил, поэтому им пришлось переключиться на детское программирование"", - сказал Дейв Шварц, старший вице-президент Bellator по маркетингу и коммуникациям, когда его спросили о передаче.","«Это постановление правительства, что данный контент не подходил для 6 утра, поэтому им пришлось переключиться на детскую передачу», - сказал Дэйв Шварц, старший вице-президент турнира «Bellator» по маркетингу и коммуникации, когда ему задали вопрос об этой передаче.",0.584618665174124,2019,HUMAN
"""The evidence from not just Toyota but other manufacturers is that we need to absolutely be able to continue what has been a highly successful set of supply chains.""","""Доказательства, полученные не только от Toyota, но и от других производителей, говорят о том, что мы должны быть абсолютно в состоянии продолжать то, что было очень успешным набором цепочек поставок"".","""Свидетельство не только Тойоты, но и других производителей, состоит в том, что нам нужно полностью иметь возможность продолжать то, что было очень успешным набором цепочек поставок"".",0.280468459473365,2019,HUMAN
"Toyota was unable to say how long production would be stopped, but in the longer term, warned that added costs would reduce the plant's competitiveness and eventually cost jobs.","Тойота не смогла сказать, как долго будет остановлено производство, но в долгосрочной перспективе предупредила, что дополнительные затраты приведут к снижению конкурентоспособности завода и, в конечном счете, к потере рабочих мест.","В Тойоте не смогли сказать, как надолго будет остановлено производство, но в долгосрочной перспективе предупредили, что дополнительные затраты уменьшат конкурентоспособность завода и в конце концов будут стоить рабочих мест.",0.178585146431792,2019,HUMAN
"Peter Tsouvallaris, who has worked at Burnaston for 24 years and is the Unite union convenor at the plant, said his members are increasingly concerned: ""In my experience once these jobs go they never come back.","Питер Цувалларис, который проработал в Burnaston 24 года и является организатором профсоюза Unite на заводе, сказал, что его члены все больше обеспокоены: ""По моему опыту, как только эти рабочие места уходят, они никогда не возвращаются.","Питер Цоуваларис, который проработал в Бернастоне 24 года и является представителем профсоюза завода, сказал, что его члены волнуются все больше: ""По моему опыту, если эти рабочие места сократят, их уже не вернут.",0.433293429035725,2019,HUMAN
"However, supporters of the referendum, including Prime Minister Zoran Zaev, argue that the name change is simply the price to pay to join the EU and NATO.","Однако сторонники референдума, в том числе премьер-министр Зоран Заев, утверждают, что смена названия - это просто цена, которую придется заплатить за вступление в ЕС и НАТО.","Однако сторонники референдума, включая премьер-министра Зорана Заева, утверждают, что переименование - это всего лишь цена, которую необходимо заплатить, чтобы присоединиться к ЕС и НАТО.",0.538803879869288,2019,HUMAN
He was arrested and charged in a domestic violence incident on Monday night,Он был арестован и обвинен в домашнем насилии в ночь на понедельник,Он был арестован и обвинен в домашнем насилии в понедельник вечером.,1.56830057606167,2019,HUMAN
Hundreds of Migrant Children Quietly Moved to a Tent Camp on the Texas Border,Сотни детей-мигрантов спокойно переехали в палаточный лагерь на границе с Техасом,Сотни детей мигрантов тайно перевозит в палаточный лагерь на границе Техаса,-1.16612955477175,2019,HUMAN
"So we are continuing to pursue those individuals,"" Mr. Albence said.","Поэтому мы продолжаем преследовать этих лиц "", - сказал г-н Олбенс.","Поэтому мы продолжаем преследовать этих лиц», - заявил Олбанс.",0.785427592676196,2019,HUMAN
The stamp duty rise will be levied on those who are not paying tax in the UK,"Повышение гербового сбора будет взиматься с тех, кто не платит налоги в Великобритании","Повышение гербового сбора распространится на тех, кто не платит налоги Соединенному Королевству",0.39005268749765,2019,HUMAN
"The surcharge - which is in addition to the present stamp duty, including the higher levels introduced two years ago on second homes and buy-to-lets - could be as much as three per cent.","Надбавка - которая является дополнением к нынешнему гербовому сбору, включая более высокие уровни, введенные два года назад в отношении вторых домов и сделок купли-продажи - может составить до трех процентов.","Надбавка - которая в дополнение к существующему гербовому сбору, включая самую высокую его стоимость, установленную два года назад на вторичное жилье и имущество, приобретенное для сдачи в аренду, - может быть не более трех процентов.",0.192202527337946,2019,HUMAN
"Many wealthy areas of the country - particularly in the capital - have become ""ghost towns"" because of the high number of foreign buyers who spend most of their time out of the country.","Многие богатые районы страны - особенно в столице - превратились в ""города-призраки"" из-за большого числа иностранных покупателей, которые проводят большую часть своего времени за пределами страны.","Многие богатые районы страны - особенно в столице - стали ""городами-призраками"" из-за большого числа зарубежных покупателей, которые проводят большую часть времени вне страны.",0.423027714190934,2019,HUMAN
"Mrs May said: ""Last year I said I would dedicate my premiership to restoring the British dream - that life should be better for each new generation.","Госпожа Мэй сказала: ""В прошлом году я сказала, что посвящу свое премьерство восстановлению британской мечты - что жизнь должна быть лучше для каждого нового поколения.","Г-жа Мэй сказала: ""В прошлом году я сказала, что я посвящу свой срок на посту премьер-министра возрождению британской мечты - что жизнь должна становиться лучше для каждого нового поколения.",0.47249025423086,2019,HUMAN
"However, it cannot be right that it is as easy for individuals who don't live in the UK, as well as foreign-based companies, to buy homes as hard-working British residents.","Тем не менее, не может быть правильным, что людям, которые не живут в Великобритании, а также иностранным компаниям так же легко покупать дома, как трудолюбивым британским жителям.","Однако, не может быть справедливым то, что людям, которые не живут в Соединенном Королевстве, как и находящимся за рубежом компаниям, так же легко купить жилье, как трудолюбивым резидентам Британии.",0.39005268749765,2019,HUMAN
"Moscow has repeatedly stressed that the $11 billion Nord Stream 2 pipeline, which is set to double the existing pipeline capacity to 110 billion cubic meters, is a purely economic project.","Москва неоднократно подчеркивала, что газопровод ""Северный поток-2"" стоимостью $11 млрд, который должен удвоить существующую мощность газопровода до 110 млрд кубометров, является чисто экономическим проектом.","Москва неоднократно подчеркивала, что трубопровод ""Северный поток 2"" стоимостью в 11 миллиардов долларов, который спроектирован для дублирования существующего трубопровода емкостью в 110 миллиардов кубометров, является чисто экономическим проектом.",0.620877874350639,2019,HUMAN
"""I believe we share the view that energy cannot be a tool to exercise pressure and that consumers should be able to choose the suppliers,"" Russian Energy Minister Aleksandr Novak said following a meeting with US Energy Secretary Rick Perry in Moscow in September.","""Я считаю, что мы разделяем мнение о том, что энергетика не может быть инструментом давления и что потребители должны иметь возможность выбирать поставщиков"", - сказал министр энергетики России Александр Новак по итогам встречи с министром энергетики США Риком Перри в Москве в сентябре.","""Я верю, что мы разделяем взгляды на то, что энергия не может быть инструментом для осуществления давления и что потребители должны иметь возможность выбирать поставщиков"", - сказал российский министр энергетики Александр Новак после встречи с министром энергетики США в Москве в сентябре.",0.78575300781706,2019,HUMAN
The news has heightened fears that sexual content is being posted.,"Эта новость усилила опасения, что размещается сексуальный контент.","Эти новости внушают опасения, что там публикуют сексуальный контент.",1.0056577451055,2019,HUMAN
"The research, by Digital Awareness UK and the Headmasters"" and Headmistresses"" Conference (HMC) of independent schools, found 40 per cent of 11 to 18-year-olds had two profiles, with half of those admitting to keeping private accounts.","Исследование, проведенное Digital Awareness UK и конференцией директоров и директоров независимых школ (HMC), показало, что 40 процентов детей в возрасте от 11 до 18 лет имеют два профиля, причем половина из них признаются, что ведут частные счета.","Исследование Digital Awareness UK и Конференции директоров независимых школ (HMC) обнаружило, что у 40 процентов детей от 11 до 18 лет есть по два профиля, причем половина из них призналась, что ведет закрытые аккаунты.",1.0056577451055,2019,HUMAN
"With upwards of 30,000 pupils across Scotland, these schools, represented by The Scottish Council of Independent Schools (SCIS), strive to deliver the best level of service to their pupils and parents.","Имея более 30 000 учеников по всей Шотландии, эти школы, представленные Шотландским советом независимых школ (SCIS), стремятся обеспечить наилучший уровень обслуживания для своих учеников и родителей.","Имея более чем 30000 учеников по всей Шотландии, эти школы, представляемые Шотландским советом независимых школы (SCIS) стараются обеспечить самый высокий уровень обслуживания для учеников и родителей.",-0.456448886078468,2019,HUMAN
"As an education sector that can design and implement a bespoke school curriculum, we are seeing modern languages continue as a popular and desired subject of choice within schools.","Будучи сектором образования, который может разработать и внедрить индивидуальную школьную программу, мы видим, что современные языки продолжают оставаться популярным и желанным предметом по выбору в школах.","Как образовательный сектор, который может разработать и внедрить индивидуальную школьную программу, мы видим, что современные языки продолжают быть популярным и желаемым предметом по выбору в школах.",0.575568031493403,2019,HUMAN
Europe clinches Ryder Cup victory in Paris,Европа одержала победу на Кубке Райдера в Париже,Европа закрепляет победу в Кубке Райдера в Париже,0.436835465428878,2019,HUMAN
"US captain Jim Furyk spoke after a disappointing performance for his squad, ""I'm proud of these guys, they fought.","Капитан сборной США Джим Фурик говорил после разочаровывающего выступления за свою команду: ""Я горжусь этими парнями, они сражались.","Капитан США Джим Фьюрик говорил после неутешительного выступления за свою команду: ""Я горд этими ребятами, они сражались.",0.495214387835701,2019,HUMAN
Hats off to Thomas.,Шляпы сняты с Томаса.,Честь и хвала Томасу.,0.553593310242523,2019,HUMAN
He is a great captain.,Он великий капитан.,Он - великолепный капитан.,0.611972232649346,2019,HUMAN
I love these 12 guys and I'm proud to serve as captain.,"Я люблю этих 12 парней и горжусь тем, что являюсь капитаном.",Я люблю этих 12 парней и горд быть капитаном.,0.553593310242523,2019,HUMAN
The President obliquely referred to the situation surrounding his Supreme Court pick Brett Kavanaugh while talking about the importance of Republican turnout in the midterm elections.,"Президент косвенно сослался на ситуацию вокруг своего кандидата в Верховный суд Бретта Кавано, говоря о важности участия республиканцев в промежуточных выборах.","Президент косвенно упомянул ситуацию вокруг его выбора для Верховного суда, Бретта Кавано, говоря о важности явки республиканцев на промежуточных выборах.",0.251710650849642,2019,HUMAN
"No, uh no, I wait one - that was really bad body language - the worst body language I've ever seen.""","Нет, ну нет, я жду одного - это был действительно плохой язык тела - худший язык тела, который я когда-либо видел "".","Нет, ох нет, я жду одного - это был действительно плохой язык тела - худший язык тела, который я когда-либо видел"".",0.610066371461188,2019,HUMAN
Rosa will bring up to 10 inches of rain in parts of Mexico on Monday.,Роза принесет до 10 дюймов осадков в некоторых районах Мексики в понедельник.,Роза принесет вплоть до 10 дюймов дождя в некоторые части Мексики в понедельник.,1.13238213123662,2019,HUMAN
Flash flooding is possible with rapidly deteriorating conditions due to the scattered nature of tropical rain.,Ливневые паводки возможны с быстро ухудшающимися условиями из-за рассеянного характера тропических дождей.,Ливневые паводки возможны из-за быстро ухудшающихся условий в силу рассредоточенности тропического дождя.,1.00312164084301,2019,HUMAN
Heavy rain could cause canyons to become raging rivers and thunderstorms will bring locally gusty winds and blowing dust.,"Сильный дождь может привести к тому, что каньоны превратятся в бушующие реки, а грозы принесут местные порывистые ветры и пыль.","Сильный дождь может превратить каньоны в бушующие реки, а грозы принесут местами порывистые ветры и пыльные бури.",1.31334681778769,2019,HUMAN
Much of the central and eastern U.S. is expected to see a warm start to October with widespread 80s from the Southern Plains to parts of the Northeast.,На большей части центральной и восточной части США ожидается теплое начало октября с широким распространением 80-х годов от южных равнин до частей северо-востока.,Большую часть центра и востока США ожидает теплое начало октября с распространением температуры в районе 80 градусов от Южных равнин до районов северо-востока.,1.28749471970897,2019,HUMAN
Electricity and communication networks are down with death tolls expected to rise in coming days.,"Электричество и сети связи вышли из строя, а число погибших, как ожидается, возрастет в ближайшие дни.","Нарушена работа электрических и коммуникационных сетей и ожидается, что в ближайшие дни количество погибших возрастёт.",0.866555768787437,2019,HUMAN
"The Labour Party would not be the first to endorse such an idea, with the Green Party pledging a four-day working week during its 2017 general election campaign.","Лейбористская партия не будет первой, кто одобрит такую идею, а Партия зеленых обещает ввести четырехдневную рабочую неделю во время своей всеобщей избирательной кампании 2017 года.","Лейбористская партия не будет первой, кто поддерживает такую идею, Партия зеленых обещала четырехдневную рабочую неделю во время своей кампании на общих выборах в 2017 году.",1.14967155495571,2019,HUMAN
"AMs are apparently suggesting alternative options, but the struggle to reach consensus could be a headache for the Presiding Officer, Elin Jones, who is expected to submit draft legislation on the changes within weeks.","АМ, по-видимому, предлагают альтернативные варианты, но борьба за достижение консенсуса может стать головной болью для председателя, Элин Джонс, которая, как ожидается, представит проект закона об изменениях в течение нескольких недель.","Члены Национальной ассамблеи Уэльса, очевидно, предлагают альтернативные варианты, но борьва за консенсус может стать головной болью для Председателя комиссии, Элин Джонс, которая, как ожидается, подготовит черновик закона в ближайшие несколько недель.",0.609225285384189,2019,HUMAN
"The legislation on the reforms will include other changes to the way the assembly works, including rules on disqualification of AMs and the design of the committee system.","Законодательство о реформах будет включать в себя и другие изменения в том, как работает собрание, в том числе правила о дисквалификации АМ и конструкцию системы комитетов.","Закон о реформах также будет включать другие изменения в порядке работы ассамблеи, включая правила дисквалификации Членов Национальной ассамблеи Уэльса и дизайн системы комитетов.",0.911472341120057,2019,HUMAN
"""People socialize in a different way"" nowadays, he said.","""Сегодня люди социализируются по-другому"", - сказал он.","Сегодня «люди общаются иначе», сказал он.",0.818365028832247,2019,HUMAN
"Churches, he added, could be replaced by apartment buildings with condominiums filled with the kind of people who will not help the neighborhood's remaining sanctuaries.","Церкви, добавил он, могут быть заменены многоквартирными домами с кондоминиумами, заполненными такими людьми, которые не будут помогать оставшимся в районе святилищам.","На смену церквям, добавил он, могут прийти многоквартирные здания с кондоминиумами, населённые людьми, которые не будут помогать оставшимся храмам в районе.",0.743930415546115,2019,HUMAN
"Both churches were built by white congregations before Harlem became a black metropolis - Metropolitan Community in 1870, St. Martin's a decade later.","Обе церкви были построены белыми общинами до того, как Гарлем стал черной метрополией - Метрополитен-общиной в 1870 году, Святой Мартин десять лет спустя.","Обе церкви были построены белыми приходами ещё до того, как Гарлем превратился в чёрный район – Метропольная общинная церковь в 1870 году, церковь Святого Мартина на десять лет позже.",0.0368015893278626,2019,HUMAN
The original white Methodist congregation moved out in the 1930s.,Первоначальная белая методистская община переехала в 1930-е годы.,Изначальный белый методистский приход уехал отсюда в тридцатые.,0.297322735829324,2019,HUMAN
"The Rev. David Johnson, Father Johnson's son and successor at St. Martin's, proudly called the carillon ""the poor people's bells.""","Преподобный Дэвид Джонсон, сын и преемник отца Джонсона в церкви Святого Мартина, с гордостью назвал карильон ""колоколами бедных людей"".","Преподобный Дэвид Джонсон, сын и преемник Отца Джонсона в церкви Святого Мартина, гордо назвал колокола «колоколами бедняков».",0.743930415546115,2019,HUMAN
Hundreds of people had gathered for a beach festival in the city of Palu when the tsunami smashed on shore.,"Сотни людей собрались на пляжный фестиваль в городе Палу, когда цунами обрушилось на берег.","Сотни людей собрались для проведения пляжного фестиваля в городе Палу, когда цунами обрушилось на берег.",0.844929817299636,2019,HUMAN
Doyle is Scotland's most decorated track and field athlete and chairman Ian Beattie described the move as a great opportunity for those guiding the sport to benefit from her wide-ranging experience at international level over the past decade.,"Дойл - самая титулованная легкоатлетка Шотландии, и ее председатель Ян Битти назвал этот шаг отличной возможностью для тех, кто руководит спортом, извлечь пользу из ее обширного опыта на международном уровне за последнее десятилетие.","Дойл - самая титулованная легкоатлетка Шотландии, и председатель Йен Битти охарактеризовал ее избрание как прекрасную возможность для тех, кто управляет спортом, воспользоваться ее обширным опытом на международном уровне за последние десять лет.",0.390784836055824,2019,HUMAN
"The American, who won the 200 metres and 400 metres at the 1996 Games in Atlanta among his total of four Olympic golds and is now a regular BBC pundit, was left unable to walk after suffering a transient ischemic attack.","Американец, который выиграл 200 и 400 метров на Играх 1996 года в Атланте среди своих четырех олимпийских золотых медалей и в настоящее время является постоянным экспертом Би-би-си, остался не в состоянии ходить после того, как перенес транзиторную ишемическую атаку.","Американец, который обладает четырьмя золотыми олимпийскими медалями, в том числе за победу в беге на 200 метров и 400 метров на Играх 1996 года в Атланте, а сейчас регулярно выступает экспертом на Би-Би-Си, потерял способность ходить после транзиторного ишемического приступа.",0.088021515226616,2019,HUMAN
"""People want a family member to care for them, but they aren't taking the steps to have the conversation,"" said Holly Snyder, vice president of Nationwide's life insurance business.","""Люди хотят, чтобы о них заботился кто-то из членов семьи, но они не предпринимают шагов для того, чтобы поговорить"", - говорит Холли Снайдер, вице-президент Nationwide по страхованию жизни.","""Люди хотят, чтобы члены семьи заботились о них, но они не предпринимают никаких шагов к диалогу"", - сказала Холли Снайдер, вице-президент бизнеса Nationwide по страхованию жизней.",0.704514690381786,2019,HUMAN
"Your funding choices for long-term care can include a traditional long-term care insurance policy, a hybrid cash-value life insurance policy to help cover these expenses or self-insuring with your own wealth - as long as you have the money.","Ваш выбор финансирования для долгосрочного ухода может включать в себя традиционный полис страхования долгосрочного ухода, гибридный полис страхования жизни с денежной стоимостью, чтобы помочь покрыть эти расходы, или самострахование за счет собственного богатства - до тех пор, пока у вас есть деньги.","Ваш выбор финансирования долгосрочного ухода может включать традиционный страховой полис долгосрочного ухода, гибридный полис страхования жизни с денежной стоимостью, чтобы помочь покрыть эти расходы, или самостоятельное страхование за ваши личные деньги - при условии, что у вас есть эти деньги.",0.804376232353842,2019,HUMAN
