src,VPC_Candidate,mt,ref,score,year,system
The taxi drivers hailed from the taxi rank near Karluv Most were also ripping off customers.,ripping off,"Taxikáři, kteří pocházeli ze stanoviště taxíků u Karlína Most také okrádali zákazníky.",Drahé jízdy poskytovali i taxikáři čekající u Karlovo mostu.,1.52760951489706,2017,REFERENCE
On seven minutes Jasa Veremalua touched down in the right corner and GB were 17-0 to the bad.,touched down,Na sedm minut Jasa Veremalua v pravém rohu a GB byla 17 - 0 k těm špatným.,V sedmé minutě hodil Jasa Veremalua touchdown do pravého rohu a Britové prohrávali 17:0.,2.03764757352557,2017,REFERENCE
"I hope we will get on on a personal level, and we can work well together.",get on,"Doufám, že se dostaneme na osobní úroveň a můžeme spolu dobře spolupracovat.","Snad si sedneme lidsky, aby nám to dohromady pasovalo.",1.88756831648402,2017,REFERENCE
I didn't sign up for this.,sign up,Tohle není nic pro mě.,Na tohle nejsem připravená.,1.10297051090657,2017,REFERENCE
"Some 140,000 people have a heart attack in England every year, and a quarter of these go on to have another attack or a stroke.",go on,Zhruba 140 tisíc lidí má každý rok infarkt v Anglii a čtvrtina z nich se chystá na další útok nebo mrtvici.,V Anglii infarktem utrpí každý rok asi 140 000 lidí a čtvrtinu z nich postihne ještě další záchvat nebo srdeční mrtvice.,1.45754486931381,2017,REFERENCE
"The make-up of this team, rounded out by Aly Raisman, who is Jewish, and Madison Kocian, who is Catholic, is making everyone proud.",rounded out,"Make - up tohoto týmu, zaoblený Aly Raisman, který je Žid a Madison Kocianová, která je katolík, je pyšní.","Každý je hrdý na složení tohoto týmu, které doplňuje Aly Raismanová, která je židovského původu, a katolička Madison Kocianová.",1.6430404964931,2017,REFERENCE
"Merck is trying to catch up to Gilead, which dominates the market on a new generation of hepatitis C drugs that can cure well over 90 percent of patients with the liver disease.",catch up,"Merck se snaží dohnat Gilead, který ovládá trh s novou generací léků proti hepatitidě C, která dokáže dobře vyléčit přes 90 procent pacientů s onemocněním jater.","Merck se snaží dohnat Gilead, která dominuje trhu léků nové generace proti žloutence typu C, které dokáží vyléčit více než 90 procent pacientů s tímto onemocněním jater.",1.33605920223974,2017,REFERENCE
"Instead of toning things down for a general election audience, Mr. Trump has taken an even more caustic tone in recent days as his poll numbers have continued to tumble.",toning down,"Zmírnit věci všeobecná volba diváka pan Trump byl ještě opatrnější tón, v posledních dnech, jak jeho ankety nadále klesají.","Protože výsledky předvolebních průzkumů v jeho prospěch i nadále klesají, zvolil Trump v posledních dnech ještě více uštěpačný tón, namísto toho, aby věci mírnil pro všeobecné voliče.",1.52836497046097,2017,REFERENCE
"A change of strategy was a big part of the transformation, with Hindes riding a bigger gear to slow him down and allow Kenny and, in particular, Skinner to keep pace.",slow down,"Změna strategie byla velkou součástí transformace, kdy se s hindy, kteří jedou větší zařízení, které ho zpomalilo a umožnil Kennymu a zejména Skinner držet krok.","Změna strategie byla velkou částí transformace, kdy Hindes jel na vyšší převod, aby se zpomalil a umožnil Kennymu a částečně i Skinnerovi, aby tempo udrželi.",1.30373792355824,2017,REFERENCE
"After the plates were cleared at Eisenberg's, she and Mr. Coe pulled out a dessert they had prepared at home: the prune dessert that President Roosevelt ate for lunch.",pulled out,"Poté, co byly talíře na Eisenbergovi, ona a pan Coe vytáhli dezert, který si doma připravil: švestkový dezert, který prezident Roosevelt jedl k obědu.","Když byly u Eisenberga čisté stoly, ona a pan Coe vytáhli dezert, který připravili doma: švestkový dezert, který prezident Roosevelt jedl k obědu.",1.88756831648402,2017,REFERENCE
All we do is to try and race at a pace nobody else can keep up with.,keep up,"Jediné, co děláme, je snažit se závodit v tempu, které nikdo jiný neudrží.","Jen se prostě snažíme jet tempo, které nikdo jiný nedokáže.",1.65432403601245,2017,REFERENCE
President Poroshenko and other members of the executive branch want to be seen again as strong men who are not afraid to stand up to Russia.,stand up,"Prezident Porošenko a další členové výkonné moci chtějí být opět vnímáni jako silní muži, kteří se nebojí postavit se Rusku.","Prezident Porošenko a další členové vedení silových složek se opět chtějí ukázat jako silní muži, kteří se nebojí se postavit i velkému Rusku.",1.10297051090657,2017,REFERENCE
"During the tour, tourists have the opportunity to have the warder lock them up in a cell, mainly as a photo op but also to experience for themselves what it is like to be behind bars.",lock up,"Během prohlídky mají turisté možnost mít zaklínače zamknout v cele, hlavně jako fotomontáž, ale také aby sami zažili, jaké to je být za mřížemi.","V rámci prohlídky se mohou turisté nechat zavřít do jedné z cel, většinou kvůli fotografii na památku, nebo aby si navodili pocit, který za mřížemi prožívají vězni.",1.88756831648402,2017,REFERENCE
The report released Thursday is to be followed up by more extensive findings as the investigation continues.,followed up,"Zpráva zveřejněná ve čtvrtek má následovat rozsáhlejší zjištění, jak pokračuje vyšetřování.",Po zprávě uveřejněné ve čtvrtek musí po dalším vyšetřování následovat podrobnější zkoumání.,1.56152369385479,2017,REFERENCE
But after months of open hostility - and given the potential for utter disaster when Nato member Turkey shot down that Russian fighter jet - it is surely better that the two leaders are at least talking again.,shot down,"Ale po měsících otevřeného nepřátelství - a vzhledem k potenciálu naprostého neštěstí, kdy člen Nato Turecko sestřelilo ruský stíhací letoun - je určitě lepší, že se oba lídři konečně opět rozpovídají.","Ale po měsících otevřeného nepřátelství - a vzhledem k riziku naprosté katastrofy, když člen NATO Turecko sestřelilo ruský bojový letoun - je zajisté lepší, že spolu oba lídři znovu alespoň mluví.",1.57954487286017,2017,REFERENCE
"Merck is trying to catch up to Gilead, which dominates the market on a new generation of hepatitis C drugs that can cure well over 90 percent of patients with the liver disease.",catch up,"Merck se snaží dohnat Gilead, který ovládá trh s novou generací léků proti hepatitidě C, která dokáže dobře vyléčit přes 90 procent pacientů s onemocněním jater.","Merck se snaží dohnat Gilead, která dominuje trhu léků nové generace proti žloutence typu C, které dokáží vyléčit více než 90 procent pacientů s tímto onemocněním jater.",1.93630287673781,2017,REFERENCE
"His mother together with his fiancée cheered him on, while his son Boomer slept peacefully sporting a pair of ear defenders.",cheered on,"Jeho matka spolu se svou snoubenkou ho potěšila, zatímco jeho syn ponorka spala klidně sportovní dvojici ucha obránců.","Jeho snoubenka i matka opět jásaly v hledišti, syn Boomer tentokrát poklidně spal se sluchátky na uších.",1.56152369385479,2017,REFERENCE
"But instead of famous naked people, they're setting out to find the next generation of top models for their 2017 NU Muses calendar.",setting out,Místo slavných nahých lidí se vydávají na najdou další generaci top modelů pro svůj kalendář na rok 2017.,Ale namísto odhalených známých osobností se snaží pro svůj kalendář 2017 NU Muses najít další generaci top modelek.,1.52760951489706,2017,REFERENCE
"Even in three months, the officials have not managed to have the illegal portable construction and the giant advertisement taken down.",taken down,Ani za tři měsíce se úředníkům nepodařili nelegální přenosnou konstrukci a obří reklamu sesadit.,"Ani tři měsíce ale úředníkům nestačily k tomu, aby se zbavili nepovolené přenosné konstrukce s obřím inzertním plakátem.",1.30718878042318,2017,REFERENCE
President Poroshenko and other members of the executive branch want to be seen again as strong men who are not afraid to stand up to Russia.,stand up,"Prezident Porošenko a další členové výkonné moci chtějí být opět vnímáni jako silní muži, kteří se nebojí postavit se Rusku.","Prezident Porošenko a další členové vedení silových složek se opět chtějí ukázat jako silní muži, kteří se nebojí se postavit i velkému Rusku.",1.14807009222377,2017,REFERENCE
"We spoke to Rhon Mizrachi, New York-based grandmaster of the Krav Maga Federation, to find out how to deal with gun-toting muggers at close range.",find out,"Mluvili jsme s Rhon Mizrachiem, newyorským dějištěm Krav Maga federace, abychom zjistili, jak se vypořádat s pašeráky zbraní zblízka.","Mluvili jsme s Rhonem Mizrachi, velmistrem federace Krav Magy sídlícím v New Yorku, abychom zjistili, jak si poradit s ozbrojenými lupiči na blízkou vzdálenost.",1.52836497046097,2017,REFERENCE
Criticism on Twitter came thick and fast against Byron MacDonald with many calling him out,calling out,Kritika na Twitteru se přiklonila Byronu MacDonaldovi se mnoha voláním,Kritika Byrona MacDonalda na Twitteru přišla ze všech stran a mnozí žádali jeho odvolání,1.52760951489706,2017,REFERENCE
"He mocked the ""poor, pathetic"" television pundits who try to figure him out and said, ""They can't!""",figure out,"Posmíval se „špatným ubohým“ televizním expertům, kteří se ho snaží vyřešit a řekli: „nemůžou!“","Vysmál se „ubohým, patetickým“ televizním učencům, kteří se jej pokouší pochopit, a řekl: „To nedokáží!“",2.03764757352557,2017,REFERENCE
He will move us up in the rankings.,move up,Posune nás až do ranních hodin.,Posune nás nahoru.,1.65432403601245,2017,REFERENCE
"either by honest taxi drivers, who should really fight more to squeeze them out.",squeeze out,"Buď poctiví taxikáři, kteří by měli pořádně bojovat, aby je vytlačili.","A to jsou féroví taxikáři, kteří by se měli prát víc za to, aby je odtamtud vážně dostali pryč.",1.52836497046097,2017,REFERENCE
Carry out systematic checks on a person's nationality to ensure they are eligible to vote.,Carry out,"Provádět systematické kontroly osob státní příslušnosti k zajištění, že jsou způsobilí hlasovat.","Provádění systematických kontrol národnosti osob, aby se zajistilo, že mohou volit.",1.65432403601245,2017,REFERENCE
"Kenny next competes in the sprint, which begins on today and plays out over three days.",plays out,"Kenny další soutěží ve sprintu, který začíná dnes a hraje za tři dny.","Jako další se Kenny bude účastnit sprintu, který začíná dnes a potrvá další tři dny.",1.14807009222377,2017,REFERENCE
"Next, take it out and wait until it softens.",take out,"Pak ho vyndejte a počkejte, až změkne.","Poté jej vyjmeme a počkáme, až změkne.",1.56152369385479,2017,REFERENCE
This is the moment terrified tourists start to panic as a low-flying jet swooped down over a packed beach.,swooped down,"To je okamžik, kdy se vyděšení turisté začnou propadat panice, když se letadlo zřítilo na balenou pláž.","Ve chvíli, kdy se nízko letící tryskáč snesl nad zaplněnou pláž, zachvátila vystrašené turisty panika.",1.30373792355824,2017,REFERENCE
"Next a chat window opens, where the two sides can arrange the handover/pick up.",pick up,"Otevře se další chatovací okno, kde se obě strany mohou zařídit ručně.","V tu chvíli se otevře chat, kde si dvojice domluví předání.",1.36838048092123,2017,REFERENCE
"He brought up the landmark with his second winner of the night at his local track - on Predilection, trained by John Gosden.",brought up,Ten přinesl orientační bod se svým druhým vítězem večera na své místní stopě - na zálibě trénovala Jana Götzová.,"Tohoto milníku dosáhl svým druhým vítězstvím večera na své lokální trati - na koni Predilection, kterého trénuje John Gosden.",1.88756831648402,2017,REFERENCE
"A friend came up with the idea more than two years ago, and I did not pay much attention to it back then.",came up,Přítel s nápadem přišel už před více než dvěma lety a nevěnoval jsem tomu tehdy velkou pozornost.,"Kamarád dostal nápad už před více než dvěma lety, tehdy jsem tomu nevěnoval moc pozornost.",1.56152369385479,2017,REFERENCE
They only found out less than an hour before the match who they will be playing against.,found out,"Zjistili jen necelou hodinu před zápasem, proti kterému budou hrát.","Teprve necelou hodinu před zápasem se dozvěděly, proti komu nastoupí.",1.36144221868391,2017,REFERENCE
Shoppers didn't know where to look when a woman stripped off to try on knickers on the shop floor in the middle of a Primark.,stripped off,"Zákazníci nevěděli, kam se podívat, když se žena svlékla, aby se pokusila o kalhotky na podlaze obchodu ve středu Primark.","Když se žena vysvlékla, aby si na prodejní ploše uprostřed Primark vyzkoušela kalhotky, nebyli si nakupující jistí, kterým směrem se dívat.",1.36144221868391,2017,REFERENCE
Syria Democratic Forces (SDF) were now sweeping the city after the departure of a remaining group of militants who had been holed up in the city.,holed up,"Demokratické síly Sýrie (SDŽ) nyní smetly město po odchodu zbylé skupiny ozbrojenců, kteří byli zalezlí v městě.","Syrské demokratické síly (SDF) nyní město pročesává po odchodu zbytku skupiny radikálů, kteří se ve městě ukrývali.",1.10297051090657,2017,REFERENCE
"The Pope wanted to use this meeting to draw attention to human trafficking and to call for stepping up the fight against it, said the Pope's spokesman.",stepping up,"Papež chtěl tohoto setkání využít k tomu, aby upozornil na obchodování s lidmi a vyzval k posílení boje proti němu, řekl papežův mluvčí.","Návštěvou chtěl František upoutat pozornost k obchodování s lidmi a vyzvat k zesílení boje proti němu, uvedl papežův mluvčí.",1.84614572425677,2017,REFERENCE
The Nazis wiped out in an inhuman way about 6 million Jews and in total the total number of victims of the Second World War is estimated at 60 million.,wiped out,Nacisté vyhladili nelidský způsob asi 6 milionů Židů a v celkovém počtu obětí druhé světové války odhaduje na 60 milionů.,Nacisté nelidským způsobem vyhladili okolo 6 milionů Židů a celkové oběti druhé světové války se odhaduji na 60 milionů.,1.14807009222377,2017,REFERENCE
Give police powers to set up cordons around polling stations.,set up,Dejte policii pravomoc nastavit kordony kolem volebních místností.,Dát policii oprávnění vytvořit okolo volebních místností kordony.,1.93630287673781,2017,REFERENCE
In a meeting with President Putin shown on state television both men claimed that the chief of staff was stepping down at his own request.,stepping down,"Při setkání s prezidentem Putinem, který se projevil ve státní televizi oba muži tvrdili, že náčelník generálního štábu na vlastní žádost.","Na setkání s prezidentem Putinem, které odvysílala státní televize, oba muži prohlásili, že z postu šéfa prezidentské kanceláře odchází na vlastní žádost.",1.07337932789546,2017,REFERENCE
"""It's either that they had no diverse representation of people of color on their staff to the point where they're able to make decisions like this,"" Ms. Zhu, who is Chinese-American, said, ""or they do have some people of color who are working there, but they're not on positions where they feel safe or comfortable to speak up.""",speak up,"„Je to buď tak, že neměli rozmanité zastoupení lidí barev na svých zaměstnanců na místo, kde jsou schopni dělat taková rozhodnutí,“ řekla slečna ZČU, která je čínsko - americká, nebo mají pár lidí, kteří tam pracují, ale nejsou na místech, kde se cítí v bezpečí, nebo se pohodlně domluvili.“","„Je to buď tak, že nemají mezi zaměstnanci žádnou diverzitu a barevné lidi v okamžiku, kdy se o těchhle věcech rozhoduje,“ řekla Zhuová, která má čínsko-americký původ, „nebo tam barevní lidé pracují, ale ne na pozicích, aby se cítili bezpečně nebo příjemně, aby promluvili.“",1.56152369385479,2017,REFERENCE
"""If you suffocate people and they don't have any other options but to protest, it breaks out,"" said Seyoum Teshome, a university lecturer in central Ethiopia.",breaks out,"„Když se člověk udusí a nemají jiné možnosti, ale protestovat, tak vypukne,“ řekl Seyoum Teshome, vysokoškolský učitel střední Etiopie.","„Když lidi dusíte a oni nemají jinou možnost než protestovat, dojde k prolomení,“ řekl Seyoum Teshome, který přednáší na univerzitě v centrální Etiopii.",1.43019178614265,2017,REFERENCE
"In June, Gilead was freed from paying up $200 million in damages for infringing two Merck patents related to Gilead's blockbuster drugs Sovaldi and Harvoni, after a U.S. judge found a pattern of misconduct by Merck including lying under oath and other unethical practices.",paying up,"V červnu byl Gilead osvobozen od zaplacení 200 milionů dolarů odškodného za Gileadových blockbusterů Sovaldi a Harvoni poté, co americký soudce našel vzorec pochybení ze strany pod přísahou a jinými neetickými postupy.","V červnu byl zrušen rozsudek, podle kterého měla Gilead zaplatit 200 milionů za škody kvůli porušení dvou patentů společnosti Merck v souvislosti s velmi úspěšnými léky společnosti Gilead, Sovaldi a Harvoni, poté, co federální soudce zjistil opakovaně protizákonné jednání na straně společnosti Merck, kromě jiného lež pod přísahou a další neetické praktiky.",1.21018024911348,2017,REFERENCE
"He pointed out that ""it is particularly worrying to witness how important and influential public figures have publicly expressed support for armed criminal outfits that brazenly organise refugee-hunting patrols along the Bulgarian-Turkish border.""",pointed out,"Zdůraznil, že „je obzvláště znepokojivé, jak důležité a vlivné veřejné osobnosti veřejně vyjádřily podporu ozbrojeným zločincům, kteří přísně organizují hlídkové hlídky na bulharsko - turecké hranici“.","Upozornil, že ""je zvlášť znepokojující být svědkem toho, jak důležité a vlivné veřejné osobnosti vyjadřují veřejně podporu pro kriminální ozbrojené bojůvky, které drze pořádají hony na uprchlíky na hranici mezi Bulharskem a Tureckem"".",1.07337932789546,2017,REFERENCE
"At the same time, put weight on the gun and punch the attacker in the chest, then twist the gun from his grip before backing up and pointing it at him.",backing up,"Zároveň dal váhu zbraň a udeřte útočníkovi do hrudníku, pak z jeho sevření, než couvne a ukazuje na něj.","Současně dejte do zbraně sílu a udeřte útočníka do hrudi, pak zbraň z jeho sevření vykruťte a začněte ustupovat, stále na něj přitom miřte.",2.03764757352557,2017,REFERENCE
"Next, they cool it in ice water, cut out the centre ribbing and processed further to prepare e.g. this popular salad.",cut out,"Další ho chladí v ledové vodě, vyříznou střed a dále zpracovávají připravit např. tento oblíbený salát.","Poté se zchladí v ledové vodě, vyřízne se středové žebroví a dál se upravují, třeba jako oblíbený salát.",2.03764757352557,2017,REFERENCE
"Well, it turns out that I've been presidential chief of staff for four years and eight months.",turns out,"Ukáže se, že jsem byl prezidentský náčelník štábu na čtyři roky a osm měsíců.","Jak se zdá, byl jsem šéfem prezidentské kanceláře čtyři roky a osm měsíců.",1.52760951489706,2017,REFERENCE
"I guess I would not want to go on playing full-time if I were to be the second setter. If you cannot give your best, it is not worth much.",go on,"Myslím, že bych nechtěl jít hrát naplno, kdybych měl být druhý setbol. pokud se vám nedaří dát to nejlepší, tak nestojí za nic.","Asi bych už nechtěl hrát, kdybych měl být jako druhý nahrávač a věnovat se tomu na plný čas. Když se něco nedělá naplno, stojí to za prd.",2.03764757352557,2017,REFERENCE
"A change of strategy was a big part of the transformation, with Hindes riding a bigger gear to slow him down and allow Kenny and, in particular, Skinner to keep pace.",slow down,"Změna strategie byla velkou součástí transformace, kdy se s hindy, kteří jedou větší zařízení, které ho zpomalilo a umožnil Kennymu a zejména Skinner držet krok.","Změna strategie byla velkou částí transformace, kdy Hindes jel na vyšší převod, aby se zpomalil a umožnil Kennymu a částečně i Skinnerovi, aby tempo udrželi.",1.36144221868391,2017,REFERENCE
Woman run over on Swiss motorway in apparent suicide,run over,Žena přejede na švýcarské dálnici v zjevné sebevraždě,Ženu srazilo auto švýcarské dálnici,1.65432403601245,2017,REFERENCE
"Instead of toning things down for a general election audience, Mr. Trump has taken an even more caustic tone in recent days as his poll numbers have continued to tumble.",toning down,"Zmírnit věci všeobecná volba diváka pan Trump byl ještě opatrnější tón, v posledních dnech, jak jeho ankety nadále klesají.","Protože výsledky předvolebních průzkumů v jeho prospěch i nadále klesají, zvolil Trump v posledních dnech ještě více uštěpačný tón, namísto toho, aby věci mírnil pro všeobecné voliče.",2.03764757352557,2017,REFERENCE
Mr. Rodriguez said he had no hard feelings about the soap shop taking over the old space.,taking over,"Pan Rodriguez řekl, že neměl tvrdé pocity z toho, že z mýdla přebírá starý prostor.","Rodriguez řekl, že mu není líto, že obchod s mýdly zabral jeho staré místo.",2.03764757352557,2017,REFERENCE
Police are appealing for witnesses after a woman was run over by several vehicles on a motorway in the early hours of Thursday in an apparent act of suicide.,run over,"Policie žádá svědky poté, co žena přejela několik vozidel na dálnici v časných ranních hodinách ve čtvrtek v zjevném aktu sebevraždy.","Policie hledá svědky události, při které ve čtvrtek v ranních hodinách byla na dálnici několika vozy přejeta žena, která se pravděpodobně pokusila spáchat sebevraždu.",1.88756831648402,2017,REFERENCE
"Mr Putin lashed out, accusing Ankara of stabbing Moscow in the back.",lashed out,"Pan Putin zasáhl, obviní Ankaru z pobodání Moskvy v zádech.","Putin rozdával rány okolo sebe a Ankaru obvinil z toho, že Moskvě vrazila nůž do zad.",1.93630287673781,2017,REFERENCE
"His mother together with his fiancée cheered him on, while his son Boomer slept peacefully sporting a pair of ear defenders.",cheered on,"Jeho matka spolu se svou snoubenkou ho potěšila, zatímco jeho syn ponorka spala klidně sportovní dvojici ucha obránců.","Jeho snoubenka i matka opět jásaly v hledišti, syn Boomer tentokrát poklidně spal se sluchátky na uších.",1.14807009222377,2017,REFERENCE
"Did you encounter any complications during the realisation phase, which forced you to abandon some of the original ideas or come up with new ones?",come up,"Setkala jste se s nějakými komplikacemi během fáze realizace, které vás donutily opustit část původních myšlenek nebo přijít s novými?","Objevily se při realizaci nějaké komplikace, kvůli kterým jste se museli původních nápadů vzdát, nebo naopak přistoupit na nové?",1.31574099552203,2017,REFERENCE
"""I want to carry on living,"" he said at the time of the CPJ award.",carry on,"„Chci žít dál,‟ řekl při udělování ceny CPJ.","„Bál jsem se o svůj život,“ uvedl při přijímání ceny.",1.17397964137374,2018,REFERENCE
"""You cannot say that to the press,"" Trump repeatedly urged in a discussion on 27 January, and threatened to break off contacts with the Mexican President if he continued to issue defiant statements.",break off,"„To nemůžete říkat tisku,‟ naléhal opakovaně Trump v diskusi 27. ledna a pohrozil, že přeruší kontakty s mexickým prezidentem, pokud bude pokračovat ve vyzývavých výrocích.","""Tohle nemůžete říkat tisku,"" řekl opakovaně Trump v rozhovoru z 27. ledna a pohrozil přerušením kontaktů s mexickým prezidentem, pokud bude nadále vydávat vzdorovitá prohlášení.",1.17397964137374,2018,REFERENCE
"There was no official word on who was abducted or how it happened, so caution set in when it came time to write what everyone in the city knows: that the restaurant is a favorite of both drug traffickers and authorities.",set in,"Oficiálně se nevědělo, kdo a jak byl unesen, takže když přišel čas napsat to, co všichni ve městě vědí: že restaurace je oblíbená jak pro obchodníky s drogami, tak pro úřady.","Oficiálně nikdo neoznámil totožnost unesených lidí nebo okolnosti únosu, takže novináři se měli na pozoru, když se chystali psát o tom, co ví každý obyvatel města: že ona restaurace je oblíbenou destinací obchodníků s drogami a politiků.",1.17397964137374,2018,REFERENCE
A new breed of human resources start-ups is cropping up to help companies figure out how their employees feel.,cropping up,"Nový druh začínajících podniků z oblasti lidských zdrojů se rozrůstá, aby pomohl firmám zjistit, jak se cítí jejich zaměstnanci.","Na trhu se neustále objevují nové startupy z oboru lidských zdrojů, které pomáhají společnostem s průzkumy spokojenosti zaměstnanců.",1.67253071199779,2018,REFERENCE
"""Luigi often said to me that he never wanted the brothers to end up in court,"" she wrote.",end up,"„Luigi mi často říkal, že nikdy nechtěl, aby bratři skončili před soudem,‟ napsala.","„Luigi často říkával, že nikdy nechtěl, aby jeho synové skončili u soudu,“ napsala.",1.01915540307691,2018,REFERENCE
"Growth is likely to remain at 0.3% in the third quarter, although it will start to pick up slightly at the end of the year, according to the Bank.",pick up,"Růst ve třetím čtvrtletí pravděpodobně zůstane na úrovni 0,3 %, i když na konci roku se podle banky začne mírně zvyšovat.","Nárůst s velkou pravděpodobností zůstane na 0,3 % ve třetím kvartálu, ačkoliv ke konci roku by se měl dle vyjádření banky mírně zvýšit.",1.08243732446497,2018,REFERENCE
My teammate ended up playing more often.,ended up,Spoluhráč nakonec hrál častěji.,Na konci už víc chytal můj kolega.,1.8261990725461,2018,REFERENCE
"Anna De Lutis says she and Luigi, who died in 2012, hoped to pass down their properties to their sons amicably.",pass down,"Anna De Lutis říká, že ona a Luigi, kteří zemřeli v roce 2012, doufali, že přátelsky předají své nemovitosti svým synům.","Anna De Lutisová uvedla, že spolu s Luigim, který zemřel v roce 2012, doufali, že převod majetku na syny proběhne po dobrém.",1.85953673977617,2018,REFERENCE
The National Association for the Advancement of Colored People has put out an alert for people of color traveling to Missouri because of the state's discriminatory policies and racist attacks.,put out,Národní sdružení pro podporu barevných lidí vyhlásilo poplach pro barevné cestující do Missouri kvůli diskriminační politice státu a rasistickým útokům.,Národní asociace pro zvýhodňování barevných lidí (NAACP) zveřejnila varování pro barevné lidi cestující do Missouri na základě diskriminačních zásad státu a rasistických útoků.,0.908075124208189,2018,REFERENCE
The National Association for the Advancement of Colored People has put out an alert for people of color traveling to Missouri because of the state's discriminatory policies and racist attacks.,put out,Národní sdružení pro podporu barevných lidí vyhlásilo poplach pro barevné cestující do Missouri kvůli diskriminační politice státu a rasistickým útokům.,Národní asociace pro zvýhodňování barevných lidí (NAACP) zveřejnila varování pro barevné lidi cestující do Missouri na základě diskriminačních zásad státu a rasistických útoků.,1.67253071199779,2018,REFERENCE
"Indonesian Foreign Ministry spokesperson Arrmanatha Nasir shrugged off the group's allegations, telling journalists in Jakarta, ""In Indonesia, a democratic system still applies and there's free media so it's hard for the evidence of human rights cases to be covered up.""",shrugged off,"Mluvčí indonéského ministerstva zahraničí Arrmanatha Nasir obvinění skupiny odbyl pokrčením ramen a novinářům v Jakartě řekl: „V Indonésii stále platí demokratický systém a existují svobodná média, takže je těžké zakrývat důkazy o případech lidských práv.‟","Mluvčí indonéského ministerstva zahraničí Arrmanatha Nasir setřásl obvinění, když prohlásil novinářům v Jakartě, že: „V Indonésii stále platí demokratický systém a média jsou svobodná, je tedy obtížné zamaskovat důkazy případů porušování lidských práv.“",1.01915540307691,2018,REFERENCE
"And the day before that, Trump wrote that China is doing nothing about the North Korean threat and that it can't go on.",go on,"A den před tím Trump napsal, že Čína se severokorejskou hrozbou nic nedělá a že to dál nejde.","A ještě o den dříve Trump napsal, že Čína nedělá nic se severokorejskou hrozbou a že tak to dál nepůjde.",1.01915540307691,2018,REFERENCE
"On the ground, the fire destroyed at least two cars when parts of the burning building crashed down on them.",crashed down,"Na zemi oheň zničil nejméně dvě auta, když se na ně zřítily části hořící budovy.","Na zemi požár zničil nejméně dvě auta, když na ně dopadly hořící části budovy.",1.12601501236816,2018,REFERENCE
"After landing at 11 p.m., she picked up her 6-year-old daughter from her dad's house and decided the two of them would head to Ferguson the next morning.",picked up,"Po přistání v jedenáct večer vyzvedla svou šestiletou dceru z otcova domu a rozhodla se, že oba zamíří druhý den ráno do Fergusonu.","Po přistání ve 23:00 vyzvedla svou šestiletou dceru od otce a rozhodla se, že ráno se vydají do Fergusonu.",1.12601501236816,2018,REFERENCE
"In practice, the opposite turned out to be the case, however.",turned out,"V praxi se však ukázalo, že tomu bylo naopak.",V praxi je to ale opačně.,0.996838188800881,2018,REFERENCE
"Fortunately, this horrific scene, which played out on July 22, is just a reenactment.",played out,"Naštěstí je tato hrůzná scéna, která se odehrála 22. července, jen rekonstrukcí.","Tato scéna je naštěstí pouhou rekonstrukcí událostí, ke kterým došlo 22. července.",1.05358321016999,2018,REFERENCE
"Madura's Venezuela has indeed set out on the road to dictatorship, even totalitarianism.",set out,"Madurova Venezuela se skutečně vydala na cestu k diktatuře, ba totalitě.","Madurova Venezuela opravdu vyrazila na cestu k diktatuře, ba totalitě.",0.869423286802883,2018,REFERENCE
"Growth is likely to remain at 0.3% in the third quarter, although it will start to pick up slightly at the end of the year, according to the Bank.",pick up,"Růst ve třetím čtvrtletí pravděpodobně zůstane na úrovni 0,3 %, i když na konci roku se podle banky začne mírně zvyšovat.","Nárůst s velkou pravděpodobností zůstane na 0,3 % ve třetím kvartálu, ačkoliv ke konci roku by se měl dle vyjádření banky mírně zvýšit.",0.938542577199194,2018,REFERENCE
"As part of a substantial push into the UK's £2.8bn beauty market, which is continuing to grow while fashion and homeware sales fall back, the larger beauty aisles will be tested out in 11 stores around the country and taken to more stores next year if it proves a success.",tested out,"V rámci výrazného posunu na britský trh s krásou za 2,8 miliardy GBP, který stále roste, zatímco prodej módy a domácích potřeb klesá, budou větší uličky krásy testovány v 11 obchodech po celé zemi a příští rok budou převáženy do více obchodů, pokud se ukáže, že jsou úspěšné.","V rámci zásadního kroku na půdu kosmetického trhu, který má v Británii objem 2,8 miliardy liber a dál roste, zatímco prodej módy a domácích potřeb klesá, budou širší uličky testovány v 11 obchodech v různých částech země a v následujícím roce zavedeny i v dalších obchodech, pokud budou úspěšné.",-0.008785311176549,2019,HUMAN
"Sainsbury's is taking on Boots, Superdrug and Debenhams with department store-style beauty aisles staffed with specialist assistants.",taking on,"Sainsbury's se ujímá Boots, Superdrug a Debenhams s uličkami krásy ve stylu obchodního domu, kde pracují specializovaní asistenti.","Sainsbury's začíná soupeřit s Boots, Superdrug a Debenhams prostřednictvím uliček s kosmetikou, v nichž pracují specializovaní prodavači.",-0.107797568098138,2019,HUMAN
"Their final ball was lacking - only once did they cut the home side open - and it is something of a wake-up call for Rangers, who find themselves in mid-table.",wake up,"Jejich poslední míček chyběl – jen jednou rozřízli domácí – a pro Rangers, kteří se ocitli uprostřed stolu, je to něco jako budíček.","Nedostávali se do koncovek – na bránu domácích se jim podařilo zaútočit jen jednou – a tak se ocitají uprostřed tabulky, což je pro Rangers studená sprcha.",0.626983013644465,2019,HUMAN
