src,VPC_Candidate,mt,ref,score,year,system
"Trump is singing from a similar songbook. His administration's Muslim-majority travel ban echoes the Islamophobia that often informs Modi's policymaking. Its callousness toward refugees mirrors the Indian government's disdain for the Rohingya population's suffering, and its detention camps parallel the ones the Modi regime is setting up. Trump's stirring of racial animosity is analogous to troublesome rhetoric from a number of Modi's cabinet members.",setting up,"Trump singt aus einem ähnlichen Liederbuch. Das Reiseverbot seiner Regierung mit muslimischer Mehrheit spiegelt die Islamophobie wider, die Modis Politik oft beeinflusst. Seine Schwielen gegenüber Flüchtlingen spiegeln die Verachtung der indischen Regierung für das Leid der Rohingya-Bevölkerung wider, und ihre Internierungslager entsprechen denen, die das Modi-Regime errichtet. Trumps rassistische Feindseligkeit ist analog zu der lästigen Rhetorik einiger Kabinettsmitglieder von Modi.","Trump geht ähnlich vor. Das hauptsächlich gegen Muslime gerichtete Einreiseverbot zeugt von Islamophobie, die oft in den Strategien von Modi erkennbar ist. Die Herzlosigkeit gegenüber Flüchtlingen spiegelt die Verachtung der indischen Regierung gegenüber dem Leiden der Bevölkerung der Rohingya wider, und die in den USA errichteten Internierungslager lassen klare Parallelen zu dem Modi-Regime erkennen. Trumps Schüren von rassistisch begründeter Feindseligkeit ähnelt der besorgniserregenden Rhetorik vieler Kabinettsmitglieder von Modi.",0.09672147799381,2020,HUMAN-B
"""Obviously, this is a huge deal for us."" Stein said. ""We're reaching out directly to every single family in person to make sure that all their questions are answered.""",reaching out,"""Offensichtlich ist das eine große Sache für uns."" Sagte Stein. ""Wir wenden uns direkt an jede einzelne Familie, um sicherzustellen, dass alle ihre Fragen beantwortet werden.""","„Wir nehmen die Situation nicht auf die leichte Schulter“, so Stein. „Wir nehmen zu jeder einzelnen der betroffenen Familien direkten Kontakt auf, um sicherzustellen, dass alle ihre Fragen beantwortet werden.“",0.487735101639487,2020,HUMAN-B
"It may also undermine the rationale behind the current administration's corporate tax breaks, which were passed through Congress in 2017. The goal was to convince multinationals to bring back manufacturing jobs as money trickles down to the middle and poor classes. In practice, it seems, it led to extra bonuses for executives and the rest of the country largely missing out on the benefits a growing economy and record low unemployment. Well, someone needs to pay for all those private jet trips.",trickles down,"Dies könnte auch die Gründe für die Körperschaftsteuererleichterungen der derzeitigen Regierung untergraben, die 2017 vom Kongress verabschiedet wurden. Ziel war es, multinationale Unternehmen davon zu überzeugen, wieder Arbeitsplätze im verarbeitenden Gewerbe zu schaffen, wenn das Geld in die Mittel- und Armenschicht fließt. In der Praxis hat dies anscheinend zu zusätzlichen Prämien für Führungskräfte und den Rest des Landes geführt, die die Vorteile einer wachsenden Wirtschaft und einer niedrigen Arbeitslosigkeit weitgehend verpasst haben. Nun, jemand muss für all diese privaten Jet-Reisen bezahlen.","Sie werden wahrscheinlich ebenso die Begründung der aktuellen US-Regierung für die Vergünstigungen der Körperschaftssteuer untergraben, die 2017 vom Kongress verabschiedet wurden. Ziel war es, die multinationalen Unternehmen davon zu überzeugen, Arbeitsplätze in der Produktion zu schaffen, sodass vor allem die Mittel- und Unterschicht finanziell davon profitiert. In der Praxis führte die Steuerreform aber scheinbar zu zusätzlichen Boni für Führungskräfte und der Rest des Landes konnte nicht von der wachsenden Wirtschaft und der rekordverdächtig niedrigen Arbeitslosenquote profitieren. Tja, irgendjemand muss ja für all diese Reisen im Privatjet bezahlen.",-0.999140690407763,2020,HUMAN-B
"One of the patients described it as ""painful."" Sean Anderson Corona, 13, underwent stem cell therapy when he was diagnosed with Stage 4 Neuroblastoma - a cancer often found in the adrenal glands. The boy was hooked up to machines for a daylong process that collects the stem cells from the blood. The blood is then reinfused back into the body.",hooked up,"Einer der Patienten beschrieb es als ""schmerzhaft"". Sean Anderson Corona, 13, unterzog sich einer Stammzelltherapie, als bei ihm ein Neuroblastom im Stadium 4 diagnostiziert wurde - ein Krebs, der häufig in den Nebennieren auftritt. Der Junge war für einen ganztägigen Prozess an Maschinen angeschlossen, bei dem die Stammzellen aus dem Blut gesammelt wurden. Das Blut wird dann wieder in den Körper zurückgeführt.","Einer der Patienten beschrieb sie als „schmerzhaft“. Sean Anderson Corona, 13, hatte sich einer Stammzellentherapie unterzogen, als man ihm ein Neuroblastom im Stadium 4 diagnostizierte – eine Form von Krebs, die häufig in den Nebennieren vorkommt. Der Junge blieb einen Tag lang an Maschinen angeschlossen, die Stammzellen aus seinem Blut sammelten. Danach wird das Blut dem Körper wieder zurückgeführt.",0.487735101639487,2020,HUMAN-B
"The administration warned of a new odor released after the fire was put out, saying it could spread to neighboring regions.",put out,"Die Regierung warnte vor einem neuen Geruch, der nach dem Löschen des Feuers freigesetzt wurde, und sagte, er könne sich auf benachbarte Regionen ausbreiten.","Die Verwaltung warnte vor einem neuen Geruch, der nach dem Löscheinsatz freigesetzt wurde und sagte, dass dieser sich bis in die Nachbarregionen ausbreiten könnte.",0.623547486262432,2020,HUMAN-B
"The Sept. 14 strikes on the world's largest crude-processing plant and oil field forced Saudi Arabia to shut down half of its production operations. The drone attacks triggered the largest spike in crude prices in decades and renewed concerns of a budding conflict in the Middle East. While Tehran has been widely blamed for the attacks, it maintains that it was not involved.",shut down,"Die Streiks am 14. September auf der weltweit größten Rohölverarbeitungsanlage und dem größten Ölfeld zwangen Saudi-Arabien, die Hälfte seiner Produktionsbetriebe einzustellen. Die Drohnenangriffe lösten den größten Anstieg der Rohölpreise seit Jahrzehnten aus und erneuerten die Besorgnis über einen aufkeimenden Konflikt im Nahen Osten. Teheran wurde weithin für die Angriffe verantwortlich gemacht, behauptet jedoch, dass es nicht beteiligt war.","Die Angriffe vom 14. September auf die größte Rohölverarbeitungsanlage und das größte Ölfeld der Welt zwangen Saudi-Arabien zur Schließung der Hälfte seiner Produktionstätigkeit. Die Drohnenangriffe lösten den größten Anstieg der Rohölpreise seit Jahrzehnten aus und erneuerten die Besorgnis über einen aufkeimenden Konflikt im Nahen Osten. Teheran wird zwar weithin für die Angriffe verantwortlich gemacht, behauptet aber weiterhin, dass es nicht daran beteiligt war.",0.623547486262432,2020,HUMAN-B
"""Oregon has a really strong labor movement that is really building from the ground up,"" Burley explains. ""This is a part of the national wave of labor growth. People are seeing a precarious economy where real wages are falling and the solution is collective action in the workplace.""",building up,"""Oregon hat eine wirklich starke Arbeiterbewegung, die sich wirklich von Grund auf aufbaut"", erklärt Burley. ""Dies ist ein Teil der nationalen Welle des Arbeitswachstums. Die Menschen sehen eine prekäre Wirtschaft, in der die Reallöhne sinken und die Lösung kollektives Handeln am Arbeitsplatz ist.""","„Oregon verfügt über eine wirklich starke, tiefwurzelnde Arbeiterbewegung“, erklärt Burley. „Dies gehört einfach auch zur nationalen Welle des Arbeitswachstums. Die Menschen sind Zeugen einer prekären Wirtschaft, in der die Reallöhne sinken und die Lösung in Form kollektiver Maßnahmen am Arbeitsplatz herangetragen wird.“",0.430722596811351,2020,HUMAN-B
"And Oregon's state university workers aren't the only ones taking action. Oregon is a powder keg of militancy right now, and its fuse is now burning bright and hot. Grocery store workers at the Fred Meyer supermarket chain are ramping up their campaign against their employer, and while there are no official plans to strike yet, tensions are running high; their union, United Food and Commercial Workers Local 555, has already called for a boycott, and filed an unfair labor practice report against the chain.",ramping up,"Und Oregons staatliche Universitätsangestellte sind nicht die einzigen, die Maßnahmen ergreifen. Oregon ist momentan ein Pulverfass der Militanz, und seine Zündschnur brennt jetzt hell und heiß. Die Mitarbeiter der Lebensmittelgeschäfte der Supermarktkette Fred Meyer verstärken ihre Kampagne gegen ihren Arbeitgeber, und obwohl es noch keine offiziellen Streikpläne gibt, sind die Spannungen hoch. Ihre Gewerkschaft United Food and Commercial Workers Local 555 hat bereits einen Boykott gefordert und einen Bericht über unlautere Arbeitspraktiken gegen die Kette eingereicht.","Und die Beschäftigten an den staatlichen Universitäten von Oregon sind dabei nicht die einzigen, die zu Maßnahmen greifen. Oregon ist zur Zeit das Pulverfass der Militanz, und seine Lunte lässt jetzt Funken sprühen. Die Angestellten im Lebensmittelbereich der Supermarktkette Fred Meyer erheben verstärkt ihre gemeinsame Stimme gegen ihren Arbeitgeber, und selbst wenn noch keine offiziellen Streikpläne vorhanden sind, sind die Spannungen hoch; ihre Gewerkschaft United Food and Commercial Workers Local 555 hat unter den Mitarbeitern bereits zu einem Boykott aufgerufen und einen Bericht über unlautere Arbeitspraktiken gegen die Kette eingereicht.",0.623547486262432,2020,HUMAN-B
"As inflation climbs and the cost of living in Oregon soars, these workers are being left to flounder, and management has shown little sympathy for their plight. Contract negotiations that began in February broke down in mid-August. At that point, the bosses had laid out some particularly egregious proposals - a paltry cost-of-living increase, a denial of seniority demands from long-term university workers, and a price hike for staff meals - that workers saw as disrespectful, and even cruel. ""There is an unwritten class system at the universities,"" Fulmer said. ""And we are at the bottom of it.""",broke down,"Während die Inflation steigt und die Lebenshaltungskosten in Oregon steigen, werden diese Arbeiter ins Wanken gebracht, und das Management hat wenig Verständnis für ihre Notlage gezeigt. Die im Februar begonnenen Vertragsverhandlungen scheiterten Mitte August. Zu diesem Zeitpunkt hatten die Chefs einige besonders ungeheuerliche Vorschläge unterbreitet - eine dürftige Erhöhung der Lebenshaltungskosten, eine Verweigerung der Dienstalteranforderungen von Langzeitarbeitern an Universitäten und eine Preiserhöhung für Mahlzeiten für Mitarbeiter -, die die Arbeitnehmer als respektlos betrachteten, und sogar grausam. ""Es gibt ein ungeschriebenes Klassensystem an den Universitäten"", sagte Fulmer. ""Und wir sind am Ende.""","Die Inflation sowie die Lebenshaltungskosten in Oregon steigen an und diese Mitarbeiter, für deren Notlage die Leitung nur wenig Verständnis zeigt, werden im Stich gelassen. Die im Februar gestarteten Vertragsverhandlungen wurden Mitte August fallen gelassen. Zu diesem Zeitpunkt hatten die Vorgesetzten besonders empörende Vorschläge vorgelegt, die von den Angestellten als respektlos und sogar unmenschlich angesehen wurden, wie z. B. eine geringfügige Erhöhung der Lebenshaltungskosten, eine Ablehnung der Forderungen auf Erhöhung des Gehalts nach Dienstalter von langjährigen Universitätsmitarbeitern sowie eine Preissteigerung für die Verpflegung der Mitarbeiter. „In den Universitäten herrscht ein ungeschriebenes Klassengesetz“, sagte Fulmer. „Und wir stehen ganz unten.“",0.623547486262432,2020,HUMAN-B
"The base has already become a center of increased NATO activity in the Black Sea, which has become a key area of tension between Russia and the West. After Moscow annexed Crimea from Ukraine in 2014, the Kremlin began to increase its naval presence in the Black Sea, using the deep-sea base in Sevastopol to carry out naval missions in Syria. Russia is also hampering shipping in the region and last year captured three Ukrainian ships in the Kerch Strait.",carry out,"Die Basis ist bereits zu einem Zentrum verstärkter NATO-Aktivitäten im Schwarzen Meer geworden, das zu einem zentralen Spannungsfeld zwischen Russland und dem Westen geworden ist. Nachdem Moskau 2014 die Krim aus der Ukraine annektiert hatte, begann der Kreml, seine Marinepräsenz im Schwarzen Meer zu erhöhen, indem er die Tiefseebasis in Sewastopol nutzte, um Marinemissionen in Syrien durchzuführen. Russland behindert auch die Schifffahrt in der Region und hat im vergangenen Jahr drei ukrainische Schiffe in der Straße von Kertsch erobert.","Der Stützpunkt ist bereits Zentrum verstärkter Aktivitäten der NATO am Schwarzen Meer und hat sich zu einem zentralen Konfliktgebiet zwischen Russland und dem Westen entwickelt. Nachdem Moskau 2014 die ukrainische Krim annektiert hatte, begann der Kreml, seine Marinepräsenz im Schwarzen Meer zu erhöhen und nutzte den Tiefseestützpunkt in Sewastopol, um Marinemissionen in Syrien auszuführen. Russland behindert zudem die Schifffahrt in der Region und hat im vergangenen Jahr drei ukrainische Schiffe in der Straße von Kertsch gewaltsam besetzt.",0.179693543200327,2020,HUMAN-B
"As the investigation into the fatal shooting continues, Alford said he wasn't giving up either.",giving up,"Als die Untersuchung der tödlichen Schießerei fortgesetzt wird, sagte Alford, dass er auch nicht aufgeben würde.","Da die Ermittlungen zu dieser tödlichen Erschießung noch andauern, sagte Alford, dass er die Hoffnung ebenfalls nicht aufgeben würde.",0.336860319981845,2020,HUMAN-B
"Security video, which has never been released, showed Alford stopped in the drive-thru when a second car pulled up behind him. Three suspects were then seen getting out of that car. One of them walked up to the driver's side, and shot Alford. The four people in Alford's car jumped out and ran. The suspects were then seen getting back into their car and driving away.",pulled up,"Das Sicherheitsvideo, das nie veröffentlicht wurde, zeigte, wie Alford in der Durchfahrt anhielt, als ein zweites Auto hinter ihm hielt. Dann wurden drei Verdächtige gesehen, die aus dem Auto stiegen. Einer von ihnen ging zur Fahrerseite und schoss auf Alford. Die vier Leute in Alfords Auto sprangen heraus und rannten los. Die Verdächtigen stiegen dann wieder in ihr Auto und fuhren davon.","Sicherheitsaufnahmen, die nie veröffentlicht wurden, zeigen, dass Alford im Drive-in angehalten hat, als ein zweites Auto hinter ihm heranfuhr. Danach konnten drei Verdächtige beobachtet werden, wie sie aus dem Auto ausstiegen. Einer von ihnen ging zu der Fahrerseite und erschoss Alford. Die vier Personen in Alfords Auto sprangen heraus und liefen weg. Die Verdächtigen wurden danach beobachtet, wie sie zurück in ihr Auto stiegen und wegfuhren.",0.336860319981845,2020,HUMAN-B
"It's been one year since a 20-year-old from Long Beach was fatally shot, but the victim's family isn't giving up hope that the shooter will be caught.",giving up,"Es ist ein Jahr her, seit ein 20-Jähriger aus Long Beach tödlich erschossen wurde, aber die Familie des Opfers gibt die Hoffnung nicht auf, dass der Schütze gefasst wird.","Es ist jetzt schon ein Jahr her, seit ein 20-Jähriger aus Long Beach erschossen wurde, aber die Familie des Opfers gibt die Hoffnung nicht auf, dass der Schütze gefasst wird.",0.207918570706497,2020,HUMAN-B
"Alford came back to the scene of the crime exactly one year after his son, Guy Alford III, was gunned down at a Jack In The Box near 52nd and Atlantic. He said he wanted to call attention to his son's unsolved murder.",gunned down,"Alford kehrte genau ein Jahr nach der Erschießung seines Sohnes Guy Alford III. Auf einen Jack In The Box in der Nähe von 52nd und Atlantic zum Tatort zurück. Er sagte, er wolle auf den ungelösten Mord an seinem Sohn aufmerksam machen.","Alford kehrte genau nach einem Jahr an den Tatort zurück, an dem sein Sohn, Guy Alford III, an einem Jack In The Box in der Nähe der 52nd und Atlantic niedergeschossen wurde. Er sagte, dass er auf den ungeklärten Mord seines Sohnes aufmerksam machen möchte.",0.336860319981845,2020,HUMAN-B
"""I would try to sleep and my body would just start shaking, and then I just started to freak out and I'd start crying,"" Corona told ABC-7.",freak out,"""Ich würde versuchen zu schlafen und mein Körper würde einfach anfangen zu zittern, und dann fing ich einfach an auszuflippen und ich würde anfangen zu weinen"", sagte Corona zu ABC-7.","„Ich hab versucht zu schlafen, doch mein Körper fing einfach an zu zittern, und dann flippte ich aus und begann zu weinen“, sagte Corona zu ABC-7.",0.487735101639487,2020,HUMAN-B
"The museum will come up at Vidyasagar's residence at Badur Bagan area where pictures and models, chronicling his life from his birth place at Birsinghapur village in Paschim Medinipur district to the house in north Kolkata, will be put on display, he said on Thursday.",come up,"Das Museum wird in Vidyasagars Wohnhaus in Badur Bagan entstehen, wo Bilder und Modelle gezeigt werden, die sein Leben von seinem Geburtsort im Dorf Birsinghapur im Bezirk Paschim Medinipur bis zum Haus in Nordkolkata dokumentieren, sagte er am Donnerstag.","Am Donnerstag sagte er, dass das Museum in Vidyasagars Wohnhaus in der Gegend von Badur Bagan entstehen wird, wobei Bilder und Modelle ausgestellt würden, die sein Leben von seinem Geburtsort im Dorf Birsinghapur im Bezirk Paschim Medinipur bis hin zum Haus in Nordkolkata dokumentieren.",0.522969835879815,2020,HUMAN-C
"""Only a Conservative government will stand up for those who voted ""No"" in what was meant to be a once in a generation event.""",stand up,"Nur eine konservative Regierung wird sich für diejenigen einsetzen, die bei einer Veranstaltung, die einmal in einer Generation stattfinden sollte, mit Nein gestimmt haben.“","„Nur eine konservative Regierung wird sich für die „Nein“-Wähler einsetzen, vor allem bei einem Ereignis, das eigentlich einmal in einer Generation stattfinden sollte.“",0.73019039234514,2020,HUMAN-C
"The US Army went as far as advising service members to watch out for ""incels,"" disgruntled males who can't get a date, who supposedly idolize the Joker and may mimic his brutal ways.",watch out,"Die US-Armee ging sogar so weit, den Dienstmitgliedern zu raten, auf „Inzeln“ zu achten, verärgerte Männer, die kein Datum bekommen können, die angeblich den Joker vergöttern und seine brutalen Methoden nachahmen.","Die United States Army ging sogar so weit, dass sie Armeeangehörige warnte, nach „Incels“ Ausschau zu halten, frustrierten Männern, die bei Frauen unbeliebt seien, die angeblich den Joker verehren und seine brutalen Vorgehensweisen imitieren könnten.",-0.992993478214655,2020,HUMAN-C
The daughter of Labour MP Yvette Cooper spoke out yesterday to say she constantly fears for her mother's life because of the way people speak about politicians.,spoke out,"Die Tochter der Labour-Abgeordneten Yvette Cooper sagte gestern, sie fürchte ständig um das Leben ihrer Mutter, weil die Leute über Politiker sprechen.","Die Tochter der Labour Abgeordneten Yvette Cooper sprach gestern über ihre ständige Angst um das Leben ihrer Mutter, aufgrund der Art und Weise, wie die Menschen über Politiker sprechen.",-0.373801035635262,2020,HUMAN-C
He goes on to criticise Mr Johnson and call for a Labour government.,goes on,Er kritisiert Herrn Johnson und fordert eine Labour-Regierung.,Er kritisierte Boris Johnson weiter und forderte eine Labour-Regierung.,0.543502119297896,2020,HUMAN-C
"""The other thing, there is a lot of talk about Biden's son, that Biden stopped prosecution and a lot of people want to find out about that so whatever you can do with the Attorney General would be great,"" he said. ""Biden went around bragging that he stopped the prosecution, so if you can look into it...sounds horrible to me.""",find out,"„Die andere Sache, es gibt viel Gerede über Bidens Sohn, dass Biden die Verfolgung eingestellt hat und viele Leute wollen das herausfinden, also wäre alles, was man mit dem Generalstaatsanwalt machen kann, großartig“, sagte er. „Biden ging herum und prahlte, dass er die Verfolgung gestoppt habe, also wenn man sich damit befassen kann... klingt für mich schrecklich.“","„Außerdem wird viel über Bidens Sohn geredet, dass Biden die Strafverfolgung gestoppt hat, und darüber wollen viele Leute etwas herausfinden, also wäre alles, was Sie mit dem Generalstaatsanwalt machen können, großartig“, sagte er. „Biden gab damit an, dass er die Strafverfolgung gestoppt hat, also wenn Sie sich das genauer ansehen können ... das klingt für mich schrecklich.“",0.552971419466477,2020,HUMAN-C
"Facebook has begun hiding the number of ""likes"" for posts in Australia, it said today, a trial designed to ease social pressure that could be rolled out worldwide.",rolled out,"Facebook hat damit begonnen, die Anzahl der „Gefällt mir“ für Posts in Australien zu verbergen, sagte es heute, eine Studie, die entworfen wurde, um sozialen Druck zu lindern, der weltweit ausgerollt werden könnte.","Facebook gab heute bekannt, dass in Australien angefangen wurde, probeweise „Gefällt mir“-Angaben zu verbergen, um den sozialen Druck zu mindern – ein Feature, das weltweit ausgerollt werden könnte.",0.284062794891029,2020,HUMAN-C
The 37-year-old tennis star appeared to shrug off the fine while speaking to reporters after winning the quarterfinal round against Alison Riske on Tuesday.,shrug off,"Der 37-jährige Tennisstar schien die Strafe abzuschütteln, während er mit Reportern sprach, nachdem er am Dienstag das Viertelfinale gegen Alison Riske gewonnen hatte.",Der 37-jährige Tennisikone schien die Strafe bei einem Gespräch mit Reportern nach ihrem Sieg im Viertelfinale gegen Alison Riske am Dienstag gelassen hinzunehmen.,0.611838943874719,2020,HUMAN-C
"""In the days following the phone call, I learned from multiple U.S. officials that senior White House officials had intervened to ""lock down"" all records of the phone call, especially the official word-for-word transcript of the call that was produced - as customary - by the White House Situation Room,"" the whistleblower stated.",lock down,"„In den Tagen nach dem Telefonanruf erfuhr ich von mehreren US-Beamten, dass hochrangige Beamte des Weißen Hauses interveniert hatten, um alle Aufzeichnungen des Telefonanrufs zu sperren, insbesondere die offizielle Wort-für-Wort-Transkription des Anrufs, die – wie üblich – vom Situationsraum des Weißen Hauses erstellt wurde“, erklärte der Hinweisgeber.","„In den Tagen nach dem Telefongespräch erhielt ich von mehreren US-Beamten die Nachricht, dass leitende Beamte des Weißen Hauses eingegriffen hatten, um alle Aufzeichnungen des Telefongesprächs „wegzuschließen“, speziell die offizielle wörtliche Mitschrift des Anrufs, die - wie üblich - vom Situation Room des Weißen Hauses erstellt wurde“, erklärte der Informant.",0.587837208840151,2020,HUMAN-C
"Kirstene Hair, Tory MP for Angus, said: ""This report confirms what many have long suspected - SNP MPs will happily prop up Jeremy Corbyn in No10.",prop up,"Kirstene Hair, Tory-Abgeordnete für Angus, sagte: „Dieser Bericht bestätigt, was viele schon lange vermutet haben – SNP-Abgeordnete werden Jeremy Corbyn in No10 gerne unterstützen.","Kirstene Hair, Tory-Abgeordnete für Angus, sagte: „Dieser Bericht bestätigt, was wir seit Langem vermutet haben – die Abgeordneten der SNP werden Jeremy Corbyn mit Freude den Weg in die Downing Street 10 ebnen.",0.512810414787207,2020,HUMAN-C
"Even with SNP support, it would come down to a knife-edge vote for Mr Corbyn. There are 288 Tory MPs, as well as 10 Democratic Unionists, so the opposition would need some of the 34 independent MPs to come on board.",come down,"Selbst mit Unterstützung der SNP würde es zu einer Stichwahl für Herrn Corbyn kommen. Es gibt 288 Tory-Abgeordnete sowie 10 Demokratische Unionisten, also würde die Opposition einige der 34 unabhängigen Abgeordneten benötigen, um an Bord zu kommen.","Es würde sich für Corbyn selbst mit der Unterstützung der SNP um einen hauchdünnen Sieg handeln. Es gibt momentan 288 Tory-Abgeordnete, sowie 10 Abgeordnete der Democratic Unionist Party, sodass die Opposition die Stimmen von einigen der 34 unabhängigen Abgeordneten benötigen würde.",0.778307233894071,2020,HUMAN-C
"West Bengal government has plans to set up a museum at the north Kolkata house of 19th century social reformer Ishwar Chandra Vidyasagar where he had spent the last few years of his life, state minister Partha Chatterjee said.",set up,"Die Regierung von Westbengalen plant, ein Museum im Haus des Sozialreformers Ishwar Chandra Vidyasagar aus dem 19. Jahrhundert im Norden von Kalkutta einzurichten, wo er die letzten Jahre seines Lebens verbracht hatte, sagte die Staatsministerin Partha Chatterjee.","Laut Staatsminister Partha Chatterjee plant die Regierung Westbengalens die Einrichtung eines Museums in dem Haus in Nordkolkata, in dem der Sozialreformer Ishwar Chandra Vidyasagar aus dem 19. Jahrhundert die letzten Jahre seines Lebens verbracht hat.",0.522969835879815,2020,HUMAN-C
"The president and some of his supporters have attacked the credibility of the whistle-blower, who has presented information that has touched off a landmark impeachment proceeding. The president himself has called the whistle-blower's account a ""political hack job.""",touched off,"Der Präsident und einige seiner Anhänger haben die Glaubwürdigkeit des Whistleblowers angegriffen, der Informationen vorgelegt hat, die ein wegweisendes Anklageverfahren berührt haben. Er selbst hat das Konto des Whistleblowers als einen „politischen Hackjob“ bezeichnet.","Der US-Präsident und einige seiner Anhänger haben die Glaubhaftigkeit des Whistleblowers angezweifelt, der Informationen vorgelegt hat, die ein historisches Amtsenthebungsverfahren eingeleitet haben. Der US-Präsident selbst hat die Berichte des Whistleblowers als „politisches Machwerk“ bezeichnet.",0.638491377979378,2020,HUMAN-C
"US theater chain bans dressing up for ""Joker"" screenings over fears of another shooting",dressing up,"US-amerikanische Theaterkette verbietet Ankleiden für „Joker""-Vorführungen wegen der Angst vor einem weiteren Dreh",Amerikanische Kinokette verbietet aus Angst vor erneuter Schießerei „Joker“-Verkleidungen,-0.796928264570261,2020,HUMAN-C
"That system has already freed up more than 400 staff to go from manually checking transactions and records to client-facing roles where they can spend time helping customers, said Adrian Rigby, chief operating officer of HSBC's trade business.",freed up,"Dieses System hat bereits mehr als 400 Mitarbeiter von der manuellen Prüfung von Transaktionen und Datensätzen zu den Aufgaben der Kunden befreit, in denen sie Zeit damit verbringen können, Kunden zu helfen, sagte Adrian Rigby, Chief Operating Officer des Handelsgeschäfts von HSBC.","Dieses System hat bereits mehr als 400 Mitarbeiter von einer manuellen Überprüfung von Transaktionen und Aufzeichnungen befreit, um in kundenorientierte Funkionen wechseln zu können, wo sie ihre Zeit damit verbringen können, Kunden zu helfen, sagte Adrian Rigby, Handelsbetriebsleiter von HSBC.",-0.0255061613440753,2020,HUMAN-C
"Alford came back to the scene of the crime exactly one year after his son, Guy Alford III, was gunned down at a Jack In The Box near 52nd and Atlantic. He said he wanted to call attention to his son's unsolved murder.",gunned down,"Alford kam genau ein Jahr, nachdem sein Sohn, Guy Alford III, bei einem Jack In The Box in der Nähe von 52nd und Atlantic niedergeschossen worden war, an den Tatort zurück. Er sagte, er wolle auf den ungelösten Mord an seinem Sohn aufmerksam machen.","Alford kehrte genau nach einem Jahr an den Tatort zurück, an dem sein Sohn, Guy Alford III, an einem Jack In The Box in der Nähe der 52nd und Atlantic niedergeschossen wurde. Er sagte, dass er auf den ungeklärten Mord seines Sohnes aufmerksam machen möchte.",0.682386865589411,2020,HUMAN-C
"Alford said his son was a star football player at Alemany High School, then a stand-out safety on the Long Beach City College football team. Alford said his son was working toward playing for a Division 1 school and had dreams of becoming a nurse.",stand out,"Alford sagte, sein Sohn sei ein Star-Fußballer an der Alemany High School, dann eine herausragende Sicherheit für das Long Beach City College-Fußballteam. Alford sagte, sein Sohn arbeite daran, für eine Schule der Division 1 zu spielen und träumte davon, Krankenschwester zu werden.","Alford sagte, dass sein Sohn ein bekannter American Football-Spieler an der Alemany High School und danach ein herausragender Safety-Spieler im Long Beach City College American Football-Team war. Alford sagte, dass sein Sohn hart dafür trainierte, für eine Division 1-Schule zu spielen und dass er davon träumte, ein Krankenpfleger zu werden.",0.682386865589411,2020,HUMAN-C
"That period could take up to two years, and if the schemes do enter the PPF will result in roughly 10,000 future pensioners having their payouts cut by 10%.",take up,"Dieser Zeitraum könnte bis zu zwei Jahre dauern, und wenn die Regelungen tatsächlich eingeführt werden, wird die PPF dazu führen, dass etwa 10 000 künftige Rentner ihre Auszahlungen um 10 % kürzen.","Dies kann bis zu zwei Jahre dauern und wenn die Pensionsprogramme in den PPF aufgenommen werden, würde das dazu führen, dass rund 10.000 künftige Pensionäre eine Kürzung ihrer Auszahlungen in Höhe von 10 % hinnehmen müssten.",0.70296386493618,2020,HUMAN-C
"""This is a test to see how people engage with this new format. We hope to learn from this over time in order to see if we will roll this out more broadly,"" it said.",roll out,"„Dies ist ein Test, um zu sehen, wie die Leute mit diesem neuen Format umgehen. Wir hoffen, im Laufe der Zeit daraus zu lernen, um zu sehen, ob wir dies breiter ausrollen werden“, sagte er.","„Dieser Test wird durchgeführt, um zu sehen, wie Menschen mit diesem neuen Format umgehen. Wir hoffen, dass wir mit der Zeit daraus lernen können, um zu entscheiden, ob wir dieses Feature auf breiter Basis ausrollen sollen“, so die Stellungnahme.",0.284062794891029,2020,HUMAN-C
The group took off from the Lodi Parachute Center. CNN has reached out to the facility for comment.,took off,Die Gruppe startete vom Lodi Parachute Center. CNN hat sich an die Einrichtung für Kommentare gewandt.,Die Gruppe ist vom Fallschirmzentrum in Lodi gestartet. CNN hat sich zur Stellungnahme an die Einrichtung gewandt.,-0.479095692967871,2020,HUMAN-C
"Van Ness, who recently publicly came out as HIV positive, first shared a video of himself cat-walking in the Capitol, explaining in his caption that he'd met with the House speaker to talk Equality Act, living with HIV and access to PrEP (an HIV preventative medication):",came out,"Van Ness, der kürzlich öffentlich als HIV-positiv herauskam, erzählte zuerst ein Video von sich selbst, wie er im Kapitol gelaufen ist, und erklärte in seiner Überschrift, dass er sich mit dem Sprecher des Hauses getroffen habe, um über Gleichstellungsgesetz, das Leben mit HIV und Zugang zu PrEP (ein HIV-Präventionsmedikament) zu sprechen:","Van Ness, der vor kurzem seine HIV-Infizierung der Öffentlichkeit bekannt gab, zeigte zunächst ein Video, in dem er durch das Kapitol schlendert, und dabei in seiner Bildunterschrift erklärt, dass er sich mit dem Sprecher des Repräsentantenhauses getroffen hätte, um über das Gleichstellungsgesetz, das Leben mit HIV und den Zugang zu PrEP (einem HIV-Präventionsmittel) zu sprechen:",0.077589347815297,2020,HUMAN-C
