src,VID_Candidate,mt,ref,score,year,system
"The battle to avoid the two remaining relegation places went to the wire as Aston Villa scored in the 84th minute, conceded a minute later, then held on for 1-1 draw at West Ham to survive.",go to the wire,"Der Kampf um die zwei übrigen Abstiegsplätze zu vermeiden spitzte sich zu da Aston Villa in der 84. Minute traf, eine Minute später eines kassierte, und dann das 1-1 Unentschieden bei West Ham rettete um zu überleben.","Der Kampf um die zwei übrigen Abstiegsplätze zu vermeiden spitzte sich zu da Aston Villa in der 84. Minute traf, eine Minute später eines kassierte, und dann das 1-1 Unentschieden bei West Ham rettete um zu überleben.",0.2247969633966905,2021,translator-A
"""And in particular, you look at the $3 trillion bill she's trying to push, it's just shoveling money to her friends and not actually solving the problem. Our objective should be Americans want to get back to work. They want to be able to provide for their family.""",provide for [pron] family,"„Und wenn Sie sich den Gesetzesentwurf über 3 Billionen Dollar, den sie durchdrücken will, genauer betrachten, erkennen Sie, dass es nur darum geht, ihren Freunden Geld zuzuschanzen, aber dass er das Problem nicht löst. Unser Ziel sollten jedoch die Amerikaner sein, die wieder an ihre Arbeit zurück wollen. Die wollen in der Lage sein, für ihre Familien zu sorgen.“","„Und wenn Sie sich den Gesetzesentwurf über 3 Billionen Dollar, den sie durchdrücken will, genauer betrachten, erkennen Sie, dass es nur darum geht, ihren Freunden Geld zuzuschanzen, aber dass er das Problem nicht löst. Unser Ziel sollten jedoch die Amerikaner sein, die wieder an ihre Arbeit zurück wollen. Die wollen in der Lage sein, für ihre Familien zu sorgen.“",0.5359813251156499,2021,translator-A
"The boy had also claimed that his daily sale has been down due to the pandemic and the loss of his stock will put additional financial burden on him, in the video.",put on [pron],"Der Junge gab außerdem in dem Video an, dass seine täglichen Verkäufe aufgrund der Pandemie zurückgegangen seien und der Verlust seiner Ware eine zusätzlich finanzielle Belastung für ihn bedeute.","Der Junge gab außerdem in dem Video an, dass seine täglichen Verkäufe aufgrund der Pandemie zurückgegangen seien und der Verlust seiner Ware eine zusätzlich finanzielle Belastung für ihn bedeute.",0.3727492779219628,2021,translator-A
"The positive cases came to light after a mass medical screening camp was held at the bank recently, the officials said.",come to light,"Die Beamten erklärten, dass die positiven Fälle infolge eines vor kurzem vorgenommenen Massenscreenings bei der Bank zu Tage getreten sind.","Die Beamten erklärten, dass die positiven Fälle infolge eines vor kurzem vorgenommenen Massenscreenings bei der Bank zu Tage getreten sind.",0.0204680639574576,2021,translator-A
"Kim declared a state of emergency and imposed a lockdown on the border city of Kaesong, calling it a ""critical situation in which the vicious virus could be said to have entered the country,"" state news agency KCNA reported.",call it,"Kim rief den Notstand aus und verhängte eine Ausgangssperre in der Grenzstadt Kaesŏng; laut der staatlichen Nachrichtenagentur KCNA bezeichnete er dies als eine „kritische Situation, in der das bösartige Virus sozusagen das Land betreten“ habe.","Kim rief den Notstand aus und verhängte eine Ausgangssperre in der Grenzstadt Kaesŏng; laut der staatlichen Nachrichtenagentur KCNA bezeichnete er dies als eine „kritische Situation, in der das bösartige Virus sozusagen das Land betreten“ habe.",0.1583447334863041,2021,translator-A
"Fortunately I don't feel my age, my legs are still fine and touch wood I don't pick up many injuries, so it's about keeping on top of that and come back as strong as I can next year.""",touch wood,"Gottseidank macht sich mein Alter nicht bemerkbar, meine Beine sind noch fit, und mit etwas Glück bleibe ich vor zu vielen Verletzungen verschont; ich werde also alles tun, damit das so bleibt, und nächstes Jahr so stark wie möglich wieder dabei sein.“","Gottseidank macht sich mein Alter nicht bemerkbar, meine Beine sind noch fit, und mit etwas Glück bleibe ich vor zu vielen Verletzungen verschont; ich werde also alles tun, damit das so bleibt, und nächstes Jahr so stark wie möglich wieder dabei sein.“",-1.7984298456158203,2021,translator-A
"Yet this National Theater of Greece production unleashes gale-force sound and fury. At its peak, the show hits like a blow to the solar plexus, taking your breath away - the impact is only slightly dulled by watching online.",take breath,"Dennoch wartet diese Produktion des griechischen Nationaltheaters mit einer Geräuschkulisse und einer emotionalen Reise auf, die für Furore sorgt. Zum Höhepunkt schlägt die Aufführung ein wie ein Hieb gegen den Solarplexus, der dem Zuschauer den Atem raubt – ein Effekt, der beim Genuss der Show über das Internet kaum gemindert wird.","Dennoch wartet diese Produktion des griechischen Nationaltheaters mit einer Geräuschkulisse und einer emotionalen Reise auf, die für Furore sorgt. Zum Höhepunkt schlägt die Aufführung ein wie ein Hieb gegen den Solarplexus, der dem Zuschauer den Atem raubt – ein Effekt, der beim Genuss der Show über das Internet kaum gemindert wird.",-0.2423167869190686,2021,translator-A
It is not the first time the renowned bank has come under fire in recent weeks.,come under fire,"Es ist nicht das erste Mal, dass die bekannte Bank in den letzten Wochen unter Beschuss geriet.","Es ist nicht das erste Mal, dass die bekannte Bank in den letzten Wochen unter Beschuss geriet.",0.1410298704726416,2021,translator-A
"Elsewhere on the night, Australia's Robert Whittaker edged out England's Darren Till in the middleweight main event, while Russian-born fighter Khamzat Chimaev made history by winning a second bout in 10 days on Fight Island, the shortest-ever period between victories in the modern-era UFC.",make history,"Anderswo am selben Abend besiegte der Australier Robert Whittaker den Engländer Darren Till knapp im Hauptkampf im Mittelgewicht, während der in Russland geborene Kämpfer Khamzat Chimaev Geschichte schrieb, indem er innerhalb von 10 Tagen zwei Kämpfe auf Fight Island gewann – der kürzeste Zeitraum mit zwei Siegen eines Kämpfers in der Geschichte des modernen UFC.","Anderswo am selben Abend besiegte der Australier Robert Whittaker den Engländer Darren Till knapp im Hauptkampf im Mittelgewicht, während der in Russland geborene Kämpfer Khamzat Chimaev Geschichte schrieb, indem er innerhalb von 10 Tagen zwei Kämpfe auf Fight Island gewann – der kürzeste Zeitraum mit zwei Siegen eines Kämpfers in der Geschichte des modernen UFC.",0.0677446106134714,2021,translator-A
"The battle to avoid the two remaining relegation places went to the wire as Aston Villa scored in the 84th minute, conceded a minute later, then held on for 1-1 draw at West Ham to survive.",go to the wire,"Der Kampf um die zwei übrigen Abstiegsplätze zu vermeiden spitzte sich zu da Aston Villa in der 84. Minute traf, eine Minute später eines kassierte, und dann das 1-1 Unentschieden bei West Ham rettete um zu überleben.","Der Kampf um die zwei übrigen Abstiegsplätze zu vermeiden spitzte sich zu da Aston Villa in der 84. Minute traf, eine Minute später eines kassierte, und dann das 1-1 Unentschieden bei West Ham rettete um zu überleben.",0.2365823551716829,2021,translator-C
"""And in particular, you look at the $3 trillion bill she's trying to push, it's just shoveling money to her friends and not actually solving the problem. Our objective should be Americans want to get back to work. They want to be able to provide for their family.""",provide for [pron] family,"„Und wenn Sie sich den Gesetzesentwurf über 3 Billionen Dollar, den sie durchdrücken will, genauer betrachten, erkennen Sie, dass es nur darum geht, ihren Freunden Geld zuzuschanzen, aber dass er das Problem nicht löst. Unser Ziel sollten jedoch die Amerikaner sein, die wieder an ihre Arbeit zurück wollen. Die wollen in der Lage sein, für ihre Familien zu sorgen.“","„Und wenn Sie sich den Gesetzesentwurf über 3 Billionen Dollar, den sie durchdrücken will, genauer betrachten, erkennen Sie, dass es nur darum geht, ihren Freunden Geld zuzuschanzen, aber dass er das Problem nicht löst. Unser Ziel sollten jedoch die Amerikaner sein, die wieder an ihre Arbeit zurück wollen. Die wollen in der Lage sein, für ihre Familien zu sorgen.“",0.575607201410089,2021,translator-C
"The boy had also claimed that his daily sale has been down due to the pandemic and the loss of his stock will put additional financial burden on him, in the video.",put on [pron],"Der Junge gab außerdem in dem Video an, dass seine täglichen Verkäufe aufgrund der Pandemie zurückgegangen seien und der Verlust seiner Ware eine zusätzlich finanzielle Belastung für ihn bedeute.","Der Junge gab außerdem in dem Video an, dass seine täglichen Verkäufe aufgrund der Pandemie zurückgegangen seien und der Verlust seiner Ware eine zusätzlich finanzielle Belastung für ihn bedeute.",0.2828934021389891,2021,translator-C
"""You are always publishing reports on coronavirus or coming up with arguments on Brexit.",come up,„Sie veröffentlichen immer wieder Berichte über den Coronavirus oder brechen Auseinandersetzungen zur Brexit vom Zaun.,„Sie veröffentlichen immer wieder Berichte über den Coronavirus oder brechen Auseinandersetzungen zur Brexit vom Zaun.,0.0859366553918985,2021,translator-C
It is hard to escape the sense that Watford's habit of flipping managers has run out of road.,run out of road,"Man kann sich des Verdachts nicht erwehren, dass es Watford mit den ständigen Trainerwechseln wohl etwas übertrieben hat.","Man kann sich des Verdachts nicht erwehren, dass es Watford mit den ständigen Trainerwechseln wohl etwas übertrieben hat.",0.2064870100718787,2021,translator-C
"Fortunately I don't feel my age, my legs are still fine and touch wood I don't pick up many injuries, so it's about keeping on top of that and come back as strong as I can next year.""",touch wood,"Gottseidank macht sich mein Alter nicht bemerkbar, meine Beine sind noch fit, und mit etwas Glück bleibe ich vor zu vielen Verletzungen verschont; ich werde also alles tun, damit das so bleibt, und nächstes Jahr so stark wie möglich wieder dabei sein.“","Gottseidank macht sich mein Alter nicht bemerkbar, meine Beine sind noch fit, und mit etwas Glück bleibe ich vor zu vielen Verletzungen verschont; ich werde also alles tun, damit das so bleibt, und nächstes Jahr so stark wie möglich wieder dabei sein.“",0.2974595543876988,2021,translator-C
"The closure of the Ilinden, Kapitan Petko Voyvoda and Makaza checkpoints has increased traffic across the border near Petrich. There are no problems with the transition. There are no queues of trucks. All those waiting go to sea in Greece. Travelers wait about an hour and a half to cross the Tower.",go to sea,"Durch die Schließung der Grenzkontrollpunkte Ilinden, Kapitan Petko Voyvoda und Makaza hat der Grenzverkehr bei Petritsch zugenommen. Der Grenzübergang erfolgt unproblematisch. Auch gibt es keine langen LKW-Warteschlangen. Wartende gehen auf griechischer Seite ans Meer. Reisende müssen etwa anderthalb Stunden darauf warten, die Grenze zu überschreiten.","Durch die Schließung der Grenzkontrollpunkte Ilinden, Kapitan Petko Voyvoda und Makaza hat der Grenzverkehr bei Petritsch zugenommen. Der Grenzübergang erfolgt unproblematisch. Auch gibt es keine langen LKW-Warteschlangen. Wartende gehen auf griechischer Seite ans Meer. Reisende müssen etwa anderthalb Stunden darauf warten, die Grenze zu überschreiten.",0.1704525909027329,2021,translator-C
"Elsewhere on the night, Australia's Robert Whittaker edged out England's Darren Till in the middleweight main event, while Russian-born fighter Khamzat Chimaev made history by winning a second bout in 10 days on Fight Island, the shortest-ever period between victories in the modern-era UFC.",make history,"Anderswo am selben Abend besiegte der Australier Robert Whittaker den Engländer Darren Till knapp im Hauptkampf im Mittelgewicht, während der in Russland geborene Kämpfer Khamzat Chimaev Geschichte schrieb, indem er innerhalb von 10 Tagen zwei Kämpfe auf Fight Island gewann – der kürzeste Zeitraum mit zwei Siegen eines Kämpfers in der Geschichte des modernen UFC.","Anderswo am selben Abend besiegte der Australier Robert Whittaker den Engländer Darren Till knapp im Hauptkampf im Mittelgewicht, während der in Russland geborene Kämpfer Khamzat Chimaev Geschichte schrieb, indem er innerhalb von 10 Tagen zwei Kämpfe auf Fight Island gewann – der kürzeste Zeitraum mit zwei Siegen eines Kämpfers in der Geschichte des modernen UFC.",-0.8449014007219933,2021,translator-C
Other security solutions just don’t have the resources to keep up with new threats as they emerge.,keep up,"Andere Sicherheitslösungen verfügen einfach nicht über genügend Ressourcen, um mit neu aufkommenden Bedrohungen Schritt zu halten.","Andere Sicherheitslösungen verfügen einfach nicht über genügend Ressourcen, um mit neu aufkommenden Bedrohungen Schritt zu halten.",0.3827588326007274,2022,translator-A
These issues are not in our control so please keep this in mind.,keep in mind,"Diese Probleme entziehen sich unserer Kontrolle, bedenken Sie dies bitte.","Diese Probleme entziehen sich unserer Kontrolle, bedenken Sie dies bitte.",0.3907361368607368,2022,translator-A
"However I recommend you resetting it from your computer, even if you are logged in on your computer, this is for you to remember your password, as this information is important to know by memory",log on [pron] computer,"Ich empfehle Ihnen aber, es von Ihrem Computer aus zurückzusetzen, selbst wenn Sie beim Computer angemeldet sind, das ist, damit Sie sich Ihr Kennwort merken, da Sie diese Informationen auswendig wissen sollten","Ich empfehle Ihnen aber, es von Ihrem Computer aus zurückzusetzen, selbst wenn Sie beim Computer angemeldet sind, das ist, damit Sie sich Ihr Kennwort merken, da Sie diese Informationen auswendig wissen sollten",-0.0733001634692092,2022,translator-A
For all the criticism of our Government not a single nation has got it exactly right.,get it,"So viel wir auch unsere Regierung kritisieren, kein einziges Land hat es wirklich richtig gemacht.","So viel wir auch unsere Regierung kritisieren, kein einziges Land hat es wirklich richtig gemacht.",0.4172540801994193,2022,translator-A
"A statement released on behalf of his family said: ""We cannot believe that Yahya has disappeared from our eyes.",disappear from [pron] eye,"In einer im Namen der Familie herausgegebenen Erklärung heißt es: „Wir können nicht glauben, dass Yahya aus unseren Augen verschwunden ist.","In einer im Namen der Familie herausgegebenen Erklärung heißt es: „Wir können nicht glauben, dass Yahya aus unseren Augen verschwunden ist.",0.4023165210784072,2022,translator-A
"Sold for £25 ($33) plus VAT and limited to only one item per person at several shops, the shirt has been in such demand that people queued around blocks to get it.",get it,"Das T-Shirt, das für £25 ($33) zzgl. MwSt. verkauft und in mehreren Geschäften auf ein Stück pro Person beschränkt wurde, ist so nachgefragt, dass die Kunden um den ganzen Block herum anstehen, um es zu kaufen.","Das T-Shirt, das für £25 ($33) zzgl. MwSt. verkauft und in mehreren Geschäften auf ein Stück pro Person beschränkt wurde, ist so nachgefragt, dass die Kunden um den ganzen Block herum anstehen, um es zu kaufen.",0.4491301865918711,2022,translator-A
"Amit Yoran, CEO of the cybersecurity firm Tenable, called it ""the single biggest, most critical vulnerability of the last decade"" - and possibly the biggest in the history of modern computing.",call it,"Amit Yoran, CEO der Cybersicherheits-Firma Tenable, nannte es die „größte, kritischste Schwachstelle des letzten Jahrzehnts“ – und möglicherweise die größte in der Geschichte moderner Computer.","Amit Yoran, CEO der Cybersicherheits-Firma Tenable, nannte es die „größte, kritischste Schwachstelle des letzten Jahrzehnts“ – und möglicherweise die größte in der Geschichte moderner Computer.",0.5933445144595847,2022,translator-A
"This week the UN's humanitarian chief warned that Afghanistan's economic collapse was ""happening before our eyes"" and urged the international community to take action to stop ""the freefall"" before it leads to more deaths.",happen before [pron] eye,"Diese Woche warnte der Direktor für humanitäre Angelegenheiten der UNO davor, dass der wirtschaftliche Zusammenbruch von Afghanistan „vor unseren Augen geschah“ und drängte die internationale Gemeinschaft, den „freien Fall“ zu stoppen, bevor er zu noch mehr Toten führe.","Diese Woche warnte der Direktor für humanitäre Angelegenheiten der UNO davor, dass der wirtschaftliche Zusammenbruch von Afghanistan „vor unseren Augen geschah“ und drängte die internationale Gemeinschaft, den „freien Fall“ zu stoppen, bevor er zu noch mehr Toten führe.",0.4023165210784072,2022,translator-A
Step 8: Sign our names on a sheet of paper as we left to be clocked out.,clock out,"Schritt 8: Als wir gingen, zum Ausstempeln auf einem Blatt Papier unterschreiben.","Schritt 8: Als wir gingen, zum Ausstempeln auf einem Blatt Papier unterschreiben.",-0.7109319128931852,2022,translator-A
"I think I took it seriously because I've been sick a lot, and I hate it.",take it,"Ich habe das wohl ernst genommen, weil ich schon oft krank war und es hasse.","Ich habe das wohl ernst genommen, weil ich schon oft krank war und es hasse.",-0.4252172001013748,2022,translator-A
I agree with you.,agree with [pron],Ich stimme Ihnen zu.,Ich stimme Ihnen zu.,-0.3839800212910464,2022,translator-A
"Even if I'm not in the income level that would pay more taxes, I can still buy fewer things that are more expensive so that they can be made by people making a living wage and I can be willing to wait a few days to get it so that some gig worker doesn't have to be worked to the bone...",get it,"Auch wenn ich mich nicht in der Einkommensklasse befinde, die mehr Steuern zahlen würde, kann ich trotzdem weniger, aber teurere Dinge kaufen, damit sie von Personen hergestellt werden können, die damit genug zum Leben verdienen, und ich kann bereit sein, ein paar Tage darauf zu warten, damit sich dafür kein Arbeiter kaputtschinden muss.","Auch wenn ich mich nicht in der Einkommensklasse befinde, die mehr Steuern zahlen würde, kann ich trotzdem weniger, aber teurere Dinge kaufen, damit sie von Personen hergestellt werden können, die damit genug zum Leben verdienen, und ich kann bereit sein, ein paar Tage darauf zu warten, damit sich dafür kein Arbeiter kaputtschinden muss.",-0.4460606953974579,2022,translator-A
I printed out the page and took it to my local shop.,take it,Ich druckte die Seite aus und nahm sie in das Geschäft vor Ort mit.,Ich druckte die Seite aus und nahm sie in das Geschäft vor Ort mit.,-0.6936041429280249,2022,translator-A
"This could be the result of their complexes or mine, because I think they’re used to being able to shit on me and I, in turn, am now even less willing to take their shit.",shit on [pron],"Das kann das Ergebnis ihrer oder meiner Komplexe sein, denn ich denke, sie sind daran gewöhnt, dass sie auf mich scheißen konnten, und jetzt bin ich weniger als je bereit, das hinzunehmen.","Das kann das Ergebnis ihrer oder meiner Komplexe sein, denn ich denke, sie sind daran gewöhnt, dass sie auf mich scheißen konnten, und jetzt bin ich weniger als je bereit, das hinzunehmen.",-1.0071552748653017,2022,translator-A
"One person in particular has, very weirdly, tried to take credit for my weight loss.",take for [pron] weight loss,"Konkret eine Person hat verrückterweise versucht, die Anerkennung für meinen Gewichtsverlust für sich haben zu wollen.","Konkret eine Person hat verrückterweise versucht, die Anerkennung für meinen Gewichtsverlust für sich haben zu wollen.",0.1860450507740267,2022,translator-A
"Basically, they’ve insinuated that they were the driving force that got me here, under the guise of being supportive, when in reality they didn’t even know I was making these changes until I had already gone through with the RNY and lost well over 100lbs.",go with the rny,"Sie hat hauptsächlich angedeutet, sie sei die treibende Kraft gewesen, die mich soweit gebracht hat, indem sie so tat, als unterstütze sie mich, während sie in Wahrheit gar nicht wusste, dass ich diese Änderungen vornahm, bis ich bereits den Magen-Bypass hinter mir und über 50 kg abgenommen hatte.","Sie hat hauptsächlich angedeutet, sie sei die treibende Kraft gewesen, die mich soweit gebracht hat, indem sie so tat, als unterstütze sie mich, während sie in Wahrheit gar nicht wusste, dass ich diese Änderungen vornahm, bis ich bereits den Magen-Bypass hinter mir und über 50 kg abgenommen hatte.",-1.0071552748653017,2022,translator-A
The next morning I come into work and Jerry (not his real name) comes up to me looking pissed about something.,come up,"Als ich am nächsten Morgen zur Arbeit kam, kam Jerry (Name geändert) auf mich zu und sah stinksauer aus.","Als ich am nächsten Morgen zur Arbeit kam, kam Jerry (Name geändert) auf mich zu und sah stinksauer aus.",0.4991664502609086,2022,translator-A
"But I was told his pants started falling down, and he was struggling to pull them up while running and pushing a cart with a heavy socket set.",pull up,"Aber sie schilderten mir, wie seine Hose zu rutschen begann und er sich abmühte, sie wieder hochzuziehen, während er rannte und den Einkaufswagen mit einem schweren Schraubschlüsselsatz schob.","Aber sie schilderten mir, wie seine Hose zu rutschen begann und er sich abmühte, sie wieder hochzuziehen, während er rannte und den Einkaufswagen mit einem schweren Schraubschlüsselsatz schob.",-0.3404518173540344,2022,translator-A
He's clearly trying to get back in their good graces by hyping up an issue that isn't an immediate priority to make it seem like he's done a terrific job and is a terrific person!,get in [pron] good grace,"Er versucht ganz klar, sich wieder bei ihnen beliebt zu machen, indem er etwas übertreibt, was keine sofortige Priorität hat, und so tut, als habe er ganz tolle Arbeit geleistet und sei ein ganz toller Mensch.","Er versucht ganz klar, sich wieder bei ihnen beliebt zu machen, indem er etwas übertreibt, was keine sofortige Priorität hat, und so tut, als habe er ganz tolle Arbeit geleistet und sei ein ganz toller Mensch.",0.349416375980603,2022,translator-A
"Instead of going there, the bridge crew would take a turbolift ride right past it all the way down to deck 13.",take it,"Statt dorthin zu gehen, nahm die Brücken-Crew immer einen Turbolift, der direkt daran vorbeifuhr, bis hinunter zu Deck 13.","Statt dorthin zu gehen, nahm die Brücken-Crew immer einen Turbolift, der direkt daran vorbeifuhr, bis hinunter zu Deck 13.",0.5696752510633718,2022,translator-A
Other security solutions just don’t have the resources to keep up with new threats as they emerge.,keep up,"Andere Sicherheitslösungen verfügen einfach nicht über genügend Ressourcen, um mit neu aufkommenden Bedrohungen Schritt zu halten.","Andere Sicherheitslösungen verfügen einfach nicht über genügend Ressourcen, um mit neu aufkommenden Bedrohungen Schritt zu halten.",-0.2210466994043426,2022,translator-B
These issues are not in our control so please keep this in mind.,keep in mind,"Diese Probleme entziehen sich unserer Kontrolle, bedenken Sie dies bitte.","Diese Probleme entziehen sich unserer Kontrolle, bedenken Sie dies bitte.",0.359960851558662,2022,translator-B
"However I recommend you resetting it from your computer, even if you are logged in on your computer, this is for you to remember your password, as this information is important to know by memory",log on [pron] computer,"Ich empfehle Ihnen aber, es von Ihrem Computer aus zurückzusetzen, selbst wenn Sie beim Computer angemeldet sind, das ist, damit Sie sich Ihr Kennwort merken, da Sie diese Informationen auswendig wissen sollten","Ich empfehle Ihnen aber, es von Ihrem Computer aus zurückzusetzen, selbst wenn Sie beim Computer angemeldet sind, das ist, damit Sie sich Ihr Kennwort merken, da Sie diese Informationen auswendig wissen sollten",0.4945870787506435,2022,translator-B
For all the criticism of our Government not a single nation has got it exactly right.,get it,"So viel wir auch unsere Regierung kritisieren, kein einziges Land hat es wirklich richtig gemacht.","So viel wir auch unsere Regierung kritisieren, kein einziges Land hat es wirklich richtig gemacht.",0.4091093686374155,2022,translator-B
"A statement released on behalf of his family said: ""We cannot believe that Yahya has disappeared from our eyes.",disappear from [pron] eye,"In einer im Namen der Familie herausgegebenen Erklärung heißt es: „Wir können nicht glauben, dass Yahya aus unseren Augen verschwunden ist.","In einer im Namen der Familie herausgegebenen Erklärung heißt es: „Wir können nicht glauben, dass Yahya aus unseren Augen verschwunden ist.",0.3744130879590763,2022,translator-B
"Sold for £25 ($33) plus VAT and limited to only one item per person at several shops, the shirt has been in such demand that people queued around blocks to get it.",get it,"Das T-Shirt, das für £25 ($33) zzgl. MwSt. verkauft und in mehreren Geschäften auf ein Stück pro Person beschränkt wurde, ist so nachgefragt, dass die Kunden um den ganzen Block herum anstehen, um es zu kaufen.","Das T-Shirt, das für £25 ($33) zzgl. MwSt. verkauft und in mehreren Geschäften auf ein Stück pro Person beschränkt wurde, ist so nachgefragt, dass die Kunden um den ganzen Block herum anstehen, um es zu kaufen.",0.4332514209236763,2022,translator-B
"Amit Yoran, CEO of the cybersecurity firm Tenable, called it ""the single biggest, most critical vulnerability of the last decade"" - and possibly the biggest in the history of modern computing.",call it,"Amit Yoran, CEO der Cybersicherheits-Firma Tenable, nannte es die „größte, kritischste Schwachstelle des letzten Jahrzehnts“ – und möglicherweise die größte in der Geschichte moderner Computer.","Amit Yoran, CEO der Cybersicherheits-Firma Tenable, nannte es die „größte, kritischste Schwachstelle des letzten Jahrzehnts“ – und möglicherweise die größte in der Geschichte moderner Computer.",-0.9699984147172266,2022,translator-B
"This week the UN's humanitarian chief warned that Afghanistan's economic collapse was ""happening before our eyes"" and urged the international community to take action to stop ""the freefall"" before it leads to more deaths.",happen before [pron] eye,"Diese Woche warnte der Direktor für humanitäre Angelegenheiten der UNO davor, dass der wirtschaftliche Zusammenbruch von Afghanistan „vor unseren Augen geschah“ und drängte die internationale Gemeinschaft, den „freien Fall“ zu stoppen, bevor er zu noch mehr Toten führe.","Diese Woche warnte der Direktor für humanitäre Angelegenheiten der UNO davor, dass der wirtschaftliche Zusammenbruch von Afghanistan „vor unseren Augen geschah“ und drängte die internationale Gemeinschaft, den „freien Fall“ zu stoppen, bevor er zu noch mehr Toten führe.",0.3943992176834232,2022,translator-B
Step 8: Sign our names on a sheet of paper as we left to be clocked out.,clock out,"Schritt 8: Als wir gingen, zum Ausstempeln auf einem Blatt Papier unterschreiben.","Schritt 8: Als wir gingen, zum Ausstempeln auf einem Blatt Papier unterschreiben.",-1.0525442644586471,2022,translator-B
"I think I took it seriously because I've been sick a lot, and I hate it.",take it,"Ich habe das wohl ernst genommen, weil ich schon oft krank war und es hasse.","Ich habe das wohl ernst genommen, weil ich schon oft krank war und es hasse.",0.360459277724547,2022,translator-B
I agree with you.,agree with [pron],Ich stimme Ihnen zu.,Ich stimme Ihnen zu.,-1.3379364519927517,2022,translator-B
"Even if I'm not in the income level that would pay more taxes, I can still buy fewer things that are more expensive so that they can be made by people making a living wage and I can be willing to wait a few days to get it so that some gig worker doesn't have to be worked to the bone...",get it,"Auch wenn ich mich nicht in der Einkommensklasse befinde, die mehr Steuern zahlen würde, kann ich trotzdem weniger, aber teurere Dinge kaufen, damit sie von Personen hergestellt werden können, die damit genug zum Leben verdienen, und ich kann bereit sein, ein paar Tage darauf zu warten, damit sich dafür kein Arbeiter kaputtschinden muss.","Auch wenn ich mich nicht in der Einkommensklasse befinde, die mehr Steuern zahlen würde, kann ich trotzdem weniger, aber teurere Dinge kaufen, damit sie von Personen hergestellt werden können, die damit genug zum Leben verdienen, und ich kann bereit sein, ein paar Tage darauf zu warten, damit sich dafür kein Arbeiter kaputtschinden muss.",0.4174000471247648,2022,translator-B
I printed out the page and took it to my local shop.,take it,Ich druckte die Seite aus und nahm sie in das Geschäft vor Ort mit.,Ich druckte die Seite aus und nahm sie in das Geschäft vor Ort mit.,0.4434516569812173,2022,translator-B
"This could be the result of their complexes or mine, because I think they’re used to being able to shit on me and I, in turn, am now even less willing to take their shit.",shit on [pron],"Das kann das Ergebnis ihrer oder meiner Komplexe sein, denn ich denke, sie sind daran gewöhnt, dass sie auf mich scheißen konnten, und jetzt bin ich weniger als je bereit, das hinzunehmen.","Das kann das Ergebnis ihrer oder meiner Komplexe sein, denn ich denke, sie sind daran gewöhnt, dass sie auf mich scheißen konnten, und jetzt bin ich weniger als je bereit, das hinzunehmen.",-0.5805652923951667,2022,translator-B
"One person in particular has, very weirdly, tried to take credit for my weight loss.",take for [pron] weight loss,"Konkret eine Person hat verrückterweise versucht, die Anerkennung für meinen Gewichtsverlust für sich haben zu wollen.","Konkret eine Person hat verrückterweise versucht, die Anerkennung für meinen Gewichtsverlust für sich haben zu wollen.",0.1199659804798459,2022,translator-B
"Basically, they’ve insinuated that they were the driving force that got me here, under the guise of being supportive, when in reality they didn’t even know I was making these changes until I had already gone through with the RNY and lost well over 100lbs.",go with the rny,"Sie hat hauptsächlich angedeutet, sie sei die treibende Kraft gewesen, die mich soweit gebracht hat, indem sie so tat, als unterstütze sie mich, während sie in Wahrheit gar nicht wusste, dass ich diese Änderungen vornahm, bis ich bereits den Magen-Bypass hinter mir und über 50 kg abgenommen hatte.","Sie hat hauptsächlich angedeutet, sie sei die treibende Kraft gewesen, die mich soweit gebracht hat, indem sie so tat, als unterstütze sie mich, während sie in Wahrheit gar nicht wusste, dass ich diese Änderungen vornahm, bis ich bereits den Magen-Bypass hinter mir und über 50 kg abgenommen hatte.",-0.0259780347024484,2022,translator-B
The next morning I come into work and Jerry (not his real name) comes up to me looking pissed about something.,come up,"Als ich am nächsten Morgen zur Arbeit kam, kam Jerry (Name geändert) auf mich zu und sah stinksauer aus.","Als ich am nächsten Morgen zur Arbeit kam, kam Jerry (Name geändert) auf mich zu und sah stinksauer aus.",0.4838686736669488,2022,translator-B
"But I was told his pants started falling down, and he was struggling to pull them up while running and pushing a cart with a heavy socket set.",pull up,"Aber sie schilderten mir, wie seine Hose zu rutschen begann und er sich abmühte, sie wieder hochzuziehen, während er rannte und den Einkaufswagen mit einem schweren Schraubschlüsselsatz schob.","Aber sie schilderten mir, wie seine Hose zu rutschen begann und er sich abmühte, sie wieder hochzuziehen, während er rannte und den Einkaufswagen mit einem schweren Schraubschlüsselsatz schob.",0.3026926495101822,2022,translator-B
He's clearly trying to get back in their good graces by hyping up an issue that isn't an immediate priority to make it seem like he's done a terrific job and is a terrific person!,get in [pron] good grace,"Er versucht ganz klar, sich wieder bei ihnen beliebt zu machen, indem er etwas übertreibt, was keine sofortige Priorität hat, und so tut, als habe er ganz tolle Arbeit geleistet und sei ein ganz toller Mensch.","Er versucht ganz klar, sich wieder bei ihnen beliebt zu machen, indem er etwas übertreibt, was keine sofortige Priorität hat, und so tut, als habe er ganz tolle Arbeit geleistet und sei ein ganz toller Mensch.",0.4887685119440029,2022,translator-B
