src,LVC_Candidate,mt,ref,score,year,system
"The Stena Impero was officially given permission to leave on Monday but was kept in port until a probe into the ship's conduct completed, the New York Times reported.",give permission,"Die Stena Impero erhielt offiziell die Erlaubnis, am Montag abzureisen, wurde jedoch im Hafen gehalten, bis eine Untersuchung des Schiffsverhaltens abgeschlossen war, berichtete die New York Times.","Die Stena Impero erhielt am Montag die offizielle Genehmigung zum Auslaufen, allerdings wurde das Schiff bis zur Beendigung der Untersuchung im Hafen festgehalten, so die New York Times.",0.484131719803373,2020,HUMAN-B
"The Trump administration most recently blamed Iran for drone attacks on Saudi Arabian oil facilities, which Tehran denies having any involvement with.",have involvement,"Die Trump-Regierung beschuldigte den Iran zuletzt der Drohnenangriffe auf saudi-arabische Ölfabriken, an denen Teheran keine Beteiligung hat.","Die Regierung der USA hat den Iran zuletzt für Drohnenangriffe auf saudi-arabische Ölraffinerien verantwortlich gemacht, für die Teheran jede Schuld von sich weist.",0.465756615570595,2020,HUMAN-B
"The capsid shell is what protects them, and as scientists discovered their structure, they proposed that capsids could have different sizes and hold different amounts of genome, and therefore could infect hosts differently.",have size,"Die Kapsidhülle schützt sie, und als Wissenschaftler ihre Struktur entdeckten, schlugen sie vor, dass Kapside unterschiedliche Größen haben und unterschiedliche Mengen an Genom enthalten könnten und daher Wirte unterschiedlich infizieren könnten.","Die Kapsid-Hülle schützt das Virus, und als Wissenschaftler deren Struktur entdeckten, schlugen sie vor, dass Kapside unterschiedliche Größen aufweisen und über eine unterschiedliche Anzahl an Genomen verfügen könnten, was Wirte auf unterschiedliche Weisen beeinflussen könnte.",0.866779408273787,2020,HUMAN-B
"The company got its start thanks to Sun co-founder Andy Bechtolsheim who invested $100,000; in June 1999, the company had raised a $25 million round from Sequoia Capital and Kleiner Perkins. Google moved to its Mountain View location in the same year, where it remains. In 2001, the company was granted a patent for its technology.",get start,"Das Unternehmen startete dank Sun-Mitbegründer Andy Bechtolsheim, der 100.000 US-Dollar investierte. Im Juni 1999 hatte das Unternehmen 25 Millionen US-Dollar von Sequoia Capital und Kleiner Perkins gesammelt. Google zog im selben Jahr an seinen Standort in Mountain View, wo es verbleibt. Im Jahr 2001 wurde dem Unternehmen ein Patent für seine Technologie erteilt.","Das Unternehmen verdankt seinen Start dem Mitbegründer der Sun, Andy Bechtolsheim, der 100.000 Dollar investierte; Im Juni 1999 hatte das Unternehmen rund 25 Millionen Dollar von Sequoia Capital und Kleiner Perkins gesammelt. Im selben Jahr zog Google an seinen Standort in Mountain View um, wo es nach wie vor niedergelassen ist. Das Unternehmen hat 2001 ein Patent für seine Technologie erhalten.",0.596138242251183,2020,HUMAN-B
"But other pole vaulters who spray a sticky grip enhancer on their hands might have more difficulty holding onto their poles in the humidity, he said.",have difficulty,"Aber andere Stabhochspringer, die einen klebrigen Griffverstärker auf ihre Hände sprühen, könnten größere Schwierigkeiten haben, ihre Stangen in der Luftfeuchtigkeit festzuhalten, sagte er.","Aber andere Stabhochspringer, die ein Haftspray auf ihre Hände sprühen, würden durch die Luftfeuchtigkeit mehr Schwierigkeiten haben, ihre Stäbe festzuhalten, sagte er.",0.801231401009308,2020,HUMAN-B
"But Rep. Dan Kildee, a Michigan Democrat, said the timing of the recess has its upsides.",have upside,"Aber Rep. Dan Kildee, ein Demokrat aus Michigan, sagte, der Zeitpunkt der Pause habe seine Vorteile.","Aber der Abgeordnete Dan Kildee, ein Demokrat aus Michigan, sagte, dass der Zeitpunkt der Pause durchaus seine Vorteile hat.",0.464756930806045,2020,HUMAN-B
"The vessel's seizure, however, was widely seen as retaliatory for British forces capturing a tanker off Gibraltar on suspicion of transporting Persian oil to Syria in violation of international sanctions. The ship was released in mid-August despite the Trump administration making a last-ditch attempt to length its detention.",make attempt,"Die Beschlagnahme des Schiffes wurde jedoch allgemein als Vergeltung für britische Streitkräfte angesehen, die einen Tanker vor Gibraltar gefangen nahmen, weil sie den Verdacht hatten, persisches Öl unter Verstoß gegen internationale Sanktionen nach Syrien zu transportieren. Das Schiff wurde Mitte August freigelassen, obwohl die Trump-Regierung einen letzten Versuch unternahm, die Haft zu verlängern.","Die Festsetzung des Schiffs wurde jedoch allgemein als Vergeltung gegenüber der britischen Streitkräfte gesehen, da diese einen Tanker vor Gibraltar unter ihre Kontrolle brachten, der unter dem Verdacht stand, entgegen internationaler Sanktionen persisches Öl nach Syrien zu transportieren. Das Schiff wurde Mitte August freigegeben, obwohl die US-Regierung in letzter Minute versuchte, eine Verlängerung der Festsetzung zu erreichen.",0.465756615570595,2020,HUMAN-B
"A woman accused of shoplifting at a Walmart in Mexico City took drastic measures to prove her innocence, stripping stark naked in the middle of the supermarket as a stunned security guard looked on.",take measure,"Eine Frau, die des Ladendiebstahls bei einem Walmart in Mexiko-Stadt beschuldigt wurde, ergriff drastische Maßnahmen, um ihre Unschuld zu beweisen, und zog sich mitten im Supermarkt nackt aus, als ein fassungsloser Wachmann zusah.","Eine Frau, die des Ladendiebstahls in einem Walmart in Mexiko-Stadt beschuldigt wurde, hat zu drastischen Maßnahmen gegriffen, um ihre Unschuld zu beweisen und zog sich mitten im Supermarkt vor den Augen eines verdutzten Wachmanns völlig nackt aus.",0.66548834166455,2020,HUMAN-B
"Humiliation in the courts at home is a taste of what awaits Johnson in Brussels if he tries to weasel out of his commitments to request an extension. That will comfort European officials, who would most probably agree to it. Mainly because taking more time to find a solution reduces the threat of a no-deal Brexit, which would be economically harmful to both sides.",take time,"Die Demütigung vor den Gerichten zu Hause ist ein Vorgeschmack darauf, was Johnson in Brüssel erwartet, wenn er versucht, aus seinen Verpflichtungen herauszukommen, eine Verlängerung zu beantragen. Das wird europäische Beamte trösten, die dem höchstwahrscheinlich zustimmen würden. Hauptsächlich, weil mehr Zeit für die Suche nach einer Lösung die Gefahr eines No-Deal-Brexit verringert, der für beide Seiten wirtschaftlich schädlich wäre.","Die Erniedrigungen vor den Gerichten zu Hause sind ein Vorgeschmack auf das, was Johnson in Brüssel erwartet, wenn er versucht, sich aus seinen Verpflichtungen zu stehlen und eine Verlängerung zu ersuchen. Das wird die europäischen Beamten beruhigen, die dem höchstwahrscheinlich zustimmen würden. Vor allem, weil mehr Zeit für die Lösungsfindung die Gefahr eines „No-Deal-Brexit“ verringern würde, der für beide Seiten wirtschaftlich schädlich wäre.",0.488923002756447,2020,HUMAN-B
But Mr Puglia insists he was just doing his job.,do job,"Aber Herr Apulien besteht darauf, dass er gerade seinen Job gemacht hat.","Aber Joseph Puglia besteht darauf, dass er nur seinen Job gemacht hat.",1.07128543900111,2020,HUMAN-B
"Yet European diplomats can also see that the political bedlam in the UK lends itself to delay without decisions. Lawmakers in Parliament were able to set aside their differences to tie Johnson's hands and seek an extension, but that's about all they can agree on. This is the same Parliament that rejected the former prime minister Theresa May's hard-fought Brexit deal with the EU three times. Unless there's an election - another decision on which MPs have a final say - that won't change.",have say,"Europäische Diplomaten können jedoch auch erkennen, dass sich das politische Chaos in Großbritannien ohne Entscheidungen verzögern lässt. Die Gesetzgeber im Parlament konnten ihre Differenzen beiseite legen, um Johnsons Hände zu binden und eine Verlängerung zu beantragen, aber das ist ungefähr alles, worüber sie sich einig sein können. Dies ist das gleiche Parlament, das den hart umkämpften Brexit-Deal der ehemaligen Premierministerin Theresa May mit der EU dreimal abgelehnt hat. Es sei denn, es gibt eine Wahl - eine weitere Entscheidung, bei der die Abgeordneten das letzte Wort haben -, das wird sich nicht ändern.","Doch die europäischen Diplomaten sehen auch, dass sich der politische Tumult im Vereinigten Königreich für eine Verzögerung ohne Entscheidungen anbietet. Die Gesetzgeber im Parlament konnten ihre Differenzen beilegen, um so Johnson die Hände zu binden und eine Verlängerung zu beantragen, aber das ist so ziemlich alles, worauf sie sich einigen konnten. Es handelt sich um dasselbe Parlament, das den hart umkämpften Brexit-Deal der ehemaligen Premierministerin Theresa May mit der EU dreimal abgelehnt hat. Sofern es keine Neuwahlen gibt - eine weitere Entscheidung, bei der die Abgeordneten das letzte Wort haben - wird sich daran nichts ändern.",0.627663624886383,2020,HUMAN-B
"In June, the government had compulsorily retired 15 commissioner-level officials of CBIC on charges of corruption, collecting and giving bribes, smuggling and even criminal conspiracy. Prior to that, the government had compulsorily retired 12 senior IRS officials from the Income Tax department over charges of corruption, sexual harassment, disproportionate assets under Rule 56 (J) of the Central Civil Services (Pension) Rules.",give bribe,"Im Juni hatte die Regierung 15 Beamte auf Kommissarebene der CBIC wegen Korruption, Sammeln und Geben von Bestechungsgeldern, Schmuggel und sogar krimineller Verschwörung zwangsweise in den Ruhestand versetzt. Zuvor hatte die Regierung 12 hochrangige IRS-Beamte aus der Einkommensteuerabteilung wegen Korruptionsvorwürfen, sexueller Belästigung und unverhältnismäßigem Vermögen gemäß Regel 56 (J) der Vorschriften für den zentralen öffentlichen Dienst (Rente) zwangsweise in den Ruhestand versetzt.","Im Juni hatte die Regierung 15 Beamte auf Kommissionsebene des CBIC unter dem Vorwurf der Korruption, des Sammelns und Verteilens von Bestechungsgeldern, des Schmuggels und sogar der kriminellen Verschwörung zwangsweise in den Ruhestand versetzt. Zuvor hatte die Regierung 12 hochrangige Finanzamtsbeamte der Einkommenssteuerabteilung aufgrund von Anklagen wegen Korruption, sexueller Belästigung und unverhältnismäßigen Vermögens, beruhend auf Regel 56 (J) der Central Civil Services (Pension) Rules, zwangsweise in den Ruhestand versetzt.",0.596549833893155,2020,HUMAN-B
"On Thursday, The Times published exclusive details about the identity of the whistle-blower whose claims led Democrats to begin an impeachment inquiry against President Trump this week. (The article reported that the whistle-blower is a C.I.A. officer who was previously detailed to work at the White House and had expertise on Ukraine.)",have expertise,"Am Donnerstag veröffentlichte die Times exklusive Details über die Identität des Hinweisgebers, dessen Behauptungen die Demokraten veranlassten, diese Woche eine Amtsenthebungsuntersuchung gegen Präsident Trump einzuleiten. (In dem Artikel wurde berichtet, dass es sich bei dem Whistleblower um einen C.I.A.-Beamten handelt, der zuvor für die Arbeit im Weißen Haus eingesetzt worden war und über Fachkenntnisse in der Ukraine verfügte.)","Am Donnerstag veröffentlichte The Times exklusive Details über die Identität des Whistleblowers, dessen Forderungen die Demokraten dazu veranlassten, diese Woche ein Amtsenthebungsverfahren gegen US-Präsident Trump einzuleiten. (In dem Artikel wurde berichtet, dass es sich beim Whistleblower um einen CIA-Mitarbeiter handelt, der bereits für das Weiße Haus gearbeitet hat und Ukraine-Experte war.)",0.394127834144779,2020,HUMAN-B
"In Baloch's case, her parents initially insisted their son would be given no absolution.",give absolution,"In Belutschs Fall bestanden ihre Eltern zunächst darauf, dass ihrem Sohn keine Absolution gegeben würde.","Im Falle Balochs bestanden ihre Eltern zunächst darauf, dass ihr Sohn keine Absolution erhalten würde.",0.46245847473329,2020,HUMAN-B
"International revulsion at the killing had seen the Pakistani state take the unprecedented step of declaring itself an heir alongside the parents, however, forcing the case to move ahead.",take step,"Die internationale Abneigung gegen den Mord hatte dazu geführt, dass der pakistanische Staat den beispiellosen Schritt unternommen hatte, sich neben den Eltern zum Erben zu erklären, was den Fall jedoch zwang, weiterzumachen.","Die internationale Entrüstung über den Mord hatte den pakistanischen Staat jedoch zu dem beispiellosen Schritt veranlasst, sich an der Seite der Eltern zum Erben zu erklären, was den Fall vorantreibt.",0.46245847473329,2020,HUMAN-B
"This grieving father said he has no idea who would want to hurt his son, and he said he still didn't know who was in the car with him when he was shot.",have idea,"Dieser trauernde Vater sagte, er habe keine Ahnung, wer seinen Sohn verletzen möchte, und er sagte, er wisse immer noch nicht, wer mit ihm im Auto war, als er erschossen wurde.","Der trauernde Vater sagte, dass er keine Ahnung habe, wer seinem Sohn etwas antun wollen würde, und sagte, dass er immer noch nicht wisse, wer sich mit ihm im Auto befand, als er erschossen wurde.",0.336860319981845,2020,HUMAN-B
"Alford said his son was a star football player at Alemany High School, then a stand-out safety on the Long Beach City College football team. Alford said his son was working toward playing for a Division 1 school and had dreams of becoming a nurse.",have dream,"Alford sagte, sein Sohn sei ein Star-Footballspieler an der Alemany High School gewesen, damals eine herausragende Sicherheit in der Fußballmannschaft des Long Beach City College. Alford sagte, sein Sohn arbeite daran, für eine Schule der Division 1 zu spielen, und träume davon, Krankenschwester zu werden.","Alford sagte, dass sein Sohn ein bekannter American Football-Spieler an der Alemany High School und danach ein herausragender Safety-Spieler im Long Beach City College American Football-Team war. Alford sagte, dass sein Sohn hart dafür trainierte, für eine Division 1-Schule zu spielen und dass er davon träumte, ein Krankenpfleger zu werden.",0.336860319981845,2020,HUMAN-B
"Outside the United States, Gandhi had a similar effect. Nelson Mandela, the Dalai Lama, Nobel Peace Prize-winner Malala Yousafzai and climate change activists, to give just a few examples, have acknowledged Gandhi as a guiding light.",have effect,"Außerhalb der USA hatte Gandhi einen ähnlichen Effekt. Nelson Mandela, der Dalai Lama, der Friedensnobelpreisträger Malala Yousafzai und Aktivisten des Klimawandels, um nur einige Beispiele zu nennen, haben Gandhi als richtungsweisendes Licht anerkannt.","Gandhi erzielte auch außerhalb der USA eine ähnliche Wirkung. Unter anderen gaben Nelson Mandela, der Dalai Lama, die Friedensnobelpreisträgerin Malala Yousafzai und die Klimaaktivisten an, dass sie Gandhi als ein Leitbild ansehen.",1.36642427791255,2020,HUMAN-B
Minassian said that he had contact with a killer in California who was angry at women who had rejected him.,have contact,"Minassian sagte, er habe Kontakt zu einem Mörder in Kalifornien, der wütend auf Frauen sei, die ihn abgelehnt hätten.","Minassian erwähnte unter anderem, Kontakt zu einem Mörder in Kalifornien gehabt zu haben, der es den Frauen zeigen wollte, die ihn zurückgewiesen hatten.",0.911949695355709,2020,HUMAN-B
"And Oregon's state university workers aren't the only ones taking action. Oregon is a powder keg of militancy right now, and its fuse is now burning bright and hot. Grocery store workers at the Fred Meyer supermarket chain are ramping up their campaign against their employer, and while there are no official plans to strike yet, tensions are running high; their union, United Food and Commercial Workers Local 555, has already called for a boycott, and filed an unfair labor practice report against the chain.",take action,"Und Oregons staatliche Universitätsangestellte sind nicht die einzigen, die Maßnahmen ergreifen. Oregon ist momentan ein Pulverfass der Militanz, und seine Zündschnur brennt jetzt hell und heiß. Die Mitarbeiter der Lebensmittelgeschäfte der Supermarktkette Fred Meyer verstärken ihre Kampagne gegen ihren Arbeitgeber, und obwohl es noch keine offiziellen Streikpläne gibt, sind die Spannungen hoch. Ihre Gewerkschaft United Food and Commercial Workers Local 555 hat bereits einen Boykott gefordert und einen Bericht über unlautere Arbeitspraktiken gegen die Kette eingereicht.","Und die Beschäftigten an den staatlichen Universitäten von Oregon sind dabei nicht die einzigen, die zu Maßnahmen greifen. Oregon ist zur Zeit das Pulverfass der Militanz, und seine Lunte lässt jetzt Funken sprühen. Die Angestellten im Lebensmittelbereich der Supermarktkette Fred Meyer erheben verstärkt ihre gemeinsame Stimme gegen ihren Arbeitgeber, und selbst wenn noch keine offiziellen Streikpläne vorhanden sind, sind die Spannungen hoch; ihre Gewerkschaft United Food and Commercial Workers Local 555 hat unter den Mitarbeitern bereits zu einem Boykott aufgerufen und einen Bericht über unlautere Arbeitspraktiken gegen die Kette eingereicht.",0.623547486262432,2020,HUMAN-B
Jonathan Van Ness Just Hung Out With Nancy Pelosi And They've Got A Plan,get plan,Jonathan Van Ness hat gerade Nancy Pelosi ausgehängt und sie haben einen Plan,Jonathan Van Ness und Nancy Pelosi haben jetzt zusammen einen Plan geschmiedet,0.194420521520902,2020,HUMAN-C
"The Stena Impero was officially given permission to leave on Monday but was kept in port until a probe into the ship's conduct completed, the New York Times reported.",give permission,"Die Stena Impero erhielt offiziell die Erlaubnis, am Montag abzufahren, wurde aber im Hafen festgehalten, bis eine Untersuchung des Verhaltens des Schiffes abgeschlossen war, berichtete die New York Times.","Die Stena Impero erhielt am Montag die offizielle Genehmigung zum Auslaufen, allerdings wurde das Schiff bis zur Beendigung der Untersuchung im Hafen festgehalten, so die New York Times.",-0.0639539077118645,2020,HUMAN-C
"On Thursday, The Times published exclusive details about the identity of the whistle-blower whose claims led Democrats to begin an impeachment inquiry against President Trump this week. (The article reported that the whistle-blower is a C.I.A. officer who was previously detailed to work at the White House and had expertise on Ukraine.)",have expertise,"Am Donnerstag veröffentlichte die Times exklusive Details über die Identität des Whistleblowers, dessen Behauptungen die Demokraten dazu veranlassten, in dieser Woche eine Anklageerhebung gegen Präsident Trump zu beginnen. (Der Artikel berichtete, dass der Whistleblower ein C.I.A.-Offizier ist, der zuvor detailliert im Weißen Haus arbeitete und über Expertise in der Ukraine verfügte.)","Am Donnerstag veröffentlichte The Times exklusive Details über die Identität des Whistleblowers, dessen Forderungen die Demokraten dazu veranlassten, diese Woche ein Amtsenthebungsverfahren gegen US-Präsident Trump einzuleiten. (In dem Artikel wurde berichtet, dass es sich beim Whistleblower um einen CIA-Mitarbeiter handelt, der bereits für das Weiße Haus gearbeitet hat und Ukraine-Experte war.)",0.458321831980528,2020,HUMAN-C
"Weeks ago, worldwide media reported that the former pilot had been admitted for treatment at a hospital in Paris. Sabine Kehm, Schumi's long-time manager and longtime family friend of the Schumacher family, made the statement.",make statement,"Vor Wochen berichteten weltweit Medien, dass der ehemalige Pilot zur Behandlung in ein Krankenhaus in Paris eingeliefert worden sei. Sabine Kehm, Schumis langjährige Managerin und langjährige Familienfreundin der Familie Schumacher, gab die Erklärung ab.","Vor einigen Wochen berichteten Medien weltweit, dass der Ex-Formel-1-Pilot zur Behandlung in ein Pariser Krankenhaus eingeliefert wurde. Die Erklärung stammt von Sabine Kehm, Schumis langjähriger Managerin und langjähriger Freundin der Familie Schumacher.",0.722255421932342,2020,HUMAN-C
U.S. officials in May said they'd received reports consistent with a chemical attack in northwest Syria but did not offer a definitive conclusion at the time.,offer conclusion,"US-Beamte sagten im Mai, dass sie Berichte erhalten hätten, die mit einem chemischen Angriff im Nordwesten Syriens übereinstimmten, aber zu diesem Zeitpunkt keine endgültige Schlussfolgerung boten.","US-Beamte gaben im Mai an, dass sie Berichte erhalten hätten, die auf einen chemischen Angriff im Nordwesten Syriens hindeuteten, gaben aber damals keine endgültige Schlussfolgerung ab.",-0.337558909509187,2020,HUMAN-C
The drive is an important part of the bank's efforts to defend its global presence at a time when some analysts and investors are saying it should shrink or exit markets like the United States where it makes returns below its cost of capital.,make return,"Der Vorstoß ist ein wichtiger Teil der Bemühungen der Bank, ihre globale Präsenz in einer Zeit zu verteidigen, in der einige Analysten und Investoren sagen, dass sie Märkte wie die Vereinigten Staaten schrumpfen oder verlassen sollte, wo sie Renditen unterhalb ihrer Kapitalkosten erzielt.","Die Initiative gehört als wichtiger Teil zu den Bemühungen der Bank, ihre globale Marktpräsenz zu verteidigen, zu einer Zeit, in der diverse Analysten und Investoren mutmaßen, dass diese im Schrumpfen begriffen ist oder empfehlen, Märkte wie die USA, wo sie Renditen unterhalb ihrer Kapitalkosten erzielt, zu verlassen.",-0.534662315135163,2020,HUMAN-C
"West Bengal government has plans to set up a museum at the north Kolkata house of 19th century social reformer Ishwar Chandra Vidyasagar where he had spent the last few years of his life, state minister Partha Chatterjee said.",have plan,"Die Regierung von Westbengalen plant, ein Museum im Haus des Sozialreformers Ishwar Chandra Vidyasagar aus dem 19. Jahrhundert im Norden von Kalkutta einzurichten, wo er die letzten Jahre seines Lebens verbracht hatte, sagte die Staatsministerin Partha Chatterjee.","Laut Staatsminister Partha Chatterjee plant die Regierung Westbengalens die Einrichtung eines Museums in dem Haus in Nordkolkata, in dem der Sozialreformer Ishwar Chandra Vidyasagar aus dem 19. Jahrhundert die letzten Jahre seines Lebens verbracht hat.",0.522969835879815,2020,HUMAN-C
"Alford said his son was a star football player at Alemany High School, then a stand-out safety on the Long Beach City College football team. Alford said his son was working toward playing for a Division 1 school and had dreams of becoming a nurse.",have dream,"Alford sagte, sein Sohn sei ein Star-Fußballer an der Alemany High School, dann eine herausragende Sicherheit für das Long Beach City College-Fußballteam. Alford sagte, sein Sohn arbeite daran, für eine Schule der Division 1 zu spielen und träumte davon, Krankenschwester zu werden.","Alford sagte, dass sein Sohn ein bekannter American Football-Spieler an der Alemany High School und danach ein herausragender Safety-Spieler im Long Beach City College American Football-Team war. Alford sagte, dass sein Sohn hart dafür trainierte, für eine Division 1-Schule zu spielen und dass er davon träumte, ein Krankenpfleger zu werden.",0.682386865589411,2020,HUMAN-C
"This grieving father said he has no idea who would want to hurt his son, and he said he still didn't know who was in the car with him when he was shot.",have idea,"Dieser trauernde Vater sagte, er habe keine Ahnung, wer seinem Sohn wehtun wolle, und er sagte, er wisse immer noch nicht, wer mit ihm im Auto war, als er erschossen wurde.","Der trauernde Vater sagte, dass er keine Ahnung habe, wer seinem Sohn etwas antun wollen würde, und sagte, dass er immer noch nicht wisse, wer sich mit ihm im Auto befand, als er erschossen wurde.",0.682386865589411,2020,HUMAN-C
"The vessel's seizure, however, was widely seen as retaliatory for British forces capturing a tanker off Gibraltar on suspicion of transporting Persian oil to Syria in violation of international sanctions. The ship was released in mid-August despite the Trump administration making a last-ditch attempt to length its detention.",make attempt,"Die Beschlagnahme des Schiffes wurde jedoch weithin als Vergeltung für die britischen Truppen gesehen, die einen Tanker vor Gibraltar gefangen nahmen, weil sie den Verdacht hatten, unter Verletzung internationaler Sanktionen persisches Öl nach Syrien zu transportieren.","Die Festsetzung des Schiffs wurde jedoch allgemein als Vergeltung gegenüber der britischen Streitkräfte gesehen, da diese einen Tanker vor Gibraltar unter ihre Kontrolle brachten, der unter dem Verdacht stand, entgegen internationaler Sanktionen persisches Öl nach Syrien zu transportieren. Das Schiff wurde Mitte August freigegeben, obwohl die US-Regierung in letzter Minute versuchte, eine Verlängerung der Festsetzung zu erreichen.",-0.301103121746687,2020,HUMAN-C
We decided to publish limited information about the whistle-blower - including the fact that he works for a nonpolitical agency and that his complaint is based on an intimate knowledge and understanding of the White House - because we wanted to provide information to readers that allows them to make their own judgments about whether or not he is credible.,make judgment,"Wir beschlossen, begrenzte Informationen über den Whistleblower zu veröffentlichen – einschließlich der Tatsache, dass er für eine unpolitische Agentur arbeitet und dass seine Beschwerde auf einem intimen Wissen und Verständnis des Weißen Hauses beruht -, weil wir den Lesern Informationen geben wollten, die es ihnen ermöglichen, ihre eigenen Urteile darüber zu fällen, ob er glaubwürdig ist oder nicht.","Wir haben uns dazu entschieden, eingeschränkte Informationen über den Whistleblower zu veröffentlichen – unter der Berücksichtigung der Tatsache, dass er für eine unpolitische Organisation arbeitet und dass seine Behauptungen auf detaillierten Kenntnissen und dem Verständnis des Weißen Hauses beruhen –, weil wir den Lesern Informationen zur Verfügung stellen wollten, um sich selbst ein Urteil über dessen Glaubwürdigkeit bilden zu können.",0.581879441111089,2020,HUMAN-C
"India and France have a strategic partnership, initiated in January 1998 during Jacques Chirac's first visit to India. He again visited the country as president in 2006.",have partnership,"Indien und Frankreich haben eine strategische Partnerschaft, die im Januar 1998 während Jacques Chiracs erstem Besuch in Indien initiiert wurde. Er besuchte das Land erneut als Präsident 2006.","Indien und Frankreich pflegen eine strategische Partnerschaft, die im Januar 1998 während des ersten Besuches von Jacques Chirac in Indien ins Leben gerufen wurde. Im Jahr 2006 besuchte er das Land als Staatspräsident abermals.",0.76287177470063,2020,HUMAN-C
"The Trump administration most recently blamed Iran for drone attacks on Saudi Arabian oil facilities, which Tehran denies having any involvement with.",have involvement,"Die Trump-Regierung hat den Iran zuletzt für Drohnenangriffe auf saudisch-arabische Ölanlagen verantwortlich gemacht, an denen Teheran jede Beteiligung verweigert.","Die Regierung der USA hat den Iran zuletzt für Drohnenangriffe auf saudi-arabische Ölraffinerien verantwortlich gemacht, für die Teheran jede Schuld von sich weist.",-0.0956831197945325,2020,HUMAN-C
"It received rave reviews at its Venice International Film Festival premiere this year, taking the top prize. The film is a psychological thriller loosely based on the comic book series. Some commenters voiced concerns that it may cause harm by depicting the protagonist in a sympathetic way and including graphic and realistic violence. However, the creative team behind it said their work is meant for mature audiences who are expected to be able to tell right from wrong.",take prize,"Der Film ist ein psychologischer Thriller, der lose auf der Comic-Serie basiert. Einige Kommentatoren äußerten Bedenken, dass er Schaden anrichten könnte, indem er den Protagonisten auf sympathische Weise darstellt und grafische und realistische Gewalt einbezieht. Das kreative Team dahinter sagte jedoch, dass ihre Arbeit für ein reifes Publikum gedacht ist, von dem erwartet wird, dass es in der Lage sein wird, Recht von Unrecht zu unterscheiden.","Der Film erhielt bei seiner Premiere auf den Internationalen Filmfestspielen von Venedig großes Lob und gewann dort den Hauptpreis. Der psychologische Thriller basiert lose auf der Comic-Serie. Einige Kommentatoren äußerten Bedenken, dass dieser Film Schäden anrichten könnte, wenn der Protagonist auf eine sympathische Weise portraitiert und gleichzeitig grafische und realistische Gewalt gezeigt werden würden. Allerdings sagte das kreative Team hinter dem Film, dass sich der Film an eine erwachsene Zielgruppe richte, von der erwartet werden könne, dass sie Gut und Böse unterscheiden kann.",-0.301103121746687,2020,HUMAN-C
"A woman accused of shoplifting at a Walmart in Mexico City took drastic measures to prove her innocence, stripping stark naked in the middle of the supermarket as a stunned security guard looked on.",take measure,"Eine Frau, die des Ladendiebstahls bei einem Walmart in Mexiko-Stadt beschuldigt wird, unternahm drastische Maßnahmen, um ihre Unschuld zu beweisen, und zog sich nackt mitten im Supermarkt aus, als ein verblüffter Sicherheitsbeamter zusah.","Eine Frau, die des Ladendiebstahls in einem Walmart in Mexiko-Stadt beschuldigt wurde, hat zu drastischen Maßnahmen gegriffen, um ihre Unschuld zu beweisen und zog sich mitten im Supermarkt vor den Augen eines verdutzten Wachmanns völlig nackt aus.",1.04620106653573,2020,HUMAN-C
"But Rep. Dan Kildee, a Michigan Democrat, said the timing of the recess has its upsides.",have upside,"Aber Rep. Dan Kildee, ein Michigan-Demokrat, sagte, der Zeitpunkt der Pause habe seine Vorteile.","Aber der Abgeordnete Dan Kildee, ein Demokrat aus Michigan, sagte, dass der Zeitpunkt der Pause durchaus seine Vorteile hat.",0.230581707148941,2020,HUMAN-C
"The company got its start thanks to Sun co-founder Andy Bechtolsheim who invested $100,000; in June 1999, the company had raised a $25 million round from Sequoia Capital and Kleiner Perkins. Google moved to its Mountain View location in the same year, where it remains. In 2001, the company was granted a patent for its technology.",get start,"Den Anfang machte das Unternehmen dank des Mitbegründers von Sun, Andy Bechtolsheim, der 100.000 Dollar investierte; im Juni 1999 hatte das Unternehmen eine 25-Millionen-Dollar-Runde von Sequoia Capital und Kleiner Perkins gewonnen. Google zog im selben Jahr an seinen Standort in Mountain View, wo es verbleibt. 2001 erhielt das Unternehmen ein Patent für seine Technologie.","Das Unternehmen verdankt seinen Start dem Mitbegründer der Sun, Andy Bechtolsheim, der 100.000 Dollar investierte; Im Juni 1999 hatte das Unternehmen rund 25 Millionen Dollar von Sequoia Capital und Kleiner Perkins gesammelt. Im selben Jahr zog Google an seinen Standort in Mountain View um, wo es nach wie vor niedergelassen ist. Das Unternehmen hat 2001 ein Patent für seine Technologie erhalten.",0.643743153034483,2020,HUMAN-C
"Iranian President Hassan Rouhani makes a speech during a ceremony in Tehran, Iran on January 10, 2019.",make speech,"Der iranische Präsident Hassan Rouhani hält am 10. Januar 2019 in Teheran, Iran, eine Rede.","Der iranische Präsident Hassan Rouhani hält am 10. Januar 2019 im Rahmen einer Zeremonie eine Rede in Teheran, Iran.",0.393656945534322,2020,HUMAN-C
