src,LVC_Candidate,mt,ref,score,year,system
"This grieving father said he has no idea who would want to hurt his son, and he said he still didn't know who was in the car with him when he was shot.",have idea,这位悲痛的父亲说，他不知道谁想伤害他的儿子，他说，他仍然不知道谁与他在车里时，他被枪杀。,这位悲伤的父亲说道，他不知道谁会想要伤害他的儿子，也仍不知道他儿子被枪杀时车内还有谁。,0.779972132022478,2020,HUMAN-A
"Vice President Mike Pence also had interactions with Ukrainian leaders, the whistle-blower complaint shows, and he met with Zelensky in Poland earlier this month. He said neither Joe Biden or Hunter Biden were discussed.",have interaction,副总统迈克·彭斯还与乌克兰领导人有过互动，检举者称，他本月早些时候在波兰会见了泽伦斯基。他说，无论是乔·拜登还是亨特·拜登都没有被讨论。,告密者的投诉表明，副总统彭斯也与乌克兰领导人进行了互动，他本月早些时候还在波兰会见了泽连斯基。他说没有讨论过乔·拜登或亨特·拜登。,0.185684222554444,2020,HUMAN-A
"Sources said the action was in line with Prime Minister Narendra Modi's address to the nation from the ramparts of the Red Fort when he had said some black sheep in the tax administration may have misused their powers and harassed taxpayers, either by targeting honest assesses or taking excessive action for minor or procedural violations.",take action,消息人士说，这一行动符合总理纳伦德拉·莫迪在红堡的城墙上向全国发表的讲话，当时他说，税务管理部门的一些黑羊可能滥用权力，骚扰纳税人，或者以诚实评估为目标，或者对轻微或程序上的违法行为采取过度行动。,消息人士说，这一行动符合莫迪总理在红堡向全国发表的讲话，当时莫迪曾表示，税务部门的一些害群之马可能滥用权力，骚扰纳税人，要么针对诚实的评估对象，要么对轻微或程序性违规行为采取过度行动。,0.395703186403132,2020,HUMAN-A
"The United States said in May it had received numerous reports that appeared consistent with chemical exposure after an attack by the forces of Bashar al-Assad, the Syrian president, in northwestern Syria, but it had made no definitive conclusion as to whether they used chemical weapons.",make conclusion,美国今年5月表示，在叙利亚西北部叙利亚总统巴沙尔·阿萨德（Bashar al-Assad）的部队发动袭击后，美国收到了许多似乎与化学品接触相一致的报告，但尚未确定他们是否使用了化学武器。,美国表示，今年 5 月份，美国收到大量报告，叙利亚总统巴沙尔·阿萨德的军队在西北部与反政府武装战斗地区疑似出现了某些化学物质；然而，叙利亚阿萨德政府是否使用了化学武器，美国没有得出明确结论。,0.61045068525446,2020,HUMAN-A
"Iranian President Hassan Rouhani makes a speech during a ceremony in Tehran, Iran on January 10, 2019.",make speech,2019年1月10日，伊朗总统哈桑·鲁哈尼在伊朗德黑兰举行的仪式上发表讲话。,2019 年 1 月 10 日，伊朗总统哈桑·鲁哈尼在伊朗德黑兰举行的仪式上发表了讲话。,0.545068988697148,2020,HUMAN-A
"Allen's family pays nearly $12,000 per year for Amari to attend the school, which made headlines earlier this year after Karen Pence took an art teaching job at the famously anti-LGBTQ institution.",make headline,艾伦的家人每年支付近12，000美元让阿马里上学，今年早些时候，在凯伦·彭斯（Karen Pence）在著名的反LGBTQ机构做艺术教学工作后，这成为头条新闻。,"阿玛丽的家人每年为阿玛丽就读这所学校花费将近 12,000 美元，今年年初凯伦·彭斯在这所著名的反同性恋学校担任美术教师之后，学校也跟着出名了。",0.265574808045191,2020,HUMAN-A
"Jamie Craig, curator of Cotswold Wildlife Park, said: 'We have had tremendous success with our current rhino herd.",have success,"科茨沃尔德野生动物园的馆长杰米·克雷格说：""我们目前的犀牛种群取得了巨大的成功。",科茨沃尔德野生动物园馆长杰米·克雷格说道：“我们在现有的犀牛群培育上取得了巨大的成功。,0.407541171220383,2020,HUMAN-A
We decided to publish limited information about the whistle-blower - including the fact that he works for a nonpolitical agency and that his complaint is based on an intimate knowledge and understanding of the White House - because we wanted to provide information to readers that allows them to make their own judgments about whether or not he is credible.,make judgment,我们决定公布有关举报人的有限信息，包括他为一家非政治机构工作，而且他的抱怨是基于对白宫的深入了解和理解，因为我们想向读者提供信息，让他们自己对他是否可信做出自己的判断。,我们决定公布有关举报人的有限信息，包括他在一家非政治机构工作、他的投诉是基于对白宫的深入了解，因为我们想向读者提供信息，让读者能够对举报人是否可信做出自己的判断。,0.989911152714229,2020,HUMAN-A
"The study, funded by Cancer Research UK, found those who had radiotherapy were twice as likely to suffer a worsening of urinary incontinence, one of the main side effects of prostate cancer treatment.",have radiotherapy,这项研究由英国癌症研究资助，发现接受放射治疗的人患尿失禁恶化的可能性是前列腺癌治疗的主要副作用之一。,这项由英国癌症研究中心资助的研究发现，接受放射治疗的患者发生尿失禁恶化的可能性是未接受放射治疗的患者的两倍，尿失禁是前列腺癌治疗的主要副作用之一。,0.794497507937842,2020,HUMAN-A
"A woman accused of shoplifting at a Walmart in Mexico City took drastic measures to prove her innocence, stripping stark naked in the middle of the supermarket as a stunned security guard looked on.",take measure,一名被控在墨西哥城一家沃尔玛商店行窃的妇女采取严厉措施证明自己的清白，在超市中间脱光衣服，一名惊呆了的保安看着。,在墨西哥城的一家沃尔玛超市，一名被指控入店行窃的女性采取了极端手段自证清白，她站在超市里脱得一丝不挂，让超市保安目瞪口呆。,0.533090989130732,2020,HUMAN-A
"Scientists found that five years later, there was almost no difference in disease recurrence between the two groups, with those who did not have treatment faring slightly better.",have treatment,科学家发现，五年后，两组患者之间几乎没有疾病复发差异，那些没有接受治疗的患者进展稍好。,五年之后，科学家发现两组病人的疾病复发率几乎没有差别，那些没有接受放射治疗的患者情况还要稍微好一些。,0.772527424161519,2020,HUMAN-A
U.S. officials in May said they'd received reports consistent with a chemical attack in northwest Syria but did not offer a definitive conclusion at the time.,offer conclusion,美国官员5月表示，他们收到了与叙利亚西北部化学袭击相一致的报告，但当时没有给出明确结论。,美国官员 5 月份说，他们收到的报告与叙利亚西北部发生的化学袭击事件相符，但当时没有给出确切结论。,0.696273454088832,2020,HUMAN-A
"On Thursday, The Times published exclusive details about the identity of the whistle-blower whose claims led Democrats to begin an impeachment inquiry against President Trump this week. (The article reported that the whistle-blower is a C.I.A. officer who was previously detailed to work at the White House and had expertise on Ukraine.)",have expertise,周四，《泰晤士报》公布了有关举报人身份的独家细节，其指控导致民主党本周开始对特朗普总统进行弹指调查。（文章报道说，举报人是一名C.I.A.官员，他以前曾详细到白宫工作，在乌克兰方面有专长。,星期四，《泰晤士报》发布了一名举报人的独家详细信息，这名举报人的指控导致民主党本周启动了针对特朗普总统的弹劾调查。（这篇文章称，举报人是一名中央情报局官员，以前曾在白宫任职，并且在乌克兰问题上十分专业。）,1.09522361896094,2020,HUMAN-A
"International revulsion at the killing had seen the Pakistani state take the unprecedented step of declaring itself an heir alongside the parents, however, forcing the case to move ahead.",take step,然而，国际社会对这起屠杀事件的反感，使巴基斯坦政府迈出了史无前例的一步，宣布自己与父母一起成为继承人，迫使此案继续审理。,国际社会对这起谋杀案的反感使巴基斯坦政府采取了前所未有的步骤，宣布政府与父母一起成为受害人的继承人，然而，这迫使该案继续进行。,0.256565888562988,2020,HUMAN-A
"New research reveals that the way viruses were perceived in terms of their architecture will need to be retooled, because they are actually structured in many more patterns than previously understood. The findings could have significant impact on how they are classified, our understanding of how they form, evolve and infect hosts, and strategies to identify ways to design vaccines to target them.",have impact,新的研究表明，从病毒的体系结构而言，病毒的感知方式需要重新调整，因为它们的结构实际上比之前理解的要多。这些发现可能对它们分类的方式产生重大影响，我们理解它们如何形成、进化和感染宿主，以及确定设计疫苗以针对宿主的方法的战略。,最新研究表明，人们对病毒结构的认知方式需要重新调整，因为它们的结构实际上比以前所了解的要更加多样这些发现可能对它们的分类、我们对它们如何形成、演变和感染宿主的理解，以及如何设计应对它们的疫苗产生重大影响。,0.316794622906594,2020,HUMAN-A
"West Bengal government has plans to set up a museum at the north Kolkata house of 19th century social reformer Ishwar Chandra Vidyasagar where he had spent the last few years of his life, state minister Partha Chatterjee said.",have plan,西孟加拉邦政府计划在19世纪社会改革家伊什瓦尔·钱德拉·维迪亚萨加尔的北加尔各答家建立一个博物馆，他在那里度过了他生命的最后几年，邦部长帕塔·查特吉说。,西孟加拉邦政府计划在 19 世纪社会改革者伊斯瓦·昌德拉·维迪亚萨加的北加尔各答旧居建立一座博物馆，他在那里度过了生命的最后几年，国务部长帕塔·查特吉说。,0.50555657951332,2020,HUMAN-A
"Outside the United States, Gandhi had a similar effect. Nelson Mandela, the Dalai Lama, Nobel Peace Prize-winner Malala Yousafzai and climate change activists, to give just a few examples, have acknowledged Gandhi as a guiding light.",have effect,在美国以外，甘地也有类似的影响。纳尔逊·曼德拉、达赖喇嘛、诺贝尔和平奖得主马拉拉·优素福扎伊和气候变化活动家，举几个例子，都承认甘地是指导之光。,在美国之外，甘地也有着同样的影响力。简单举几个例子，纳尔逊·曼德拉、达赖喇嘛、诺贝尔和平奖获得者马拉拉·尤萨夫扎伊和气候变化活动家都视甘地为指路明灯。,0.54153299170004,2020,HUMAN-A
"The capsid shell is what protects them, and as scientists discovered their structure, they proposed that capsids could have different sizes and hold different amounts of genome, and therefore could infect hosts differently.",have size,帽壳是保护它们的方法，当科学家发现它们的结构时，他们提出，帽壳可以具有不同的大小，并持有不同数量的基因组，因此可以以不同的方式感染宿主。,衣壳是病毒的保护层，当科学家发现衣壳的结构时，他们提出衣壳有不同的大小并且携带不同数量的基因组，因此病毒能够以不同的方式感染宿主。,0.433454561868181,2020,HUMAN-A
"In June, the government had compulsorily retired 15 commissioner-level officials of CBIC on charges of corruption, collecting and giving bribes, smuggling and even criminal conspiracy. Prior to that, the government had compulsorily retired 12 senior IRS officials from the Income Tax department over charges of corruption, sexual harassment, disproportionate assets under Rule 56 (J) of the Central Civil Services (Pension) Rules.",give bribe,今年6月，政府以腐败、收受贿赂、走私甚至共谋等罪名，强制退休了15名CBIC专员级官员。在此之前，政府根据《中央公务员（养老金）规则》第56（J）条，因腐败、性骚扰、不相称资产等指控，强制从所得税部门退休了12名国税局高级官员。,今年 6 月，政府以贪污、收受贿赂、走私甚至共谋犯罪等罪名，强制 15 名中央间接税和海关委员会专员级官员退休。在此之前，政府已根据《中央公务员（退休金）规则》第 56（J）条，以腐败、性骚扰、巨额不明资产等罪名，强制所得税部的 12 名国税局高级官员退休。,0.434738361780367,2020,HUMAN-A
"The findings, from the the largest ever trial examining those having surgery for the disease, could spare thousands from gruelling treatment which can have distressing side-effects.",have surgery,这项有史以来规模最大的一项试验，对患有这种疾病的手术者进行试验，可能使数千人免于艰苦的治疗，这些治疗可能会带来令人痛心的副作用。,对接受手术治疗的患者进行检查，这是迄今为止最大的一次实验，实验结果可能会让成千上万的患者免于备受折磨的治疗，这种治疗还可能会产生令人痛苦的副作用。,0.450052820489203,2020,HUMAN-A
"One year after surgery 5.3 per cent of patients receiving radiotherapy suffered a deterioration, compared to 2.7 per cent who had standard care.",have care,手术一年后，接受放射治疗的患者中，有5.3%病情恶化，而接受标准治疗的患者为2.7%。,手术后一年，接受放射治疗的患者中有 5.3% 病情恶化，而接受标准护理的患者只有 2.7% 病情恶化。,0.581873323147144,2020,HUMAN-A
"The sticking point was that Disney ― which owns the character ― reportedly wanted a co-financing stake in future films with Sony, which has the film rights thanks to deals set up before the Mouse bought Marvel in 2009.",have right,症结是，迪斯尼——拥有这个角色——据说希望与索尼共同资助未来电影的股份。,报道称，问题的症结在于拥有这一角色的迪士尼希望与索尼在未来的电影中共同筹资入股，在 2009 年以米老鼠起家的迪士尼收购漫威之前就已达成协议，索尼拥有电影版权。,0.462640049653294,2020,HUMAN-A
"In a statement, Dunlap said 14 people had access WWL's Twitter account. He claimed he was not one of the people with access to the account.",have access,邓拉普在一份声明中说，有14人访问WWL的Twitter账户。他声称自己不是有权访问该帐户的人之一。,丹拉普在一份声明中称，共有 14 人拥有 WWL 推特账户的访问权限。他声称自己不是唯一一个使用该账户的人。,-0.153732363437341,2020,HUMAN-A
"Experts for both sides agreed that some women seeking abortions are uncertain, and some women who go through with an abortion later regret their decision. But they differed on whether those constituted a large or small percentage of the women seeking abortions. The experts also disagreed on whether Tennessee's 48-hour waiting period would make any difference for those women.",make difference,双方专家一致认为，某些寻求堕胎的妇女并不确定，有些经历堕胎的妇女后来对自己的决定表示遗憾。但他们在寻求堕胎的妇女中所占的比例是大还是小，就各有不同。专家们还对田纳西州48小时的等待时间是否会对这些妇女产生影响持不同意见。,双方专家都同意，一些寻求堕胎的女性其实拿不定主意，而一些堕了胎的女性事后会后悔自己的决定。但是专家的分歧在于，这部分人在寻求堕胎的女性中占比是多是少，还有田纳西 48 小时等待期否对这些女性有任何影响。,0.669440054684819,2020,HUMAN-B
The Democratic-controlled House is making a second attempt to overturn President Donald Trump's use of emergency powers to raid military base projects such as schools and target ranges to pay for his long-promised border fence.,make attempt,民主党控制的众议院正在第二次尝试推翻唐纳德·特朗普总统使用紧急权力突袭学校和目标靶场等军事基地项目，以支付他长期承诺的边界围栏。,民主党控制的众议院试图再次推翻唐纳德·特朗普总统使用紧急权力袭击军事基地项目（例如学校和靶场），以支付他长期承诺的修筑边境墙的费用。,0.47305315368672,2020,HUMAN-B
"In June, the government had compulsorily retired 15 commissioner-level officials of CBIC on charges of corruption, collecting and giving bribes, smuggling and even criminal conspiracy. Prior to that, the government had compulsorily retired 12 senior IRS officials from the Income Tax department over charges of corruption, sexual harassment, disproportionate assets under Rule 56 (J) of the Central Civil Services (Pension) Rules.",give bribe,今年6月，中国政府以腐败，收受贿赂，走私甚至刑事阴谋的罪名，强制遣散了15名中银国际集团的专员级官员。在此之前，政府已根据中央《公务员制度（养老金）规则》第56（J）条，从腐败，性骚扰，不当资产等罪名中强制退回了所得税部的12名国税局高级官员。,今年 6 月，政府以贪污、收受贿赂、走私甚至共谋犯罪等罪名，强制 15 名中央间接税和海关委员会专员级官员退休。在此之前，政府已根据《中央公务员（退休金）规则》第 56（J）条，以腐败、性骚扰、巨额不明资产等罪名，强制所得税部的 12 名国税局高级官员退休。,0.710425246392119,2020,HUMAN-B
"Questioned about the study, Antonia Biggs, a social psychologist researcher at the University of California San Francisco, agreed that some women change their minds about having an abortion or are uncertain to begin with. But she noted that the study did not find that Utah's mandatory waiting period caused women to change their minds or that it was otherwise beneficial to women.",have abortion,在对这项研究提出质疑时，加利福尼亚大学旧金山分校的社会心理学家安东尼娅·比格斯（Antonia Biggs）同意，有些妇女改变了自己对流产的看法，或者不确定开始做这项工作。但她指出，该研究并未发现犹他州的强制性等待期导致妇女改变主意，否则未对妇女有利。,加州大学旧金山分校的一位社会心理学家安东尼娅·比格斯被问及这项研究时，同意某些女性会改变想堕胎的想法或她们一开始就拿不定主意。但她指出，该研究没有证明是犹他州的强制等待期让女性改变了主意，也没有发现它在其他方面对女性有利。,0.105540451792015,2020,HUMAN-B
"Nancy then gave birth to a female named Astrid in 2013, with Stella being the third female calf born at the park in its 49-year history.",give birth,南希（Nancy）于2013年生下了一只名为阿斯特丽（Astrid）的雌性，斯特拉（Stella）是该公园已有49年历史的第三只雌性小牛。,2013 年，南希产下一只名叫阿斯特丽德的雌性幼崽，斯特拉是该公园建园 49 年来出生的第三只雌性幼崽。,0.661303820331215,2020,HUMAN-B
"The vessel's seizure, however, was widely seen as retaliatory for British forces capturing a tanker off Gibraltar on suspicion of transporting Persian oil to Syria in violation of international sanctions. The ship was released in mid-August despite the Trump administration making a last-ditch attempt to length its detention.",make attempt,然而，人们普遍认为，这艘船的扣押是对英军的报复，这是英国军队因涉嫌违反国际制裁将波斯石油运至叙利亚而在直布罗陀附近俘获一艘油轮。尽管特朗普政府做出了最后一道企图延长其拘留时间，但该船于8月中旬获释。,然而，对这艘船的扣押被广泛视为是伊朗对英国军队的报复，因为英国军队在直布罗陀海域抓获了一艘油轮，该油轮涉嫌违反国际制裁法向叙利亚运输波斯石油。尽管特朗普政府竭尽全力延长扣留时间，这艘船还是在 8 月中旬被释放。,0.514802545691098,2020,HUMAN-B
"The Stena Impero was officially given permission to leave on Monday but was kept in port until a probe into the ship's conduct completed, the New York Times reported.",give permission,据《纽约时报》报道，斯特纳·伊佩罗（Stena Impero）于周一正式获准离开，但一直待在港口，直到对该船的行为进行调查为止。,据《纽约时报》报道，斯坦纳·安普里奥周一就被正式批准离开，但一直被滞留在港口，直到对该船只的行为调查结束。,0.445666256423421,2020,HUMAN-B
"This grieving father said he has no idea who would want to hurt his son, and he said he still didn't know who was in the car with him when he was shot.",have idea,这位悲伤的父亲说，他不知道谁会伤害他的儿子，他说，他被枪杀时仍然不知道谁在和他在一起。,这位悲伤的父亲说道，他不知道谁会想要伤害他的儿子，也仍不知道他儿子被枪杀时车内还有谁。,0.390365611249845,2020,HUMAN-B
"In a statement, Dunlap said 14 people had access WWL's Twitter account. He claimed he was not one of the people with access to the account.",have access,邓拉普在一份声明中说，有14个人访问了WWL的Twitter帐户。他声称自己不是有权使用该帐户的人之一。,丹拉普在一份声明中称，共有 14 人拥有 WWL 推特账户的访问权限。他声称自己不是唯一一个使用该账户的人。,0.808307570710473,2020,HUMAN-B
"Alford said his son was a star football player at Alemany High School, then a stand-out safety on the Long Beach City College football team. Alford said his son was working toward playing for a Division 1 school and had dreams of becoming a nurse.",have dream,奥尔福德说，他的儿子是阿勒曼尼高中的一名明星足球运动员，然后是长滩市立大学橄榄球队的杰出安全队员。奥尔福德说，他的儿子正在努力为1年级的学校打球，并且梦想成为一名护士。,奥尔福德表示，他儿子是阿勒曼尼高中的一名明星足球运动员，然后是长滩城市学院橄榄球队的杰出安全卫。奥尔福德说，彼时他儿子正在努力打球，争取进第 1 级别的学校，梦想是成为一名护士。,0.520995486737802,2020,HUMAN-B
Minassian said that he had contact with a killer in California who was angry at women who had rejected him.,have contact,米纳西安说，他与加利福尼亚的一个杀手接触，那个杀手对拒绝他的妇女感到生气。,米纳西安说道，他在加利福尼亚州接触过一个杀手，后者对拒绝他的女人感到愤怒。,0.481646364744165,2020,HUMAN-B
The drive is an important part of the bank's efforts to defend its global presence at a time when some analysts and investors are saying it should shrink or exit markets like the United States where it makes returns below its cost of capital.,make return,在一些分析师和投资者表示该行应收缩或退出像美国这样收益率低于其资本成本的市场之际，此举是该行捍卫其全球业务的努力的重要组成部分。,这也是汇丰银行努力维护其全球业务的重要一步，而此前一些分析师和投资者都表示，该行应当缩减规模或退出收益低于资金成本的市场，比如美国市场。,0.557221759350368,2020,HUMAN-B
"The Trump administration most recently blamed Iran for drone attacks on Saudi Arabian oil facilities, which Tehran denies having any involvement with.",have involvement,特朗普政府最近谴责伊朗对沙特阿拉伯的石油设施进行了无人机袭击，德黑兰否认参与其中。,特朗普政府最近指责伊朗无人机袭击了沙特阿拉伯的石油设施，德黑兰否认与此事有任何牵连。,0.839566040263803,2020,HUMAN-B
"Thunberg, 16, gave an impassioned address at the United Nations in New York this week, after millions of people worldwide joined a climate strike protest last Friday in the run-up to a U.N. climate summit.",give address,16岁的滕伯格本周在纽约联合国发表了慷慨激昂的致辞，此前全球有数百万人在上周五举行的联合国气候峰会前夕参加了气候变化抗议活动。,通贝里现年 16 岁，在本周纽约联合国气候行动峰会上发表了充满激情的演讲。此前星期五全世界数百万人罢工加入了气候变化抗议活动，助推联合国气候行动峰会。,0.573782979558857,2020,HUMAN-B
"The company got its start thanks to Sun co-founder Andy Bechtolsheim who invested $100,000; in June 1999, the company had raised a $25 million round from Sequoia Capital and Kleiner Perkins. Google moved to its Mountain View location in the same year, where it remains. In 2001, the company was granted a patent for its technology.",get start,"Sun的联合创始人安迪·贝托尔斯海姆（Andy Bechtolsheim）投资了100,000美元，使公司得以起步。 1999年6月，该公司从Sequoia Capital和Kleiner Perkins筹集了2500万美元的投资。 Google于同年移至其山景城所在地。 2001年，该公司为其技术获得了专利。",这家公司的成立要归功于太阳计算机系统的联合创始人安迪·贝托尔斯海姆投资了 10 万美元； 1999 年 6 月，该公司从红杉资本和凯鹏华盈筹集了 2500 万美元。谷歌于同年迁至山景办公室，目前仍在那里。2001 年，公司的技术被授予专利。,0.300189853987291,2020,HUMAN-B
"Humiliation in the courts at home is a taste of what awaits Johnson in Brussels if he tries to weasel out of his commitments to request an extension. That will comfort European officials, who would most probably agree to it. Mainly because taking more time to find a solution reduces the threat of a no-deal Brexit, which would be economically harmful to both sides.",take time,如果约翰逊试图要求延期而使自己感到疲倦，那么在家中法庭上的羞辱就是他在等待约翰逊的味道。这将使欧洲官员感到安慰，他们很可能会同意这一点。主要是因为花更多的时间找到解决方案可以减少无交易退欧的威胁，这对双方在经济上都是有害的。,如果约翰逊试图逃避要求延期的承诺，那么在布鲁塞尔等待着他的将是在欧盟法庭上受辱。这能舒缓欧洲官员的情绪，他们很可能同意这么做。主要是因为花更多时间寻找解决方案可以减少“无协议脱欧”的威胁，这对双方经济都将造成伤害。,0.388213816332445,2020,HUMAN-B
"The study, funded by Cancer Research UK, found those who had radiotherapy were twice as likely to suffer a worsening of urinary incontinence, one of the main side effects of prostate cancer treatment.",have radiotherapy,这项由英国癌症研究基金会资助的研究发现，接受放射治疗的人患尿失禁的可能性是前列腺癌治疗的主要副作用之一，是后者的两倍。,这项由英国癌症研究中心资助的研究发现，接受放射治疗的患者发生尿失禁恶化的可能性是未接受放射治疗的患者的两倍，尿失禁是前列腺癌治疗的主要副作用之一。,0.704689624399884,2020,HUMAN-B
Jonathan Van Ness Just Hung Out With Nancy Pelosi And They've Got A Plan,get plan,乔纳森·范·尼斯（Jonathan Van Ness）刚与南希·佩洛西（Nancy Pelosi）闲逛，他们已经制定了计划,乔纳森·范·内斯刚与南希·佩洛西一起推动了一项计划,0.291178108890222,2020,HUMAN-B
U.S. officials in May said they'd received reports consistent with a chemical attack in northwest Syria but did not offer a definitive conclusion at the time.,offer conclusion,美国官员在5月表示，他们已经收到与叙利亚西北部发生化学袭击相一致的报道，但当时没有给出明确的结论。,美国官员 5 月份说，他们收到的报告与叙利亚西北部发生的化学袭击事件相符，但当时没有给出确切结论。,0.688426977655106,2020,HUMAN-B
Biggs also testified that there is no evidence that abortion causes women to have mental health problems. She said a national study comparing women seeking abortions who were just under the cutoff date to obtain them with a group of women who were over the cutoff and were turned away from clinics found no difference in the rates of issues like depression and post-traumatic stress.,have problem,比格斯还作证说，没有证据表明堕胎会导致妇女出现心理健康问题。她说，一项全国性研究比较了正在寻求截止日期以下的堕胎妇女和一群已经超过截止日期并被拒绝接受临床治疗的妇女的流产，发现抑郁症和创伤后压力等问题的发生率没有差异。,比格斯还证实，到目前为止，尚无证据表明堕胎会导致女性出现心理健康问题。她表示，一项全国性研究比较了在堕胎截止日期前成功堕胎的女性与过了截止日期被诊所拒之门外的女性，发现两者患上抑郁症和创伤后紧张症的比率没有差别。,0.850619705690197,2020,HUMAN-B
"Clinic directors previously testified the wait period causes women financial hardship and stress. They also said the two-visit requirement poses logistical challenges for patients and clinics that cause abortions to be delayed far beyond the 48 hours required by law, pushing some women into surgical abortions, which have greater risks of complications. A few women are pushed beyond the time when they can receive an abortion altogether.",have risk,诊所主任此前作证说，等待期会导致妇女经济困难和压力。他们还说，两次访问的要求给患者和诊所造成了后勤上的挑战，这导致堕胎被远远推迟到法律规定的48小时以上，使一些妇女不得不进行手术流产，这有更大的并发症风险。一些妇女被迫完全堕胎。,诊所负责人此前证实，等待期会为女性带来经济困难和压力。负责人还说，两次就诊的要求为病人和诊所都带来了协调方面的挑战，导致堕胎被推迟到远超法律规定的 48 个小时之外，从而迫使一些女性寻求手术堕胎，而这样发生并发症的风险更大。少数女性被迫等待，超出了她们可以堕胎的时间。,0.568341398387266,2020,HUMAN-B
"But Rep. Dan Kildee, a Michigan Democrat, said the timing of the recess has its upsides.",have upside,但是密歇根州民主党众议员丹·基尔迪（Dan Kildee）表示，休会的时机有其好处。,但是密歇根州民主党众议员丹·基尔迪表示，选择在此时休会有好处。,0.734040870819291,2020,HUMAN-B
"Sources said the action was in line with Prime Minister Narendra Modi's address to the nation from the ramparts of the Red Fort when he had said some black sheep in the tax administration may have misused their powers and harassed taxpayers, either by targeting honest assesses or taking excessive action for minor or procedural violations.",take action,消息人士称，此举与总理纳伦德拉·莫迪（Narendra Modi）从红堡的城墙向全国发表讲话时相吻合，当时他曾表示，税收管理部门中的一些黑羊可能通过针对诚实的评估或采取不正当手段滥用了权力并骚扰了纳税人对轻微或程序上的违规行为采取过度行动。,消息人士说，这一行动符合莫迪总理在红堡向全国发表的讲话，当时莫迪曾表示，税务部门的一些害群之马可能滥用权力，骚扰纳税人，要么针对诚实的评估对象，要么对轻微或程序性违规行为采取过度行动。,0.615935956280708,2020,HUMAN-B
"The capsid shell is what protects them, and as scientists discovered their structure, they proposed that capsids could have different sizes and hold different amounts of genome, and therefore could infect hosts differently.",have size,衣壳是保护它们的外壳，随着科学家发现它们的结构，他们提出了衣壳可能具有不同的大小和容纳不同数量的基因组，因此可以不同地感染宿主。,衣壳是病毒的保护层，当科学家发现衣壳的结构时，他们提出衣壳有不同的大小并且携带不同数量的基因组，因此病毒能够以不同的方式感染宿主。,0.509147763203593,2020,HUMAN-B
"China also had a major military conflict with Vietnam in 1979. China claims sovereignty over all of South China Sea. Vietnam, Malaysia, the Philippines, Brunei and Taiwan have counter claims.",have conflict,1979年，中国还与越南发生了重大军事冲突。中国主张对整个南中国海拥有主权。越南，马来西亚，菲律宾，文莱和台湾有反诉。,1979 年，中越之间爆发了一场重大军事冲突。中国声称拥有整个南中国海的主权。越南、马来西亚、菲律宾、文莱和台湾都表示反对。,0.743262174414338,2020,HUMAN-B
"Weeks ago, worldwide media reported that the former pilot had been admitted for treatment at a hospital in Paris. Sabine Kehm, Schumi's long-time manager and longtime family friend of the Schumacher family, made the statement.",make statement,几周前，全球媒体报道说，这位前飞行员已被巴黎一家医院收治。舒米公司的长期经理，舒马赫家族的长期家庭朋友萨宾·凯姆发表了上述声明。,几周前，全球媒体报道称，这位前飞行员已在巴黎一家医院入院治疗。舒马赫的长期经纪人兼舒马赫家族的老友萨宾·科姆发表了声明。,0.236238891807041,2020,HUMAN-B
"Vice President Mike Pence also had interactions with Ukrainian leaders, the whistle-blower complaint shows, and he met with Zelensky in Poland earlier this month. He said neither Joe Biden or Hunter Biden were discussed.",have interaction,告密者的投诉显示，副总统迈克·彭斯还与乌克兰领导人进行了互动，他本月初在波兰会见了泽伦斯基。他说乔·拜登和亨特·拜登都没有被讨论。,告密者的投诉表明，副总统彭斯也与乌克兰领导人进行了互动，他本月早些时候还在波兰会见了泽连斯基。他说没有讨论过乔·拜登或亨特·拜登。,0.613995622315965,2020,HUMAN-B
"The findings, from the the largest ever trial examining those having surgery for the disease, could spare thousands from gruelling treatment which can have distressing side-effects.",have surgery,这一发现是有史以来规模最大的一项针对患有该疾病的手术患者的最大试验，它可以使数千人免于痛苦的治疗，这些治疗可能会带来令人痛苦的副作用。,对接受手术治疗的患者进行检查，这是迄今为止最大的一次实验，实验结果可能会让成千上万的患者免于备受折磨的治疗，这种治疗还可能会产生令人痛苦的副作用。,0.198322231455093,2020,HUMAN-B
"Scientists found that five years later, there was almost no difference in disease recurrence between the two groups, with those who did not have treatment faring slightly better.",have treatment,科学家发现，五年后，两组之间的疾病复发几乎没有差异，而未接受治疗的患者的病情稍有好转。,五年之后，科学家发现两组病人的疾病复发率几乎没有差别，那些没有接受放射治疗的患者情况还要稍微好一些。,0.658627286395369,2020,HUMAN-B
"One year after surgery 5.3 per cent of patients receiving radiotherapy suffered a deterioration, compared to 2.7 per cent who had standard care.",have care,手术后一年，接受放射治疗的患者中有5.3％的情况恶化，而接受常规护理的患者为2.7％。,手术后一年，接受放射治疗的患者中有 5.3% 病情恶化，而接受标准护理的患者只有 2.7% 病情恶化。,0.681658455397627,2020,HUMAN-B
