src,LVC_Candidate,mt,ref,score,year,system
"This started shortly after Jeremy became leader, as colleagues with whom I had previously thought I shared a similar political outlook began expecting me to do a U-turn and take positions I would never have otherwise agreed with - whether on national security or the EU single market.",do u,"Это началось вскоре после того, как Джереми стал лидером, так как коллеги, с которыми я раньше думал, что разделяю схожие политические взгляды, начали ожидать, что я сделаю разворот и займу позиции, с которыми я никогда бы не согласился - будь то национальная безопасность или единый рынок ЕС.","Это началось вскоре после того, как лидером стал Джереми: коллеги, с которыми раньше, как мне казалось, я придерживался сходных политических взглядов, начали ожидать, что я развернусь на 180 градусов и приму точки зрения, с которыми в противном случае я бы в жизни не согласился – будь то по вопросам национальной безопасности или единого рынка ЕС.",0.722742674733729,2019,HUMAN
Don't forget the small details: Imagine that your elderly parent has a medical emergency and is on the way to the hospital.,have emergency,"Не забывайте о мелочах: представьте, что у вашего пожилого родителя есть неотложная медицинская помощь и он находится на пути в больницу.","Не забудьте о маленьких деталях: представьте, что у вашего родителя в возрасте случается несчастный случай и его везут в больницу.",0.904237774325897,2019,HUMAN
You would select a trusted person to make financial decisions for you and ensure your bills get paid if you're incapacitated.,make decision,"Вы бы выбрали доверенное лицо, чтобы принимать финансовые решения за вас и гарантировать, что ваши счета будут оплачены, если вы недееспособны.","Вам следует выбрать доверенное лицо, которое будет принимать за вас финансовые решения, чтобы быть уверенным, что ваши счета оплачиваются, если вы станете недеспособным.",0.754445461367814,2019,HUMAN
"Critics slammed Mike Pence for the comment when it resurfaced in 2017, saying it suggested he doesn't see women as professional equals and that women who work for him aren't given the same opportunities as men.",give opportunity,"Критики раскритиковали Майка Пенса за комментарий, когда он всплыл в 2017 году, заявив, что он предложил он предложил он не видит женщин в качестве профессиональных равных и что женщины, которые работают на него не дают те же возможности, как мужчины.","Критики набросились на Майка Пенса за этот комментарий, который снова всплыл на поверхность в 2017 году, утверждая, что он не рассматривает женщин как равных профессионалов, и что у женщин, которые с ним работают, нет тех же возможностей, как у мужчин.",0.515862766562646,2020,HUMAN
"Three decades before Charlie Scharf was named CEO of Wells Fargo, he got his start by mailing his resume to an up-and-coming banker named Jamie Dimon.",get start,"За три десятилетия до того, как Чарли Шарф был назначен генеральным директором Wells Fargo, он начал с того, что отправил свое резюме начинающему банкиру по имени Джейми Даймон.","За тридцать лет до назначения на пост генерального директора Wells Fargo, Чарли Шарф начал карьеру с того, что отправил резюме перспективному банкиру по имени Джейми Даймон.",0.817354820755934,2020,HUMAN
House hunters need to have a game plan that they are prepared to obey to combat a turbulent Sydney market that is throwing up plenty of conflicting results.,have plan,"Дома охотники должны иметь план игры, который они готовы подчиняться, чтобы бороться с бурным рынком Сиднея, который бросает много противоречивых результатов.","Всем, кто ищет жилье, нужно тщательно подготовиться и следовать четкому плану, иначе на переменчивом и противоречивом рынке сиднейской недвижимости никак.",0.303966996752039,2020,HUMAN
The FDA believes that women with breast implants that have textured surfaces have a very low but increased risk of developing BIA-ALCL.,have risk,"FDA считает, что женщины с грудными имплантатами, которые имеют текстурированные поверхности имеют очень низкий, но повышенный риск развития BIA-ALCL.","По мнению управления, женщины, у которых есть имплантаты с текстурированной поверхностью, имеют немного повышенный риск развития BIA-ALCL.",0.715399528473081,2020,HUMAN
We have to take the necessary steps to ensure greater participation of girl students and of women in science and technology.,take step,Мы должны предпринять необходимые шаги для обеспечения более широкого участия девочек и женщин в науке и технике.,"Мы должны принять необходимые меры, гарантирующие более активное вовлечение студенток и женщин в науку и технологии.",0.71029820460849,2020,HUMAN
Shirley had received a health warning following a mammogram and subsequently made the brave decision to remove her implants.,make decision,Ширли получила предупреждение о здоровье после маммографии и впоследствии приняла смелое решение удалить свои имплантаты.,После маммографии Ширли получила предупреждение от врачей и в результате приняла смелое решение удалить имплантаты.,0.715399528473081,2020,HUMAN
"The father-of-one is said to have been paid something in the region of £25,000 and £40,000 to take part in the 17th series of Strictly Come Dancing.",take part,"Говорят, что отцу одного заплатили что-то в регионе в размере 25 000 фунтов стерлингов и 40 000 фунтов стерлингов, чтобы принять участие в 17-й серии Строго Приходите Танцы.","Как нам стало известно, ставшему отцом актеру за участие в 17 сезоне шоу платят что-то между 25 и 40 тысячами фунтов.",0.464928214219765,2020,HUMAN
Both Lopez and Shakira have had major success the pop and Latin charts over the years with multiple hit songs and albums.,have success,"И Лопес, и Шакира добились большого успеха в поп-и латинских чартах за эти годы с несколькими хит-песнями и альбомами.","И Лопез, и Шакира в разное время возглавляли чарты лучших поп-песен и самых популярных песен в Латинской Америке и выпустили множество известных песен и альбомов.",0.90350233618969,2020,HUMAN
"Cramer said there are two main reasons why the companies are having success, despite recession fears and the U.S.-China trade war.",have success,"Крамер сказал, что есть две основные причины успеха компаний, несмотря на опасения рецессии и торговую войну между США и Китаем.","По словам Крамера, эти компании успешны вопреки опасениям по поводу рецессии и торговой войне между США и Китаем по двум причинам.",0.810030196330557,2020,HUMAN
Architects also found items which implied that monks living in the monastery kept cattle and made good use of the sea for food.,make use,"Архитекторы также обнаружили предметы, которые подразумевали, что монахи, живущие в монастыре, держали скот и хорошо использовали море в пищу.","Археологи также нашли предметы, которые подтверждают, что монахи, жившие в монастыре, держали скот и добывали пищу в море.",0.805141684100251,2020,HUMAN
"The Sun previously reported that each celebrity is given a standard £25,000 payment for joining.",give payment,"Ранее Sun сообщала, что каждая знаменитость получает стандартную выплату в размере 25 000 фунтов стерлингов за присоединение.","Газета The Sun ранее рассказала, что каждой звезде в начале выдается 25 тысяч.",0.7874660725248,2020,HUMAN
Mr Kovind called upon the scientific community to take calculated risk.,take risk,Г-н Ковинд призвал научное сообщество принять расчетный риск.,Ковинд призвал научное сообщество пойти на разумный риск.,0.71029820460849,2020,HUMAN
"The freeholder doesn't have to pay anything, there is no liability, all they have to do is sign an agreement giving Openreach permission to lay cables.",give permission,"Свободный владелец не должен ничего платить, нет никакой ответственности, все, что они должны сделать, это подписать соглашение, дающее Openreach разрешение на прокладку кабелей.","Свободный собственник не обязан ничего платить, нет никакой ответственности, все, что ему нужно сделать, – это подписать соглашение, дающее Openreach разрешение на прокладку кабеля.",0.733489611046562,2020,HUMAN
"He gave few other clues as to his approach but added that, like when he joined Visa and Bank of New York Mellon, he was eager to meet his organization.",give clue,"Он дал несколько других подсказок относительно своего подхода, но добавил, что, как и когда он присоединился к Visa и Bank of New York Mellon, он хотел встретиться со своей организацией.","Он не стал раскрывать детали своего подхода, но добавил, что, как и в случаях, когда он пришел в Visa и Bank of New York Mellon, он с нетерпением ждет встречи с организацией.",0.817354820755935,2020,HUMAN
Motoring groups fear the removal of hard shoulders on so-called 'smart motorways' where stricken drivers have no choice but to stop in 'live' lanes.,have choice,"Автомобильные группы опасаются снятия жестких плеч на так называемых « умных автомагистралях », где у пострадавших водителей нет иного выбора, кроме как остановиться на « живых » полосах.","Автомобильные группы опасаются удаления укрепленных обочин на так называемых «умных автомагистралях», где у водителей, почувствовавших себя плохо, нет другого выбора, кроме как остановиться на полосе движения.",0.427392638493982,2020,HUMAN
"Scharf now has the biggest challenge of his career: As head of Wells Fargo starting next month, he will be tasked with restoring credibility with customers, employees and regulators after the bank's fake accounts scandal claimed his predecessor, Tim Sloan, and Sloan's predecessor, John Stumpf.",have challenge,"Шарф теперь имеет самую большую проблему в своей карьере: как глава Wells Fargo, начиная со следующего месяца, ему будет поручено восстановить доверие к клиентам, сотрудникам и регулирующим органам после скандала с фальшивыми счетами в банке утверждал его предшественник Тим Слоан и предшественник Слоана Джон Штумпф.","Теперь перед Шарфом стоит самая серьезная задача за всю его карьеру: вступив на должность главы Wells Fargo в следующем месяце, он должен будет восстановить доверие клиентов, сотрудников и регуляторов после скандала с фальшивыми аккаунтами, приведшего к отставке его предшественника Тима Слоана и предшественника Слоана Джона Стампфа.",0.817354820755934,2020,HUMAN
"Ballie Ballerson is opening a second site in Soho this evening, and the Standard has an exclusive first look.",have look,"Этим вечером Ballie Ballerson открывает второй сайт в Сохо, и Стандарт имеет эксклюзивный первый вид.","Ballie Ballerson открывает второй объект в Сохо сегодня вечером, и у Standard есть эксклюзивные первые кадры.",0.733489611046562,2020,HUMAN
Cardiff council backs plan to give new streets Welsh names,give name,Совет Кардиффа планирует дать новым улицам валлийские имена,Городской совет Кардиффа поддерживает план называть новые улицы по-валлийски,0.727710479379734,2020,HUMAN
If you suspect you or anyone you may know might have these signs it's imperative to speak with your GP who will recommend you to a specialist if needs be.,have sign,"Если вы подозреваете, что у вас или кого-либо, кого вы знаете, могут быть эти признаки, необходимо поговорить с вашим GP, который порекомендует вас специалисту, если это необходимо.","Если Вы подозреваете, что у Вас или у кого-то из Ваших знакомых есть эти симптомы, то настоятельно рекомендуется обратиться к Вашему терапевту, который сможет выдать направление к нужному врачу, если это потребуется.",0.675862585153242,2020,HUMAN
There are also further opportunities for prop Wyn Jones and flanker Aaron Wainwright after they made their Rugby World Cup debuts in the Georgia game.,make debut,"Есть также дальнейшие возможности для поддержки Уин Джонс и фланкер Аарон Уэйнрайт после того, как они сделали свои дебюты Кубка мира регби в игре Грузии.","Также, большие возможности есть у пропа Вина Джонса и фланкера Аарона Вайнрайта после их дебюта в матче с Грузией на чемпионате мира по регби.",0.564287914088381,2020,HUMAN
Character Jo Karev (Camilla Luddington) also got some major support from husband Alex (Justin Chambers) after she checked into a psychiatric facility for 30 days to deal with her issues.,get support,"Персонаж Джо Карев (Камилла Ладдингтон) также получил некоторую серьезную поддержку от мужа Алекса (Джастин Чамберс) после того, как она зарегистрировалась в психиатрической больнице в течение 30 дней для решения ее вопросов.","Джо Карев, героиня Камиллы Ладдингтон, получила серьезную поддержку от своего мужа Алекса (Джастин Чемберс), после того как на 30 дней легла в психиатрическую больницу, чтобы разобраться со своими проблемами.",0.831843196966185,2020,HUMAN
"The 27-year old Carty only made his international debut in late February, as a late replacement in Ireland's rather unconvincing victory over Italy in the Six Nations.",make debut,"27-летний Карти только сделал свой международный дебют в конце февраля, как поздняя замена в довольно неубедительной победе Ирландии над Италией в шести Наций.","27-летний Карти дебютировал на международном уровне лишь в конце февраля в результате поздней замены в ходе матча, закончившегося довольно неубедительной победой Ирландии над Италией в Кубке шести наций.",0.604556465183369,2020,HUMAN
"Uber also announced an expansion of its Uber Rewards program, which allows customers to redeem points when taking an Uber ride, ordering Uber Eats, or spending with partner restaurants.",take ride,"Uber также объявил о расширении своей программы Uber Rewards, которая позволяет клиентам выкупать очки при поездке на Uber, заказе Uber Eats или проведении с ресторанами-партнерами.","Также Uber заявил о расширении программы Uber Rewards, которая начисляет баллы клиентам за поездки на Uber, заказ еды в Uber Eats или за деньги, потраченные в ресторанах-партнерах.",0.610107497883521,2020,HUMAN
"Allen's family pays nearly $12,000 per year for Amari to attend the school, which made headlines earlier this year after Karen Pence took an art teaching job at the famously anti-LGBTQ institution.",make headline,"Семья Аллена платит Амари почти 12 000 долларов в год за посещение школы, которая сделала заголовки в начале этого года после того, как Карен Пенс устроилась на работу в знаменитом анти-ЛГБТ-институте.","Семья Аллен платит почти 12 тысяч долларов в год за школу Амари, которая вызвала широкий резонанс в прессе ранее в этом году, когда Карен Пенс пришла на должность преподавательницы искусств в учреждении, известном нетерпимостью к ЛГБТК.",0.550500785456791,2020,HUMAN
"The 29-year-old athlete, who gave birth to her son Edward five-months ago, has a deteriorating eye condition called Stargardt's Macular Dystrophy, which gives her only slight peripheral vision in her left eye.",give birth,"У 29-летней спортсменки, которая родила своего сына Эдварда пять месяцев назад, ухудшается состояние глаза, которое называется Макулярной дистрофией Старгардта, которая дает ей лишь небольшое периферическое зрение в левом глазу.","29-летняя спортсменка и мать пятимесячного сына Эдварда страдает от так называемой болезни Штадгарда – прогрессирующей глазной патологии, в результате которой у Клегг осталось лишь слабое периферийное зрение в левом глазу.",-0.120777555039638,2020,HUMAN
"While the school has a zero-tolerance policy for bullying, Amari said the boys had previously tormented her.",have policy,"Хотя в школе действует политика абсолютной нетерпимости к издевательствам, Амари сказала, что мальчики ранее мучили ее.","Хотя школа категорически не приемлет насилия, Амари заявила, что мальчики издевались над ней и раньше.",0.626170996516144,2020,HUMAN
A handful of Republicans in both the House and Senate also had concerns about the precedent Trump's declaration would set for executive overreach in the future.,have concern,"Горстка республиканцев как в палате, так и в сенате также выразила обеспокоенность по поводу прецедента, который декларация Трампа создаст для чрезмерного охвата исполнительной власти в будущем.","Несколько республиканцев и в Палате, и в Сенате также выразили обеспокоенность по поводу того, что объявление Трампом режима чрезвычайной ситуации создаст прецедент для превышения полномочий исполнительной властью в будущем.",0.893432368929673,2020,HUMAN
"A big worry for Pakistan is the presence in Afghanistan of militants, particularly linked to the TTP or Jamaat-ul-Ahrar or Lashkar-e-Islam, as well as those with the Baluchistan Liberation Army, which has taken responsibility for high-profile attacks this month in the southern Sindh province as well as in southwestern Baluchistan Province.",take responsibility,"Серьезной проблемой для Пакистана является присутствие в Афганистане боевиков, в частности связанных с ТТП или ""Джамаат-уль-Ахраром"" или ""Лашкар-и-Исламом"", а также членов Освободительной армии Белуджистана, которая взяла на себя ответственность за масштабные нападения, произошедшие в этом месяце в южной провинции Синд и провинции Белуджистан на юго-западе.","Серьезной проблемой для Пакистана является присутствие в Афганистане боевиков, в частности связанных с ТТП или ""Джамаат-уль-Ахраром"" или ""Лашкар-и-Исламом"", а также членов Освободительной армии Белуджистана, которая взяла на себя ответственность за масштабные нападения, произошедшие в этом месяце в южной провинции Синд и провинции Белуджистан на юго-западе.",0.791558008628506,2021,translator-A
"The TTP took responsibility for one of the most horrific attacks in Pakistan in 2014, when a Pakistani army school was attacked and 140 were killed.",take responsibility,"ТТП взяла на себя ответственность за одно из самых ужасных нападений в Пакистане в 2014 году, когда была атакована пакистанская военная школа и 140 человек были убиты.","ТТП взяла на себя ответственность за одно из самых ужасных нападений в Пакистане в 2014 году, когда была атакована пакистанская военная школа и 140 человек были убиты.",0.4483901015461645,2021,translator-A
United won 2-0 at Leicester through goals by Bruno Fernandes and Jesse Lingard to give Ole Gunnar Solskjaer's team a third-place finish.,give finish,"""Юнайтед"" обыграл ""Лестер"" со счетом 2:0 благодаря голам, забитым Бруну Фернандешем и Джесси Лингардом, предоставив команде Уле-Гуннара Сульшера финальное третье место.","""Юнайтед"" обыграл ""Лестер"" со счетом 2:0 благодаря голам, забитым Бруну Фернандешем и Джесси Лингардом, предоставив команде Уле-Гуннара Сульшера финальное третье место.",0.1046451973883191,2021,translator-A
Campaigners have raised concerns about policing during the pandemic.,raise concern,Активисты выразили беспокойство по поводу работы полиции во время пандемии.,Активисты выразили беспокойство по поводу работы полиции во время пандемии.,0.714784133702362,2021,translator-A
"JC Decaux business has contracts with Sydney Airport, Yarra Trams, Perth Airport and Sydney Buses.",have contract,"У компании JC Decaux есть договоры с аэропортом Сиднея, Yarra Trams, аэропортом Перта и Sydney Buses.","У компании JC Decaux есть договоры с аэропортом Сиднея, Yarra Trams, аэропортом Перта и Sydney Buses.",0.8093159157342937,2021,translator-A
"When news of his plans emerged earlier this month, Tobias Ellwood, a Tory backbencher and chair of the Commons Select Defence Committe, said MPs should be given the same opportunity to question him about defence and security matters as they are afforded for Ministers and civil servants.",give opportunity,"Когда ранее в этом месяце появились известия о его планах, Тобиас Элвуд, рядовой депутат-Тори и председатель Специального комитета Палаты Общин по делам обороны, заявил, что членам парламента должна быть предоставлена такая же возможность допросить его по темам, связанным с обороной и безопасностью, какой они обладают применительно к министрам и госслужащим.","Когда ранее в этом месяце появились известия о его планах, Тобиас Элвуд, рядовой депутат-Тори и председатель Специального комитета Палаты Общин по делам обороны, заявил, что членам парламента должна быть предоставлена такая же возможность допросить его по темам, связанным с обороной и безопасностью, какой они обладают применительно к министрам и госслужащим.",0.1571090807985578,2021,translator-A
"Special advisers, who are appointed by politicians, are rarely required to give evidence to select committees.",give evidence,"От специальных советников, которых назначают политики, редко требуется давать показания специальным комитетам.","От специальных советников, которых назначают политики, редко требуется давать показания специальным комитетам.",0.319202484166526,2021,translator-A
"Villagers from Massart Mallawi refrained from speaking about the incident, offering only their condolences to the children's family.",offer condolence,"Жители деревни из Массарт Маллави воздержались от разговоров о происшествии, лишь принося соболезнования семье детей.","Жители деревни из Массарт Маллави воздержались от разговоров о происшествии, лишь принося соболезнования семье детей.",0.5842251132226519,2021,translator-A
"Mr Pilot -- who was stripped of his posts in the party and the government -- has been given temporary relief from disqualification by the Rajasthan High Court, which held that the Speaker cannot take any action until the larger constitutional question about his powers is decided.",give relief,"Решение об отстранении Пилота, которого сняли с постов в партии и правительстве, было временно отменено Высоким судом Раджастана, постановившим, что Спикер не может предпринимать никаких действий, пока не будет вынесено конституционное решение о его полномочиях.","Решение об отстранении Пилота, которого сняли с постов в партии и правительстве, было временно отменено Высоким судом Раджастана, постановившим, что Спикер не может предпринимать никаких действий, пока не будет вынесено конституционное решение о его полномочиях.",0.7170212445654944,2021,translator-A
An ex-Labour Party source told the Daily Mail they would take legal action even if Mr Starmer did expel Mr Corbyn.,take action,"Один из бывших членов Лейбористской партии рассказал Daily Mail, что готов обратиться в суд даже если господина Стармера исключат из партии.","Один из бывших членов Лейбористской партии рассказал Daily Mail, что готов обратиться в суд даже если господина Стармера исключат из партии.",-0.2639387854049339,2021,translator-A
Mr Blair did have concerns Labour is still seen as the party that raises taxes.,have concern,"Господин Блэр выразил беспокойство по поводу того, что Лейбористскую партию до сих пор считают просто партией, которая повышает налоги.","Господин Блэр выразил беспокойство по поводу того, что Лейбористскую партию до сих пор считают просто партией, которая повышает налоги.",0.334423900039615,2021,translator-A
"As a result, when businesses were reopening some employees did not have an incentive to return to work.",have incentive,"В результате после того, как предприятия снова открылись, у сотрудников не было мотивации возвращаться на работу.","В результате после того, как предприятия снова открылись, у сотрудников не было мотивации возвращаться на работу.",0.8223031036796318,2021,translator-A
"While sending federal agents to aid local law enforcement is not unprecedented - Attorney General Bill Barr announced a similar surge effort in December for seven cities that had seen spiking violence - the type of federal agent being sent, and some of their tactics, have raised concerns among state and local lawmakers.",raise concern,"Использовать агентов федеральной службы в качестве подкрепления для местных правоохранительных органов - не новая практика: Генеральный прокурор США Билл Барр в декабре объявил о похожей экстренной мере для семи городов, где внезапно вырос уровень насилия, однако то, каких агентов послали на этот раз и избранная ими тактика вызвали беспокойство среди законотворцев на муниципальном уровне и уровне штатов.","Использовать агентов федеральной службы в качестве подкрепления для местных правоохранительных органов - не новая практика: Генеральный прокурор США Билл Барр в декабре объявил о похожей экстренной мере для семи городов, где внезапно вырос уровень насилия, однако то, каких агентов послали на этот раз и избранная ими тактика вызвали беспокойство среди законотворцев на муниципальном уровне и уровне штатов.",0.6400238884596191,2021,translator-A
"The US is failing to do large, randomised trials and that ends up providing bad medicine",do trial,"В США не проводят масштабных рандомизированных исследований, а в результате получают плохие лекарства","В США не проводят масштабных рандомизированных исследований, а в результате получают плохие лекарства",-0.0205507542041992,2021,translator-A
It also showed that the much-hyped drug hydroxychloroquine - as well as the combined therapy of the drugs lopinavir and ritonavir - had no effect in saving patients' lives.,have effect,"Программа также показала, что ни нашумевший гидроксихлорохин, ни комбинация лопинавира с ритонавиром никак не помогают спасать жизни.","Программа также показала, что ни нашумевший гидроксихлорохин, ни комбинация лопинавира с ритонавиром никак не помогают спасать жизни.",-0.3582979319949516,2021,translator-A
"Landray said this failure was particularly exasperating when it came to the use of convalescent plasma, which many doctors believe could have a key role to play in treating seriously ill Covid-19 patients.",have role,"Лэндрэй сказал, что особенно вопиющая ошибка совершена в отношении плазмы выздоравливающих, которая, по мнению многих врачей, может сыграть ключевую роль в лечении тяжелобольных пациентов.","Лэндрэй сказал, что особенно вопиющая ошибка совершена в отношении плазмы выздоравливающих, которая, по мнению многих врачей, может сыграть ключевую роль в лечении тяжелобольных пациентов.",-0.3160795347711075,2021,translator-A
But side-step these ones and you may find one that actually has a chance of living up to its promise.,have chance,"Но избегайте перечисленных штучек, и, возможно, вы найдете идею, у которой есть реальный шанс оправдать ваши ожидания.","Но избегайте перечисленных штучек, и, возможно, вы найдете идею, у которой есть реальный шанс оправдать ваши ожидания.",0.0129627774909882,2021,translator-A
"He paid tribute to his team-mates in receiving the award and said there are still plenty of miles left in him at the top level, despite his advancing age.",pay tribute,"Получив награду, он поблагодарил товарищей по команде и сказал, что у него еще остался порох в пороховницах, чтобы выступать на высшем уровне, несмотря на возраст.","Получив награду, он поблагодарил товарищей по команде и сказал, что у него еще остался порох в пороховницах, чтобы выступать на высшем уровне, несмотря на возраст.",0.5653841652439271,2021,translator-A
"The number of countries imposing travel restrictions is growing. As of this week, the Czech Republic wants coronavirus tests for Bulgarian seasonal workers. Denmark allows Bulgarians on its territory only if they have an address registration there, an employment contract or a document certifying a business trip.",have registration,"Число стран, вводящих ограничение на поездки, растет. С этой недели Чехия требует результаты анализов у сезонных работников из Болгарии. Дания разрешает болгарам въезжать на свою территорию только при наличии регистрации в этой стране, договора о найме или документа, подтверждающего деловой характер поездки.","Число стран, вводящих ограничение на поездки, растет. С этой недели Чехия требует результаты анализов у сезонных работников из Болгарии. Дания разрешает болгарам въезжать на свою территорию только при наличии регистрации в этой стране, договора о найме или документа, подтверждающего деловой характер поездки.",0.6487897673360745,2021,translator-A
McEnany didn't provide the answer reporters wanted - a sound bite that would hurt Trump - but she repeatedly responded by saying the president wasn't taking a position on the Confederate flag and that the gist of his message was that NASCAR fans were wrongly being portrayed as being racist.,take position,"Макинани не дала ответа, который был нужен журналистам, – реплику, которая бы причинила вред Трампу, – но она раз за разом говорила в ответ, что президент не занимал позицию по вопросу флага Конфедерации и что суть его сообщения заключалась в том, что фанаты НЭСКАР ошибочно изображаются как расисты.","Макинани не дала ответа, который был нужен журналистам, – реплику, которая бы причинила вред Трампу, – но она раз за разом говорила в ответ, что президент не занимал позицию по вопросу флага Конфедерации и что суть его сообщения заключалась в том, что фанаты НЭСКАР ошибочно изображаются как расисты.",0.4810608357065595,2021,translator-A
"Yet McEnany's quick wit and combative style have made her a hero of some Trump supporters, since she gave her first briefing on May 1 after taking over as press secretary in April.",give briefing,"Тем не менее, сообразительность и бойцовский стиль Макинани сделали ее героем среди некоторых сторонников Трампа с тех пор, как она впервые провела брифинг 1 мая, сменив на посту пресс-секретаря Белого дома в апреле.","Тем не менее, сообразительность и бойцовский стиль Макинани сделали ее героем среди некоторых сторонников Трампа с тех пор, как она впервые провела брифинг 1 мая, сменив на посту пресс-секретаря Белого дома в апреле.",0.5288802473392239,2021,translator-A
"Brazilian bantamweight Bethe Correia is a UFC veteran but made an amateur error by turning her back on opponent Pannie Kianzad and mistakenly thinking the round was over in their bout on Fight Island, and got tagged as a result.",make error,"Бразильский боец легчайшей весовой категории Бет Коррейа является ветераном UFC, но совершила любительскую ошибку, повернувшись спиной к сопернице Пэнни Кианзад и ошибочно подумав, что раунд в их поединке на Бойцовском острове завершен, и, как результат, попала под удар.","Бразильский боец легчайшей весовой категории Бет Коррейа является ветераном UFC, но совершила любительскую ошибку, повернувшись спиной к сопернице Пэнни Кианзад и ошибочно подумав, что раунд в их поединке на Бойцовском острове завершен, и, как результат, попала под удар.",0.3754418977934225,2021,translator-A
