src,VID_Candidate,mt,ref,score,year,system
"The closure of the Ilinden, Kapitan Petko Voyvoda and Makaza checkpoints has increased traffic across the border near Petrich. There are no problems with the transition. There are no queues of trucks. All those waiting go to sea in Greece. Travelers wait about an hour and a half to cross the Tower.",go to sea,"В результате закрытия контрольно-пропускных пунктов Илинден, Капитан-Петко-Войвода и Маказа повысилась интенсивность движения транспорта через границу в районе Петрича. Проблем с пересечением границы не наблюдается. Также не возникает очередей из грузовых автомобилей. Все люди, ожидающие пересечения границы, направляются в Грецию на море. Для пересечения башни туристам приходится ждать около полутора часов.","В результате закрытия контрольно-пропускных пунктов Илинден, Капитан-Петко-Войвода и Маказа повысилась интенсивность движения транспорта через границу в районе Петрича. Проблем с пересечением границы не наблюдается. Также не возникает очередей из грузовых автомобилей. Все люди, ожидающие пересечения границы, направляются в Грецию на море. Для пересечения башни туристам приходится ждать около полутора часов.",0.9084151370421808,2021,translator-B
"Yet this National Theater of Greece production unleashes gale-force sound and fury. At its peak, the show hits like a blow to the solar plexus, taking your breath away - the impact is only slightly dulled by watching online.",take breath,"Òåì íå ìåíåå ýòà ïîñòàíîâêà Íàöèîíàëüíîãî òåàòðà Ãðåöèè, ïîäîáíî øòîðìîâîìó âåòðó, äàåò âîëþ øóìó è ÿðîñòè. Êîãäà íàñòóïàåò êóëüìèíàöèÿ, ñïåêòàêëü äåéñòâóåò, êàê óäàð â ñîëíå÷íîå ñïëåòåíèå, çàõâàòûâàÿ äóõ, è ýòî âîçäåéñòâèå ëèøü íåìíîãî ïðèòóïëÿåòñÿ èç-çà îíëàéí-ïðîñìîòðà.","Òåì íå ìåíåå ýòà ïîñòàíîâêà Íàöèîíàëüíîãî òåàòðà Ãðåöèè, ïîäîáíî øòîðìîâîìó âåòðó, äàåò âîëþ øóìó è ÿðîñòè. Êîãäà íàñòóïàåò êóëüìèíàöèÿ, ñïåêòàêëü äåéñòâóåò, êàê óäàð â ñîëíå÷íîå ñïëåòåíèå, çàõâàòûâàÿ äóõ, è ýòî âîçäåéñòâèå ëèøü íåìíîãî ïðèòóïëÿåòñÿ èç-çà îíëàéí-ïðîñìîòðà.",-0.3601467431427236,2021,translator-B
"A roast of former press secretary Sarah Huckabee Sanders by comedian Michelle Wolf at the White House Correspondents"" dinner in April 2018 was so vicious that even MSNBC host Mika Brzezinski called it ""deplorable.""",call it,"Разнос бывшего пресс-секретаря Сары Хакаби Сандерс комиком Мишель Вульф на ужине Корреспондентов Белого дома» в апреле 2018 был настолько жестоким, что даже ведущая MSNBC Мика Бжезински назвала его «достойным сожаления».","Разнос бывшего пресс-секретаря Сары Хакаби Сандерс комиком Мишель Вульф на ужине Корреспондентов Белого дома» в апреле 2018 был настолько жестоким, что даже ведущая MSNBC Мика Бжезински назвала его «достойным сожаления».",0.4045857162968693,2021,translator-B
It is not the first time the renowned bank has come under fire in recent weeks.,come under fire,Известный банк попадает под огонь критики уже не в первый раз за последние несколько недель.,Известный банк попадает под огонь критики уже не в первый раз за последние несколько недель.,0.3129078627012776,2021,translator-B
"Elsewhere on the night, Australia's Robert Whittaker edged out England's Darren Till in the middleweight main event, while Russian-born fighter Khamzat Chimaev made history by winning a second bout in 10 days on Fight Island, the shortest-ever period between victories in the modern-era UFC.",make history,"В других местах тем же вечером, Роберт Уиттэйкер из Австралии с небольшим преимуществом победил Даррена Тилла из Англии в ходе основного мероприятия в средней весовой категории, а уроженец России боец Хамзат Чимаев вошел в историю, выиграв второй турнир на Бойцовском острове за 10 дней, что является кратчайшим за всю историю периодом между победами в современную эпоху UFC.","В других местах тем же вечером, Роберт Уиттэйкер из Австралии с небольшим преимуществом победил Даррена Тилла из Англии в ходе основного мероприятия в средней весовой категории, а уроженец России боец Хамзат Чимаев вошел в историю, выиграв второй турнир на Бойцовском острове за 10 дней, что является кратчайшим за всю историю периодом между победами в современную эпоху UFC.",-1.7892077676578912,2021,translator-B
These issues are not in our control so please keep this in mind.,keep in mind,"Принимайте во внимание, что мы не можем повлиять на эти проблемы.","Принимайте во внимание, что мы не можем повлиять на эти проблемы.",0.1265338207215695,2022,translator-A
Iranian officials have previously said they were sticking to their tough stance.,stick to [pron] tough stance,"Власти Ирана ранее заявили, что они сохраняют прежнюю жесткую позицию.","Власти Ирана ранее заявили, что они сохраняют прежнюю жесткую позицию.",-0.4686519710422929,2022,translator-A
For all the criticism of our Government not a single nation has got it exactly right.,get it,"Несмотря на критику правительства, ни в одной стране это не сделано в точности правильно.","Несмотря на критику правительства, ни в одной стране это не сделано в точности правильно.",-0.8762052562659073,2022,translator-A
"Sold for £25 ($33) plus VAT and limited to only one item per person at several shops, the shirt has been in such demand that people queued around blocks to get it.",get it,"Футболки за 25 фунтов стерлингов (33 доллара США) плюс НДС продаются только в одни руки в нескольких магазинах, поэтому спрос на футболки был такой, что за покупкой люди стали выстраиваться в очереди в несколько блоках, чтобы получить их.","Футболки за 25 фунтов стерлингов (33 доллара США) плюс НДС продаются только в одни руки в нескольких магазинах, поэтому спрос на футболки был такой, что за покупкой люди стали выстраиваться в очереди в несколько блоках, чтобы получить их.",-0.4176745658904799,2022,translator-A
But their scrum was offering a foothold in the game and it took feverish defence to keep their maul at bay until they produced the first of two turnovers in quick succession.,keep at bay,"Но схватка между ними позволила укрепить позиции в игре и потребовалась серьезная защита, чтобы сдержать ведущих игроков, пока они не сделали первую из двух последовательных стремительных передач.","Но схватка между ними позволила укрепить позиции в игре и потребовалась серьезная защита, чтобы сдержать ведущих игроков, пока они не сделали первую из двух последовательных стремительных передач.",0.529235768619342,2022,translator-A
"It concluded an exhilarating spell of end-to-end rugby in which the rivals took it in turns to attack from deep and, having been at the heart of the home advances, Barbeary delivered the telling blow.",take it,"Это закончилось захватывающим поединком через всю площадку, в котором соперники по очереди атаковали издалека и, оказавшись в центре обстрела хозяев поля, Барбери нанес точный удар.","Это закончилось захватывающим поединком через всю площадку, в котором соперники по очереди атаковали издалека и, оказавшись в центре обстрела хозяев поля, Барбери нанес точный удар.",0.3416576710279592,2022,translator-A
"Amit Yoran, CEO of the cybersecurity firm Tenable, called it ""the single biggest, most critical vulnerability of the last decade"" - and possibly the biggest in the history of modern computing.",call it,"Амит Йоран, исполнительный директор компании по кибербезопасности Tenable, назвал это «крупнейшей единичной, самой критичной уязвимостью за последние десять лет», — и, возможно, самой большой в истории современных компьютеров.","Амит Йоран, исполнительный директор компании по кибербезопасности Tenable, назвал это «крупнейшей единичной, самой критичной уязвимостью за последние десять лет», — и, возможно, самой большой в истории современных компьютеров.",0.1910821523312431,2022,translator-A
"This week the UN's humanitarian chief warned that Afghanistan's economic collapse was ""happening before our eyes"" and urged the international community to take action to stop ""the freefall"" before it leads to more deaths.",happen before [pron] eye,"На этой неделе координатор гуманитарной помощи ООН предупредил о том, что экономический коллапс Афганистана «происходит на наших глазах», и призвал международное сообщество принять меры по предотвращению «полного краха», пока это не привело к гибели еще большего числа людей.","На этой неделе координатор гуманитарной помощи ООН предупредил о том, что экономический коллапс Афганистана «происходит на наших глазах», и призвал международное сообщество принять меры по предотвращению «полного краха», пока это не привело к гибели еще большего числа людей.",0.2322222445228935,2022,translator-A
Step 8: Sign our names on a sheet of paper as we left to be clocked out.,clock out,"Шаг 8: записать на листе бумаги наши имена, когда мы уходим, чтобы отметиться.","Шаг 8: записать на листе бумаги наши имена, когда мы уходим, чтобы отметиться.",0.5073104001350596,2022,translator-A
I printed out the page and took it to my local shop.,take it,Я распечатал страницу и принес ее в местный магазин.,Я распечатал страницу и принес ее в местный магазин.,0.4977382474051827,2022,translator-A
"The dog is now kept mostly inside and when it does come out, it's quick or the owner goes out with it.",go with [pron],"Теперь собаку в основном держат внутри и, когда она все-таки выходит, то ненадолго или только вместе с хозяином.","Теперь собаку в основном держат внутри и, когда она все-таки выходит, то ненадолго или только вместе с хозяином.",0.3928571119340967,2022,translator-A
"But I was told his pants started falling down, and he was struggling to pull them up while running and pushing a cart with a heavy socket set.",pull up,"Но мне рассказали, что его штаны начали падать и он пытался подтянуть их на бегу, толкая тележку с тяжелым набором инструментов.","Но мне рассказали, что его штаны начали падать и он пытался подтянуть их на бегу, толкая тележку с тяжелым набором инструментов.",-0.6507510238544223,2022,translator-A
He's clearly trying to get back in their good graces by hyping up an issue that isn't an immediate priority to make it seem like he's done a terrific job and is a terrific person!,get in [pron] good grace,"Он явно пытается вернуть их расположение, раздувая проблему, которая не является срочной и приоритетной, чтобы показать, что он проделал потрясающую работу и является потрясающим человеком!","Он явно пытается вернуть их расположение, раздувая проблему, которая не является срочной и приоритетной, чтобы показать, что он проделал потрясающую работу и является потрясающим человеком!",-0.1156096738966059,2022,translator-A
"If I only bathe once a week (but shower every 2 days or so) and the heater has enough water for quick showers, is it worth turning up the heat for the once a week bath?",turn up,"Если я моюсь только один раз в неделю (но принимаю душ каждые два дня или около того) и в водонагревателе достаточно воды для недолгого мытья, стоит ли поднимать температуру, чтобы принять ванну один раз в неделю?","Если я моюсь только один раз в неделю (но принимаю душ каждые два дня или около того) и в водонагревателе достаточно воды для недолгого мытья, стоит ли поднимать температуру, чтобы принять ванну один раз в неделю?",0.7328281272510877,2022,translator-A
I turned up the heat just a little and it did the trick.,turn up,Я всего лишь немного повысил температуру и это помогло.,Я всего лишь немного повысил температуру и это помогло.,-0.0992541730058502,2022,translator-A
It’s hard to get to so I’m leaving it at that temp and calling it a day.,call it,"Его трудно достать, поэтому я оставлю его с этой температурой и дело с концом.","Его трудно достать, поэтому я оставлю его с этой температурой и дело с концом.",0.1561738934967071,2022,translator-A
"I always loved it when episodes would showcase the twin shuttlebays at the back of the mid-section, neck, or whatever you want to call it.",call it,"Я всегда обожал, что в эпизодах показывают двойные отсеки для шаттлов в конце среднего отдела или его узкой части — называйте, как угодно.","Я всегда обожал, что в эпизодах показывают двойные отсеки для шаттлов в конце среднего отдела или его узкой части — называйте, как угодно.",0.5720590175728792,2022,translator-A
"Instead of going there, the bridge crew would take a turbolift ride right past it all the way down to deck 13.",take it,"Вместо того, чтобы пойти туда, экипаж мостика спускался на турболифте прямо на палубу 13.","Вместо того, чтобы пойти туда, экипаж мостика спускался на турболифте прямо на палубу 13.",0.5530079211452019,2022,translator-A
"While the rescue force patrols the city, we'll take care of watching over the museum in the box. It wouldn't be a good idea for the villains to try and steal the cabbonita with us waiting inside. We've run out of money! We'll have to steal that diamond and sell it! Otherwise, we'll have to do our experiments with solar pap. How are we going to get the bots inside? It's all taken care of.",run out of money,"Пока Спасательный отряд патрулирует город, мы позаботимся о том, чтобы наблюдать за музеем в ящике. Злодеям не стоит пытаться украсть Каббониту, когда мы ждем внутри! У нас закончились деньги! Нам придется украсть этот бриллиант и продать его! Иначе нам придется проводить наши эксперименты с газировкой! Как мы доставим ботов внутрь? Обо всём уже позаботились.","Пока Спасательный отряд патрулирует город, мы позаботимся о том, чтобы наблюдать за музеем в ящике. Злодеям не стоит пытаться украсть Каббониту, когда мы ждем внутри! У нас закончились деньги! Нам придется украсть этот бриллиант и продать его! Иначе нам придется проводить наши эксперименты с газировкой! Как мы доставим ботов внутрь? Обо всём уже позаботились.",-0.6237022698125287,2024,refA
"No shit, I silently voiced to myself. Attempting to lockpick the chains that wrapped around his arms, voices closed in on our location, the faint footsteps growing ever louder. “Quick! Get back in the vent, and leave. Do not come back. If we meet again, it won’t be in this city.” He said hurriedly, the flash of panic on his face didn’t help my nerves at all. Listening to his advice. I couldn’t bring myself to stay longer. Fuck, Al. I quickly ran for it after exiting the vent; it hurt a bit to lose such an invaluable friend. Were they moving him to the…other city? So many things were flicking through my slightly scattered mind, and most of them were angry but sad. I’d done numerous kinds of research on the outer cities, and the capital of the infected, Alcatraz, which they named after the prison – felt like it fit the name pretty well from what I’d read. Not to mention the unmutated had cut any remaining connecting land with infected land, it was…tragic.",run for [pron],"«Да неужели, блядь,» - сказала я про себя. Пытаясь открыть отмычкой замок на цепях вокруг его рук, я услышала как к нам приближаются голоса, неясные шаги становились громче. «Быстро! Залезай назад в шахту и уходи. Не возвращайся. Если мы встретимся снова, то не в этом городе,» - сказал он спешно и выражение паники на его лице совсем не успокоило меня. Послушавшись его совета, я не могла больше оставаться здесь. Блядь, Эл. Я побежала как только вылезла из шахты; слегка обидно терять такого бесценного друга. Его перевозили... в другой город? Столько мыслей проносилось через мой рассеянный мозг, и большинство из них было злыми, но грустными. Я много исследовала внешние города, и заражённую столицу, Алькатрас, который они так назвали в честь тюрьмы - судя по тому, что я читала, имя прекрасно ей подходит. Уже не говоря о том, что не мутировавшие отгородились от зараженных регионов. Это было... трагедией.","«Да неужели, блядь,» - сказала я про себя. Пытаясь открыть отмычкой замок на цепях вокруг его рук, я услышала как к нам приближаются голоса, неясные шаги становились громче. «Быстро! Залезай назад в шахту и уходи. Не возвращайся. Если мы встретимся снова, то не в этом городе,» - сказал он спешно и выражение паники на его лице совсем не успокоило меня. Послушавшись его совета, я не могла больше оставаться здесь. Блядь, Эл. Я побежала как только вылезла из шахты; слегка обидно терять такого бесценного друга. Его перевозили... в другой город? Столько мыслей проносилось через мой рассеянный мозг, и большинство из них было злыми, но грустными. Я много исследовала внешние города, и заражённую столицу, Алькатрас, который они так назвали в честь тюрьмы - судя по тому, что я читала, имя прекрасно ей подходит. Уже не говоря о том, что не мутировавшие отгородились от зараженных регионов. Это было... трагедией.",0.3627203250426853,2024,refA
"The days rolled past before I could even realize it. It was a few days since Alborn was taken away – to where I had no clue, but I knew he was taken somewhere. Those outfits seemed familiar, but no way was I going to figure it out on the first try. Sighing, I placed my hands on the system in front of me, emanating a red and purple glow – I could hack the security, the place isn’t far, and I doubt they took measures...Maybe I shouldn’t. Of course, against all morals, my fingers moved without my knowing, pulling up multiple screens; god I’m good. I was pretty popular on a couple of websites, they referred to me as “WRAITH.” Which was a pretty catchy name. Granted my name on any site is WR417H, but I like to think the public came up with it.",pull up,"Прошли дни, прежде чем я смогла это осознать. Прошло несколько дней с тех пор, как Элборна забрали - без понятия куда, но я знала, что его куда-то забрали. Костюмы показались мне знакомыми, но догадаться, кто это был, с первой попытки у меня не было ни единого шанса. Вздохнув, я положила руки на систему передо мной, она светилась красным и фиолетовым - я могу взломать систему безопасности, это недалеко, и я сомневаюсь, что они приняли меры предосторожности... Может, мне и не стоит этого делать. Но, конечно же, безразличные к моим аргументам, мои пальцы задвигались сами собой, передвигая разные экраны; да уж, я в полном порядке. Я была весьма популярна на паре специализированных сайтов, где меня знали как «WRAITH» - «ПРИВИДЕНИЕ» - вполне себе броское имя. Конечно, я регистрировалась как WR417H, но мне приятно думать, что его придумали фанаты.","Прошли дни, прежде чем я смогла это осознать. Прошло несколько дней с тех пор, как Элборна забрали - без понятия куда, но я знала, что его куда-то забрали. Костюмы показались мне знакомыми, но догадаться, кто это был, с первой попытки у меня не было ни единого шанса. Вздохнув, я положила руки на систему передо мной, она светилась красным и фиолетовым - я могу взломать систему безопасности, это недалеко, и я сомневаюсь, что они приняли меры предосторожности... Может, мне и не стоит этого делать. Но, конечно же, безразличные к моим аргументам, мои пальцы задвигались сами собой, передвигая разные экраны; да уж, я в полном порядке. Я была весьма популярна на паре специализированных сайтов, где меня знали как «WRAITH» - «ПРИВИДЕНИЕ» - вполне себе броское имя. Конечно, я регистрировалась как WR417H, но мне приятно думать, что его придумали фанаты.",0.8725940915617622,2024,refA
"But no, I stand by it. Most natural speech is broken up, especially when people get emotional.",break up,"Но нет, считаю, что они необходимы. В разговорной речи много пауз, особенно когда люди на эмоциях.","Но нет, считаю, что они необходимы. В разговорной речи много пауз, особенно когда люди на эмоциях.",0.6877410597346815,2024,refA
"""I APOLOGIZE BUT I PICKED UP A SCENT. I HAD TO DEAL WITH IT!""",deal with [pron],"«ПРОШУ ПРОЩЕНИЯ, НО Я ВЗЯЛ СЛЕД И ДОЛЖЕН БЫЛ РАЗОБРАТЬСЯ С ЭТИМ!»","«ПРОШУ ПРОЩЕНИЯ, НО Я ВЗЯЛ СЛЕД И ДОЛЖЕН БЫЛ РАЗОБРАТЬСЯ С ЭТИМ!»",0.6521045465981226,2024,refA
"""Did you have to drag us along as well?"" Tenuk snapped as he climbed off Thassalin's back, sliding down his tail. ""And we left Retvik behind! We abandoned our big, strong, fighty guy! How is he going to get to us?""",get to [pron],"«А тащить нас с собой было обязательно?» - огрызнулся Тенук после того как слез со спины соскользнув по хвосту. «И мы бросили Ретвика! Мы бросили нашего большого, сильного драчуна! Как он до нас доберется?»","«А тащить нас с собой было обязательно?» - огрызнулся Тенук после того как слез со спины соскользнув по хвосту. «И мы бросили Ретвика! Мы бросили нашего большого, сильного драчуна! Как он до нас доберется?»",-0.3627331540452061,2024,refA
"Well, it still sounds better than Pink Floyd, so in Manic Miner, you collect all the items on the screen and head to the goal. And you gotta do it before you run out of air or hit something. Hit what exactly? Weeds! You can die from touching grass. It sounds like half my fanbase. And did you notice I died from touching a weed that was on a completely different platform? I just went through the platform and then hit the weed. That's good game design, man. And then there's this asshole over here who's gone.",run out of air,"Ну, это всё ещё лучше, чем Пинк Флойд. В Manic Miner вы собираете все предметы на экране и двигаетесь к цели. И вам надо сделать это до того, как закончится воздух или вы наткнетесь на что-нибудь. Например, на что? Трава! Вы можете умереть, прикоснувшись к траве. У половины моих фанатов похожие проблемы. А вы заметили, что я умер от травы, которая находилась на другой платформе? Я просто прошел по платформе и наткнулся на траву. Вот это хороший гейм дизайн. И вот еще этот урод вон там, который такой «ррр»!","Ну, это всё ещё лучше, чем Пинк Флойд. В Manic Miner вы собираете все предметы на экране и двигаетесь к цели. И вам надо сделать это до того, как закончится воздух или вы наткнетесь на что-нибудь. Например, на что? Трава! Вы можете умереть, прикоснувшись к траве. У половины моих фанатов похожие проблемы. А вы заметили, что я умер от травы, которая находилась на другой платформе? Я просто прошел по платформе и наткнулся на траву. Вот это хороший гейм дизайн. И вот еще этот урод вон там, который такой «ррр»!",-1.2450095902672993,2024,refA
"Hello world PDR coming at you here with a 2018 brand new Yukon Denali. It's got a little dent right here in the back quarter. I've got it not super warm. I've got it 95, that's maybe a little too warm. I'm going to turn this down. We're just going to do a quick little glue. I've got the glue all hot and ready. Can you guys see where that dent is, I'm just going to drop it right in there and then maybe even remove the heat.",get it,"Привет! Мир починки вмятин без использования краски снова с вами с новым Yukon Denali 2018 года. На нем есть маленькая вмятина вот здесь на заднем крыле. Сейчас температура - 95, возможно, это слишком тепло. Я сделаю похолоднее. Мы сделаем простое быстрое вытягивание клеем. Клей уже горячий и полностью готов. Вы видите, где вмятина? Я просто опущу клей сюда, и может, даже полностью выключу нагрев.","Привет! Мир починки вмятин без использования краски снова с вами с новым Yukon Denali 2018 года. На нем есть маленькая вмятина вот здесь на заднем крыле. Сейчас температура - 95, возможно, это слишком тепло. Я сделаю похолоднее. Мы сделаем простое быстрое вытягивание клеем. Клей уже горячий и полностью готов. Вы видите, где вмятина? Я просто опущу клей сюда, и может, даже полностью выключу нагрев.",0.5338621775613296,2024,refA
"@user21 I only row on weekdays, so I average out to a little over 5K/weekday so far. I break it up in different ways. On an ERG.",break up,"@user21 Я тренируюсь только на неделе, так что пока получается чуть больше пяти километров в день. В разные дни по-разному. На тренажере.","@user21 Я тренируюсь только на неделе, так что пока получается чуть больше пяти километров в день. В разные дни по-разному. На тренажере.",0.704369276492538,2024,refA
"For a man, I feel more sorry for him than her, somehow. There's nothing can be done about it. The Dors had another sinking spell. The hospital doesn't think she'll last the day. It must be unbearable. I've never lost anyone. You get over it. Oh, I'm sorry, Mrs. Leslie. Oh, that's all right, Ms. Roe. You get over it. Eventually.",get over [pron],"Как мужчина, почему-то я больше сочувствую ему, чем ей. Не существует ничего, что можно было бы предпринять. У их дочери очередное ухудшение. Врачи не думают, что она проживет хотя бы день. Это должно быть невыносимо. Я никогда никого не терял. Она с этим справится. Мне так жаль, миссис Лесли. Все будет хорошо, мисс Роун. Вы справитесь. Рано или поздно.","Как мужчина, почему-то я больше сочувствую ему, чем ей. Не существует ничего, что можно было бы предпринять. У их дочери очередное ухудшение. Врачи не думают, что она проживет хотя бы день. Это должно быть невыносимо. Я никогда никого не терял. Она с этим справится. Мне так жаль, миссис Лесли. Все будет хорошо, мисс Роун. Вы справитесь. Рано или поздно.",0.704369276492538,2024,refA
"Below, Nyssi scrambled to her feet. She was pretty sure she had broken something, but her weird, unnatural healing powers had already kicked in. The same couldn't have been said for Thassalin, who was lying in a lump, resting against the one tree that hadn't collapsed under his weight. Nyssi did her best to try and reach Thassalin but she could barely see more than a couple of meters in front of her. Everything was pitch black and engulfed in unholy shadows. And in said shadows, something was screaming and screeching.",scramble to [pron] foot,"Внизу Нисси поднялась на ноги. Она была уверена, что что-то сломала, но её сверхъестественная сила исцеления уже начала действовать. Чего нельзя было сказать о Тассалине, который лежал, оперевшись на единственное дерево не сломавшееся под его весом. Нисси постаралась добраться до Тассалина, но она едва могла видеть на пару метров перед собой. Стояла кромешная тьма, всё было затянуто жутким сумраком. И в этом сумраке что-то кричало и визжало.","Внизу Нисси поднялась на ноги. Она была уверена, что что-то сломала, но её сверхъестественная сила исцеления уже начала действовать. Чего нельзя было сказать о Тассалине, который лежал, оперевшись на единственное дерево не сломавшееся под его весом. Нисси постаралась добраться до Тассалина, но она едва могла видеть на пару метров перед собой. Стояла кромешная тьма, всё было затянуто жутким сумраком. И в этом сумраке что-то кричало и визжало.",1.1118953083951963,2024,refA
"It's important to keep in mind that, even though these rates are per million departures, some of the plane models in this report - for example, the Boeing 727 introduced in 1964 - have been around for decades and consequently had much longer to accumulate an accident record than others.",keep in mind,"Важно помнить, что несмотря на коэффициент на один миллион вылетов, некоторые самолеты из отчета, к примеру, Боинг 727, введенный в эксплуатацию в 1964 году, летают не одно десятилетие и, следовательно, с большей вероятностью попадут в аварию, чем более новые модели.","Важно помнить, что несмотря на коэффициент на один миллион вылетов, некоторые самолеты из отчета, к примеру, Боинг 727, введенный в эксплуатацию в 1964 году, летают не одно десятилетие и, следовательно, с большей вероятностью попадут в аварию, чем более новые модели.",1.1021343636552403,2024,refA
Today we're making some beautiful vintage Easter craft. Keep watching! I'm Brandy and this is Making it my own DIY. Welcome! The first project are going to be two Easter ornaments. I'm going to start off with two little ornaments here and you can use whatever you have on hand. I've got these little decor eggs from Dollar Tree.,make it,"Сегодня мы делаем красивые винтажные поделки на Пасху. Не переключайтесь! Я Брэнди, и это Делаем мои поделки. Добро пожаловать! Первый наш проект - два пасхальных украшения. Я начну с этих двух украшений, а вы можете использовать то, что есть у вас. У меня это маленькие декоративные яйца из долларового магазина.","Сегодня мы делаем красивые винтажные поделки на Пасху. Не переключайтесь! Я Брэнди, и это Делаем мои поделки. Добро пожаловать! Первый наш проект - два пасхальных украшения. Я начну с этих двух украшений, а вы можете использовать то, что есть у вас. У меня это маленькие декоративные яйца из долларового магазина.",0.4167133537177189,2024,refA
"Hello. How about that Albany calls? Busy? We'll call the chief operator, tell her to keep the line open. Official business. It's a matter of life and death. I hope you are telling me the truth, Mrs. Kennedy. It won't go well with you if you're not. I tell you what I told you the truth. Dirk and Grab, told my drift. He struggled.",go with [pron],"Здравствуйте. как насчет звонка в Олбани? Занято? Позвоните главному оператору, скажите ей не занимать линию. Официальное дело. Это вопрос жизни и смерти. Я надеюсь, вы говорите мне правду, мисс Кеннеди. Если нет, вас ждут нехорошие последствия. Я заявляю, что каждое моё слово - правда. Диркен схватил меня. Он порвал моё платье. Мы боролись.","Здравствуйте. как насчет звонка в Олбани? Занято? Позвоните главному оператору, скажите ей не занимать линию. Официальное дело. Это вопрос жизни и смерти. Я надеюсь, вы говорите мне правду, мисс Кеннеди. Если нет, вас ждут нехорошие последствия. Я заявляю, что каждое моё слово - правда. Диркен схватил меня. Он порвал моё платье. Мы боролись.",0.8652614100660451,2024,refA
"Welcome. Welcome, everyone. I'm just going to make sure that all of this is working. It just takes a minute. So I came on a bit early just to make sure, just washed my hands and getting ready to go. So I'm just finishing setting up. I think we're good. I'm going to make mistakes so I can feel it. It's one of those days. So I'll just wait until people get on and then we'll get started.",get on,"Добро пожаловать. Добро пожаловать всем! Я просто проверю, что всё работает. Одну минуту. Я начал немного заранее, чтобы проверить. Помыл руки и готов начинать. Я просто заканчиваю все настраивать. Думаю, всё хорошо. Я буду совершать ошибки. Я знаю это. Сегодня один из таких дней. Но я просто подожду, пока люди подключатся, и мы начнём.","Добро пожаловать. Добро пожаловать всем! Я просто проверю, что всё работает. Одну минуту. Я начал немного заранее, чтобы проверить. Помыл руки и готов начинать. Я просто заканчиваю все настраивать. Думаю, всё хорошо. Я буду совершать ошибки. Я знаю это. Сегодня один из таких дней. Но я просто подожду, пока люди подключатся, и мы начнём.",0.8652614100660451,2024,refA
"Okay I died. There was some light there when I was panning. Yeah, that's what made me miss the shot. My ping is fine. Anyways yeah you can see what I mean by the frame rate. That's what I really don't like about this device. It can't keep up with the game, basically. So when I was shooting him, basically I was shooting at all the wrong places, not because of my ping, but it's because of the graphics lagging, basically. All right, so let's head over to COD Mobile.",keep up,"Ладно, я умер. Был небольшой лаг там, когда я включил панорамный режим. Да, именно поэтому я промахнулся. Со скоростью пинга все в порядке. Ну ладно. Да, вы видите, что я имел в виду, говоря о частоте кадров. И это то, что мне не нравится в этом устройстве. Оно не успевает за игрой, грубо говоря. Так что когда я по нему стрелял, фактически я стрелял все время не туда, но не из-за низкой скорости пинга, а из-за того, что графика на телефоне лажала. Ладно, давайте перейдем к Call of Duty.","Ладно, я умер. Был небольшой лаг там, когда я включил панорамный режим. Да, именно поэтому я промахнулся. Со скоростью пинга все в порядке. Ну ладно. Да, вы видите, что я имел в виду, говоря о частоте кадров. И это то, что мне не нравится в этом устройстве. Оно не успевает за игрой, грубо говоря. Так что когда я по нему стрелял, фактически я стрелял все время не туда, но не из-за низкой скорости пинга, а из-за того, что графика на телефоне лажала. Ладно, давайте перейдем к Call of Duty.",-2.1965395913574364,2024,refA
"In Germany, where workers and bosses run many companies jointly, a big strike is unusual. A wave of big strikes is almost unheard of. Right now the country of ""co-determination"" is simultaneously facing an eight-day ""action week"" by irate farmers, who blocked roads with tractors, a three-day strike of railway workers and, to top it off, a looming strike of doctors, who already closed surgeries between Christmas and New Year's Day. This Mistgabelmop (pitchfork mob), as some have taken to calling it, will test Germany's harmonious labour relations in the year to come.",call it,"В Германии, где крупными компаниями совместно управляют рабочие и руководители, в большой забастовке нет ничего необычного. Но волна больших забастовок - это что-то неслыханное. Прямо сейчас страна с «совместным управлением» может столкнуться одновременно с восьмидневной «неделей действия» разгневанных фермеров, блокирующих дороги тракторами, трёхдневной забастовкой железнодорожных работников и, к тому же, надвигающейся забастовкой врачей, уже закрывавших операционные с Рождества по Новый Год. Эта Mistgabelmop (толпа с вилами), как некоторые её уже называют, проверит прочность трудовых отношений между администрацией и профсоюзами в наступающем году.","В Германии, где крупными компаниями совместно управляют рабочие и руководители, в большой забастовке нет ничего необычного. Но волна больших забастовок - это что-то неслыханное. Прямо сейчас страна с «совместным управлением» может столкнуться одновременно с восьмидневной «неделей действия» разгневанных фермеров, блокирующих дороги тракторами, трёхдневной забастовкой железнодорожных работников и, к тому же, надвигающейся забастовкой врачей, уже закрывавших операционные с Рождества по Новый Год. Эта Mistgabelmop (толпа с вилами), как некоторые её уже называют, проверит прочность трудовых отношений между администрацией и профсоюзами в наступающем году.",-1.3215595796335675,2024,refA
